Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
FORT SANDERS TCU,445328,1901 CLINCH AVE,KNOXVILLE,Knox,0,2,8,0,23,9,0,0
ASBURY PLACE AT MARYVILLE,445017,2648 SEVIERVILLE RD,MARYVILLE,Blount,60,11,58,9,107,36,193,0
AHC COVINGTON CARE,445330,765 BERT JOHNSTON AVENUE,COVINGTON,Tipton,16,16,42,4,71,38,16,0
"SUMMIT VIEW OF FARRAGUT, LLC",445258,12823 KINGSTON PIKE,KNOXVILLE,Knox,11,9,19,1,104,20,6,0
THE HIGHLANDS OF MEMPHIS HEALTH & REHABILITATION,445165,3549 NORRISWOOD,MEMPHIS,Shelby,79,4,22,10,127,72,1,0
BROOKHAVEN HEALTH AND REHABILITATION,445174,2035 STONEBROOK PLACE,KINGSPORT,Sullivan,1,0,3,1,76,17,1,0
NASHVILLE COMMUNITY CARE & REHABILITATION AT BORDE,445033,1414 COUNTY HOSPITAL RD,NASHVILLE,Davidson,12,4,19,9,14,22,1,0
"TRENTON HEALTH AND REHABILITATION CENTER, LLC",445308,2036 HIGHWAY 45 BYPASS,TRENTON,Gibson,22,0,14,4,38,20,1,0
RAINBOW REHAB AND HEALTHCARE,445283,8119 MEMPHIS ARLINGTON ROAD,BARTLETT,Shelby,2,1,19,0,83,20,0,0
GLEN OAKS HEALTH AND REHABILITATION,445234,1101 GLEN OAKS ROAD,SHELBYVILLE,Bedford,0,5,4,0,83,10,0,0
"AGAPE NURSING AND REHABILITATION CENTER, LLC",445162,505 N ROAN STREET,JOHNSON CITY,Washington,39,0,23,4,66,13,8,0
"NHC HEALTHCARE, SMITHVILLE",445116,825 FISHER AVE P O BOX 549,SMITHVILLE,DeKalb,36,0,31,5,87,47,0,0
"NHC HEALTHCARE, MCMINNVILLE",445076,928 OLD SMITHVILLE RD,MC MINNVILLE,Warren,29,3,54,3,103,25,12,0
HOLSTON HEALTH & REHABILITATION CENTER,445344,3916 BOYDS BRIDGE PIKE,KNOXVILLE,Knox,9,10,21,1,70,14,9,0
SEVIERVILLE HEALTH AND REHABILITATION CENTER,445132,415 CATLETT RD,SEVIERVILLE,Sevier,10,0,26,0,72,14,8,0
BOULEVARD TERRACE REHABILITATION AND NURSING HOME,445235,1530 MIDDLE TENNESSEE BLVD,MURFREESBORO,Rutherford,41,38,36,36,84,17,6,1
LIFE CARE CENTER OF COLLEGEDALE,445294,"PO BOX 658, 9210 APISON PIKE",COLLEGEDALE,Hamilton,19,7,35,2,96,28,4,0
SHANNONDALE HEALTH CARE CENTER,445105,7424 MIDDLEBROOK PIKE,KNOXVILLE,Knox,7,0,27,0,119,16,0,0
THE HEALTH CENTER AT RICHLAND PLACE,445166,504 ELMINGTON AVENUE,NASHVILLE,Davidson,32,1,35,7,106,35,0,0
THE PALACE HEALTH CARE AND REHABILITATION CENTER,445329,309 MAIN ST,RED BOILING SPRINGS,Macon,3,0,0,0,64,7,7,0
"NHC HEALTHCARE, COOKEVILLE",445110,815 SOUTH WALNUT AVENUE,COOKEVILLE,Putnam,49,11,52,10,83,42,3,0
LIFE CARE CENTER OF CENTERVILLE,445252,112 OLD DICKSON RD,CENTERVILLE,Hickman,29,1,30,30,51,27,4,1
"NHC HEALTHCARE, HENDERSONVILLE",445191,370 OLD SHACKLE ISLAND RD,HENDERSONVILLE,Sumner,63,0,42,9,69,45,0,0
DONALSON CARE CENTER,445173,1681 WINCHESTER HIGHWAY,FAYETTEVILLE,Lincoln,67,6,34,9,87,49,54,0
"NHC HEALTHCARE, SPRINGFIELD",445088,608 8TH AVE EAST,SPRINGFIELD,Robertson,24,19,17,2,90,29,13,1
SIGNATURE HEALTHCARE OF ELIZABETHON REHAB & WELLNE,445217,1200 SPRUCE LANE,ELIZABETHTON,Carter,1,5,9,1,53,24,10,0
THE KINGS DAUGHTERS AND SONS,445221,3568 APPLING ROAD,BARTLETT,Shelby,25,15,29,9,82,42,5,0
HILLCREST HEALTHCARE CENTER,445316,111 E PEMBERTON STREET,ASHLAND CITY,Cheatham,0,3,20,0,57,6,1,0
MEMPHIS JEWISH HOME,445293,36 BAZEBERRY ROAD,CORDOVA,Shelby,5,0,17,0,131,39,0,0
HOLSTON MANOR,445295,3641 MEMORIAL BLVD,KINGSPORT,Sullivan,60,11,50,10,88,54,2,0
CORDOVA WELLNESS AND REHABILITATION CENTER,445218,955 GERMANTOWN PKWY,CORDOVA,Shelby,105,10,16,7,144,63,21,0
