Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
ADELPHI NURSING AND REHABILITATION CENTER,215064,1801 METZEROTT ROAD,ADELPHI,Prince George's,1,0,10,0,115,5,0,0
BALLENGER CREEK CENTER,215001,347 BALLENGER DRIVE,FREDERICK,Frederick,102,13,32,16,93,49,8,0
FAIRLAND CENTER,215015,2101 FAIRLAND ROAD,SILVER SPRING,Montgomery,7,32,6,1,69,19,1,0
DEVLIN MANOR NURSING AND REHABILITATION CENTER,215244,10301 NORTH EAST CHRISTIE ROAD,CUMBERLAND,Allegany,0,8,2,0,104,0,4,0
FT WASHINGTON HEALTH CENTER,215146,12021 LIVINGSTON ROAD,FORT WASHINGTON,Prince George's,0,0,13,0,123,12,0,0
SAGEPOINT NURSING AND REHABILITATION CENTER,215106,10200 LA PLATA ROAD,LA PLATA,Charles,11,2,14,1,120,5,3,1
CALVERT MANOR CENTER FOR REHABILITATION AND HEALTH,215189,1881 TELEGRAPH ROAD,RISING SUN,Cecil,5,1,15,5,112,11,3,0
CADIA HEALTHCARE - SPRINGBROOK,215052,12325 NEW HAMPSHIRE AVENUE,SILVER SPRING,Montgomery,5,0,8,1,75,4,0,0
GINGER COVE,215174,4000 RIVER CRESCENT DRIVE,ANNAPOLIS,Anne Arundel,0,0,11,4,38,9,2,0
KING DAVID NURSING AND REHABILITATION CENTER,215022,4204 OLD MILFORD MILL ROAD,BALTIMORE,Baltimore,44,41,18,8,87,11,7,1
BETHESDA HEALTH AND REHABILITATION,215187,5721 GROSVENOR LANE,BETHESDA,Montgomery,86,4,33,19,141,15,0,0
AUTUMN LAKE HEALTHCARE AT PIKESVILLE,215082,7 SUDBROOK LANE,PIKESVILLE,Baltimore,16,9,15,11,99,15,10,0
CALVERT COUNTY NURSING CTR.,215188,85 HOSPITAL ROAD,PRINCE FREDERICK,Calvert,0,3,7,0,104,2,2,0
CUMBERLAND HEALTHCARE CENTER,215055,512 WINIFRED ROAD,CUMBERLAND,Allegany,81,15,28,14,104,37,9,0
MANOR CARE HEALTH SERVICES - BETHESDA,215095,6530 DEMOCRACY BOULEVARD,BETHESDA,Montgomery,55,6,20,12,66,8,2,1
AUGSBURG VILLAGE,215193,6811 CAMPFIELD ROAD,BALTIMORE,Baltimore,6,2,14,7,83,4,4,0
DOCTORS COMMUNITY REHABILITATION AND PATIENT CARE,215108,6710 MALLERY DRIVE,LANHAM,Prince George's,31,17,21,7,118,32,3,0
LAYHILL NURSING AND REHABILITATION CENTER,215168,3227 BEL PRE ROAD,SILVER SPRING,Montgomery,16,0,19,7,122,32,3,0
BROOKE GROVE REHAB. & NSG CTR,215200,18131 SLADE SCHOOL ROAD,SANDY SPRING,Montgomery,3,2,4,3,166,9,1,0
FUTURE CARE CANTON HARBOR,215176,1300 S. ELLWOOD AVENUE,BALTIMORE,Baltimore City,3,0,10,1,129,16,2,0
PEAK HEALTHCARE AT HARTLEY,215134,1006 MARKET STREET,POCOMOKE CITY,Worcester,0,8,5,0,63,5,21,0
CROFTON CONVALESCENT CENTER,215120,2131 DAVIDSONVILLE ROAD,CROFTON,Anne Arundel,41,5,31,6,129,31,30,0
NORTHAMPTON MANOR NURSING AND REHABILITATION CENTE,215217,200 EAST 16TH STREET,FREDERICK,Frederick,77,120,70,26,99,31,87,0
PERRING PARKWAY CENTER,215081,1801 WENTWORTH ROAD,BALTIMORE,Baltimore,42,3,14,4,86,24,0,0
FUTURE CARE IRVINGTON,215219,22 SOUTH ATHOL AVENUE,BALTIMORE,Baltimore City,35,3,46,19,155,35,0,0
LONG GREEN CENTER,215031,115 EAST MELROSE AVENUE,BALTIMORE,Baltimore City,1,7,19,0,112,15,1,0
SNOW HILL NURSING & REHAB CTR,215121,430 WEST MARKET STREET,SNOW HILL,Worcester,26,9,17,6,40,27,18,0
FREDERICK VILLA NURSING & REHAB CENTER,215178,711 ACADEMY ROAD,CATONSVILLE,Baltimore,59,0,25,17,68,42,2,0
OAKLAND NURSING & REHABILITATION CENTER,215232,706 EAST ALDER STREET,OAKLAND,Garrett,0,11,19,0,47,0,19,0
BEL PRE HEALTHCARE CENTER,215065,2601 BEL PRE ROAD,SILVER SPRING,Montgomery,50,0,9,2,83,11,0,0
MANOR CARE HEALTH SERVICES - WHEATON,215048,11901 GEORGIA AVENUE,WHEATON,Montgomery,4,0,24,15,74,20,0,0
LEVINDALE HEBREW GER CTR & HSP,215033,2434 W. BELVEDERE AVENUE,BALTIMORE,Baltimore City,65,1,190,8,186,39,24,0
VINDOBONA NURSING AND REHABILITATION CENTER,215199,6012 JEFFERSON BLVD,FREDERICK,Frederick,0,3,0,0,41,1,0,0
FUTURE CARE OLD COURT,215118,5412 OLD COURT ROAD,RANDALLSTOWN,Baltimore,9,1,13,0,109,11,1,0
HERITAGE CENTER,215135,7232 GERMAN HILL ROAD,DUNDALK,Baltimore,62,16,24,7,139,26,5,0
LONG VIEW CENTER FOR REHABILITATION AND HEALTHCARE,215017,3332 MAIN STREET,MANCHESTER,Carroll,40,14,79,54,94,39,9,3
HOLLY HILL HEALTHCARE CENTER,215204,531 STEVENSON LANE,TOWSON,Baltimore,53,0,8,2,65,14,14,0
ROLAND PARK PLACE,215154,830 W 40 STREET,BALTIMORE,Baltimore City,18,4,4,1,23,13,5,0
ARCOLA HEALTH AND REHABILITATION CENTER,215014,901 ARCOLA AVENUE,SILVER SPRING,Montgomery,22,0,28,7,128,19,0,0
BRADFORD OAKS CENTER,215165,7520 SURRATTS ROAD,CLINTON,Prince George's,89,34,34,12,130,60,17,0
"STELLA MARIS, INC.",215117,2300 DULANEY VALLEY RD,TIMONIUM,Baltimore,120,77,133,16,301,122,167,0
CARROLL LUTHERAN VILLAGE,215133,200 ST. LUKE'S CIRCLE,WESTMINSTER,Carroll,7,7,42,11,71,2,7,0
CADIA HEALTHCARE - HYATTSVILLE,215145,4922 LASALLE ROAD,HYATTSVILLE,Prince George's,75,139,57,14,232,68,119,0
COLLINGSWOOD REHABILITATION AND HEALTHCARE CENTER,215092,299 HURLEY AVENUE,ROCKVILLE,Montgomery,90,2,65,39,126,39,2,1
HOMEWOOD AT CRUMLAND FARMS,215245,7407  WILLOW ROAD,FREDERICK,Frederick,26,18,23,10,75,30,12,0
"REGENCY CARE OF SILVER SPRING, LLC",215060,9101 SECOND AVENUE,SILVER SPRING,Montgomery,2,0,3,4,48,2,0,0
