Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
WASHINGTON ODD FELLOWS HOME,505421,534 BOYER AVENUE,WALLA WALLA,Walla Walla,5,0,6,0,96,8,8,2
TACOMA NURSING AND REHABILITATION CENTER,505154,2102 SOUTH 96TH STREET,TACOMA,Pierce,0,0,0,0,94,0,0,0
HALLMARK MANOR,505313,32300 FIRST AVENUE SOUTH,FEDERAL WAY,King,11,28,4,0,92,11,16,0
HEARTWOOD EXTENDED HEALTHCARE,505326,1649 EAST 72ND,TACOMA,Pierce,32,1,19,9,83,0,0,0
HIGHLAND HEALTH AND REHABILITATION,505140,2400 SAMISH WAY,BELLINGHAM,Whatcom,0,0,0,0,38,2,0,0
STAFFORD HEALTHCARE,505513,"2800 SOUTH 224TH STREET,",DES MOINES,King,0,1,2,2,90,21,0,0
GARDEN VILLAGE,505010,206 SOUTH TENTH AVENUE,YAKIMA,Yakima,58,9,20,14,72,41,19,0
PUYALLUP NURSING AND REHABILITATION CENTER,505211,516 23RD AVE SE,PUYALLUP,Pierce,0,4,18,0,71,3,12,0
BENSON HEIGHTS REHABILITATION CENTER,505519,22410 BENSON ROAD SE,KENT,King,47,0,20,10,70,8,1,0
JOSEPHINE CARING COMMUNITY,505465,9901 272ND PLACE NORTHWEST,STANWOOD,Snohomish,20,42,38,15,119,9,110,0
PRESTIGE CARE & REHABILITATION - CAMAS,505273,740 NE DALLAS STREET,CAMAS,Clark,0,8,7,0,58,1,0,0
LAKE RIDGE CENTER,505261,817 EAST PLUM STREET,MOSES LAKE,Grant,2,11,6,0,70,3,61,0
COLUMBIA CREST CENTER,505320,1100 EAST NELSON ROAD,MOSES LAKE,Grant,22,13,3,1,69,18,30,0
SUNRISE VIEW CONVALESCENT CTR,505463,2520 MADISON,EVERETT,Snohomish,5,0,0,0,37,8,0,0
CRESTWOOD HEALTH AND REHABILITATION CENTER,505185,1116 E LAURIDSEN BOULEVARD,PORT ANGELES,Clallam,0,0,9,0,75,0,0,0
REGENCY CANYON LAKES REHAB AND NURSING CENTER,505372,2702 SOUTH ELY,KENNEWICK,Benton,31,35,16,13,26,21,38,0
LIFE CARE CENTER OF FEDERAL WAY,505188,1045 SOUTH 308TH STREET,FEDERAL WAY,King,56,45,12,4,95,28,14,0
"GARDENS ON UNIVERSITY, THE",505114,414 S UNIVERSITY RD,SPOKANE,Spokane,0,2,12,0,102,0,11,0
NORTH CENTRAL CARE CENTER,505441,N 1812 WALL STREET,SPOKANE,Spokane,0,0,0,0,84,0,0,0
MIRA VISTA CARE CENTER,505315,300 SOUTH 18TH STREET,MOUNT VERNON,Skagit,48,0,7,2,62,24,0,0
HERON'S KEY,505531,4340 BORGEN BLVD NW,GIG HARBOR,Pierce,0,1,0,0,17,1,1,0
FOREST RIDGE HEALTH & REHAB,505240,140 SOUTH MARION AVENUE,BREMERTON,Kitsap,0,0,5,0,77,0,0,0
STAFFORD HEALTHCARE AT BELMONT,505290,560 LEBO BOULEVARD,BREMERTON,Kitsap,0,5,8,0,92,1,9,0
BAINBRIDGE ISLAND HEALTH & REHAB CENTER,505325,835 MADISON AVENUE NORTH,BAINBRIDGE ISLAND,Kitsap,0,0,4,0,41,0,0,0
AVALON CARE CENTER AT NORTHPOINTE,505496,9827 NORTH NEVADA,SPOKANE,Spokane,7,7,7,4,93,9,10,0
WHITMAN HEALTH & REHAB CENTER,505251,1150 WEST FAIRVIEW ROAD,COLFAX,Whitman,0,5,3,0,43,0,24,0
