Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
MCKINLEY CENTER,325118,306 EAST NIZHONI BLVD,GALLUP,McKinley,3,3,8,0,49,6,0,0
ALBUQUERQUE HEIGHTS HEALTHCARE AND REHABILITATION,325069,103 HOSPITAL LOOP NE,ALBUQUERQUE,Bernalillo,2,2,22,0,102,5,2,0
VIDA ENCANTADA NURSING & REHAB,325065,2301 COLLINS DRIVE,LAS VEGAS,San Miguel,0,0,0,0,79,0,0,0
CASA ARENA BLANCA NURSING CENTER,325043,205 MOONGLOW,ALAMOGORDO,Otero,0,0,16,0,71,1,0,0
LA VIDA LLENA,325035,10501 LAGRIMA DE ORO NE,ALBUQUERQUE,Bernalillo,0,0,2,0,25,0,0,0
SANTA FE CARE CENTER,325030,635 HARKLE ROAD,SANTA FE,Santa Fe,0,0,0,0,83,0,0,0
CASA DEL SOL CENTER,325108,2905 EAST MISSOURI AVENUE,LAS CRUCES,Dona Ana,1,0,4,0,54,3,0,0
SKIES HEALTHCARE & REHABILITATION CENTER,325064,9150 MCMAHON BOULEVARD NW,ALBUQUERQUE,Bernalillo,0,1,22,0,104,0,2,0
BLOOMFIELD NURSING AND REHABILITATION CENTER,325066,803 HACIENDA LANE,BLOOMFIELD,San Juan,0,0,9,0,70,0,0,0
RIO RANCHO CENTER,325033,4210 SABANA GRANDE SE,RIO RANCHO,Sandoval,32,2,27,7,73,16,0,0
DESERT SPRINGS HEALTH CARE,325129,1701 N TURNER STREET,HOBBS,Lea,0,0,3,0,62,8,1,0
VILLAGE AT NORTHRISE (THE) - DESERT WILLOW I,325111,2884 NORTH ROAD RUNNER PARKWAY,LAS CRUCES,Dona Ana,,,,,,,,
GOOD SAMARITAN SOCIETY - SOCORRO,325073,1203 HIGHWAY 60 WEST,SOCORRO,Socorro,0,0,0,0,52,1,0,0
SUNSET VILLA CARE CENTER,325117,1515 SOUTH SUNSET AVE,ROSWELL,Chaves,0,0,0,0,35,1,0,0
LAS PALOMAS CENTER,325036,8100 PALOMAS AVENUE NE,ALBUQUERQUE,Bernalillo,15,6,22,0,101,9,0,0
RED ROCKS CARE CENTER,325070,3720 CHURCH ROCK ROAD,GALLUP,McKinley,,,,,,,,
THE REHABILITATION CENTER OF ALBUQUERQUE,325034,5900 FOREST HILLS DRIVE NE,ALBUQUERQUE,Bernalillo,1,9,13,0,111,2,23,0
LAGUNA RAINBOW NURSING CENTER,325214,240 CASA BLANCA ROAD,CASA BLANCA,Cibola,,,,,,,,
SANDIA RIDGE CENTER,325032,2216 LESTER DRIVE NE,ALBUQUERQUE,Bernalillo,36,0,17,2,102,17,0,0
MONTEBELLO ON ACADEMY (THE),325048,10500 ACADEMY ROAD NE,ALBUQUERQUE,Bernalillo,8,0,4,1,10,2,0,0
AZTEC HEALTHCARE,325071,500 CARE LANE,AZTEC,San Juan,0,0,2,0,75,1,0,0
THE SUITES RIO VISTA,325127,"2410 19TH STREET, SE",RIO RANCHO,Sandoval,0,0,4,0,68,0,0,0
"CALIBRE POST ACUTE, LLC",325039,2029 SAGECREST AVE,LAS CRUCES,Dona Ana,2,4,0,0,77,5,6,0
SPANISH TRAILS REHABILITATION SUITES,325131,1610 RENAISSANCE BLVD NE,ALBUQUERQUE,Bernalillo,59,0,47,47,68,19,1,0
ARTESIA HEALTHCARE & REHAB CENTER LLC,325128,1402 WEST GILCHRIST AVE,ARTESIA,Eddy,0,0,1,0,43,4,0,0
GOOD SAMARITAN SOCIETY -  GRANTS,325058,840 LOBO CANYON ROAD,GRANTS,Cibola,8,0,10,8,53,15,3,0
GOOD SAMARITAN SOCIETY LAS CRUCES VILLAGE,325067,3025 TERRACE DRIVE,LAS CRUCES,Dona Ana,16,1,2,0,34,12,2,0
COLFAX GENERAL LTC,32E032,615 PROSPECT AVENUE,SPRINGER,Colfax,0,4,3,0,26,0,3,0
LADERA CENTER,325037,5901 OURAY ROAD NW,ALBUQUERQUE,Bernalillo,2,1,17,0,109,2,8,0
NM BEHAVIORAL HEALTH INSTITUTE AT LAS VEGAS(THE),325104,3695 HOT SPRINGS BOULEVARD,LAS VEGAS,San Miguel,0,0,12,0,107,1,1,0
MESCALERO CARE CENTER,325116,454 LIPAN AVENUE,MESCALERO,Otero,0,0,0,0,24,0,0,0
NEIGHBORHOOD IN RIO RANCHO (THE),325130,900 LOMA COLORADO BLVD NE,RIO RANCHO,Sandoval,0,0,2,0,46,6,1,0
LOVINGTON HEALTH CARE,325057,1600 WEST AVE I,LOVINGTON,Lea,2,0,3,0,42,0,0,0
SAN JUAN CENTER,325085,806 WEST MAPLE STREET,FARMINGTON,San Juan,0,6,10,0,85,0,0,0
"WELBROOK SENIOR LIVING LAS CRUCES, LLC",325132,175 N ROADRUNNER PARKWAY,LAS CRUCES,Dona Ana,3,0,5,2,43,3,1,0
LIFE CARE CENTER OF FARMINGTON,325103,1101 WEST MURRAY DRIVE,FARMINGTON,San Juan,85,60,47,41,46,57,5,0
"WELBROOK SENIOR LIVING, LLC",325133,201 NELSON AVENUE,FARMINGTON,San Juan,0,0,5,2,18,4,1,0
NEW MEXICO STATE VETERANS HOME,325092,992 SOUTH BROADWAY,TRUTH OR CONSEQUENCE,Sierra,1,0,0,0,121,0,0,0
SOMBRILLO NURSING FACILITY,325056,1011 SOMBRILLO COURT,LOS ALAMOS,Los Alamos,0,0,7,0,41,1,3,0
HEARTLAND CONTINUING CARE CENTER,325114,1604 WEST 18TH STREET,PORTALES,Roosevelt,1,0,0,0,61,0,0,0
"SOUTH VALLEY CARE CENTER, LLC",325083,1629 BOWE LANE SW,ALBUQUERQUE,Bernalillo,1,0,2,0,58,0,0,0
AVAMERE REHABILITATION AT FIESTA PARK,325123,8820 HORIZON BOULEVARD NE,ALBUQUERQUE,Bernalillo,3,0,6,0,23,1,1,0
CLAYTON NURSING AND REHAB,325100,419 HARDING STREET,CLAYTON,Union,6,0,5,0,25,5,4,0
CEDAR RIDGE INN,325113,800 SAGUARO TRAIL,FARMINGTON,San Juan,56,1,10,6,58,50,0,1
SIERRA HEALTH CARE CENTER,325062,1400 NORTH SILVER STREET,T OR C,Sierra,1,0,10,0,63,4,0,0
THE RIO AT LAS ESTANCIAS,325126,3620 LAS ESTANCIAS DR SW,ALBUQUERQUE,Bernalillo,41,11,4,3,72,31,32,0
