Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
STONEHENGE OF RICHFIELD,465173,125 EAST 600 NORTH,RICHFIELD,Sevier,0,1,0,0,15,0,0,0
ALPINE MEADOW REHABILITATION AND NURSING,46A069,2520 SOUTH REDWOOD ROAD,WEST VALLEY CITY,Salt Lake,0,0,1,1,24,2,0,0
SOUTH DAVIS SPECIALTY CARE,465187,485 EAST 500 SOUTH,BOUNTIFUL,Davis,0,0,8,0,52,8,4,0
MERVYN SHARP BENNION CENTRAL UTAH VETERANS HOME,465181,1551 NORTH MAIN STREET,PAYSON,Utah,0,17,4,0,106,5,22,0
MILLARD COUNTY CARE AND REHABILITATION,465157,150 SOUTH WHITE SAGE AVENUE,DELTA,Millard,0,0,0,0,53,0,1,0
POINTE MEADOWS HEALTH AND REHABILITATION,465188,2750 NORTH DIGITAL DRIVE,LEHI,Utah,1,0,2,0,78,0,0,0
NORTH CANYON CARE CENTER,465163,350 SOUTH 400 EAST,BOUNTIFUL,Davis,16,0,7,2,45,7,2,0
COPPER RIDGE HEALTH CARE,465108,3706 WEST 9000 SOUTH,WEST JORDAN,Salt Lake,0,3,2,0,91,0,11,0
FAIRVIEW CARE CENTER EAST,46A058,455 SOUTH 900 EAST,SALT LAKE CITY,Salt Lake,0,0,2,0,33,2,2,0
BELLA TERRA ST GEORGE,465152,178 SOUTH 1200 EAST,ST GEORGE,Washington,0,10,7,0,52,3,25,0
LIFE CARE CENTER OF BOUNTIFUL,465112,460 WEST 2600 SOUTH,BOUNTIFUL,Davis,1,7,9,0,47,3,19,0
PINE CREEK REHABILITATION AND NURSING,46A064,876 WEST 700 SOUTH,SALT LAKE CITY,Salt Lake,0,0,0,0,28,1,0,0
STONEHENGE OF OREM,465167,435 WEST CENTER STREET,OREM,Utah,0,0,0,0,20,8,4,0
LOGAN REGIONAL HOSPITAL TRANSITIONAL CARE UNIT,465123,500 EAST 1400 NORTH,LOGAN,Cache,0,5,2,0,8,0,1,0
SEASONS HEALTHCARE AND REHABILITATION,465144,242 NORTH 200 WEST,ST GEORGE,Washington,0,0,5,0,49,0,0,0
MISSION AT MAPLE SPRINGS,465165,1010 SOUTH MEDICAL DRIVE,BRIGHAM,Box Elder,0,0,8,0,37,0,2,0
MOUNTAIN VIEW HEALTH SERVICES,465086,5865 SOUTH WASATCH DRIVE,OGDEN,Weber,0,0,2,0,48,2,1,0
SANDY HEALTH AND REHAB,465111,50 EAST 9000 SOUTH,SANDY,Salt Lake,43,58,8,5,76,22,36,0
MIDTOWN MANOR,465124,125 SOUTH 900 WEST,SALT LAKE CITY,Salt Lake,3,0,0,0,77,6,1,0
EMERY COUNTY CARE AND REHABILITATION CENTER,465085,455 WEST MILL ROAD,FERRON,Emery,0,0,5,0,28,9,39,0
SUNSHINE TERRACE FOUNDATION,465079,248 WEST 300 NORTH,LOGAN,Cache,0,0,2,0,75,1,3,0
HOLLADAY HEALTHCARE CENTER,465109,4782 SOUTH HOLLADAY BOULEVARD,SALT LAKE CITY,Salt Lake,37,2,13,11,81,58,1,0
STONEHENGE OF CEDAR CITY,465153,333 WEST 1425 NORTH,CEDAR CITY,Iron,0,2,8,0,34,6,6,0
ROCKY MOUNTAIN CARE - CLEARFIELD,465067,1481 EAST 1450 SOUTH,CLEARFIELD,Davis,33,23,13,4,118,18,19,0
ASPEN RIDGE OF UTAH VALLEY,465170,1992 SOUTH COLUMBIA LANE,OREM,Utah,2,5,2,0,23,3,3,0
LIFE CARE CENTER OF SALT LAKE CITY,465139,1201 EAST 4500 SOUTH,SALT LAKE CITY,Salt Lake,1,3,0,0,55,4,15,0
CORAL DESERT REHABILITATION AND CARE,465160,"1490 EAST FOREMASTER DRIVE, BUILDING B",ST GEORGE,Washington,,,,,,,,
WOODLAND PARK REHABILITATION AND CARE CENTER,465094,3855 SOUTH 700 EAST,SALT LAKE CITY,Salt Lake,8,5,9,5,83,12,3,0
"LITTLE COTTONWOOD REHABILITATION AND NURSING, LLC",46A066,3094 SOUTH STATE STREET,SOUTH SALT LAKE,Salt Lake,28,0,3,3,33,13,2,0
MISSION AT ALPINE REHABILITATION CENTER,465088,25 EAST ALPINE AVENUE,PLEASANT GROVE,Utah,0,0,0,0,29,0,0,0
PROVO REHABILITATION AND NURSING,465119,1001 NORTH 500 WEST,PROVO,Utah,6,0,0,0,121,16,1,0
ROCKY MOUNTAIN CARE - COTTAGE ON VINE,465125,835 EAST VINE STREET,MURRAY,Salt Lake,0,26,3,0,54,1,7,0
STONEHENGE OF AMERICAN FORK,465178,538 SOUTH 500 EAST,AMERICAN FORK,Utah,1,0,6,0,61,10,4,0
ADVANCED HEALTH CARE OF ST GEORGE,465190,1934 EAST RIVERSIDE DRIVE,ST GEORGE,Washington,0,5,3,0,33,7,17,0
ROCKY MOUNTAIN CARE - THE LODGE,465147,544 EAST 1200 SOUTH,HEBER CITY,Wasatch,17,3,10,1,65,17,0,0
ADVANCED HEALTH CARE OF SALEM,465189,555 WEST SR 164,SALEM,Utah,0,40,0,0,9,2,29,0
WILLIAM E CHRISTOFFERSEN SALT LAKE VETERANS HOME,465150,700 SOUTH FOOTHILL DRIVE,SALT LAKE CITY,Salt Lake,52,8,20,13,58,61,3,1
CRESTWOOD REHABILITATION AND NURSING,465083,3665 BRINKER AVENUE,OGDEN,Weber,0,0,3,0,55,1,8,0
ROCKY MOUNTAIN CARE - RIVERTON,465168,3419 WEST 12600 SOUTH,RIVERTON,Salt Lake,0,1,0,0,37,3,0,0
SOUTH OGDEN POST ACUTE,465117,5540 SOUTH 1050 EAST,OGDEN,Weber,0,6,0,0,66,0,14,0
ST JOSEPH VILLA,465095,451 EAST BISHOP FEDERAL LANE,SALT LAKE CITY,Salt Lake,6,0,16,0,164,8,2,0
ASPEN RIDGE TRANSITIONAL REHAB,465159,963 EAST 6600 SOUTH,MURRAY,Salt Lake,0,2,0,0,35,5,12,0
STONEHENGE OF OGDEN,465182,5648 SOUTH ADAMS AVE,WASHINGTON TERRACE,Weber,5,0,6,0,31,6,4,0
AVALON VALLEY REHABILITATION,465146,2472 SOUTH 300 EAST,SALT LAKE CITY,Salt Lake,47,14,14,12,86,22,16,0
AVALON WEST HEALTH & REHABILITATION,465066,6246 SOUTH REDWOOD ROAD,SALT LAKE CITY,Salt Lake,35,9,15,13,78,24,6,0
CEDAR HEALTH AND REHABILITATION,465143,411 WEST 1325 NORTH,CEDAR CITY,Iron,0,0,12,0,72,0,0,0
LEGACY VILLAGE REHABILITATION,465171,3251 WEST 5400 SOUTH,TAYLORSVILLE,Salt Lake,0,8,1,0,27,17,5,0
HERITAGE HILLS REHABILITATION AND CARE CENTER,465107,1100 NORTH 400 EAST,NEPHI,Juab,7,5,1,1,22,8,0,0
WILLOW WOOD CARE CENTER,465074,1205 EAST 4725 SOUTH,SALT LAKE CITY,Salt Lake,2,2,4,0,62,7,3,0
PARKWAY HEALTH CENTER,465129,55 SOUTH PROFESSIONAL WAY,PAYSON,Utah,3,0,0,0,34,5,2,0
OREM REHABILITATION AND NURSING CENTER,465104,575 EAST 1400 SOUTH,OREM,Utah,2,18,0,0,63,2,14,0
AVALON CARE CENTER-BOUNTIFUL,465156,523 NORTH MAIN STREET,BOUNTIFUL,Davis,0,0,7,0,58,2,0,0
HURRICANE HEALTH AND REHABILITATION,465101,416 NORTH STATE STREET,HURRICANE,Washington,0,0,0,0,43,0,0,0
