Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
STEERE HOUSE NURSING AND REHABILITATION CTR,415091,100 BORDEN STREET,PROVIDENCE,Providence,72,45,30,20,78,27,14,0
GREENWOOD CENTER,415008,1139 MAIN AVENUE,WARWICK,Kent,2,0,14,0,104,3,3,0
GRANDVIEW CENTER,415020,100 CHAMBERS STREET,CUMBERLAND,Providence,0,1,3,0,60,0,0,0
APPLE REHAB WATCH HILL,415015,79 WATCH HILL ROAD,WESTERLY,Washington,0,0,0,0,44,0,0,0
GOLDEN CREST NURSING CENTRE,415029,100 SMITHFIELD ROAD,NORTH PROVIDENCE,Providence,,,,,,,,
HARRIS HEALTH CARE CENTER NORTH,415108,60 EBEN BROWN LANE,CENTRAL FALLS,Providence,0,0,0,0,29,0,0,0
GREENVILLE SKILLED NURSING AND REHABILITATION,415087,735 PUTNAM PIKE,GREENVILLE,Providence,74,0,29,22,71,35,0,1
RESPIRATORY AND REHABILITATION CENTER OF RI,415078,10 WOODLAND DRIVE,COVENTRY,Kent,0,1,14,0,156,4,2,0
HEATHERWOOD REHABILITATION & HEALTH CARE CENTER,415033,398 BELLEVUE AVENUE,NEWPORT,Newport,0,0,0,0,92,0,0,0
ROYAL MIDDLETOWN NURSING CENTER,415040,193 FOREST AVENUE,MIDDLETOWN,Newport,1,1,0,0,31,0,0,0
ELDERWOOD AT RIVERSIDE,415007,100 WAMPANOAG TRAIL,RIVERSIDE,Providence,0,0,0,0,53,6,0,0
SCANDINAVIAN HOME INC,415051,1811 BROAD STREET,CRANSTON,Providence,0,2,5,0,60,3,7,0
SAINT ELIZABETH HOME EAST GREENWICH,415010,1 SAINT ELIZABETH WAY,EAST GREENWICH,Kent,0,10,1,0,147,2,24,0
CEDAR CREST NURSING CENTRE INC,415032,125 SCITUATE AVENUE,CRANSTON,Providence,0,41,4,0,129,5,19,0
WEST VIEW NURSING AND REHABILIATION CENTER,415067,239 LEGRIS AVENUE,WEST WARWICK,Kent,62,2,8,16,74,29,0,0
AVALON NURSING HOME INC,415060,57 STOKES STREET,WARWICK,Kent,0,0,5,0,30,2,1,0
