Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
MEDICINE WHEEL VILLAGE,43A138,24266 AIRPORT ROAD  PO BOX 880,EAGLE BUTTE,Dewey,0,0,2,0,24,2,3,0
SANFORD CARE CENTER VERMILLION,43A098,125 S WALKER STREET,VERMILLION,Clay,0,3,13,0,63,13,14,0
WINNER REGIONAL HEALTHCARE CENTER,435056,805 E 8TH ST,WINNER,Tripp,0,0,20,0,36,7,2,0
AVERA BRADY HEALTH AND REHAB,435061,500 S OHLMAN,MITCHELL,Davison,26,12,27,8,62,30,68,1
FAULKTON SENIOR LIVING,435084,1401 PEARL ST,FAULKTON,Faulk,23,0,2,2,39,12,3,0
DELLS NURSING AND REHAB CENTER INC,435129,1400 THRESHER DR,DELL RAPIDS,Minnehaha,1,0,0,0,43,3,1,0
AVANTARA IPSWICH,435055,617 BLOEMENDAAL DRIVE  POST OFFICE BOX 728,IPSWICH,Edmunds,1,0,4,0,35,3,13,0
MONUMENT HEALTH STURGIS CARE CENTER,435102,2140 JUNCTION AVENUE,STURGIS,Meade,4,2,13,0,55,11,8,0
GOOD SAMARITAN SOCIETY CANISTOTA,435087,700 WEST MAIN ST,CANISTOTA,McCook,45,4,17,10,43,36,11,0
AVERA EUREKA HEALTH CARE CENTER,435078,202 J AVENUE POST OFFICE BOX 40,EUREKA,McPherson,0,4,13,0,52,3,20,0
SEVEN SISTERS LIVING CENTER,435072,1201 HWY 71 SOUTH,HOT SPRINGS,Fall River,14,0,11,4,43,19,0,0
RIVERVIEW HEALTHCARE CENTER,435086,611 EAST 2ND AVE,FLANDREAU,Moody,7,1,5,1,43,5,3,0
BETHESDA HOME,435071,129 W HWY 12,WEBSTER,Day,0,8,15,0,47,2,10,0
GOOD SAMARITAN SOCIETY WAGNER,435106,515 W HWY 46,WAGNER,Charles Mix,0,0,14,0,39,4,2,0
"ALCESTER CARE AND REHAB CENTER, INC",435062,101 CHURCH STREET,ALCESTER,Union,24,2,10,1,37,20,8,0
GOOD SAMARITAN SOCIETY HOWARD,435075,300 WEST HAZEL AVENUE,HOWARD,Miner,17,9,8,2,28,21,0,0
DOW RUMMEL VILLAGE,435127,1321 W DOW RUMMEL ST,SIOUX FALLS,Minnehaha,2,6,28,0,44,15,72,0
