Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Reporting Interval
06/28/2020,325116,MESCALERO CARE CENTER,454 LIPAN AVENUE,MESCALERO,NM,88340,Y,Y,0,0,0,0,0,0,0,0,0,0,40,25,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Otero,N,N,POINT (-105.770463 33.15751),Week 06 - Jun 28
08/09/2020,325105,TAOS LIVING CENTER,1340 MAESTAS ROAD,TAOS,NM,87571,Y,Y,0,0,0,0,0,0,0,0,0,0,100,79,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Taos,N,N,POINT (-105.574932 36.368495),Week 12 - Aug  9
09/06/2020,325128,ARTESIA HEALTHCARE & REHAB CENTER LLC,1402 WEST GILCHRIST AVE,ARTESIA,NM,88210,N,,0,0,0,0,0,0,0,1,0,0,65,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,Eddy,,,POINT (-104.414581 32.85355),Week 16 - Sep  6
11/15/2020,325071,AZTEC HEALTHCARE,500 CARE LANE,AZTEC,NM,87410,Y,N,0,0,13,53,0,17,3,11,3,5,86,63,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,Y,Y,Y,N,Y,1,4,Y,23,56,0,3,0,0,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,206.3,47.6,841.3,79.4,9.4,San Juan,Y,N,POINT (-108.020414 36.835292),Week 26 - Nov 15
06/28/2020,325074,GOOD SAMARITAN SOCIETY - MANZANO DEL SOL,5201 ROMA AVENUE NE,ALBUQUERQUE,NM,87108,Y,Y,0,0,0,0,0,0,0,2,0,0,100,55,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Bernalillo,N,N,POINT (-106.587399 35.085538),Week 06 - Jun 28
11/08/2020,325030,SANTA FE CARE CENTER,635 HARKLE ROAD,SANTA FE,NM,87505,Y,Y,0,4,0,0,0,0,0,0,0,0,120,77,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,2,4,Y,3,5,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Santa Fe,N,N,POINT (-105.952829 35.659306),Week 25 - Nov  8
06/14/2020,325045,PRINCETON PLACE,500 LOUISIANA BOULEVARD NE,ALBUQUERQUE,NM,87108,Y,Y,0,0,0,0,0,1,0,6,0,0,368,301,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Bernalillo,N,N,POINT (-106.568616 35.084051),Week 04 - Jun 14
08/16/2020,325118,MCKINLEY CENTER,306 EAST NIZHONI BLVD,GALLUP,NM,87301,Y,Y,0,0,0,3,0,3,1,8,0,0,62,49,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,Y,N,N,N,,,,,0,6,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,,,,,0,0,61.2,0.0,0.0,McKinley,N,N,POINT (-108.73307 35.508447),Week 13 - Aug 16
09/13/2020,325105,TAOS LIVING CENTER,1340 MAESTAS ROAD,TAOS,NM,87571,Y,Y,0,0,0,0,0,0,0,5,0,0,100,78,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0,3,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Taos,N,N,POINT (-105.574932 36.368495),Week 17 - Sep 13
07/19/2020,325042,UPTOWN REHABILITATION CENTER,7900 CONSTITUTION AVENUE NE,ALBUQUERQUE,NM,87110,Y,Y,2,12,0,57,0,0,0,22,0,15,134,78,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,,,,,0,0,730.8,192.3,26.3,Bernalillo,N,N,POINT (-106.55771900000002 35.09455),Week 09 - Jul 19
07/12/2020,325038,CASA REAL,1650 GALISTEO STREET,SANTA FE,NM,87505,Y,Y,0,0,0,0,0,2,1,11,0,0,118,89,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Santa Fe,N,N,POINT (-105.950619 35.660951),Week 08 - Jul 12
07/05/2020,325087,NORTHGATE UNIT OF LAKEVIEW CHRISTIAN NURSING,1905 WEST PIERCE STREET,CARLSBAD,NM,88220,Y,Y,0,0,0,0,0,0,0,1,0,0,112,74,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Eddy,N,N,POINT (-104.249365 32.43692),Week 07 - Jul  5
10/18/2020,325060,ODELIA HEALTHCARE,1509 UNIVERSITY BOULEVARD NE,ALBUQUERQUE,NM,87102,Y,Y,0,5,0,38,0,5,0,14,0,4,119,102,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,0,16,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,372.5,39.2,10.5,Bernalillo,N,N,POINT (-106.627865 35.100385),Week 22 - Oct 18
08/09/2020,325032,SANDIA RIDGE CENTER,2216 LESTER DRIVE NE,ALBUQUERQUE,NM,87112,Y,Y,0,0,1,36,0,0,1,17,0,2,136,100,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,0,0,0,0,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,,,,,10,0,360.0,20.0,5.6,Bernalillo,N,N,POINT (-106.546813 35.108125),Week 12 - Aug  9
05/24/2020,325048,MONTEBELLO ON ACADEMY (THE),10500 ACADEMY ROAD NE,ALBUQUERQUE,NM,87111,Y,Y,0,0,0,0,0,0,1,1,0,0,60,16,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Bernalillo,,,POINT (-106.521457 35.153543),Week 01 - May 24
08/16/2020,325069,ALBUQUERQUE HEIGHTS HEALTHCARE AND REHABILITATION,103 HOSPITAL LOOP NE,ALBUQUERQUE,NM,87109,Y,Y,0,0,0,2,0,2,0,22,0,0,134,102,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,Y,Y,Y,N,,,,,0,5,0,2,0,0,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,,,,,0,0,19.6,0.0,0.0,Bernalillo,N,N,POINT (-106.590209 35.132772),Week 13 - Aug 16
05/31/2020,325035,LA VIDA LLENA,10501 LAGRIMA DE ORO NE,ALBUQUERQUE,NM,87111,Y,Y,0,0,0,0,0,0,0,1,0,0,50,23,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Bernalillo,N,N,POINT (-106.51983 35.132399),Week 02 - May 31
11/22/2020,325104,NM BEHAVIORAL HEALTH INSTITUTE AT LAS VEGAS(THE),3695 HOT SPRINGS BOULEVARD,LAS VEGAS,NM,87701,Y,Y,0,0,1,2,0,0,0,12,0,0,176,105,,,,,Y,N,N,N,N,N,N,>7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,>7 DAYS,Y,N,N,Y,N,N,Y,0,0,Y,0,1,0,1,0,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,9.5,0,19.0,0.0,0.0,San Miguel,N,N,POINT (-105.242343 35.609277000000006),Week 27 - Nov 22
06/14/2020,325037,LADERA CENTER,5901 OURAY ROAD NW,ALBUQUERQUE,NM,87120,Y,Y,0,2,0,0,0,0,1,9,0,0,120,112,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Bernalillo,N,N,POINT (-106.705968 35.112463),Week 04 - Jun 14
09/27/2020,325114,HEARTLAND CONTINUING CARE CENTER,1604 WEST 18TH STREET,PORTALES,NM,88130,Y,Y,0,0,0,1,0,0,0,0,0,0,80,60,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,16.7,0.0,0.0,Roosevelt,N,N,POINT (-103.35501 34.171094),Week 19 - Sep 27
09/06/2020,325033,RIO RANCHO CENTER,4210 SABANA GRANDE SE,RIO RANCHO,NM,87124,Y,Y,1,2,0,32,0,4,1,28,0,7,120,73,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,0,16,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,,,,,0,0,438.4,95.9,21.9,Sandoval,N,N,POINT (-106.65269100000002 35.243259),Week 16 - Sep  6
11/01/2020,325120,FORT BAYARD MEDICAL CENTER,41 FORT BAYARD ROAD,SANTA CLARA,NM,88026,Y,Y,0,0,0,0,0,14,0,20,0,0,200,115,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0,3,3,19,0,0,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Grant,N,N,,Week 24 - Nov  1
10/18/2020,325057,LOVINGTON HEALTH CARE,1600 WEST AVE I,LOVINGTON,NM,88260,Y,Y,0,0,0,2,0,0,0,5,0,0,62,43,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,0,6,0,0,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,46.5,0.0,0.0,Lea,N,N,POINT (-103.367537 32.938893),Week 22 - Oct 18
09/20/2020,325078,RETIREMENT RANCHES INC.,2221 DILLON,CLOVIS,NM,88101,Y,Y,0,1,0,2,0,0,0,16,0,0,104,75,,,,,N,N,Y,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,1,0,Y,0,10,0,3,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,26.7,0.0,0.0,Curry,N,N,POINT (-103.234723 34.421869),Week 18 - Sep 20
05/24/2020,325079,MIMBRES MEMORIAL NURSING HOME,900 WEST ASH STREET,DEMING,NM,88031,Y,Y,0,0,0,0,0,0,0,0,0,0,55,43,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Luna,,,POINT (-107.768748 32.26125),Week 01 - May 24
10/04/2020,325129,DESERT SPRINGS HEALTH CARE,1701 N TURNER STREET,HOBBS,NM,88240,Y,Y,0,0,0,0,0,0,1,8,0,0,80,67,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,3,Y,0,8,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Lea,N,N,POINT (-103.139342 32.716497),Week 20 - Oct  4
07/12/2020,325083,"SOUTH VALLEY CARE CENTER, LLC",1629 BOWE LANE SW,ALBUQUERQUE,NM,87105,Y,Y,0,1,0,1,0,0,0,2,0,0,58,56,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,17.9,0.0,0.0,Bernalillo,N,N,POINT (-106.679527 35.060339),Week 08 - Jul 12
