Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
"STELLA MARIS, INC.",215117,2300 DULANEY VALLEY RD,TIMONIUM,Baltimore,46,42,53,2,304,40,90,0
BALLENGER CREEK CENTER,215001,347 BALLENGER DRIVE,FREDERICK,Frederick,96,1,25,16,88,45,7,0
CHESTNUT GRN HLTH CTR BLAKEHUR,215255,1055 WEST JOPPA ROAD,TOWSON,Baltimore,0,0,1,0,35,0,0,0
BROADMEAD,215123,13801 YORK ROAD,COCKEYSVILLE,Baltimore,11,26,11,5,30,12,8,0
ALTHEA WOODLAND NURSING HOME,215228,1000 DALEVIEW DRIVE,SILVER SPRING,Montgomery,3,0,0,0,44,1,0,0
DEER'S HEAD CENTER,215132,351 DEER'S HEAD HOSPITAL ROAD,SALISBURY,Wicomico,0,0,2,0,36,8,4,0
MANOR CARE HEALTH SERVICES - ROSSVILLE,215109,6600 RIDGE ROAD,BALTIMORE,Baltimore,3,0,6,6,108,5,2,0
"GSNH OPERATOR, LLC",215241,1601 E. BELVEDERE AVENUE,BALTIMORE,Baltimore City,4,0,0,0,113,7,0,0
DENNETT ROAD MANOR,215216,1113 MARY DRIVE,OAKLAND,Garrett,4,0,19,0,84,3,1,0
BEDFORD COURT HEALTHCARE CENT.,215246,3701 INTERNATIONAL DRIVE,SILVER SPRING,Montgomery,0,2,0,0,38,2,6,0
CLINTON HEALTHCARE  CENTER,215231,9211 STUART LANE,CLINTON,Prince George's,4,3,4,1,238,10,11,1
FUTURE CARE OLD COURT,215118,5412 OLD COURT ROAD,RANDALLSTOWN,Baltimore,9,1,5,0,103,7,1,0
AUGSBURG VILLAGE,215193,6811 CAMPFIELD ROAD,BALTIMORE,Baltimore,0,2,3,3,72,2,1,0
PEAK HEALTHCARE AT HARTLEY,215134,1006 MARKET STREET,POCOMOKE CITY,Worcester,0,1,0,0,64,1,7,0
MANOKIN CENTER FOR REHABILITATION AND HEALTHCARE,215179,11974 EDGEHILL TERRACE,PRINCESS ANNE,Somerset,1,0,0,0,107,0,0,0
CROFTON CONVALESCENT CENTER,215120,2131 DAVIDSONVILLE ROAD,CROFTON,Anne Arundel,28,5,17,6,99,18,27,0
RIDGEWAY MANOR NURSING & REHABILITATION CENTER,215227,5743 EDMONDSON AVENUE,CATONSVILLE,Baltimore,12,2,8,7,39,9,13,0
MANOR CARE HEALTH SERVICES - CHEVY CHASE,215029,8700 JONES MILL ROAD,CHEVY CHASE,Montgomery,62,3,10,9,115,15,7,0
COLLINGTON EPISCOPAL LIFE CARE,215180,10450 LOTTSFORD ROAD,MITCHELLVILLE,Prince George's,1,0,4,3,27,10,2,0
MANOR CARE HEALTH SERVICES - BETHESDA,215095,6530 DEMOCRACY BOULEVARD,BETHESDA,Montgomery,55,6,20,12,67,6,2,1
