Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
BLUE VALLEY LUTHERAN NURSING HOME,285259,"P O BOX 166, 220 PARK AVENUE",HEBRON,Thayer,0,10,4,0,55,1,8,0
GOOD SAMARITAN SOCIETY - BLOOMFIELD,285156,"P O BOX 307, 300 NORTH SECOND ST",BLOOMFIELD,Knox,0,0,3,0,37,1,8,0
SKYVIEW CARE AND REHAB AT BRIDGEPORT,285224,505 O STREET,BRIDGEPORT,Morrill,2,1,3,0,36,6,16,0
COLONIAL MANOR OF RANDOLPH,285183,"P O BOX 67, 811 SOUTH MAIN STREET",RANDOLPH,Cedar,0,0,3,0,33,1,1,0
GOOD SAMARITAN SOCIETY - GRAND ISLAND VILLAGE,285285,4061 TIMBERLINE STREET & 4055 TIMBERLINE STREET,GRAND ISLAND,Hall,0,0,8,0,47,0,0,0
SUMNER PLACE,285002,1750 SOUTH 20TH STREET,LINCOLN,Lancaster,1,0,5,0,90,4,14,0
EL DORADO MANOR NURSING HOME,285253,"71434 HWY 25, BOX 97",TRENTON,Hitchcock,0,0,61,0,25,0,0,0
THE AMBASSADOR NEBRASKA CITY,285126,1800 14TH AVENUE,NEBRASKA CITY,Otoe,0,0,0,0,41,0,0,0
ST. JOSEPH VILLA NURSING CENTER,285078,2305 SOUTH 10TH STREET,OMAHA,Douglas,36,64,20,7,151,11,59,0
GOLDEN OURS CONVALESCENT HOME,28E199,902 CENTRAL AVENUE,GRANT,Perkins,12,1,9,2,18,11,8,0
GOLD CREST RETIREMENT CENTER,285065,200 LEVI LANE,ADAMS,Gage,0,0,4,0,39,0,0,0
AZRIA HEALTH CENTRAL CITY,285147,2720 SOUTH 17TH AVENUE,CENTRAL CITY,Merrick,0,0,1,0,62,0,2,0
KIMBALL COUNTY MANOR,285256,810 EAST 7TH STREET,KIMBALL,Kimball,0,1,2,0,42,0,7,0
"SUTTON COMMUNITY HOME, INC.",285277,1106 NORTH SAUNDERS,SUTTON,Clay,0,0,1,0,25,3,0,0
HILLCREST SHADOW LAKE,28E299,1507 E GOLD COAST ROAD,PAPILLION,Sarpy,0,0,6,0,87,1,3,0
GOOD SAMARITAN SOCIETY - VALENTINE,285176,601 WEST 4TH STREET,VALENTINE,Cherry,0,0,5,0,30,0,0,0
PLAINVIEW MANOR,285273,"P O BOX 219, 101 HARPER STREET",PLAINVIEW,Pierce,0,2,4,0,36,1,1,0
AZRIA HEALTH GRETNA,285146,700 HIGHWAY 6,GRETNA,Sarpy,0,12,4,0,49,1,3,0
AZRIA HEALTH MONTCLAIR,285054,2525 SOUTH 135TH AVENUE,OMAHA,Douglas,0,13,12,0,121,5,26,0
AVERA CREIGHTON CARE CENTRE,285284,"P O BOX 289, 1603 MAIN STREET",CREIGHTON,Knox,0,2,7,0,45,1,0,0
"NORTH PLATTE CARE CENTER, LLC",285165,2900 WEST E STREET,NORTH PLATTE,Lincoln,0,5,8,0,60,1,2,0
ST. JOSEPH'S REHABILITATION & CARE CENTER,285160,401 NORTH 18TH STREET,NORFOLK,Madison,2,3,23,0,56,0,5,0
EMERALD NURSING & REHAB COLUMBUS,285092,"P O BOX 625, 2855 40TH AVENUE",COLUMBUS,Platte,1,0,0,0,111,8,3,0
HOOPER CARE CENTER,285229,400 EAST BIRCHWOOD DRIVE,HOOPER,Dodge,0,1,5,0,39,1,4,0
BUTTE SENIOR LIVING,285180,210 BROADWAY,BUTTE,Boyd,0,0,5,0,21,0,0,0
ARBOR CARE CENTERS-TEKAMAH LLC,285118,823 M STREET,TEKAMAH,Burt,0,0,6,0,31,0,13,0
PLUM CREEK CARE CENTER,285159,1505 NORTH ADAMS STREET,LEXINGTON,Dawson,0,2,0,0,30,0,10,0
ELMS HEALTH CARE CENTER,285191,"P O BOX 628, 410 BALL PARK ROAD",PONCA,Dixon,0,0,2,0,38,0,2,0
HERITAGE CARE CENTER,285262,"P O BOX 667, 909 17TH STREET",FAIRBURY,Jefferson,0,1,6,0,60,1,4,0
HARVARD REST HAVEN,285272,400 EAST 7TH STREET,HARVARD,Clay,0,0,3,0,31,0,9,0
LITZENBERG MEMORIAL COUNTY HOSPITAL,285292,1715 26TH STREET,CENTRAL CITY,Merrick,0,0,5,0,27,0,0,0
GOOD SAMARITAN SOCIETY - OSCEOLA,285193,600 CENTER DRIVE,OSCEOLA,Polk,0,0,7,0,33,2,0,0
TIFFANY SQUARE,285087,3119 WEST FAIDLEY AVENUE,GRAND ISLAND,Hall,1,0,0,0,66,3,1,0
COMMUNITY MEMORIAL HEALTH CENTER,285257,"P O BOX 340, 1015 F STREET",BURWELL,Garfield,3,0,6,0,58,0,0,0
WESTFIELD QUALITY CARE OF AURORA,285263,"PO BOX 166, 1313 1ST STREET",AURORA,Hamilton,33,32,17,13,41,16,33,0
BROOKESTONE MEADOWS REHABILITATION AND CARE CENTER,285276,600 BROOKESTONE MEADOWS PLAZA,ELKHORN,Douglas,0,2,7,0,122,10,56,0
HILLCREST COUNTRY ESTATES-COTTAGES,285293,6082 GRAND LODGE AVENUE,PAPILLION,Sarpy,5,3,16,1,79,20,1,0
"BETHANY HOME, INC.",285270,515 WEST FIRST STREET,MINDEN,Kearney,0,0,4,0,59,0,4,0
WAYNE COUNTRYVIEW CARE AND REHABILITATION,285135,811 EAST 14TH STREET,WAYNE,Wayne,0,4,3,0,44,4,9,0
HERITAGE CROSSINGS,285230,501 NORTH 13TH STREET,GENEVA,Fillmore,0,0,4,0,57,0,2,0
GOOD SAMARITAN SOCIETY - ATKINSON,285177,409 NEELY STREET,ATKINSON,Holt,0,0,2,0,38,1,0,0
MAPLE CREST HEALTH CENTER,285149,2824 NORTH 66TH AVENUE,OMAHA,Douglas,13,4,12,8,137,19,7,0
GOOD SAMARITAN SOCIETY - SYRACUSE,285138,"P O BOX F-1, 1622 WALNUT STREET",SYRACUSE,Otoe,0,0,7,0,44,0,7,0
ST JANE DE CHANTAL,285004,2200 SOUTH 52ND STREET,LINCOLN,Lancaster,6,12,9,2,117,10,55,0
GOOD SAMARITAN SOCIETY - BEATRICE,285203,401 S 22ND STREET,BEATRICE,Gage,0,0,5,0,72,1,0,0
HILLCREST NURSING HOME,285080,"P O BOX 1087, 309 WEST 7TH STREET",MCCOOK,Red Willow,1,4,2,0,64,0,14,0
AZRIA HEALTH MIDTOWN,285218,910 SOUTH 40TH STREET,OMAHA,Douglas,10,3,4,1,33,5,3,0
AZRIA HEALTH ASHLAND,285140,1700 FURNAS STREET,ASHLAND,Saunders,0,1,1,0,74,1,2,0
LIFE CARE CENTER OF ELKHORN,285134,20275 HOPPER STREET,ELKHORN,Douglas,72,6,18,14,60,29,9,0
SUNRISE COUNTRY MANOR,285232,"PO BOX A, 610 224TH STREET",MILFORD,Seward,0,0,6,0,63,1,37,0
OMAHA NURSING AND REHABILITATION CENTER,285240,4835 SOUTH 49TH STREET,OMAHA,Douglas,8,0,8,1,56,12,1,0
BROOKESTONE ACRES,285291,4715 38TH STREET,COLUMBUS,Platte,0,3,4,0,63,1,26,0
HILLCREST HEALTH & REHAB,285133,1702 HILLCREST DRIVE,BELLEVUE,Sarpy,0,0,8,0,116,11,0,0
PONDEROSA VILLA,285250,"P O BOX 526, FIRST & PADDOCK STREET",CRAWFORD,Dawes,0,5,2,0,24,5,51,0
DUNKLAU GARDENS,285119,450 EAST 23RD STREET,FREMONT,Dodge,4,17,17,0,77,8,11,0
GATEWAY SENIOR LIVING,285266,225 NORTH 56TH STREET,LINCOLN,Lancaster,0,7,7,0,71,4,57,0
THE LIGHTHOUSE AT LAKESIDE VILLAGE,285280,17600 ARBOR STREET,OMAHA,Douglas,0,0,5,0,35,3,0,0
ARBOR CARE CENTERS-NELIGH LLC,285124,"PO BOX 66, 1100 NORTH T STREET",NELIGH,Antelope,0,1,12,0,36,0,13,0
"PREMIER ESTATES OF PAWNEE, LLC",285157,"P O BOX 513, 438 12TH STREET",PAWNEE CITY,Pawnee,0,3,2,0,26,0,5,0
MID-NEBRASKA LUTHERAN HOME,285213,109 NORTH 2ND STREET,NEWMAN GROVE,Madison,0,0,3,0,31,0,0,0
TABITHA AT THE LANDING,285288,6120 SOUTH 34TH STREET,LINCOLN,Lancaster,0,0,24,0,43,0,8,0
ST JOSEPH'S HILLSIDE VILLA,285303,540 E WASHINGTON STREET,WEST POINT,Cuming,0,0,0,0,42,1,0,1
ARBOR CARE CENTERS-HARTINGTON LLC,285088,"PO BOX 107, 401 DARLENE STREET",HARTINGTON,Cedar,0,10,11,0,23,0,6,0
COLONIAL ACRES NURSING HOME,285248,1043 10TH STREET,HUMBOLDT,Richardson,0,0,1,0,23,0,0,0
HOLMES LAKE REHABILITATION & CARE CENTER,285164,6101 NORMAL BLVD,LINCOLN,Lancaster,0,0,6,0,53,3,9,0
PARKVIEW HAVEN NURSING HOME,285261,"P O BOX 667, 1203 4TH STREET",DESHLER,Thayer,0,0,37,0,19,0,2,0
ARBOR CARE CENTERS-FRANKLIN LLC,285096,1006 M STREET,FRANKLIN,Franklin,0,0,2,0,26,0,3,0
TABITHA NURSING CENTER AT CRETE,285283,1800 EAST 13TH STREET,CRETE,Saline,0,0,5,0,34,1,10,0
LOUISVILLE CARE CENTER,285267,410 WEST 5TH STREET,LOUISVILLE,Cass,0,1,8,0,47,0,3,0
GOOD SAMARITAN SOCIETY - SUPERIOR,285187,1710 IDAHO STREET,SUPERIOR,Nuckolls,0,0,4,0,42,0,0,0
GOOD SAMARITAN SOCIETY - AUBURN,285112,1322 U STREET,AUBURN,Nemaha,0,1,2,0,64,0,0,0
CHIMNEY ROCK VILLA,285260,"P O BOX A, 106 EAST 13TH STREET",BAYARD,Morrill,0,1,5,0,38,2,0,0
STANTON HEALTH CENTER,285102,"P O BOX 407, 301 17TH STREET",STANTON,Stanton,0,13,2,0,60,0,7,0
AZRIA HEALTH WAVERLY,285143,11041 NORTH 137TH ST,WAVERLY,Lancaster,0,0,2,0,43,0,3,0
SOUTH HAVEN LIVING CENTER,285231,1400 MARK DRIVE,WAHOO,Saunders,0,0,5,0,74,2,0,0
MT CARMEL HOME- KEENS MEMORIAL,285216,412 WEST 18TH STREET,KEARNEY,Buffalo,6,1,11,0,62,14,6,0
EMERALD NURSING & REHAB OMAHA,285097,5505 GROVER STREET,OMAHA,Douglas,2,3,1,0,62,1,6,0
MOTHER HULL HOME,285254,125 EAST 23RD STREET,KEARNEY,Buffalo,0,0,8,0,45,0,0,0
JEFFERSON COMMUNITY HEALTH & LIFE GARDENSIDE,285282,"P O BOX 277, 2200 NORTH H STREET",FAIRBURY,Jefferson,0,0,4,0,35,0,2,0
BRIGHTON GARDENS OF OMAHA,285274,9220 WESTERN AVENUE,OMAHA,Douglas,0,0,5,0,31,1,0,0
HILLCREST CARE CENTER,285178,702 CEDAR AVENUE,LAUREL,Cedar,,,,,,,,
PRESTIGE CARE CENTER OF NEBRASKA CITY,285109,1420 NORTH 10TH STREET,NEBRASKA CITY,Otoe,0,0,0,0,57,0,0,0
"ARBOR CARE CENTERS-VALHAVEN, LLC",285117,300 WEST MEIGS STREET,VALLEY,Douglas,0,3,14,0,46,0,9,0
BERTRAND NURSING HOME,285258,"PO BOX 97, 100 MINOR AVENUE",BERTRAND,Phelps,0,0,7,0,18,0,0,0
THE AMBASSADOR LINCOLN,285066,4405 NORMAL BLVD,LINCOLN,Lancaster,1,0,1,0,81,5,9,0
LANCASTER REHABILITATION CENTER,285275,1001 SOUTH STREET,LINCOLN,Lancaster,0,6,67,0,210,8,9,0
OAKLAND HEIGHTS,285281,207 SOUTH ENGDAHL AVENUE,OAKLAND,Burt,0,0,3,0,42,0,6,0
GOOD SAMARITAN SOCIETY - ST LUKE'S VILLAGE,285192,2201 EAST 32ND STREET,KEARNEY,Buffalo,0,0,0,0,37,2,0,0
GOOD SAMARITAN SOCIETY - ST JOHNS,285189,3410 CENTRAL AVENUE,KEARNEY,Buffalo,0,0,0,0,41,0,0,0
PIONEER MEMORIAL COMMUNITY HOSPITAL,28E175,"P O BOX 578, 206 NW 4TH STREET",MULLEN,Hooker,0,0,1,0,23,0,1,0
IMPERIAL MANOR NURSING HOME,285252,"P O BOX 757, 933 GRANT STREET",IMPERIAL,Chase,0,0,5,0,34,0,0,0
"BCP BLUE HILL, LLC",285144,414 NORTH WILLSON,BLUE HILL,Webster,0,6,3,0,36,1,11,0
OGLALA SIOUX LAKOTA NURSING HOME,28E300,"7835 ELDERS DRIVE, STATE HIGHWAY 87",RUSHVILLE,Sheridan,1,0,0,0,37,1,4,0
GOOD SAMARITAN SOCIETY - HASTINGS VILLAGE,285072,926 EAST E STREET,HASTINGS,Adams,13,10,27,5,66,13,32,0
KEYSTONE RIDGE POST ACUTE NURSING AND REHAB,285238,7501 KEYSTONE DRIVE,OMAHA,Douglas,0,8,2,0,61,1,21,0
VALLEY VIEW SENIOR VILLAGE,285294,220 SOUTH 26TH STREET,ORD,Valley,0,0,1,0,25,2,0,0
ARBOR CARE CENTERS-FULLERTON LLC,285115,"PO BOX 648, 202 NORTH ESTHER",FULLERTON,Nance,0,0,4,0,58,0,1,0
BROOKESTONE GARDENS,285305,2615 WEST 11TH STREET,KEARNEY,Buffalo,0,1,0,0,30,0,3,0
AZRIA HEALTH SUTHERLAND,285141,"P O BOX 307, 333 MAPLE STREET",SUTHERLAND,Lincoln,0,14,1,0,43,0,6,0
GOOD SAMARITAN SOCIETY - MILLARD,285098,12856 DEAUVILLE DRIVE,OMAHA,Douglas,28,0,20,11,79,12,2,0
"ST. JOSEPH'S VILLA, INC.",285249,927 SEVENTH STREET,DAVID CITY,Butler,0,2,10,0,56,1,2,0
"QUALITY LIVING, INC",28A060,6404 NORTH 70TH PLAZA,OMAHA,Douglas,3,3,3,0,109,5,38,0
LINDEN COURT,285083,4000 WEST PHILIP AVENUE,NORTH PLATTE,Lincoln,1,0,7,0,89,2,36,0
CHRISTIAN HOMES HEALTH CARE CENTER,285246,1923 WEST 4TH AVENUE,HOLDREGE,Phelps,0,0,0,0,67,3,8,0
ALPINE VILLAGE RETIREMENT CENTER,285190,706 JAMES STREET,VERDIGRE,Knox,0,0,0,0,32,2,2,0
WAUNETA CARE AND THERAPY CENTER,285220,"PO BOX 520, 427 LEGION STREET",WAUNETA,Chase,0,0,3,0,29,0,0,0
AZRIA HEALTH BROADWELL,285221,800 STOEGER DRIVE,GRAND ISLAND,Hall,0,14,5,0,50,0,7,0
GOOD SHEPHERD LUTHERAN HOME,285148,2242 WRIGHT STREET,BLAIR,Washington,0,19,10,0,49,2,21,0
SIDNEY REGIONAL MEDICAL CENTER-EXTENDED CARE,285290,549 KELLER DRIVE,SIDNEY,Cheyenne,1,5,2,0,46,1,5,0
OLD CHENEY REHABILITATION,285299,5431 SOUTH 16TH STREET,LINCOLN,Lancaster,0,0,2,0,29,2,2,0
HEMINGFORD COMMUNITY CARE CENTER,28E301,"P O BOX 307, 605 DONALD AVENUE",HEMINGFORD,Box Butte,0,0,1,0,21,0,2,0
FLORENCE HOME,285173,7915 NORTH 30TH STREET,OMAHA,Douglas,35,8,19,11,60,9,5,0
CREST VIEW CARE CENTER,285150,420 GORDON AVENUE,CHADRON,Dawes,0,2,6,0,30,0,2,0
MONUMENT REHABILITATION AND CARE CENTER,285095,111 WEST 36TH STREET,SCOTTSBLUFF,Scotts Bluff,0,0,0,0,86,6,12,0
CLOVERLODGE CARE CENTER,285201,301 NORTH 13TH STREET,ST EDWARD,Boone,0,0,2,0,38,0,12,0
PRESTIGE CARE CENTER OF PLATTSMOUTH,285104,602 SOUTH 18TH STREET,PLATTSMOUTH,Cass,0,0,0,0,80,1,0,0
REGENCY SQUARE CARE CENTER,285076,3501 DAKOTA AVENUE,SOUTH SIOUX CITY,Dakota,8,12,10,7,37,5,12,0
EMERALD NURSING & REHAB LAKEVIEW,285106,1405 WEST HWY 34,GRAND ISLAND,Hall,46,0,22,20,59,0,1,0
HILLCREST MILLARD,285302,13225 WESTWOOD LANE,OMAHA,Douglas,17,0,10,7,17,15,5,0
BROOKEFIELD PARK,285226,1405 HERITAGE DRIVE,ST PAUL,Howard,13,1,8,3,51,9,2,0
SARAH ANN HESTER MEMORIAL HOME,285241,"P O BOX 646, 407 DAKOTA STREET",BENKELMAN,Dundy,0,0,2,0,22,0,0,0
GOOD SAMARITAN SOCIETY - COLONIAL VILLA,285185,719 NORTH BROWN STREET,ALMA,Harlan,0,0,3,0,37,0,3,0
NYE LEGACY HEALTH & REHABILITATION CENTER,285278,3210 N CLARKSON,FREMONT,Dodge,4,1,13,3,81,10,16,0
BEATRICE HEALTH AND REHABILITATION,285130,1800 IRVING STREET,BEATRICE,Gage,0,1,4,0,62,0,4,0
