Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
VICTORY HEALTH & REHABILITATION CENTER,245544,512 49TH AVENUE NORTH,MINNEAPOLIS,Hennepin,40,1,0,5,50,13,0,0
THE VILLA AT BRYN MAWR,245203,275 PENN AVENUE NORTH,MINNEAPOLIS,Hennepin,38,12,8,2,78,10,2,0
NORTH RIDGE HEALTH AND REHAB,245183,5430 BOONE AVENUE NORTH,NEW HOPE,Hennepin,98,17,28,21,246,89,114,1
GRAND VILLAGE,245368,923 HALE LAKE POINTE,GRAND RAPIDS,Itasca,0,2,0,0,80,0,11,0
GOOD SAMARITAN SOCIETY - PINE RIVER,245476,"518 JEFFERSON AVENUE, PO BOX 29",PINE RIVER,Cass,0,0,0,0,32,0,0,0
CENTRACARE HEALTH - MONTICELLO,245511,1013 HART BOULEVARD,MONTICELLO,Wright,0,0,27,0,67,0,9,0
ST CRISPIN LIVING COMMUNITY,245449,213 PIONEER ROAD,RED WING,Goodhue,0,1,1,0,62,0,1,0
WHISPERING CREEK,245440,102 EAST NORTH STREET,JANESVILLE,Waseca,0,0,0,0,28,0,0,0
"MEEKER MANOR REHABILITATION CENTER, LLC",245361,600 SOUTH DAVIS AVENUE,LITCHFIELD,Meeker,5,0,0,1,53,0,0,0
TRINITY CARE CENTER,245250,905 ELM STREET,FARMINGTON,Dakota,0,0,0,0,68,0,0,0
BELGRADE NURSING HOME,245418,"103 SCHOOL STREET,  PO BOX 340",BELGRADE,Stearns,0,0,0,0,32,1,2,0
NEILSON PLACE,245039,1000 ANNE STREET NORTHWEST,BEMIDJI,Beltrami,0,2,2,0,73,0,6,0
GOOD SAMARITAN SOCIETY - WOODLAND,245488,100 BUFFALO HILLS LANE,BRAINERD,Crow Wing,0,0,0,0,34,0,0,0
GRACEPOINTE CROSSING GABLES,245432,1601 RIVERHILLS PARKWAY NORTHWEST,CAMBRIDGE,Isanti,0,0,27,0,123,0,0,0
NEW RICHLAND CARE CENTER,245316,312  NORTHEAST 1ST STREET,NEW RICHLAND,Waseca,0,0,4,0,38,0,0,0
EVENTIDE LUTHERAN HOME,245461,1405 7TH STREET SOUTH,MOORHEAD,Clay,26,9,13,13,125,51,19,0
ST BENEDICTS SENIOR COMMUNITY,245350,1810 MINNESOTA BOULEVARD SOUTHEAST,SAINT CLOUD,Sherburne,3,16,3,0,124,11,11,0
AUGUSTANA HCC OF APPLE VALLEY,245264,14650 GARRETT AVENUE,APPLE VALLEY,Dakota,0,1,0,0,143,1,0,0
FRANCISCAN HEALTH CENTER,245258,3910 MINNESOTA AVENUE,DULUTH,St. Louis,0,3,10,0,44,0,8,0
ST OTTOS CARE CENTER,245257,920 SOUTHEAST 4TH STREET,LITTLE FALLS,Morrison,0,0,3,0,85,1,8,0
PELICAN VALLEY HEALTH CENTER,245373,211 EAST MILL AVENUE,PELICAN RAPIDS,Otter Tail,0,0,0,0,26,0,0,0
NEW BRIGHTON CARE CENTER,245421,805 SIXTH AVENUE NORTHWEST,NEW BRIGHTON,Ramsey,7,8,7,2,38,2,11,0
ROSE OF SHARON A VILLA CENTER,245326,1000 LOVELL AVENUE,ROSEVILLE,Ramsey,1,0,3,0,60,2,5,0
MILLE LACS HEALTH SYSTEM,245127,200 NORTH ELM STREET,ONAMIA,Mille Lacs,0,0,0,0,47,0,0,0
THE WATERVIEW WOODS LLC,245277,601 GRANT AVENUE,EVELETH,St. Louis,0,0,1,0,53,0,0,0
OSTRANDER CARE AND REHAB,245464,305 MINNESOTA STREET,OSTRANDER,Fillmore,0,0,0,0,15,0,0,0
ECUMEN NORTH BRANCH,245370,5379 -383RD STREET,NORTH BRANCH,Chisago,0,3,0,0,52,0,1,0
VALLEY CARE AND REHAB LLC,245281,"600 FIFTH STREET SOUTHEAST, BOX 129",BARNESVILLE,Clay,0,0,0,0,28,0,0,0
THREE LINKS CARE CENTER,245450,815 FOREST AVENUE,NORTHFIELD,Rice,0,33,1,0,88,1,7,0
BOUNDARY WATERS CARE CENTER,245138,200 WEST CONAN STREET,ELY,St. Louis,0,0,0,0,31,0,3,0
MINNEOTA MANOR HEALTH CARE CENTER,245496,700 NORTH MONROE STREET,MINNEOTA,Lyon,0,0,0,0,41,0,0,0
LAKEVIEW METHODIST HEALTH CARE CENTER,245280,610 SUMMIT DRIVE,FAIRMONT,Martin,0,0,0,0,54,1,3,0
EMMANUEL NURSING HOME,245489,1415 MADISON AVENUE,DETROIT LAKES,Becker,0,9,9,0,85,1,5,0
ST MARKS LIVING,245369,400 - 15TH AVENUE SOUTHWEST,AUSTIN,Mower,0,0,0,0,51,1,0,0
PARKVIEW HOME,245475,102 COUNTY STATE AID HIGHWAY 9,BELVIEW,Redwood,0,0,0,0,20,0,0,0
WOODBURY HEALTH CARE CENTER,245235,7012 LAKE ROAD,WOODBURY,Washington,4,3,31,1,123,4,20,0
WARROAD CARE CENTER,245329,1401 LAKE STREET NORTHWEST,WARROAD,Roseau,0,4,4,0,47,0,16,0
PERHAM LIVING,245486,735 THIRD STREET SOUTHWEST,PERHAM,Otter Tail,0,0,6,0,83,0,0,0
BENEDICTINE HEALTH CENTER OF MINNEAPOLIS,245266,618 EAST 17TH STREET,MINNEAPOLIS,Hennepin,6,17,1,0,76,4,6,0
PRESBYTERIAN HOMES OF ARDEN HILLS,245424,3220 LAKE JOHANNA BOULEVARD,ARDEN HILLS,Ramsey,33,0,72,18,131,35,17,0
PATHSTONE LIVING,245390,718 MOUND AVENUE,MANKATO,Blue Earth,0,7,3,0,62,0,7,0
HOPKINS HEALTH SERVICES,245293,725 SECOND AVENUE SOUTH,HOPKINS,Hennepin,1,4,4,1,50,4,1,0
LIFECARE ROSEAU MANOR,245470,715 DELMORE DRIVE,ROSEAU,Roseau,0,0,0,0,40,0,0,0
THE EMERALDS AT FARIBAULT LLC,245067,500 SOUTHEAST FIRST STREET,FARIBAULT,Rice,0,20,9,2,62,0,5,0
NORTH SHORE HEALTH,245384,515 - 5TH AVENUE WEST,GRAND MARAIS,Cook,0,3,1,0,35,0,0,0
THE GARDENS AT WINSTED LLC,245459,551 FOURTH STREET NORTH,WINSTED,McLeod,0,3,0,0,52,0,1,0
CAMILIA ROSE CARE CENTER LLC,245353,11800 XEON BOULEVARD,COON RAPIDS,Anoka,14,0,12,12,69,1,0,0
PARK VIEW CARE CENTER,245474,200 PARK LANE,BUFFALO,Wright,,,,,,,,
ST FRANCIS HOME,245265,2400 ST FRANCIS DRIVE,BRECKENRIDGE,Wilkin,0,0,1,0,52,0,0,0
BENEDICTINE CARE COMMUNITY,245502,201 9TH STREET WEST,ADA,Norman,0,1,1,0,41,0,1,0
THE ESTATES AT FRIDLEY LLC,245201,5700 EAST RIVER ROAD,FRIDLEY,Anoka,7,0,0,0,43,5,0,0
HERITAGE MANOR,245245,321 NORTHEAST SIXTH STREET,CHISHOLM,St. Louis,0,0,1,0,60,0,0,0
GOOD SAMARITAN SOCIETY - WACONIA AND WESTVIEW ACRE,245234,333 FIFTH STREET WEST,WACONIA,Carver,0,2,6,0,71,0,0,0
MOORHEAD REHABILITATION & HEALTHCARE CENTER,245052,2810 SECOND AVENUE NORTH,MOORHEAD,Clay,2,2,40,0,30,1,5,0
PIONEER MEMORIAL CARE CENTER,245301,23028 - 347TH STREET SOUTHEAST,ERSKINE,Polk,0,0,0,0,49,0,0,0
LAKESHORE INN NURSING HOME,245388,108  8TH STREET NORTHWEST,WASECA,Waseca,0,0,0,0,34,0,0,0
HIGHLAND CHATEAU HEALTH CARE CENTER,245028,2319 WEST SEVENTH STREET,SAINT PAUL,Ramsey,0,0,0,0,58,0,0,0
ROCHESTER EAST HEALTH SERVICES,245184,501 EIGHTH AVENUE SOUTHEAST,ROCHESTER,Olmsted,0,1,0,0,52,0,0,0
CENTRACARE HEALTH SYSTEM - MELROSE PINE VILLA C C,245396,525 WEST MAIN STREET,MELROSE,Stearns,0,0,1,0,70,3,0,0
COUNTRY MANOR HEALTH & REHAB CTR,245330,520 FIRST STREET NORTHEAST,SARTELL,Stearns,0,23,0,0,149,0,14,0
MEADOW MANOR,245367,"210 EAST GRAND AVENUE, PO BOX 365",GRAND MEADOW,Mower,0,0,0,0,19,0,0,0
WOOD DALE HOME OPERATING LLC,245261,600 SUNRISE BOULEVARD,REDWOOD FALLS,Redwood,0,0,0,0,20,0,0,0
INTERFAITH CARE CENTER,245024,811 THIRD STREET,CARLTON,Carlton,0,0,3,0,73,0,5,0
ST CLARE LIVING COMMUNITY OF MORA,245291,110 NORTH 7TH STREET,MORA,Kanabec,0,0,1,0,51,1,0,0
ST ANTHONY HEALTH & REHABILITATION,245267,3700 FOSS ROAD NORTHEAST,ST ANTHONY,Anoka,1,33,1,0,108,5,10,0
MCINTOSH SENIOR LIVING,245356,600 NORTHEAST RIVERSIDE AVENUE,MCINTOSH,Polk,,,,,,,,
FRANKLIN RESTORATIVE CARE CENTER,245273,900 3RD STREET SOUTH,FRANKLIN,Renville,0,0,0,0,30,0,0,0
MAPLETON COMMUNITY HOME,245362,301 TROENDLE STREET,MAPLETON,Blue Earth,0,0,0,0,52,0,0,0
LAKE MINNETONKA SHORES,245210,4527 SHORELINE DRIVE,SPRING PARK,Hennepin,28,0,41,8,57,14,26,0
HAVENWOOD CARE CENTER,245397,1633 DELTON AVENUE,BEMIDJI,Beltrami,0,0,0,0,70,0,0,0
OAK TERRACE HEALTH CARE CENTER,245473,640 THIRD STREET,GAYLORD,Sibley,1,0,1,0,27,2,0,0
THE ESTATES AT RUSH CITY LLC,245348,650 BREMER AVENUE SOUTH,RUSH CITY,Chisago,0,0,0,0,35,0,0,0
AICOTA HEALTH CARE CENTER,245363,850 SECOND STREET NORTHWEST,AITKIN,Aitkin,0,1,1,0,57,0,0,0
EVANSVILLE CARE CENTER,245510,649 STATE STREET NORTHWEST,EVANSVILLE,Douglas,0,0,0,0,26,0,0,0
HILLTOP CARE CENTER,245358,410 LUELLA STREET,WATKINS,Meeker,0,2,1,0,42,0,4,0
CROSSROADS CARE CENTER,245395,965 MCMILLAN STREET,WORTHINGTON,Nobles,0,0,0,0,31,0,0,0
WHITEWATER HEALTH SERVICES,245270,525 BLUFF AVENUE,ST CHARLES,Winona,0,0,0,0,30,0,0,0
VILLA ST VINCENT,245484,516 WALSH STREET,CROOKSTON,Polk,0,5,1,0,88,1,25,0
EDENBROOK OF ROCHESTER,245409,1875 19TH STREET NORTHWEST,ROCHESTER,Olmsted,0,2,1,0,58,0,0,0
LB BROEN HOME,245453,824 SOUTH SHERIDAN,FERGUS FALLS,Otter Tail,0,2,12,0,65,0,9,0
MAYO CLINIC HEALTH SYSTEM - LAKE CITY,245218,500 WEST GRANT STREET,LAKE CITY,Goodhue,0,9,25,0,74,0,4,0
PRAIRIE VIEW SENIOR LIVING,245371,250 FIFTH STREET EAST,TRACY,Lyon,0,0,0,0,39,0,0,0
WEST WIND VILLAGE,245262,1001 SCOTTS AVENUE,MORRIS,Stevens,0,0,0,0,64,0,0,0
MARANATHA CARE CENTER,245462,5409 69TH AVENUE NORTH,BROOKLYN CENTER,Hennepin,0,0,26,3,82,5,0,0
GOOD SAMARITAN SOCIETY - SPECIALTY CARE COMMUNITY,245279,3815 WEST BROADWAY,ROBBINSDALE,Hennepin,0,2,1,0,74,8,7,0
PIERZ VILLA INC,245286,119 FAUST STREET SOUTHEAST,PIERZ,Morrison,0,0,1,0,4,0,4,0
GLENOAKS SENIOR LIVING CAMPUS,245360,100 GLEN OAKS DRIVE,NEW LONDON,Kandiyohi,0,0,1,0,40,3,1,0
FAIRFAX COMMUNITY HOME,245333,300 TENTH AVENUE SOUTHEAST,FAIRFAX,Renville,0,0,0,0,21,0,0,0
KARLSTAD HEALTHCARE CENTER INC,245468,304 WASHINGTON AVENUE WEST,KARLSTAD,Kittson,0,0,0,0,29,0,0,0
THE EMERALDS AT GRAND RAPIDS LLC,245495,2801 SOUTH HIGHWAY 169,GRAND RAPIDS,Itasca,27,1,12,11,48,15,6,0
OLIVIA RESTORATIVE CARE CENTER,245290,1003 WEST MAPLE,OLIVIA,Renville,0,0,0,0,31,0,0,0
GALEON,245465,410 WEST MAIN STREET,OSAKIS,Douglas,0,0,2,0,31,0,0,0
SUNNYSIDE HEALTH CARE CENTER,245045,512 SKYLINE BOULEVARD,CLOQUET,Carlton,0,0,1,0,41,0,3,0
RAMSEY COUNTY CARE CENTER,245352,2000 WHITE BEAR AVENUE,MAPLEWOOD,Ramsey,2,0,0,0,112,9,9,0
FAIRWAY VIEW NEIGHBORHOODS,245451,201 MARK DRIVE,ORTONVILLE,Big Stone,0,2,5,0,48,0,0,0
SEASONS HEALTHCARE,245315,303 BROADWAY AVENUE SOUTH,TRIMONT,Martin,0,3,2,0,21,0,4,0
AVERA GRANITE FALLS CARE CENTER,245243,250 JORDAN DRIVE,GRANITE FALLS,Yellow Medicine,0,1,0,0,,0,3,0
PINE HAVEN CARE CENTER INC,245359,210 NORTHWEST 3RD STREET,PINE ISLAND,Goodhue,0,1,0,0,69,0,1,0
HAVEN HOMES OF MAPLE PLAIN,245497,1520 WYMAN AVENUE,MAPLE PLAIN,Hennepin,0,0,2,0,40,0,0,0
SYLVAN COURT,245433,112 ST OLAF AVENUE SOUTH,CANBY,Yellow Medicine,0,0,0,0,47,0,0,0
MADISON HEALTHCARE SERVICES,245382,900 SECOND AVENUE,MADISON,Lac qui Parle,0,0,1,0,50,0,0,0
FRAZEE CARE CENTER,245299,"219 WEST MAPLE AVENUE, PO BOX 96",FRAZEE,Becker,0,0,0,0,39,0,5,0
PIONEER CARE CENTER,245463,1131 SOUTH MABELLE AVENUE,FERGUS FALLS,Otter Tail,0,5,10,0,90,0,4,0
BENEDICTINE HEALTH CENTER,245236,935 KENWOOD AVENUE,DULUTH,St. Louis,0,3,6,0,84,0,3,0
MAHNOMEN HEALTH CENTER,245238,"414 WEST JEFFERSON AVENUE, PO BOX 396",MAHNOMEN,Mahnomen,4,0,1,0,24,5,3,0
ELIM HOME,245494,701 FIRST STREET,PRINCETON,Mille Lacs,0,1,5,0,91,0,2,0
COOK COMMUNITY HOSPITAL C&NC,245392,10 SOUTHEAST FIFTH STREET,COOK,St. Louis,0,0,0,0,28,0,0,0
GOOD SAMARITAN SOCIETY - BATTLE LAKE,245403,105 GLENHAVEN DRIVE,BATTLE LAKE,Otter Tail,0,0,2,0,49,0,2,0
RIVER VALLEY HEALTH AND REHABILITATION CENTER LLC,245237,200 SOUTH DEKALB STREET,REDWOOD FALLS,Redwood,0,0,2,0,23,0,0,0
AVERA SUNRISE MANOR,245357,240 WILLOW STREET,TYLER,Lincoln,0,0,5,0,30,0,0,0
REGINA SENIOR LIVING,245254,1175 NININGER ROAD,HASTINGS,Dakota,0,0,0,0,49,0,3,0
NEW HARMONY CARE AND REHAB CENTER,245381,135 GERANIUM AVENUE EAST,SAINT PAUL,Ramsey,0,0,2,0,73,0,0,0
GOOD SAMARITAN SOCIETY - MAPLEWOOD,245221,550 ROSELAWN AVENUE EAST,SAINT PAUL,Ramsey,0,0,1,0,41,0,0,0
GOOD SHEPHERD LUTHERAN HOME,245393,"800 HOME STREET,  BOX 747",RUSHFORD,Fillmore,0,0,3,0,57,0,0,0
LAKESIDE MEDICAL CENTER,245374,129 EAST 6TH AVENUE,PINE CITY,Pine,0,0,0,0,27,0,3,0
FRIENDSHIP VILLAGE OF BLOOMINGTON,245229,8100 HIGHWOOD DRIVE,BLOOMINGTON,Hennepin,0,3,7,0,46,2,1,0
THE ESTATES AT EXCELSIOR LLC,245332,515 DIVISION STREET,EXCELSIOR,Hennepin,27,25,15,13,31,0,0,0
LYNGBLOMSTEN CARE CENTER,245347,1415 ALMOND AVENUE,SAINT PAUL,Ramsey,79,7,71,14,155,52,14,0
FIELD CREST CARE CENTER,245431,318 SECOND STREET NORTHEAST,HAYFIELD,Dodge,0,0,0,0,34,0,0,0
CREST VIEW LUTHERAN HOME,245018,4444 RESERVOIR BOULEVARD NORTHEAST,COLUMBIA HEIGHTS,Anoka,16,6,6,6,99,12,0,0
CENTRACARE HEALTH PAYNESVILLE KORONIS MANOR CC,245253,200 FIRST STREET WEST,PAYNESVILLE,Stearns,0,0,1,0,38,1,0,0
ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER,245469,5211 HIGHWAY 110,AURORA,St. Louis,0,1,1,0,27,0,1,0
THE ESTATES AT LYNNHURST LLC,245394,471 LYNNHURST AVENUE WEST,SAINT PAUL,Ramsey,,,,,,,,
TWEETEN LUTHERAN HEALTH CARE CENTER,245429,125 5TH AVENUE SOUTHEAST,SPRING GROVE,Houston,0,1,2,0,34,0,1,0
JONES HARRISON RESIDENCE,245460,3700 CEDAR LAKE AVENUE,MINNEAPOLIS,Hennepin,44,11,51,18,102,27,6,0
GOOD SAMARITAN SOCIETY - ALBERT LEA,245441,75507 240TH STREET,ALBERT LEA,Freeborn,1,1,0,0,76,0,0,0
CATHOLIC ELDERCARE ON MAIN,245439,817 MAIN STREET NORTHEAST,MINNEAPOLIS,Hennepin,35,24,8,6,127,11,28,0
CERENITY CARE CENTER ON HUMBOLDT,245255,512 HUMBOLDT AVENUE,SAINT PAUL,Ramsey,0,20,2,0,85,1,23,0
GOOD SAMARITAN SOCIETY - INVER GROVE HEIGHTS,245285,1301 50TH STREET EAST,INVER GROVE HEIGHTS,Dakota,0,0,4,0,37,0,0,0
GOOD SAMARITAN SOCIETY - INTERNATIONAL FALLS,245318,2201 KEENAN DRIVE,INTERNATIONAL FALLS,Koochiching,0,0,1,0,42,0,0,0
THE GARDENS AT FOLEY LLC,245325,253 PINE STREET,FOLEY,Benton,0,0,4,0,65,0,0,0
STEWARTVILLE CARE CENTER,245349,120 FOURTH STREET NORTHEAST,STEWARTVILLE,Olmsted,0,0,1,0,48,0,0,0
SANDSTONE HEALTH CARE CENTER,245454,109 COURT AVENUE SOUTH,SANDSTONE,Pine,0,0,0,0,43,0,0,0
GOOD SAMARITAN SOCIETY - COMFORCARE,245317,1201 17TH STREET NE,AUSTIN,Mower,0,0,1,0,36,0,0,0
KENYON SUNSET HOME,245379,127 GUNDERSON BOULEVARD,KENYON,Goodhue,0,0,3,0,14,0,0,0
ST LUKES LUTHERAN CARE CENTER,245372,1219 SOUTH RAMSEY,BLUE EARTH,Faribault,0,2,2,0,67,0,12,0
THE ESTATES AT CHATEAU LLC,245222,2106 SECOND AVENUE SOUTH,MINNEAPOLIS,Hennepin,0,1,0,0,61,1,1,0
COKATO MANOR,245412,182 SUNSET AVENUE,COKATO,Wright,0,2,6,0,52,0,3,0
EBENEZER RIDGES GERIATRIC CARE CENTER,245213,13820 COMMUNITY DRIVE,BURNSVILLE,Dakota,12,2,1,1,92,0,0,0
PARKVIEW CARE CENTER - WELLS,245436,55 TENTH STREET SOUTHEAST,WELLS,Faribault,0,0,1,0,30,0,0,0
COVENANT LIVING OF GOLDEN VALLEY CARE & REHAB CTR,245322,5825 ST CROIX AVENUE,GOLDEN VALLEY,Hennepin,21,25,14,12,41,14,550,0
CUYUNA REGIONAL MEDICAL CENTER,245232,320 EAST MAIN STREET,CROSBY,Crow Wing,0,2,2,0,46,0,7,0
EPISCOPAL CHURCH HOME OF MINNESOTA,245452,1879 FERONIA AVENUE,SAINT PAUL,Ramsey,11,0,4,2,110,17,0,0
RIVERVIEW HOSPITAL & NURSING HOME,245251,323 SOUTH MINNESOTA,CROOKSTON,Polk,0,0,0,0,18,0,0,0
CALEDONIA REHABILITATION & RETIREMENT CENTER,245499,425 NORTH BADGER STREET,CALEDONIA,Houston,0,1,3,0,37,0,1,0
SLEEPY EYE CARE CENTER,245225,1105 3RD AVENUE SOUTHWEST,SLEEPY EYE,Brown,0,0,0,0,45,0,0,0
CENTENNIAL GARDENS FOR NURSING & REHABILITATION,245289,3245 VERA CRUZ AVENUE NORTH,CRYSTAL,Hennepin,13,0,10,10,58,34,5,4
GOOD SAMARITAN SOCIETY - WINTHROP,245314,506 HIGH STREET,WINTHROP,Sibley,0,0,3,0,21,0,0,0
