Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CONSULATE HEALTH CARE OF SAFETY HARBOR,105549,1410 DR MARTIN LUTHER KING JR ST N,SAFETY HARBOR,Pinellas,0,0,10,0,110,3,0,0
JUPITER MEDICAL CENTER PAVILION INC,105047,1230 SOUTH OLD DIXIE HWY,JUPITER,Palm Beach,0,0,0,0,12,0,0,0
PALMS CARE CENTER,105336,3370 NW 47TH TERRACE,LAUDERDALE LAKES,Broward,29,0,11,7,89,21,0,0
"MIAMI JEWISH HEALTH SYSTEMS, INC",105030,5200 NE 2ND AVENUE,MIAMI,Miami-Dade,57,46,18,10,368,52,84,0
BRISTOL AT TAMPA REHAB AND NURSING CENTER LLC,105140,1818 E FLETCHER AVE,TAMPA,Hillsborough,15,1,8,5,154,12,0,0
LEXINGTON HEALTH AND REHABILITATION CENTER,105072,6300 46TH AVE N,SAINT PETERSBURG,Pinellas,3,44,5,1,149,31,77,0
FAIRWAY OAKS CENTER,105305,13806 N 46TH ST,TAMPA,Hillsborough,1,0,9,0,98,4,0,0
CORAL GABLES NURSING AND REHABILITATION CENTER,105005,7060 SW 8TH STREET,MIAMI,Miami-Dade,20,20,4,3,67,22,3,0
"OAKS OF CLEARWATER, THE",105323,420 BAY AVE,CLEARWATER,Pinellas,1,0,14,0,47,0,0,0
SUNSET POINT,105373,1980 SUNSET POINT RD,CLEARWATER,Pinellas,31,16,9,3,92,18,11,0
FOUNTAIN MANOR HEALTH & REHABILITATION CENTER,105172,390 NE 135TH ST,NORTH MIAMI,Miami-Dade,40,1,10,5,116,46,0,0
SEASIDE HEALTH AND REHABILITATION CENTER,105052,324 WILDER BLVD,DAYTONA BEACH,Volusia,,,,,,,,
LIFE CARE CENTER OF PUNTA GORDA,105289,450 SHREVE STREET,PUNTA GORDA,Charlotte,19,21,45,3,121,8,8,0
SHORE ACRES CARE CENTER,105050,4500 INDIANAPOLIS ST NE,SAINT PETERSBURG,Pinellas,0,0,21,0,85,11,18,0
BAYVIEW CENTER,105324,301 S BAY ST,EUSTIS,Lake,19,12,3,2,72,12,9,0
DAYTONA BEACH HEALTH AND REHABILITATION CENTER,105311,1055 3RD STREET,DAYTONA BEACH,Volusia,3,20,17,0,125,5,9,0
COMMUNITY CONVALESCENT CENTER,105029,2202 W OAK AVE,PLANT CITY,Hillsborough,19,9,40,20,93,7,6,0
EMERALD SHORES HEALTH AND REHABILITATION,105148,626 N TYNDALL PKWY,CALLAWAY,Bay,0,0,5,0,74,2,0,0
EAGLE LAKE NURSING AND REHAB CARE CENTER,105292,1100 66TH ST N,SAINT PETERSBURG,Pinellas,2,4,0,0,46,3,2,0
EGRET COVE CENTER,105293,550 62ND ST S,SAINT PETERSBURG,Pinellas,15,2,2,1,87,14,6,0
LAKE EUSTIS HEALTH AND REHABILITATION CENTER,105001,411 W WOODWARD AVE,EUSTIS,Lake,0,0,0,0,82,5,2,0
BOCA CIEGA CENTER,105271,1414 59TH ST S,GULFPORT,Pinellas,30,16,7,6,79,12,3,0
AVANTE AT INVERNESS INC,105308,304 S CITRUS AVE,INVERNESS,Citrus,,,,,,,,
PINES NURSING HOME,105057,301 NE 141 STREET,MIAMI,Miami-Dade,7,1,1,0,41,1,0,0
JOHN KNOX VILLAGE OF POMPANO BEACH,105255,700 SW 4TH STREET,POMPANO BEACH,Broward,0,0,19,0,142,4,0,0
HUNTINGTON PLACE,105250,1775 HUNTINGTON LANE,ROCKLEDGE,Brevard,0,6,2,0,82,1,4,0
BROWARD NURSING & REHABILITATION CENTER,105083,1330 S ANDREWS AVE,FORT LAUDERDALE,Broward,1,0,3,0,128,13,0,0
"AVANTE AT LEESBURG, INC",105304,2000 EDGEWOOD AVE,LEESBURG,Lake,0,0,0,0,100,2,0,0
TARPON BAYOU CENTER,105280,515 CHESAPEAKE DR,TARPON SPRINGS,Pinellas,0,9,0,0,97,42,15,0
SIGNATURE HEALTHCARE OF JACKSONVILLE,105287,2061 HYDE PARK RD,JACKSONVILLE,Duval,91,0,24,24,96,43,26,0
TERRACES OF LAKE WORTH CARE CENTER,105125,1711 6TH AVENUE SOUTH,LAKE WORTH,Palm Beach,1,0,2,0,78,12,1,0
BAYSIDE HEALTH AND REHABILITATION CENTER,105267,4343 LANGLEY AVENUE,PENSACOLA,Escambia,50,12,15,15,89,12,0,0
OCALA HEALTH AND REHABILITATION CENTER,105321,1201 SE 24TH RD,OCALA,Marion,0,9,31,0,159,0,2,0
"CRESTVIEW REHABILITATION CENTER, LLC",105190,1849 FIRST AVENUE EAST,CRESTVIEW,Okaloosa,0,0,0,0,140,2,0,0
CROSS POINTE CARE CENTER,105296,440 PHIPPEN WAITERS ROAD,DANIA BEACH,Broward,0,0,0,0,87,4,0,0
ISLAND HEALTH AND REHABILITATION CENTER,105325,125 ALMA BLVD,MERRITT ISLAND,Brevard,0,0,11,0,94,11,0,0
RIVERWOOD CENTER,105135,2802 PARENTAL HOME ROAD,JACKSONVILLE,Duval,0,0,5,0,180,12,10,0
ABBEY DELRAY,105335,2105 SW 11TH COURT,DELRAY BEACH,Palm Beach,2,0,0,0,93,4,0,0
ARCH PLAZA NURSING & REHABILITATION CENTER,105008,12505 NE 16TH AVE,NORTH MIAMI,Miami-Dade,1,0,7,1,87,3,0,0
OAK HAVEN REHAB AND NURSING CENTER,105302,919 OLD WINTER HAVEN RD,AUBURNDALE,Polk,1,0,3,0,98,14,0,0
