Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
ADVANCED HEALTH CARE OF COEUR D'ALENE LLC,135142,1578 W RIVERSTONE DRIVE,COEUR D'ALENE,Kootenai,8,5,4,0,26,7,13,0
LIFE CARE CENTER OF BOISE,135038,808 NORTH CURTIS ROAD,BOISE,Ada,45,17,18,8,48,28,34,0
VALLEY VISTA CARE CENTER OF SANDPOINT,135055,220 SOUTH DIVISION,SANDPOINT,Bonner,0,2,4,0,58,9,72,0
POWER COUNTY NURSING HOME,135066,510 ROOSEVELT STREET (83211-1362),AMERICAN FALLS,Power,,,,,,,,
ARBOR VALLEY OF CASCADIA,135079,8211 USTICK ROAD,BOISE,Ada,0,4,13,3,78,14,17,0
GOOD SAMARITAN SOCIETY - BOISE VILLAGE,135085,3115 SYCAMORE DRIVE,BOISE,Ada,4,1,10,0,82,5,1,0
IVY COURT,135053,2200 IRONWOOD PLACE,COEUR D'ALENE,Kootenai,51,21,17,13,44,19,33,0
GATEWAY TRANSITIONAL CARE CENTER,135011,527 MEMORIAL DRIVE,POCATELLO,Bannock,0,1,4,0,79,4,12,0
QUINN MEADOWS REHABILITATION AND CARE CENTER,135136,1033 WEST QUINN ROAD,POCATELLO,Bannock,1,0,21,0,25,8,6,0
MOUNTAIN VALLEY OF CASCADIA,135065,601 WEST CAMERON AVENUE,KELLOGG,Shoshone,61,7,22,8,58,28,7,0
LEWISTON TRANSITIONAL CARE OF CASCADIA,135021,3315 8TH STREET,LEWISTON,Nez Perce,2,0,0,0,64,4,0,0
TWIN FALLS TRANSITIONAL CARE OF CASCADIA,135104,674 EASTLAND DRIVE,TWIN FALLS,Twin Falls,1,7,9,0,41,8,12,0
"ORCHARDS OF CASCADIA, THE",135019,404 NORTH HORTON STREET,NAMPA,Canyon,18,0,8,2,64,19,1,0
VALLEY VISTA CARE CENTER OF ST MARIES,135075,820 ELM STREET,ST MARIES,Benewah,0,30,7,0,54,3,66,0
CALDWELL CARE OF CASCADIA,135014,210 CLEVELAND BOULEVARD,CALDWELL,Canyon,55,140,10,10,47,54,110,0
PRESTIGE CARE & REHABILITATION - THE ORCHARDS,135103,1014 BURRELL AVENUE,LEWISTON,Nez Perce,37,3,7,3,45,31,5,0
SERENITY HEALTHCARE,135143,1134 CHENEY DR WEST,TWIN FALLS,Twin Falls,1,19,3,0,45,20,76,0
WEISER CARE OF CASCADIA,135010,331 EAST PARK STREET,WEISER,Washington,5,2,5,0,40,11,3,0
PROMONTORY POINT REHABILITATION,135137,3909 SOUTH 25TH EAST,AMMON,Bonneville,1,2,0,0,17,1,5,0
COUNTRYSIDE CARE & REHABILITATION,135064,1224 EIGHTH STREET,RUPERT,Minidoka,9,1,20,5,23,16,16,0
CHERRY RIDGE OF CASCADIA,135095,501 WEST IDAHO BOULEVARD,EMMETT,Gem,15,0,10,4,15,25,1,0
TEMPLE VIEW TRANSITIONAL CARE CENTER,135105,660 SOUTH SECOND STREET WEST,REXBURG,Madison,1,0,9,0,46,11,4,0
RIVERVIEW REHABILITATION,135139,3550 WEST AMERICANA TERRACE,BOISE,Ada,0,0,0,0,18,5,0,0
CASCADIA OF NAMPA,135144,900 N HAPPY VALLEY RD,NAMPA,Ada,51,0,15,5,77,34,1,0
"COVE OF CASCADIA, THE",135069,620 NORTH SIXTH STREET,BELLEVUE,Blaine,0,9,2,0,39,8,8,0
KARCHER POST-ACUTE & REHABILITATION CENTER,135110,1127 CALDWELL BOULEVARD,NAMPA,Canyon,18,8,2,1,40,32,28,0
LIFE CARE CENTER OF POST FALLS,135135,460 NORTH GARDEN PLAZA COURT,POST FALLS,Kootenai,0,9,0,0,73,9,10,0
ST LUKE'S ELMORE LONG TERM CARE,135006,895 NORTH 6TH EAST,MOUNTAIN HOME,Elmore,0,0,3,0,14,1,0,0
MADISON CARRIAGE COVE SHORT STAY REHABILITATION,135140,410 WEST 1ST NORTH,REXBURG,Madison,0,0,0,0,28,7,0,0
LIFE CARE CENTER OF COEUR D'ALENE,135122,500 WEST AQUA AVENUE,COEUR D ALENE,Kootenai,0,2,0,0,65,3,1,0
BINGHAM MEMORIAL SKILLED NURSING & REHABILITATION,135007,98 POPLAR STREET,BLACKFOOT,Bingham,1,0,1,0,40,4,0,0
VALLEY VIEW NURSING & REHABILITATION,135098,1140 NORTH ALLUMBAUGH STREET,BOISE,Ada,50,53,23,7,69,33,53,0
"TERRACES OF BOISE, THE",135141,5301 E WARM SPRINGS AVE,BOISE,Ada,3,1,9,1,23,12,0,0
CARIBOU MEMORIAL LIVING CENTER,135060,300 SOUTH THIRD WEST,SODA SPRINGS,Caribou,3,1,3,0,18,8,0,0
BOUNDARY COUNTY NURSING HOME,135004,6640 KANIKSU STREET,BONNERS FERRY,Boundary,0,0,2,0,23,2,0,0
BENNETT HILLS REHABILITATION AND CARE CENTER,135134,1220 MONTANA STREET,GOODING,Gooding,0,0,0,0,35,1,1,0
BEAR LAKE MEMORIAL SKILLED NURSING FACILITY,135070,164 SOUTH FIFTH STREET,MONTPELIER,Bear Lake,1,0,6,0,29,7,0,0
SHAW MOUNTAIN OF CASCADIA,135090,909 RESERVE STREET,BOISE,Ada,26,0,8,0,75,17,6,0
TETON POST ACUTE CARE & REHABILITATION,135138,3111 CHANNING WAY,IDAHO FALLS,Bonneville,3,0,8,0,46,11,12,0
IDAHO STATE VETERANS HOME - LEWISTON,135133,821 21ST AVENUE,LEWISTON,Nez Perce,0,1,13,0,44,2,11,0
OWYHEE HEALTH & REHABILITATION CENTER,135087,108 WEST OWYHEE,HOMEDALE,Owyhee,2,0,5,0,49,6,0,0
COEUR D'ALENE HEALTH & REHABILITATION OF CASCADIA,135052,2514 NORTH SEVENTH STREET,COEUR D'ALENE,Kootenai,0,0,0,0,61,3,9,0
MONTE VISTA HILLS HEALTHCARE CENTER,135018,1071 RENEE AVENUE,POCATELLO,Bannock,1,0,15,0,50,6,5,0
DESERT VIEW CARE CENTER OF BUHL,135089,820 SPRAGUE AVENUE,BUHL,Twin Falls,1,0,4,0,36,9,8,0
IDAHO STATE VETERANS HOME - POCATELLO,135132,1957 ALVIN RICKEN DRIVE,POCATELLO,Bannock,0,6,4,0,44,6,21,0
ONEIDA COUNTY HOSPITAL & LONG TERM CARE FACILITY,135062,150 NORTH 200 WEST,MALAD,Oneida,0,0,1,0,17,3,5,0
LIFE CARE CENTER OF IDAHO FALLS,135091,2725 EAST 17TH STREET,IDAHO FALLS,Bonneville,8,7,19,0,53,18,13,0
ASPEN TRANSITIONAL REHABILITATION,135130,2867 EAST COPPER POINT DRIVE,MERIDIAN,Ada,1,1,12,0,21,5,20,0
ASPEN PARK OF CASCADIA,135093,420 ROWE STREET,MOSCOW,Latah,0,0,0,0,47,1,0,0
ADVANCED HEALTH CARE OF LEWISTON,135145,2852 JUNIPER DRIVE,LEWISTON,Nez Perce,2,1,6,0,22,5,2,0
LIFE CARE CENTER OF LEWISTON,135128,325 WARNER DRIVE,LEWISTON,Nez Perce,4,4,6,1,65,7,1,0
LIFE CARE CENTER OF TREASURE VALLEY,135123,502 NORTH KIMBALL PLACE,BOISE,Ada,0,2,7,0,82,10,6,0
OAK CREEK REHABILITATION CENTER OF KIMBERLY,135084,500 POLK STREET EAST,KIMBERLY,Twin Falls,0,0,4,0,42,11,3,0
GOOD SAMARITAN SOCIETY - SILVER WOOD VILLAGE,135058,405 WEST SEVENTH STREET,SILVERTON,Shoshone,0,0,4,0,38,12,0,0
MCCALL REHABILITATION AND CARE CENTER,135082,418 FLOYDE STREET,MCCALL,Valley,0,0,0,0,25,1,0,0
MEADOW VIEW NURSING AND REHABILITATION,135076,46 NORTH MIDLAND BOULEVARD,NAMPA,Canyon,71,3,10,8,99,42,6,0
IDAHO STATE VETERANS HOME - BOISE,135131,320 COLLINS ROAD,BOISE,Ada,17,14,17,3,84,25,21,0
WELLSPRING HEALTH & REHABILITATION OF CASCADIA,135094,2105 12TH AVENUE ROAD,NAMPA,Canyon,42,1,16,4,58,36,1,0
ST LUKE'S REHAB - ELKS SUB ACUTE REHAB UNIT,135114,600 NORTH ROBBINS ROAD,BOISE,Ada,,,,,,,,
ASHTON MEMORIAL  LIVING CENTER,135097,700 NORTH SECOND STREET,ASHTON,Fremont,1,0,3,0,27,3,0,0
PARKE VIEW REHABILITATION & CARE CENTER,135068,2303 PARKE AVENUE,BURLEY,Cassia,1,1,3,0,66,14,6,0
MERIDIAN MEADOWS TRANSITIONAL CARE,135147,2656 E MAGIC VIEW DRIVE,MERIDIAN,Ada,0,2,6,0,24,3,11,0
AVAMERE TRANSITIONAL CARE & REHAB - BOISE,135077,1001 SOUTH HILTON STREET,BOISE,Ada,30,4,14,2,53,22,1,0
LACROSSE HEALTH & REHABILITATION CENTER,135042,210 WEST LACROSSE AVENUE,COEUR D'ALENE,Kootenai,51,19,10,10,57,93,39,0
PAYETTE HEALTHCARE OF CASCADIA,135015,1019 THIRD AVENUE SOUTH,PAYETTE,Payette,0,0,6,0,30,0,2,0
SYRINGA CHALET NURSING FACILITY,135111,700 EAST ALICE STREET,BLACKFOOT,Bingham,0,1,4,0,31,3,0,0
SUNNY RIDGE,135102,2609 SUNNYBROOK DRIVE,NAMPA,Canyon,3,1,13,0,33,10,0,0
ROYAL PLAZA HEALTH & REHABILITATION,135116,2870 JUNIPER DRIVE,LEWISTON,Nez Perce,0,1,9,0,40,1,14,0
GOOD SAMARITAN SOCIETY - MOSCOW VILLAGE,135067,640 NORTH EISENHOWER STREET,MOSCOW,Latah,0,0,3,0,45,3,2,0
GOOD SAMARITAN SOCIETY - IDAHO FALLS VILLAGE,135092,840 EAST ELVA STREET,IDAHO FALLS,Bonneville,2,0,3,0,34,4,1,0
