Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Reporting Interval
11/29/2020,265761,LINCOLN COMMUNITY CARE CENTER,205 TIMBERLINE DRIVE,LINCOLN,MO,65338,N,,0,1,0,0,,0,0,8,0,0,66,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,Benton,,,POINT (-93.326149 38.396004),Week 28 - Nov 29
11/29/2020,265666,LAWSON MANOR & REHAB,210 WEST 8TH TERRACE,LAWSON,MO,64062,Y,Y,0,0,0,0,,0,0,7,0,0,60,42,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,10,45,,1,2,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Ray,N,N,POINT (-94.207915 39.441664),Week 28 - Nov 29
11/29/2020,265258,BELLEVIEW VALLEY NURSING HOME,23144 HIGHWAY 32,BELLEVIEW,MO,63623,Y,Y,1,3,3,6,,1,0,7,0,0,122,94,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,189,238,,1,2,0,12,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,31.9,0,63.8,0.0,0.0,Iron,Y,N,POINT (-90.822269 37.702317),Week 28 - Nov 29
11/29/2020,265167,HIGHLAND REHABILITATION & HEALTH CARE CENTER,904 EAST 68TH STREET,KANSAS CITY,MO,64131,N,,0,0,0,16,,0,0,1,0,0,148,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,160.0,0.0,0.0,Jackson,,,POINT (-94.576893 39.004272),Week 28 - Nov 29
11/29/2020,265254,HEART OF THE OZARKS HEALTHCARE CENTER,"2004 CRESTVIEW STREET, PO BOX 727",AVA,MO,65608,Y,Y,3,6,0,55,,0,2,29,0,14,120,71,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,2,75,,1,34,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,774.6,197.2,25.5,Douglas,N,N,,Week 28 - Nov 29
11/29/2020,265158,"NHC HEALTHCARE, DESLOGE","801 BRIM STREET, PO BOX AA",DESLOGE,MO,63601,Y,Y,0,0,0,58,,11,0,12,0,6,120,69,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,18,71,,0,24,0,4,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,840.6,87.0,10.3,St. Francois,N,N,POINT (-90.52828100000002 37.862297),Week 28 - Nov 29
11/29/2020,265205,CEDARGATE HEALTHCARE,2350 KANELL BLVD,POPLAR BLUFF,MO,63901,Y,Y,0,2,5,43,,3,2,26,2,5,108,43,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,1,1,,8,30,0,10,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,116.3,46.5,1000.0,116.3,11.6,Butler,Y,N,POINT (-90.426863 36.766849),Week 28 - Nov 29
11/29/2020,265055,KABUL NURSING HOMES INC,1000 MAIN STREET,CABOOL,MO,65689,Y,Y,0,0,0,0,,0,1,10,0,0,99,48,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0,3,,0,9,0,0,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Texas,N,N,POINT (-92.107403 37.121493),Week 28 - Nov 29
11/29/2020,265168,"NHC HEALTHCARE, KENNETT","1120 FALCON,  PO BOX 696",KENNETT,MO,63857,Y,Y,0,0,2,32,,23,1,19,1,3,170,79,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,52,88,,2,36,0,47,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,25.3,12.7,405.1,38.0,9.4,Dunklin,N,N,,Week 28 - Nov 29
11/29/2020,265157,SPRINGFIELD REHABILITATION & HEALTH CARE CENTER,"2800 SOUTH FORT AVENUE, PO BOX 3438GS",SPRINGFIELD,MO,65807,Y,N,0,0,19,54,,16,5,35,4,5,146,78,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,63,240,,6,21,0,4,0,0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,243.6,51.3,692.3,64.1,9.3,Greene,Y,N,POINT (-93.309198 37.163941),Week 28 - Nov 29
