Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
ABSOLUT CTR FOR NURSING & REHAB AURORA PARK L L C,335281,292 MAIN STREET,EAST AURORA,Erie,166,3,140,62,238,81,8,0
ONEIDA HEALTH REHABILITATION AND EXTENDED CARE,335427,323 GENESEE STREET,ONEIDA,Madison,0,0,12,0,136,3,0,0
THE PINES AT CATSKILL CENTER FOR NURSING & REHAB,335256,154 JEFFERSON HEIGHTS,CATSKILL,Greene,92,4,24,14,125,60,4,0
THE VILLAGES OF ORLEANS HEALTH AND REHAB CENTER,335212,14012 ROUTE 31,ALBION,Orleans,86,20,38,29,89,29,2,0
N Y S VETERANS HOME,335097,4211 STATE HIGHWAY 220,OXFORD,Chenango,5,0,13,1,148,29,1,0
BETH ABRAHAM CENTER FOR REHABILITATION AND NURSING,335201,612 ALLERTON AVENUE,BRONX,Bronx,117,111,45,6,426,73,4,1
ELCOR NURSING  AND REHABILITATION CENTER,335053,48 COLONIAL DRIVE,HORSEHEADS,Chemung,22,2,51,3,290,27,7,0
HERITAGE PARK REHAB & SKILLED NURSING,335142,150 PRATHER AVENUE,JAMESTOWN,Chautauqua,1,0,16,0,131,5,0,0
GLENS FALLS CENTER FOR REHABILITATION AND NURSING,335306,152 SHERMAN AVENUE,GLENS FALLS,Warren,8,1,24,13,108,4,0,0
RIVER RIDGE LIVING CENTER,335422,100 SANDY DRIVE,AMSTERDAM,Montgomery,20,0,15,6,86,18,4,0
"NORTHERN DUTCHESS RES HEALTH CARE FACILITY, INC",335348,"6526 SPRINGBROOK, PO BOX 514",RHINEBECK,Dutchess,1,0,18,2,87,5,1,0
COLONIAL PARK REHABILITATION AND NURSING CENTER,335233,950 FLOYD AVENUE,ROME,Oneida,23,2,11,4,66,17,17,0
CLIFFSIDE REHAB & RESIDENTIAL HEALTH CARE CENTER,335349,119 - 19 GRAHAM COURT,FLUSHING,Queens,5,0,30,2,155,26,0,0
NYACK RIDGE REHABILITATION AND NURSING CENTER,335365,476 CHRISTIAN HERALD ROAD,VALLEY COTTAGE,Rockland,20,0,8,1,130,20,0,0
PARK NURSING HOME,335093,128 BEACH 115TH STREET,ROCKAWAY PARK,Queens,7,11,9,0,177,14,1,0
EGER HEALTH CARE AND REHABILITATION CENTER,335332,140 MEISNER AVENUE,STATEN ISLAND,Richmond,59,113,117,39,294,122,0,0
JEWISH HOME OF ROCHESTER,335105,2021 WINTON ROAD SOUTH,ROCHESTER,Monroe,4,4,57,0,285,17,8,0
WOODSIDE MANOR NURSING HOME INC,335366,2425 CLINTON AVENUE SOUTH,ROCHESTER,Monroe,0,0,7,0,35,4,0,0
BROOKLYN CTR FOR REHAB AND RESIDENTIAL HEALTH CARE,335178,170 BUFFALO AVENUE,BROOKLYN,Kings,3,9,4,0,171,28,1,0
LYNBROOK RESTORATIVE THERAPY AND NURSING,335160,243 ATLANTIC AVENUE,LYNBROOK,Nassau,0,0,5,0,79,6,1,0
CUBA MEMORIAL HOSPITAL INC S N F,335364,140 WEST MAIN STREET,CUBA,Allegany,0,0,6,0,49,1,0,0
HENRY J CARTER SKILLED NURSING FACILITY,335092,1752 PARK AVE,MANHATTAN,New York,3,2,0,0,161,11,66,0
NEW RIVERDALE REHAB AND NURSING,335096,641 WEST 230TH ST,BRONX,Bronx,14,16,22,17,120,21,6,0
OAK HILL REHABILITATION AND NURSING CARE CENTER,335225,602 HUDSON ST,ITHACA,Tompkins,0,0,20,0,51,6,0,0
ST JOSEPHS HOME,335087,950 LINDEN STREET,OGDENSBURG,St. Lawrence,0,1,7,0,81,5,0,0
LUTHERAN RETIREMENT HOME,335268,715 FALCONER STREET,JAMESTOWN,Chautauqua,2,0,60,0,110,7,0,0
SEA VIEW HOSPITAL REHABILITATION CENTER AND HOME,335108,460 BRIELLE AVE,STATEN ISLAND,Richmond,65,11,37,9,264,38,30,0
