Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
OAK CREEK REHABILITATION CENTER OF KIMBERLY,135084,500 POLK STREET EAST,KIMBERLY,Twin Falls,12,0,4,0,42,16,3,0
DISCOVERY REHABILITATION AND LIVING,135129,600 SHANAFELT STREET,SALMON,Lemhi,0,0,4,0,23,7,0,0
LIFE CARE CENTER OF IDAHO FALLS,135091,2725 EAST 17TH STREET,IDAHO FALLS,Bonneville,8,8,20,0,57,20,14,0
LIFE CARE CENTER OF TREASURE VALLEY,135123,502 NORTH KIMBALL PLACE,BOISE,Ada,4,2,7,0,80,12,6,0
ASPEN PARK OF CASCADIA,135093,420 ROWE STREET,MOSCOW,Latah,0,0,0,0,48,2,0,0
ONEIDA COUNTY HOSPITAL & LONG TERM CARE FACILITY,135062,150 NORTH 200 WEST,MALAD,Oneida,0,0,1,0,19,4,5,0
ST LUKE'S REHAB - ELKS SUB ACUTE REHAB UNIT,135114,600 NORTH ROBBINS ROAD,BOISE,Ada,,,,,,,,
QUINN MEADOWS REHABILITATION AND CARE CENTER,135136,1033 WEST QUINN ROAD,POCATELLO,Bannock,1,0,21,0,29,9,6,0
WELLSPRING HEALTH & REHABILITATION OF CASCADIA,135094,2105 12TH AVENUE ROAD,NAMPA,Canyon,44,1,16,4,53,39,2,0
GOOD SAMARITAN SOCIETY - SILVER WOOD VILLAGE,135058,405 WEST SEVENTH STREET,SILVERTON,Shoshone,0,0,4,0,38,12,0,0
GOOD SAMARITAN SOCIETY - IDAHO FALLS VILLAGE,135092,840 EAST ELVA STREET,IDAHO FALLS,Bonneville,11,0,4,1,33,6,1,0
MEADOW VIEW NURSING AND REHABILITATION,135076,46 NORTH MIDLAND BOULEVARD,NAMPA,Canyon,71,3,10,8,100,46,6,0
IDAHO STATE VETERANS HOME - BOISE,135131,320 COLLINS ROAD,BOISE,Ada,43,14,22,6,77,34,23,0
BINGHAM MEMORIAL SKILLED NURSING & REHABILITATION,135007,98 POPLAR STREET,BLACKFOOT,Bingham,1,2,3,0,37,5,0,0
MCCALL REHABILITATION AND CARE CENTER,135082,418 FLOYDE STREET,MCCALL,Valley,0,0,0,0,26,2,0,0
