Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
EASTCASTLE PL BRADFORD TER CONV CTR,525085,2505 E BRADFORD AVE,MILWAUKEE,Milwaukee,0,8,0,0,34,2,50,0
VILLA AT LINCOLN PARK (THE),525061,1700 C A BECKER DR,RACINE,Racine,0,0,0,0,83,1,0,0
ALLIS CARE CENTER,525108,9047 W GREENFIELD AVE,WEST ALLIS,Milwaukee,5,1,5,0,97,13,14,0
MAPLEWOOD CENTER,525069,8615 W BELOIT RD,WEST ALLIS,Milwaukee,1,4,18,1,101,6,11,0
BELMONT NURSING AND REHAB CTR,525074,110 BELMONT RD,MADISON,Dane,25,12,5,0,73,24,40,0
"DEERFIELD CARE CENTER, LLC",525019,575 HOSPITAL RD,NEW RICHMOND,St. Croix,0,0,8,0,45,0,2,0
WAUNAKEE MANOR HEALTH CARE CENTER,525098,801 KLEIN DR,WAUNAKEE,Dane,2,14,3,0,54,5,11,0
LINDENGROVE NEW BERLIN,525064,13755 W FIELDPOINTE DR,NEW BERLIN,Waukesha,0,2,0,0,95,0,15,0
EDGEWATER HAVEN NURSING HOME,525088,1351 WISCONSIN RIVER DR,PORT EDWARDS,Wood,0,7,27,0,46,1,26,0
SAINT JOHNS ON THE LAKE,525539,1858 N PROSPECT AVE,MILWAUKEE,Milwaukee,9,12,13,3,14,3,46,0
"SUNNY RIDGE NURSING AND REHABILITATION CENTER, LLC",525568,3014 ERIE AVE,SHEBOYGAN,Sheboygan,24,23,11,2,83,11,54,0
"OAKRIDGE GARDENS NUR CTR, INC",525463,1700 MIDWAY RD,MENASHA,Winnebago,0,5,19,0,0,0,20,0
CORNELL HEALTH SERVICES,525637,320 N 7TH ST,CORNELL,Chippewa,0,14,1,0,42,0,11,0
OAK RIDGE CARE CENTER,525542,1400 8TH AVE,UNION GROVE,Racine,7,53,23,1,65,8,46,0
OAKWOOD LUTHERAN HOMES ASSOC,525375,6201 MINERAL POINT RD,MADISON,Dane,0,11,1,0,43,4,10,0
DIVINE REHABILITATION AND NURSING AT LODI,525520,700 CLARK ST,LODI,Columbia,0,0,0,0,48,0,0,0
CCC OF PEWAUKEE,525646,N26 W23977 WATERTOWN RD,WAUKESHA,Waukesha,30,13,3,3,92,21,5,0
COLONIAL CENTER,525350,702 W DOLF ST,COLBY,Clark,1,0,7,0,52,0,15,0
LASATA CARE CENTER,525537,W76 N677 WAUWATOSA RD,CEDARBURG,Ozaukee,2,52,19,0,94,6,103,0
CROSSROADS CARE CENTER OF MILWAUKEE,525417,3216 W HIGHLAND BLVD,MILWAUKEE,Milwaukee,6,7,0,0,66,5,0,0
MANITOWOC HEALTHCARE CENTER,525441,2021 S ALVERNO RD,MANITOWOC,Manitowoc,0,0,15,0,118,5,3,0
GRACE LUTHERAN COMMUNITIES - RIVER PINES,525724,206 N WILLSON DR,ALTOONA,Eau Claire,0,0,4,0,47,2,5,0
EVERGREEN HEALTH SERVICES,525343,1250 EVERGREEN ST,SHAWANO,Shawano,0,0,0,0,34,0,2,0
NORTHERN LIGHTS HCC,525567,706 BRATLEY DR,WASHBURN,Bayfield,0,3,9,0,44,0,5,0
MORROW MEMORIAL HOME,525662,331 S WATER ST,SPARTA,Monroe,0,0,8,0,77,14,13,0
SCHMITT WOODLAND HILLS,525671,1400 W SEMINARY ST,RICHLAND CENTER,Richland,0,0,9,0,41,0,1,0
HILLSIDE MANOR,525447,803 S UNIVERSITY AVE,BEAVER DAM,Dodge,0,0,18,0,71,2,0,0
ABBOTSFORD HEALTH CARE CENTER,525435,600 E ELM ST,ABBOTSFORD,Marathon,4,0,4,1,29,7,0,0
RIDGEWOOD CARE CTR,525608,3205 WOOD RD,RACINE,Racine,7,7,16,1,123,5,19,0
EDENBROOK LAKESIDE,525319,2115 E WOODSTOCK PL,MILWAUKEE,Milwaukee,14,11,16,4,88,13,15,0
RIB LAKE HEALTH SERVICES,525329,650 PEARL ST,RIB LAKE,Taylor,0,0,1,0,39,0,0,0
MERCY HEALTH SERVICES,525414,2727 W MITCHELL ST,MILWAUKEE,Milwaukee,0,0,6,0,43,2,0,0
RIDGEVIEW TERRACE LONG TERM CARE,525667,2350 N DEWEY AVE,REEDSBURG,Sauk,0,1,2,0,21,0,5,0
