Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
WEST SIDE CAMPUS OF CARE,455592,1950 S LAS VEGAS TRAIL,WHITE SETTLEMENT,Tarrant,,,,,,,,
THE PALMS NURSING & REHABILITATION,455557,5607 EVERHART RD,CORPUS CHRISTI,Nueces,44,18,18,2,101,38,25,1
BROOKDALE WESTLAKE HILLS,455866,1034 LIBERTY PARK DR,AUSTIN,Travis,1,0,11,0,46,15,9,0
GRACE CARE CENTER OF OLNEY,455611,1402 W ELM,OLNEY,Young,80,10,7,0,43,15,1,0
THE CLAIRMONT TYLER,455485,900 S BAXTER AVE,TYLER,Smith,4,6,3,0,86,8,1,0
AFTON OAKS NURSING CENTER,455682,7514 KINGSLEY ST,HOUSTON,Harris,31,23,7,5,107,47,8,0
OAKMONT GUEST CARE CENTER LLC,455626,2712 N HURSTVIEW,HURST,Tarrant,2,2,0,0,116,2,4,0
TEXHOMA CHRISTIAN CARE CENTER INC,455965,300 LOOP 11,WICHITA FALLS,Wichita,95,9,22,11,157,59,88,0
GRACE CARE CENTER OF HENRIETTA,455893,807 W BOIS D ARC,HENRIETTA,Clay,5,0,5,0,36,1,1,0
ALTA VISTA REHABILITATION AND HEALTHCARE,455625,510 PAREDES LINE RD,BROWNSVILLE,Cameron,39,13,9,7,72,19,16,1
LEGACY NURSING AND REHABILITATION,455351,2817 KENT STREET,BRYAN,Brazos,50,0,24,8,77,39,9,0
SHARPVIEW RESIDENCE AND REHABILITATION CENTER,455333,7505 BELLERIVE,HOUSTON,Harris,3,6,21,21,59,7,5,0
GREENVIEW MANOR,455638,401 OWEN LN,WACO,McLennan,13,0,24,1,96,12,0,0
RENAISSANCE PARK MULTI CARE CENTER,455891,4252 BRYANT IRVIN RD,FORT WORTH,Tarrant,45,3,13,5,39,22,18,0
MEMORIAL MEDICAL NURSING CENTER,455597,307 W CYPRESS ST,SAN ANTONIO,Bexar,49,5,45,27,76,27,0,0
SCC AT VALLEY GRANDE,455423,901 WILDROSE LN,BROWNSVILLE,Cameron,60,8,21,15,67,46,6,2
RICHLAND HILLS REHABILITATION AND HEALTHCARE CENTE,455576,3109 KINGS CT,FORT WORTH,Tarrant,39,1,16,4,54,14,1,0
THE FORUM AT MEMORIAL WOODS HEALTHCARE CENTER,455854,777 N POST OAK RD,HOUSTON,Harris,5,0,13,0,21,8,3,0
FORT WORTH WELLNESS & REHABILITATION,455457,2129 SKYLINE DR,FORT WORTH,Tarrant,71,0,14,6,83,44,0,0
