Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
WINGATE AT BEACON,335828,10 HASTINGS DRIVE,BEACON,Dutchess,,,,,,,,
HERITAGE VILLAGE REHAB AND SKILLED NURSING INC.,335353,4570 ROUTE 60,GERRY,Chautauqua,0,0,2,0,109,1,2,0
THE PINES AT GLENS FALLS CTR FOR NURSING & REHAB,335325,170 WARREN STREET,GLENS FALLS,Warren,47,6,25,10,95,32,9,0
OCEANSIDE CARE CENTER INC,335158,2914 LINCOLN AVENUE,OCEANSIDE,Nassau,3,6,6,3,79,14,2,0
ELM MANOR NURSING AND REHABILITATION CENTER,335255,210 N MAIN STREET,CANANDAIGUA,Ontario,19,0,17,13,15,25,0,0
SOUTH SHORE REHABILITATION AND NURSING CENTER,335156,275 W MERRICK ROAD,FREEPORT,Nassau,0,2,1,0,74,1,1,0
THE GRAND REHABILITATION AND NURSING AT MOHAWK,335386,99 SIXTH AVENUE,ILION,Herkimer,1,0,7,0,97,5,3,0
THE PINES AT UTICA CENTER FOR NURSING AND REHAB,335374,1800 BUTTERFIELD AVE,UTICA,Oneida,0,0,12,0,106,40,0,0
FIELDSTON LODGE CARE CENTER,335248,666 KAPPOCK STREET,RIVERDALE,Bronx,1,22,29,17,153,12,8,0
CHENANGO MEMORIAL HOSPITAL INC S N F,335355,179 NORTH BROAD STREET,NORWICH,Chenango,0,0,0,0,43,1,0,0
ROSS CENTER FOR NURSING AND REHABILITATION,335159,839 SUFFOLK AVENUE,BRENTWOOD,Suffolk,13,2,0,0,96,8,0,0
FINGER LAKES HEALTH,335098,196-198 NORTH STREET,GENEVA,Ontario,0,8,122,0,144,6,12,0
"NEW VANDERBILT REHABILITATION AND CARE CENTER, INC",335372,135 VANDERBILT AVE,STATEN ISLAND,Richmond,21,0,25,2,235,57,0,0
WOODSIDE MANOR NURSING HOME INC,335366,2425 CLINTON AVENUE SOUTH,ROCHESTER,Monroe,0,0,6,0,37,4,0,0
PARK RIDGE NURSING HOME,335369,1555 LONG POND ROAD,ROCHESTER,Monroe,4,4,16,1,110,17,11,0
BRIARCLIFF MANOR CENTER FOR REHAB AND NURSING CARE,335005,620 SLEEPY HOLLOW ROAD,BRIARCLIFF MANOR,Westchester,14,8,7,9,95,27,10,1
SCHAFFER EXTENDED CARE CENTER,335337,16 GUION PLACE,NEW ROCHELLE,Westchester,25,0,4,0,135,36,0,0
N Y S VETERANS HOME,335097,4211 STATE HIGHWAY 220,OXFORD,Chenango,5,0,6,1,140,23,1,0
CAYUGA NURSING AND REHABILITATION CENTER,335249,1229 TRUMANSBURG ROAD,ITHACA,Tompkins,1,0,14,0,101,0,0,0
SPLIT ROCK REHABILITION AND HEALTH CARE CENTER,335321,3525 BAYCHESTER AVE,BRONX,Bronx,26,3,10,4,206,12,9,0
FOREST VIEW CENTER FOR REHABILITATION & NURSING,335310,71 20 110TH STREET,FOREST HILLS,Queens,0,0,11,1,137,16,0,0
THE EMERALD PEEK REHABILITATION AND NURSING CENTER,335003,2000 EAST MAIN STREET,PEEKSKILL,Westchester,15,2,17,6,79,8,0,0
WATERVIEW HILLS REHABILITATION AND NURSING CENTER,335259,537 ROUTE 22,PURDY STATION,Westchester,36,0,20,8,89,24,0,0
ELDERWOOD OF UIHLEIN AT LAKE PLACID,335267,185 OLD MILITARY ROAD,LAKE PLACID,Essex,1,0,14,0,98,0,0,0
