Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
BETHANY ON 42ND,355123,4255 30TH AVE S,FARGO,Cass,8,4,29,0,115,35,75,0
MISSOURI SLOPE,355059,2425 HILLVIEW AVE,BISMARCK,Burleigh,66,15,46,19,175,133,21,0
EVENTIDE AT SHEYENNE CROSSINGS,355124,125 13TH AVENUE WEST,WEST FARGO,Cass,5,1,0,0,61,33,4,0
THE MEADOWS ON UNIVERSITY,355024,1315 S UNIVERSITY DR,FARGO,Cass,5,2,1,0,67,7,0,0
HEART OF AMERICA CARE CENTER,355032,800 MAIN AVENUE SOUTH,RUGBY,Pierce,0,1,7,0,47,5,3,0
GOOD SAMARITAN SOCIETY - BOTTINEAU,355093,725 E 10TH ST,BOTTINEAU,Bottineau,,,,,,,,
SUNSET DRIVE - A PROSPERA COMMUNITY,355065,1011 BOUNDARY ST NW,MANDAN,Morton,66,1,43,10,110,83,8,0
BETHANY ON UNIVERSITY,355086,201 S UNIVERSITY DR,FARGO,Cass,32,5,67,9,168,57,135,0
ST BENEDICTS HEALTH CENTER,355090,851 4TH AVE E,DICKINSON,Stark,55,15,36,14,79,57,70,1
ST CATHERINES LIVING CENTER,355033,1307 N 7TH ST,WAHPETON,Richland,9,0,10,1,45,11,3,0
ANETA PARKVIEW HEALTH CTR,355096,113 5TH ST S,ANETA,Nelson,3,0,0,0,34,2,1,0
MARIAN MANOR HEALTHCARE CENTER,355036,604 ASH AVE E,GLEN ULLIN,Morton,60,1,26,13,41,61,6,0
BENEDICTINE LIVING CENTER OF GARRISON,355064,609 4TH AVE NE,GARRISON,McLean,1,0,7,0,51,5,1,0
GOOD SAMARITAN SOCIETY - OAKES,355095,213 N 9TH ST,OAKES,Dickey,28,2,9,1,49,16,1,0
"AUGUSTA PLACE, A PROSPERA COMMUNITY",355125,301 LORRAIN DRIVE,BISMARCK,Burleigh,13,0,7,0,48,19,3,0
RICHARDTON HEALTH CENTER INC,355122,8885 HIGHWAY 10,RICHARDTON,Stark,0,10,4,0,27,13,11,0
WESTERN HORIZONS CARE CENTER,355042,1104  HWY 12,HETTINGER,Adams,2,0,6,0,34,1,1,0
GOOD SAMARITAN SOCIETY - PARK RIVER,355089,301 SOUTH COUNTY ROAD 12B,PARK RIVER,Walsh,1,0,1,0,49,8,0,0
"MINOT HEALTH AND REHAB, LLC",355031,600 S MAIN ST,MINOT,Ward,36,0,14,14,33,24,6,0
NAPOLEON CARE CENTER,355102,311 E 4TH ST,NAPOLEON,Logan,9,2,4,2,32,16,6,0
ST ALEXIUS TRANSITIONAL CARE UNIT,355117,900 E BROADWAY,BISMARCK,Burleigh,2,1,21,0,10,0,0,0
GOOD SAMARITAN SOCIETY - LARIMORE,355097,501 E FRONT ST,LARIMORE,Grand Forks,0,0,4,0,37,1,2,0
SOURIS VALLEY CARE CENTER,355109,300 MAIN ST S,VELVA,McHenry,33,1,27,10,25,16,0,0
GOOD SAMARITAN SOCIETY - MOHALL,355094,602 E MAIN ST,MOHALL,Renville,3,6,13,1,41,14,17,0
ELM CREST MANOR,355110,100 ELM AVE,NEW SALEM,Morton,3,1,12,1,64,17,7,0
TRINITY HOMES,355074,305 8TH AVE NE,MINOT,Ward,67,0,48,4,157,61,1,0
