Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
MISSION POINT NSG & PHY REHAB CTR OF BIG RAPIDS,235312,725 W FULLER,BIG RAPIDS,Mecosta,1,0,1,0,65,3,1,0
FENTON HEALTHCARE,235482,512 BEACH ST,FENTON,Genesee,4,0,3,2,68,5,0,0
MUNSON HEALTHCARE CRAWFORD CONTINUING CARE CENTER,235201,1100 MICHIGAN AVE,GRAYLING,Crawford,18,0,32,6,24,16,0,0
THE NEIGHBORHOODS OF WHITE LAKE,235430,10770 ELIZABETH LAKE ROAD,WHITE LAKE,Oakland,1,6,0,0,38,6,1,0
THE OAKS AT NORTHPOINTE WOODS,235451,706 NORTH AVENUE,BATTLE CREEK,Calhoun,2,1,5,0,60,10,13,0
OAKRIDGE MANOR NURSING & REHAB CENTER LLC,235322,3161 HILTON RD,FERNDALE,Oakland,20,0,18,16,27,9,0,0
BORGESS GARDENS,235289,3057 GULL ROAD,KALAMAZOO,Kalamazoo,0,11,9,1,80,13,4,0
HEARTLAND HEALTH CARE CENTER-DEARBORN HEIGHTS,235428,26001 FORD RD,DEARBORN HEIGHTS,Wayne,3,12,5,2,71,30,8,0
BELLE FOUNTAIN NURSING & REHABILITATION CENTER,235376,18591 QUARRY RD,RIVERVIEW,Wayne,23,4,18,4,70,50,15,0
MEDILODGE OF LUDINGTON,235358,1000 E TINKHAM AVE,LUDINGTON,Mason,1,0,13,0,70,2,20,0
SPECTRUM HEALTH - REED CITY CA,235205,300 NORTH PATTERSON RD,REED CITY,Osceola,0,2,0,0,40,0,4,0
"LAURELS OF FULTON,THE",235513,4735 RANGER RD,PERRINTON,Gratiot,0,0,7,0,43,2,2,0
GRAND OAKS NURSING CENTER,235499,600 DENMARK ST,BALDWIN,Lake,1,0,24,0,61,12,37,0
THE VILLA AT SILVERBELL ESTATES,235396,1255 W SILVERBELL RD,ORION,Oakland,1,21,7,2,76,3,4,0
MACKINAC STRAITS LONG TERM CARE UNIT,235041,1140 NORTH STATE STREET,SAINT IGNACE,Mackinac,0,1,13,0,47,2,1,0
GOGEBIC MEDICAL CARE FACILITY,235026,402 NORTH STREET,WAKEFIELD,Gogebic,0,4,69,0,93,8,57,0
CASS COUNTY MEDICAL CARE FACIL,235352,23770 HOSPITAL ST,CASSOPOLIS,Cass,38,21,14,9,49,27,48,0
JACKSON COUNTY MEDICAL CARE FACILITY,235019,524 LANSING AVE,JACKSON,Jackson,0,29,41,0,191,7,68,0
THE OASIS AT MONROE REHABILITATION AND NURSING CTR,235232,1215 N TELEGRAPH RD,MONROE,Monroe,5,0,12,0,61,16,0,0
"ST JOSEPH'S, A VILLA CENTER",235383,9400 CONANT STREET,HAMTRAMCK,Wayne,0,0,4,0,107,1,0,0
AVISTA NURSING AND REHAB,235139,2901 GALAXY DR,SAGINAW,Saginaw,0,0,13,0,72,4,8,0
LAURELS OF GALESBURG (THE),235483,1080 N 35TH STREET,GALESBURG,Kalamazoo,1,0,0,0,85,4,0,0
"FATHER MURRAY, A VILLA CENTER",235298,8444 ENGLEMAN,CENTER LINE,Macomb,26,22,31,19,184,14,3,1
MEDILODGE OF MARSHALL,235495,879 EAST MICHIGAN AVE,MARSHALL,Calhoun,38,19,9,4,35,23,13,0
MEDILODGE OF MT PLEASANT,235490,1524 PORTABELLA RD,MOUNT PLEASANT,Isabella,2,0,14,0,57,8,1,0
CHRISTIAN PARK VILLAGE,235179,2525 7TH AVENUE SOUTH,ESCANABA,Delta,40,10,15,11,45,38,35,0
ADVANTAGE LIVING CENTER - ROSEVILLE,235491,25375 KELLY RD,ROSEVILLE,Macomb,23,4,39,4,98,10,3,0
THE VILLA AT THE PARK,235463,111 FORD AVE,HIGHLAND PARK,Wayne,45,2,15,5,102,16,0,0
ALAMO NURSING HOME INC,235311,8290 W C AVE,KALAMAZOO,Kalamazoo,59,1,11,1,79,30,1,0
MEDILODGE OF GAYLORD,235350,508 RANDOM LANE,GAYLORD,Otsego,0,0,4,0,68,1,2,0
AUTUMNWOOD OF DECKERVILLE,235446,3387 ELLA ST,DECKERVILLE,Sanilac,0,2,20,0,77,8,1,0
AUTUMNWOOD OF MCBAIN,235438,220 HUGHSTON ST,MC BAIN,Missaukee,1,1,17,0,70,1,1,0
POMEROY LIVING ROCHESTER SKILLED REHABILITATION,235477,3500 WEST SOUTH BLVD,ROCHESTER HILLS,Oakland,,,,,,,,
HARTFORD NURSING & REHABILITATION CENTER,235177,6700 W OUTER DR,DETROIT,Wayne,2,2,17,4,123,9,0,0
MISSION POINT NSG & PHY REHAB CTR OF ISHPEMING,235349,435 STONEVILLE RD,ISHPEMING,Marquette,0,0,98,0,56,2,0,0
CAMBRIDGE EAST HEALTHCARE CENTER,235187,31155 DEQUINDRE,MADISON HEIGHTS,Oakland,39,3,22,19,80,15,0,0
HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,235540,2589 44TH ST SE,GRAND RAPIDS,Kent,2,3,6,0,39,13,0,0
MEDILODGE OF ROGERS CITY,235553,555 N BRADLEY HWY,ROGERS CITY,Presque Isle,0,0,11,0,61,7,2,0
MEDILODGE OF CASS CITY,235286,4782 HOSPITAL DR,CASS CITY,Tuscola,52,67,10,4,54,19,24,0
LAPEER COUNTY MEDICAL CARE FAC,235058,1455 SUNCREST DR,LAPEER,Lapeer,6,43,59,2,188,11,53,0
LAURELS OF HUDSONVILLE (THE),235327,3650 VAN BUREN,HUDSONVILLE,Ottawa,0,4,13,0,86,5,2,0
ADVANTAGE LIVING CENTER - WAYNE,235521,4427 VENOY RD,WAYNE,Wayne,55,4,636,4,92,16,8,0
MISSION POINT NSG & PHYSICAL REHAB CTR OF BELDING,235357,414 E STATE ST,BELDING,Ionia,0,1,32,0,90,6,0,0
SHELBY HEALTH AND REHABILITATION CENTER,235506,46100 SCHOENHERR RD,SHELBY TOWNSHIP,Macomb,49,24,52,14,148,24,48,0
HEARTLAND HEALTH CARE CENTER-THREE RIVERS,235395,517 S ERIE ST,THREE RIVERS,St. Joseph,25,2,14,2,76,19,5,0
WEST BLOOMFIELD HEALTH AND REHABILITATION CENTER,235488,6445 W MAPLE,WEST BLOOMFIELD,Oakland,68,12,58,19,109,26,22,0
CAMBRIDGE NORTH HEALTHCARE CENTER,235214,535 N MAIN,CLAWSON,Oakland,24,0,17,17,79,20,0,0
MARTHA T BERRY MCF,235155,43533 ELIZABETH RD,MOUNT CLEMENS,Macomb,57,22,70,23,183,159,161,0
