Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
COMFORT CARE NURSING CENTER,25A381,1100 WEST DRIVER,LAUREL,Jones,23,3,5,4,114,20,7,0
VAIDEN COMMUNITY LIVING CENTER,255283,868 MULBERRY STREET,VAIDEN,Carroll,,,,,,,,
HOLMES COUNTY LONG TERM CARE CENTER - DURANT,255332,15481 BOWLING GREEN ROAD,DURANT,Holmes,57,85,12,11,66,33,43,0
WASHINGTON CARE CENTER,255314,1920 LISA DRIVE EXTENDED,GREENVILLE,Washington,14,2,5,0,50,9,3,0
INDIANOLA REHABILITATION AND HEALTHCARE CENTER,255185,401 HIGHWAY 82 WEST,INDIANOLA,Sunflower,0,0,7,0,56,0,6,0
GREENE COUNTY HEALTH AND REHABILITATION,255277,1017 JACKSON STREET,LEAKESVILLE,Greene,0,6,4,0,56,2,17,0
BEDFORD CARE CENTER OF PETAL,255149,908 S GEORGE STREET,PETAL,Forrest,0,3,0,0,54,2,2,0
HOLLY SPRINGS REHABILITATION AND HEALTHCARE CENTER,255229,1315  HIGHWAY 4 EAST,HOLLY SPRINGS,Marshall,1,7,0,0,114,0,2,0
PEARL RIVER CO NURSING HOME,25A156,305 WEST MOODY STREET,POPLARVILLE,Pearl River,1,1,2,0,101,4,6,0
WILLOW CREEK RETIREMENT CENTER,255300,49 WILLOW CREEK LANE,JACKSON,Hinds,0,0,1,0,78,3,7,0
GLEN OAKS NURSING CENTER,255181,55 SUSANNE STREET,LUCEDALE,George,0,0,1,0,47,0,0,0
OAK GROVE RETIREMENT HOME,25E115,209 OAK CIRCLE/P. O. BOX 198,DUNCAN,Bolivar,38,25,2,1,53,27,7,0
LOUISVILLE HEALTHCARE LLC,255096,543 EAST MAIN STREET/PO BOX 542,LOUISVILLE,Winston,,,,,,,,
PINE CREST GUEST HOME INC,255210,133 PINE STREET,HAZLEHURST,Copiah,34,44,6,4,38,14,20,0
BRANDON COURT,255266,100 BURNHAM ROAD,BRANDON,Rankin,0,0,0,0,78,1,0,0
MS CARE CENTER OF MORTON,255250,96 OLD HIGHWAY 80 EAST/P. O. BOX 459,MORTON,Scott,19,41,20,29,102,29,58,0
"LEAKESVILLE REHABILITATION AND NURSING CENTER, INC",255179,1300 MELODY LANE/PO BOX 640,LEAKESVILLE,Greene,59,0,24,17,35,31,13,0
LAKEVIEW NURSING CENTER,255182,16411 ROBINSON ROAD,GULFPORT,Harrison,0,1,4,0,83,1,11,0
COPIAH LIVING CENTER,255291,806 WEST GEORGETOWN STREET,CRYSTAL SPRINGS,Copiah,0,0,4,0,53,0,4,0
GLENBURNEY HEALTH CARE AND REHABILITATION CENTER,255173,555 JOHN R. JUNKIN DRIVE,NATCHEZ,Adams,7,4,0,0,65,6,13,0
GREENBRIAR NURSING CENTER,255323,4347 WEST GAY ROAD,DIBERVILLE,Harrison,0,0,0,0,73,2,0,0
COURTYARDS COMM LIVING CENTER,255212,907 EAST WALKER STREET/PO BOX 69,FULTON,Itawamba,0,0,0,0,54,0,0,0
CLEVELAND NURSING AND REHABILITATION CENTER,255114,4036 HIGHWAY 8 EAST,CLEVELAND,Bolivar,2,0,2,3,112,2,0,0
CRYSTAL REHABILITATION AND HEALTHCARE CENTER,255154,902 SGT JOHN A PITTMAN DRIVE,GREENWOOD,Leflore,69,25,24,17,67,32,31,0
