Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
PONTCHARTRAIN HEALTH CARE CENTER,195297,1401 HIGHWAY 190,MANDEVILLE,St. Tammany,8,5,4,2,87,3,4,0
THIBODAUX HEALTHCARE AND REHABILITATION CENTER,195319,1300 LAFOURCHE DRIVE,THIBODAUX,Lafourche,1,0,18,14,48,31,4,0
NAOMI HEIGHTS NURSING & REHABILITATION CENTER,195420,2421 E. TEXAS AVENUE,ALEXANDRIA,Rapides,40,15,9,6,77,55,43,0
MANY HEALTHCARE AND REHABILITATION CENTER,195310,120 NATCHITOCHES HWY 6 EAST,MANY,Sabine,1,1,5,1,70,4,8,0
ST FRANCIS MEDICAL CENTER SNF,195159,309 JACKSON STREET,MONROE,Ouachita,7,1,2,2,2,8,1,0
HILLTOP NURSING & REHABILITATION CENTER,195390,336 EDGEWOOD DRIVE,PINEVILLE,Rapides,51,0,2,2,90,10,7,0
ARBOR LAKE SKILLED NURSING & REHABILITATION,195459,1155 STERLINGTON HIGHWAY,FARMERVILLE,Union,27,27,45,27,65,21,17,0
TWIN OAKS NURSING HOME,195303,506 WEST 5TH STREET,LAPLACE,St. John the Baptist,36,22,8,7,80,9,8,0
HOLLY HILL HOUSE,195431,100 KINGSTON ROAD,SULPHUR,Calcasieu,,,,,,,,
ST MARGARET'S DAUGHTERS HOME,195437,3525 BIENVILLE ST,NEW ORLEANS,Orleans,4,0,9,2,91,6,0,0
VIVIAN HEALTHCARE CENTER,195325,912 SOUTH PECAN STREET,VIVIAN,Caddo,28,0,14,10,48,14,2,0
CAPITOL HOUSE NURSING AND REHAB CENTER,195476,11546 FLORIDA BLVD,BATON ROUGE,East Baton Rouge,8,1,4,4,90,2,0,0
DEERFIELD NURSING & REHABILITATION CENTER,195393,522 MAIN STREET,DELHI,Richland,1,0,3,0,58,10,0,0
CYPRESS POINT NURSING & REHABILITATION CENTER,195452,2901 DOUGLAS STREET,BOSSIER CITY,Bossier,0,0,1,10,71,0,0,1
"WILLOW RIDGE NURSING AND REHABILITATION CENTER,LLC",195346,660 FACTORY OUTLET DRIVE,ARCADIA,Bienville,84,0,18,17,69,27,0,1
OAKS OF HOUMA (THE),195201,1701 POLK STREET,HOUMA,Terrebonne,33,27,24,11,86,18,14,0
GUEYDAN MEMORIAL GUEST HOME,195458,1201 THIRD ST,GUEYDAN,Vermilion,1,0,1,0,53,1,0,0
WYNHOVEN HEALTH CARE CENTER,195210,1050 MEDICAL CENTER,MARRERO,Jefferson,60,0,23,23,101,40,0,2
PELICAN POINTE HEALTHCARE AND REHABILITATION,195342,405 MILTON ROAD,MAURICE,Vermilion,2,16,23,0,116,10,8,0
TRINITY TRACE COMMUNITY CARE CENTER,195302,612 HOLY TRINITY DRIVE,COVINGTON,St. Tammany,9,0,10,4,52,14,0,0
HERITAGE MANOR OF OPELOUSAS,195321,7941 I-49 SOUTH SERVICE ROAD,OPELOUSAS,St. Landry,7,0,11,1,93,16,1,0
LEGACY NURSING AND REHABILITATION OF PLAQUEMINE,195343,59215 RIVER WEST DRIVE,PLAQUEMINE,Iberville,44,7,31,11,94,23,0,0
HERITAGE MANOR WEST,195447,7060 COTTONWOOD BLVD,SHREVEPORT,Caddo,3,22,22,0,104,9,15,0
HERITAGE MANOR OF BOSSIER,195323,2575 AIRLINE DRIVE,BOSSIER CITY,Bossier,0,0,0,0,54,0,0,0
COLUMNS COMMUNITY CARE CENTER ( THE ),195478,3025 FOURTH STREET,JONESVILLE,Catahoula,3,0,3,1,87,4,0,0
"WEST CARROLL CARE CENTER, INC",195398,706 ROSS STREET,OAK GROVE,West Carroll,32,1,8,5,63,23,0,0
ST MARTIN DE PORRES MULTI-CARE CENTER,195467,200 TEAL ST.,LAKE CHARLES,Calcasieu,9,0,0,0,125,7,0,0
COURTYARD OF NATCHITOCHES,195213,708 KEYSER AVENUE,NATCHITOCHES,Natchitoches,0,0,0,0,95,1,0,0
SENIOR VILLAGE NURSING & REHABILITATION CENTER,195318,315 HARRY GUILBEAU ROAD,OPELOUSAS,St. Landry,14,17,23,4,147,25,10,0
BATON ROUGE HEALTH CARE CENTER,195361,5550 THOMAS ROAD,BATON ROUGE,East Baton Rouge,14,0,11,0,84,10,0,0
PIERREMONT HEALTHCARE CENTER,195312,725 MITCHELL LANE,SHREVEPORT,Caddo,25,6,21,8,103,17,16,0
MARRERO HEALTHCARE CENTER,195336,5301 AUGUST AVENUE,MARRERO,Jefferson,1,0,7,0,53,2,0,0
ST JOSEPH CONTINUING CARE CENTER,195359,2301 STERLINGTON ROAD,MONROE,Ouachita,35,1,7,5,64,23,0,0
"WOODLEIGH OF BATON ROUGE, THE",195472,14333 OLD HAMMOND HWY.,BATON ROUGE,East Baton Rouge,5,1,12,5,71,1,1,0
GUEST HOUSE SKILLED NURSING REHABILITATION (THE),195380,9225 NORMANDIE DRIVE,SHREVEPORT,Caddo,17,2,0,0,155,16,0,0
VERMILION HEALTH CARE CENTER,195442,14008 CHENEAU ROAD,KAPLAN,Vermilion,1,0,2,0,108,4,1,0
ST AGNES HEALTHCARE AND REHAB CENTER,195313,606 LATIOLAIS ROAD,BREAUX BRIDGE,St. Martin,1,0,8,6,88,6,0,0
NEW IBERIA MANOR NORTH,195328,1803 JANE STREET,NEW IBERIA,Iberia,3,12,2,1,56,4,13,0
"WINNFIELD NURSING AND REHABILITATION CENTER, LLC",195454,915 1ST  STREET,WINNFIELD,Winn,1,0,2,2,82,6,0,0
HERITAGE MANOR HEALTH & REHAB,195291,110 SERIO BLVD,FERRIDAY,Concordia,0,0,6,0,28,7,0,0
LASALLE NURSING HOME,195466,139 NINTH STREET,JENA,LaSalle,1,0,0,0,67,3,0,0
SPRING LAKE SKILLED NURSING AND REHABILITATION,195344,8622 LINE AVENUE,SHREVEPORT,Caddo,8,0,1,1,119,4,0,0
SOUTH LAFOURCHE NURSING & REHAB,195305,146 E. 28TH STREET,CUT OFF,Lafourche,0,13,15,0,87,3,12,0
LULING LIVING CENTER,195358,1125 PAUL MAILLARD RD,LULING,St. Charles,49,1,23,10,71,16,1,0
WILLOW WOOD AT WOLDENBERG VILLAGE,195156,3701 BEHRMAN PLACE,NEW ORLEANS,Orleans,0,0,5,0,110,1,0,0
HERITAGE MANOR OF FRANKLINTON,195324,2000 MAIN STREET,FRANKLINTON,Washington,0,0,1,0,74,2,0,0
RAYVILLE NURSING & REHABILITATION  CENTER INC,195373,294 HWY 3048,RAYVILLE,Richland,0,0,6,0,54,46,7,0
HERITAGE MANOR SOUTH,195408,9712 MANSFIELD ROAD,SHREVEPORT,Caddo,0,4,0,0,119,5,5,0
GREENBRIAR COMMUNITY CARE CENTER,195301,505 ROBERT BLVD.,SLIDELL,St. Tammany,78,0,27,25,75,25,0,0
LANDMARK NURSING & REHAB CTR,195438,1611 WELLERMAN ROAD,WEST MONROE,Ouachita,1,0,1,1,118,24,0,0
MAISON DE'VILLE NURSING HOME,195307,107 SOUTH HOLLYWOOD DRIVE,HOUMA,Terrebonne,0,0,7,2,117,4,0,0
GONZALES HEALTHCARE CENTER,195327,905 WEST CORNERVIEW ROAD,GONZALES,Ascension,0,6,0,0,88,1,0,0
HERITAGE MANOR OF SLIDELL,195220,106 MEDICAL CENTER DRIVE,SLIDELL,St. Tammany,30,18,10,10,83,48,4,0
BAYSIDE HEALTHCARE CENTER,195309,3201 WALL BLVD,GRETNA,Jefferson,11,5,27,17,69,8,5,0
GUEST HOUSE (THE),195473,10145 FLORIDA BLVD.,BATON ROUGE,East Baton Rouge,1,0,0,0,124,6,0,0
ELLINGTON ( THE ),195464,308 AMELIA STREET,RAYNE,Acadia,4,0,0,0,103,4,0,0
HIGHLAND PLACE REHAB AND NURSING CENTER,195350,1736 IRVING PLACE,SHREVEPORT,Caddo,69,19,29,25,114,37,31,0
"PLANTATION MANOR NURSING AND REHAB CENTER, LLC",195257,6340 HIGHWAY 4,WINNSBORO,Franklin,2,0,3,0,116,10,2,1
"MAGNOLIA MANOR NURSING AND REHAB CTR, LLC",195406,1411 CLAIBORNE AVENUE,SHREVEPORT,Caddo,1,0,31,0,86,3,1,0
FERNCREST MANOR LIVING CENTER,195214,14500 HAYNES BLVD.,NEW ORLEANS,Orleans,19,62,17,2,144,26,20,0
BELLE TECHE NURSING & REHABILITATION CENTER,195460,1306 W ADMIRAL DOYLE DR,NEW IBERIA,Iberia,27,0,15,7,100,22,0,0
MEADOWVIEW HEALTH & REHAB CENTER,195281,400 MEADOWVIEW DRIVE,MINDEN,Webster,0,0,25,0,108,5,0,0
CHATEAU ST. JAMES REHAB AND RETIREMENT,195304,1980 JEFFERSON HWY,LUTCHER,St. James,18,0,3,5,85,11,11,0
NEW IBERIA MANOR SOUTH,195326,600 BAYARD ST,NEW IBERIA,Iberia,1,2,10,3,49,3,0,0
IBERVILLE OAKS NURSING & REHAB,195329,59355 RIVER WEST DRIVE,PLAQUEMINE,Iberville,2,0,3,0,73,1,0,0
"NATCHITOCHES NURSING AND REHABILITATION CENTER,LLC",195293,750 KEYSER AVENUE,NATCHITOCHES,Natchitoches,51,1,12,11,59,21,1,0
CARRINGTON PLACE OF SPRINGHILL,195353,215 FIRST STREET N E,SPRINGHILL,Webster,0,0,0,0,55,20,3,0
JEFFERSON MANOR NURSING AND RE,195471,9919 JEFFERSON HWY.,BATON ROUGE,East Baton Rouge,19,12,14,4,82,8,3,0
EAST JEFFERSON HOSPITAL SNF,195199,4200 HOUMA BLVD,METAIRIE,Jefferson,0,0,0,0,16,3,0,0
ROSEWOOD NURSING CENTER,195422,534 15TH STREET,LAKE CHARLES,Calcasieu,17,16,34,12,65,20,1,0
MAISON ORLEANS HEALTHCARE OF NEW ORLEANS,195174,1420 GENERAL TAYLOR,NEW ORLEANS,Orleans,4,1,8,1,174,0,0,0
LEGACY NURSING AND REHABILITATION OF TALLULAH,195443,32 CROTHERS DRIVE,TALLULAH,Madison,16,8,13,12,88,20,22,0
"ROSEPINE RETIREMENT & REHAB CENTER, LLC",195416,18364 CENTRAL AVENUE,ROSEPINE,Vernon,43,1,1,1,78,14,0,0
NATCHITOCHES COMMUNITY CARE CENTER,195405,720 KEYSER AVENUE,NATCHITOCHES,Natchitoches,16,0,5,0,85,5,0,0
LAFOURCHE HOME FOR AGED & INFIRM,195449,1002 TIGER DRIVE,THIBODAUX,Lafourche,12,33,14,4,58,11,16,0
"PARK PLACE HEALTHCARE, LLC",195176,535 COMMERCE STREET,GRETNA,Jefferson,8,3,9,5,51,3,1,0
GOOD SAMARITAN REHABILITATION AND NURSING CTR,195356,4021 CADILLAC STREET,NEW ORLEANS,Orleans,37,0,171,45,90,102,0,0
ASCENSION OAKS NURSING & REHABILITATION CENTER,195401,711 W. CORNERVIEW ROAD,GONZALES,Ascension,27,1,10,5,85,5,5,0
"BATON ROUGE GEN MED CTR, SNF",195139,3600 FLORIDA BLVD.,BATON ROUGE,East Baton Rouge,0,0,2,1,20,10,4,0
VILLA FELICIANA CHRONIC DISEASE,195150,5002 HIGHWAY 10,JACKSON,East Feliciana,4,0,0,0,136,5,2,0
TRINITY NEUROLOGIC REHABILITATION CENTER,195177,1400 LINDBERG DRIVE,SLIDELL,St. Tammany,1,0,13,0,91,2,1,0
"FARMERVILLE NURSING AND REHABILITATION CENTER, LLC",195439,813 N MAIN ST,FARMERVILLE,Union,46,0,10,8,74,22,0,0
CHATEAU LIVING CENTER,195184,716 VILLAGE ROAD,KENNER,Jefferson,2,0,21,0,164,1,0,0
LAKE CHARLES CARE CENTER,195413,2701 ERNEST STREET,LAKE CHARLES,Calcasieu,39,2,10,5,126,15,2,0
"JENA NURSING AND REHABILITATION CENTER, LLC",195399,5877 AIMWELL ROAD,JENA,LaSalle,0,0,0,0,80,2,3,0
"FOREST HAVEN NURSING & REHAB CTR, LLC",195463,171 THRASHER DRIVE,JONESBORO,Jackson,44,39,23,11,105,21,24,0
GRACE NURSING HOME,195258,1181 HWY 19,SLAUGHTER,East Feliciana,6,9,16,6,87,1,3,0
ST JAMES PLACE NURSING CARE CENTER,195410,333 LEE DRIVE,BATON ROUGE,East Baton Rouge,1,2,0,0,76,3,0,0
ST JOSEPH OF HARAHAN,195374,405 FOLSE DRIVE,HARAHAN,Jefferson,13,3,16,3,124,6,1,0
"JEFF DAVIS LIVING CENTER, LLC",195314,1338 NORTH CUTTING AVENUE,JENNINGS,Jefferson Davis,1,0,2,0,66,4,1,0
WALDON HEALTH CARE CENTER,195203,2401 IDAHO STREET,KENNER,Jefferson,29,0,21,4,83,13,0,0
METAIRIE HEALTH CARE CENTER,195278,6401 RIVERSIDE DRIVE,METAIRIE,Jefferson,17,2,32,26,67,6,0,0
"AUTUMN LEAVES NURSING AND REHAB CTR, LLC",195412,342 COUNTRY CLUB ROAD,WINNFIELD,Winn,2,0,6,0,98,0,0,0
HERITAGE MANOR OF MANDEVILLE,195279,1820 W. CAUSEWAY APPROACH,MANDEVILLE,St. Tammany,39,78,15,13,96,9,22,1
GRAND COVE NURSING & REHABILITATION CENTER,195376,1525 W MCNEESE ST.,LAKE CHARLES,Calcasieu,0,0,4,0,96,24,0,0
OCHSNER MEDICAL CENTER SKILLED NURSING FACILITY,195180,"2614 JEFFERSON HWY, 3RD FLOOR",JEFFERSON,Jefferson,1,0,0,0,30,0,0,0
AUDUBON HEALTH AND REHAB,195275,2110 AUDUBON AVENUE,THIBODAUX,Lafourche,69,2,40,24,97,31,1,3
"RESTHAVEN NURSING & REHAB CENTER, LLC",195414,1103 W MCNEESE,LAKE CHARLES,Calcasieu,14,3,5,1,131,21,8,0
ENCORE HEALTHCARE AND REHABILITATION CENTER (THE),195426,19110 CROWLEY-EUNICE HWY,CROWLEY,Acadia,70,13,13,13,58,28,11,0
WOODS HAVEN SR CITIZENS HOME,195249,8275 HIGHWAY 165,POLLOCK,Grant,0,0,0,0,53,0,0,0
CHRISTWOOD,195381,100 CHRISTWOOD BLVD.,COVINGTON,St. Tammany,0,0,0,0,15,0,0,0
"BERNICE NURSING AND REHABILITATION CENTER, LLC",195396,101 REEVES STREET,BERNICE,Union,45,1,3,0,86,18,6,0
TERREBONNE GENERAL MED CTR SNF,195185,8166 MAIN STREET,HOUMA,Terrebonne,0,0,0,0,2,0,0,0
LEGACY NURSING AND REHABILITATION OF MORGAN CITY,195386,740 JUSTA STREET,MORGAN CITY,St. Mary,0,0,0,0,66,5,0,0
