Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
NARRAGUAGUS BAY HEALTH CARE FACILITY,205118,3 MAIN STREET,MILBRIDGE,Washington,0,0,8,0,29,0,4,0
BARRON CENTER,205011,1145 BRIGHTON AVE,PORTLAND,Cumberland,2,46,11,0,156,4,42,0
SANFIELD REHAB & LIVING CENTER,205174,95 MAIN STREET,HARTLAND,Somerset,0,4,1,0,19,0,5,0
MAINEGENERAL REHAB & LONG TERM CARE - GLENRIDGE,205139,40 GLENRIDGE DRIVE,AUGUSTA,Kennebec,0,6,68,0,116,0,51,0
LEDGEWOOD MANOR,205137,"200 ROUTE 115, PO BOX 760",WINDHAM,Cumberland,0,0,7,0,41,1,0,0
MAINE VETERANS HOME - SO PARIS,205184,477 HIGH ST,SOUTH PARIS,Oxford,0,4,7,0,51,0,8,0
SEAPORT VILLAGE HEALTHCARE,205145,19 GENERAL MOORE WAY,ELLSWORTH,Hancock,0,2,9,0,55,2,1,0
SOUTHRIDGE REHAB & LIVING CTR,205136,10 MAY ST,BIDDEFORD,York,0,11,5,0,57,0,13,0
"AUGUSTA CENTER FOR HEALTH & REHABILITATION, LLC",205077,188 EASTERN AVE,AUGUSTA,Kennebec,47,2,16,8,65,28,0,0
MERCY HOME,205129,PO BOX 228,EAGLE LAKE,Aroostook,0,0,6,0,35,0,6,0
MONTELLO MANOR,205006,540 COLLEGE ST,LEWISTON,Androscoggin,1,1,2,0,31,2,2,0
"MARKET SQUARE HEALTH CARE CENTER, LLC",205076,3 MARKET SQUARE,SOUTH PARIS,Oxford,0,17,4,0,61,0,35,0
RIVER RIDGE CENTER,205065,3 BRAZIER LANE,KENNEBUNK,York,2,9,7,0,57,0,3,0
CEDARS NURSING CARE CENTER,205003,630 OCEAN AVENUE,PORTLAND,Cumberland,1,3,2,0,83,2,3,0
MAINE VETERANS HOME - CARIBOU,205151,163 VAN BUREN RD SUITE 2,CARIBOU,Aroostook,0,0,7,0,30,0,0,0
MADIGAN ESTATES,205083,93 MILITARY STREET,HOULTON,Aroostook,0,2,17,0,90,1,0,0
EASTPORT MEMORIAL NURSING HOME,205146,23 BOYNTON STREET,EASTPORT,Washington,0,0,10,0,24,0,0,0
DEXTER HEALTH CARE,205115,64 PARK STREET,DEXTER,Penobscot,0,0,0,0,48,0,0,0
BORDERVIEW REHAB & LIVING CTR,205090,208 STATE STREET,VAN BUREN,Aroostook,0,2,3,0,30,0,10,0
ROSS MANOR,205064,758 BROADWAY,BANGOR,Penobscot,0,1,14,0,91,0,2,0
"BREWER CENTER FOR HEALTH & REHABILITATION, LLC",205062,74 PARKWAY SOUTH,BREWER,Penobscot,1,2,26,0,92,0,8,0
HIBBARD SKILLED NURSING & REHABILITATION CENTER,205004,1037 WEST MAIN STREET,DOVER FOXCROFT,Piscataquis,0,1,10,0,73,0,0,0
NEWTON CENTER,205012,35 JULY STREET,SANFORD,York,0,0,16,0,57,2,1,0
ORONO COMMONS,205031,117 BENNOCH RD,ORONO,Penobscot,4,2,26,2,75,5,7,0
THE GARDENS,205051,30 COMMUNITY DRIVE,CAMDEN,Knox,0,4,11,0,29,0,18,0
"EASTSIDE CENTER FOR HEALTH & REHABILITATION, LLC",205106,516 MT HOPE AVENUE,BANGOR,Penobscot,0,0,1,0,59,0,0,0
KNOX CENTER FOR LONG TERM CARE,205124,6 WHITE STREET,ROCKLAND,Knox,0,13,24,0,55,0,77,0
COASTAL MANOR,205157,20 WEST MAIN STREET,YARMOUTH,Cumberland,0,1,1,0,38,0,0,0
RUMFORD COMMUNITY HOME,205099,11 JOHN F KENNEDY LANE,RUMFORD,Oxford,0,0,1,0,32,0,3,0
STILLWATER HEALTH CARE,205116,335 STILLWATER AVE,BANGOR,Penobscot,0,5,1,0,58,1,22,0
SEDGEWOOD COMMONS,205159,22 NORTHBROOK DR,FALMOUTH,Cumberland,44,5,22,10,83,18,4,0
EDGEWOOD REHAB & LIVING CTR,205131,221 Fairbanks Rd,FARMINGTON,Franklin,3,3,1,1,25,2,0,0
COURTLAND REHAB & LIVING CENTER,205123,42 BUCKSPORT RD,ELLSWORTH,Hancock,0,0,4,0,41,0,2,0
FOREST HILL MANOR,205176,25 BOLDUC AVE,FORT KENT,Aroostook,0,2,6,0,45,0,6,0
HAWTHORNE HOUSE,205098,6 OLD COUNTY RD,FREEPORT,Cumberland,0,25,8,0,83,0,47,0
ISLAND NURSING HOME & CARE CTR,205075,587 NORTH DEER ISLE RD,DEER ISLE,Hancock,0,0,7,0,35,0,0,0
PINNACLE HEALTH & REHAB AT SANFORD,205082,1142 MAIN ST,SANFORD,York,0,3,12,0,66,2,9,0
ST JOSEPH'S REHABILITATION AND RESIDENCE,205134,1133 WASHINGTON AVE,PORTLAND,Cumberland,0,0,9,0,103,0,1,0
PINNACLE HEALTH & REHAB  CANTON,205101,26 PLEASANT ST,CANTON,Oxford,0,1,2,0,43,0,10,0
ODD FELLOWS & REBEKAHS' HOME OF MAINE,205170,85 CARON LANE,AUBURN,Androscoggin,0,0,2,0,25,2,0,0
ST ANDRE HEALTH CARE FACILITY,205108,407 POOL ST,BIDDEFORD,York,0,2,16,0,76,0,2,0
PIPER SHORES,205187,15 PIPER ROAD,SCARBOROUGH,Cumberland,0,2,6,0,29,1,5,0
HIGH VIEW MANOR,205114,517 RIVERVIEW ST,MADAWASKA,Aroostook,0,1,3,0,41,0,4,0
MAINE VETERANS HOME - BANGOR,205185,44 HOGAN RD,BANGOR,Penobscot,0,0,16,0,85,0,0,0
KATAHDIN NURSING HOME,205149,22 WALNUT STREET,MILLINOCKET,Penobscot,0,1,1,0,35,0,3,0
MARSHALL HEALTH CARE AND REHAB,205109,16 BEAL STREET,MACHIAS,Washington,0,0,5,0,43,0,0,0
SANDY RIVER CENTER,205069,119 LIVERMORE FALLS RD,FARMINGTON,Franklin,0,7,28,0,55,1,7,0
HERITAGE REHAB & LIVING CTR,205133,457 OLD LEWISTON RD,WINTHROP,Kennebec,0,0,13,0,20,0,5,0
MID COAST SENIOR HEALTH CENTER,205163,58 BARIBEAU DRIVE,BRUNSWICK,Cumberland,0,17,15,0,35,0,31,0
"NORWAY CENTER FOR HEALTH & REHABILITATION, LLC",205097,29 MARION AVE,NORWAY,Oxford,0,2,3,0,38,0,0,0
MARSHWOOD CENTER,205072,33 ROGER STREET,LEWISTON,Androscoggin,29,11,21,2,83,19,2,0
COLONIAL HEALTH CARE,205113,36 WORKMAN TERRACE STREET,LINCOLN,Penobscot,0,0,11,0,47,0,0,0
ST MARY'S D'YOUVILLE PAVILION,205053,102 CAMPUS AVE,LEWISTON,Androscoggin,0,28,8,1,184,1,15,0
SEAL ROCK HEALTH CARE,205103,88 HARBOR DRIVE,SACO,York,5,53,20,3,72,6,23,0
LAKEWOOD A CONTINUING CARE CENTER,205138,220 KENNEDY MEMORIAL DR,WATERVILLE,Kennebec,0,2,11,0,78,0,14,0
PINE POINT CENTER,205070,67 PINE POINT RD,SCARBOROUGH,Cumberland,12,5,9,1,53,6,2,0
HARBOR HILL CENTER,205122,2 FOOTBRIDGE RD,BELFAST,Waldo,0,2,11,0,40,0,3,0
"BRENTWOOD CENTER FOR HEALTH & REHABILITATION, LLC",205079,370 PORTLAND ST,YARMOUTH,Cumberland,0,0,6,0,64,0,0,0
WESTGATE CENTER FOR REHAB & ALZHEIMERS CARE,205105,750 UNION ST,BANGOR,Penobscot,0,0,18,0,62,0,0,0
DURGIN PINES,205132,9 LEWIS RD,KITTERY,York,1,36,22,0,71,6,64,0
SEASIDE REHAB & HEALTH CARE,205074,850 BAXTER BOULEVARD,PORTLAND,Cumberland,1,0,3,0,137,2,0,0
FALMOUTH BY THE SEA,205112,191 FORESIDE RD,FALMOUTH,Cumberland,45,56,8,4,47,30,6,0
MAPLECREST REHAB & LIVING CENTER,205128,174 MAIN ST,MADISON,Somerset,21,11,10,7,31,8,9,0
"KENNEBUNK CENTER FOR HEALTH & REHABILITATION, LLC",205095,158 ROSS RD,KENNEBUNK,York,0,0,1,0,63,2,0,0
OAK GROVE CENTER,205091,27 COOL ST,WATERVILLE,Kennebec,0,8,20,0,82,4,8,0
GARDINER HEALTH CARE FACILITY,205080,PO BOX 520,HOULTON,Aroostook,0,0,4,0,31,0,0,0
PINNACLE HEALTH & REHAB AT SOUTH PORTLAND,205121,42 ANTHOINE ST,SO PORTLAND,Cumberland,0,1,8,0,63,0,0,0
RUSSELL PARK REHABILITATION & LIVING CENTER,205052,158-178 RUSSELL ST,LEWISTON,Androscoggin,0,2,7,0,41,0,6,0
PRESQUE ISLE REHAB AND NURSING CENTER,205100,162 ACADEMY ST,PRESQUE ISLE,Aroostook,0,0,3,0,57,0,0,0
MOUNT ST JOSEPH NURSING HOME,205120,7 HIGHWOOD ST,WATERVILLE,Kennebec,0,0,0,0,87,0,0,0
EVERGREEN MANOR,205162,328 NORTH ST,SACO,York,0,1,5,0,38,0,5,0
SOMERSET REHABILITATION & LIVING CENTER,205165,43 OWENS ST,BINGHAM,Somerset,0,0,0,0,20,0,0,0
ORCHARD PARK REHAB & LIVING,205168,107 ORCHARD ST,FARMINGTON,Franklin,0,0,5,0,27,0,0,0
MAINEGENERAL REHAB & LONG TERM CARE - GRAY BIRCH,205054,37 GRAY BIRCH DRIVE,AUGUSTA,Kennebec,0,5,26,0,61,0,13,0
BANGOR NURSING & REHABILITATION,205020,103 TEXAS AVE,BANGOR,Penobscot,0,3,0,0,50,0,40,0
COUNTRY MANOR NURSING HOME,205111,132 MAIN STREET,COOPERS MILLS,Lincoln,0,1,6,0,24,0,2,0
COVE'S EDGE,205067,26 SCHOONER STREET,DAMARISCOTTA,Lincoln,0,0,6,0,50,0,3,0
AROOSTOOK HEALTH CENTER,205018,PO BOX 410,MARS HILL,Aroostook,0,14,0,0,49,0,31,0
HORIZONS LIVING AND REHAB CENTER,205085,29 MAURICE DRIVE,BRUNSWICK,Cumberland,0,18,3,0,58,0,7,0
"WINSHIP GREEN CENTER FOR HEALTH & REHAB, LLC",205078,51 WINSHIP ST,BATH,Sagadahoc,0,1,9,0,66,0,3,0
CARIBOU REHAB AND NURSING CENTER,205117,10 BERNADETTE ST,CARIBOU,Aroostook,0,24,9,0,63,0,33,0
PINNACLE HEALTH & REHAB AT N BERWICK,205086,47 ELM ST,NORTH BERWICK,York,1,13,13,0,54,1,3,0
WINDWARD GARDENS,205180,105 MECHANIC ST,CAMDEN,Knox,0,1,11,0,53,1,5,0
GORHAM HOUSE,205166,50 NEW PORTLAND RD,GORHAM,Cumberland,0,44,15,0,142,0,68,0
MAINE VETERANS HOME - AUGUSTA,205126,310 CONY ROAD,AUGUSTA,Kennebec,0,0,9,0,87,0,4,0
CUMMINGS HEALTH CARE FACILITY,205143,5 CROCKER STREET,HOWLAND,Penobscot,0,0,15,0,34,0,0,0
GREGORY WING OF ST ANDREWS VILLAGE,205158,145 EMERY LANE,BOOTHBAY HARBOR,Lincoln,0,2,0,0,26,0,4,0
THE COMMONS AT TALL PINES,205140,34 MARTIN LANE,BELFAST,Waldo,0,0,2,0,30,0,1,0
SPRINGBROOK CENTER,205068,300 SPRING ST,WESTBROOK,Cumberland,54,9,22,12,103,30,11,0
CLOVER MANOR,205063,440 MINOT AVE,AUBURN,Androscoggin,5,8,22,0,96,18,48,0
CEDAR RIDGE CENTER,205060,23 CEDAR RIDGE DRIVE,SKOWHEGAN,Somerset,1,1,23,0,72,0,4,0
MAINE VETERANS HOME - SCARBOROUGH,205127,290 US RT 1,SCARBOROUGH,Cumberland,0,5,16,1,73,1,4,0
WOODLAWN REHABILITATION & NURSING CENTER,205154,59 WEST FRONT ST,SKOWHEGAN,Somerset,0,0,4,0,39,0,0,0
