Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CENTENNIAL REHAB & HEALTHCARE,145680,7300 34TH AVENUE,MOLINE,Rock Island,,,,,,,,
"AUSTIN OASIS, THE",145834,901 SOUTH AUSTIN BLVD,CHICAGO,Cook,,,,,,,,
"GROVE OF FOX VALLEY,THE",145006,1601 NORTH FARNSWORTH AVENUE,AURORA,Kane,58,3,38,14,104,55,2,1
WARREN BARR GOLD COAST,145336,66 WEST OAK STREET,CHICAGO,Cook,73,36,45,7,132,59,10,0
HELIA HEALTHCARE OF OLNEY,145388,410 EAST MACK,OLNEY,Richland,8,6,7,0,87,8,14,0
HOPE CREEK NURSING & REHAB,145269,4343 KENNEDY DRIVE,EAST MOLINE,Rock Island,8,7,18,0,,5,3,0
LAKELAND REHAB & HEALTHCARE CENTER,145256,800 WEST TEMPLE STREET,EFFINGHAM,Effingham,64,5,24,7,71,37,12,0
FRANKLIN GROVE LIVING AND REHAB,145200,502 NORTH STATE STREET,FRANKLIN GROVE,Lee,81,9,25,12,78,50,0,0
GILMAN HEALTHCARE CENTER,145347,"1390 SOUTH CRESCENT STREET, BOX 307",GILMAN,Iroquois,49,8,27,14,52,30,27,0
CORNERSTONE REHAB & HC,145239,5533 NORTH GALENA ROAD,PEORIA HEIGHTS,Peoria,1,6,14,0,50,1,1,0
APERION CARE MARSEILLES,145295,578 WEST COMMERCIAL STREET,MARSEILLES,LaSalle,54,10,151,36,64,30,0,0
HEARTLAND OF MACOMB,145021,8 DOCTORS LANE,MACOMB,McDonough,30,2,20,12,48,15,20,1
BURBANK REHABILITATION CENTER,145211,5400 WEST 87TH STREET,BURBANK,Cook,25,98,60,8,74,23,9,0
RIVER VIEW REHAB CENTER,145308,50 NORTH JANE,ELGIN,Kane,139,0,16,16,89,67,4,0
"GROVE OF EVANSTON L & R, THE",145011,500 ASBURY STREET,EVANSTON,Cook,60,99,19,18,95,29,28,0
HERITAGE HEALTH-LITCHFIELD,145271,628 SOUTH ILLINOIS STREET,LITCHFIELD,Montgomery,5,7,13,0,55,9,3,0
SYMPHONY OF JOLIET,145372,306 NORTH LARKIN AVENUE,JOLIET,Will,77,0,36,26,85,58,6,2
"PEARL OF ROLLING MEADOWS,THE",145350,4225 KIRCHOFF ROAD,ROLLING MEADOWS,Cook,29,0,23,6,100,37,2,0
DUQUOIN NURSING & REHAB,145008,514 EAST JACKSON ST,DU QUOIN,Perry,18,22,15,2,61,13,13,0
LANDMARK OF DES PLAINES REHAB,145334,9300 BALLARD ROAD,DES PLAINES,Cook,3,0,31,1,122,5,3,0
AMBASSADOR NURSING & REHAB CENTER,145343,4900 NORTH BERNARD,CHICAGO,Cook,68,28,0,5,152,50,0,0
PINE CREST HEALTH CARE,145220,3300 WEST 175TH STREET,HAZEL CREST,Cook,9,4,16,2,172,10,5,0
HERITAGE HEALTH-CHILLICOTHE,145058,1028 HILLCREST DRIVE,CHILLICOTHE,Peoria,61,0,28,17,48,44,2,0
CARRIER MILLS NSG & REHAB CTR,145323,"6789 US RT 45, P O BOX 68",CARRIER MILLS,Saline,9,1,13,0,87,13,2,0
HERITAGE HEALTH-PERU,145044,1301    21ST STREET,PERU,LaSalle,12,0,14,1,71,25,0,0
INTEGRITY HC OF BELLEVILLE,145290,727 NORTH 17TH STREET,BELLEVILLE,St. Clair,2,0,0,0,,11,0,0
WEST SUBURBAN NURSING & REHAB CENTER,145333,311 EDGEWATER DRIVE,BLOOMINGDALE,DuPage,84,14,29,14,203,48,13,1
LEE MANOR,145382,1301 LEE STREET,DES PLAINES,Cook,80,70,71,18,197,58,4,0
"PEARL OF NAPERVILLE, THE",145045,200 MARTIN AVENUE,NAPERVILLE,DuPage,10,7,1,1,78,13,4,0
ELMHURST EXTENDED CARE CENTER,145111,200 EAST LAKE STREET,ELMHURST,DuPage,1,0,10,0,39,11,2,0
CITADEL CARE CENTER-ELGIN,145004,180 SOUTH STATE STREET,ELGIN,Kane,49,0,35,8,70,28,3,0
ALTON MEMORIAL REHAB & THERAPY,145121,1251 COLLEGE AVENUE,ALTON,Madison,38,8,31,9,44,30,22,0
NORRIDGE GARDENS,145329,7001 WEST CULLOM,NORRIDGE,Cook,2,0,49,25,215,22,0,1
ST ANTHONY'S NRSG & REHAB CENTER,145387,767  30TH STREET,ROCK ISLAND,Rock Island,59,15,23,11,68,31,9,0
MEMORIAL CARE CENTER,145102,4315 MEMORIAL DRIVE,BELLEVILLE,St. Clair,29,0,6,6,54,41,0,0
"GROVE OF ELMHURST, THE",145339,127 WEST DIVERSEY,ELMHURST,DuPage,96,32,31,15,119,51,13,0
ELEVATE CARE NORTHBROOK,145171,270 SKOKIE HIGHWAY,NORTHBROOK,Cook,78,0,26,20,204,61,78,0
