Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Reporting Interval
08/09/2020,345513,TOWER NURSING AND REHABILITATION CENTER,3609 BOND STREET,RALEIGH,NC,27604,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake,,,POINT (-78.581636 35.802654),Week 12 - Aug  9
11/22/2020,345559,HOMESTEAD HILLS,2101 HOMESTEAD HILLS DRIVE,WINSTON SALEM,NC,27103,N,,0,0,0,0,0,3,0,0,0,0,40,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,Forsyth,,,POINT (-80.304826 36.056446),Week 27 - Nov 22
07/12/2020,345572,THE CARDINAL AT NORTH HILLS,311 GARDEN AT NORTH HILLS STREET,RALEIGH,NC,27609,Y,Y,0,0,0,0,0,1,0,9,0,0,15,12,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Wake,N,N,,Week 08 - Jul 12
06/21/2020,345061,PRUITTHEALTH-DURHAM,3100 ERWIN ROAD,DURHAM,NC,27705,Y,Y,0,0,0,1,0,0,0,0,0,0,125,117,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,8.5,0.0,0.0,Durham,N,N,POINT (-78.950484 36.003975),Week 05 - Jun 21
11/29/2020,345051,ANSON HEALTH AND REHABILITATION,405 SOUTH GREENE STREET,WADESBORO,NC,28170,Y,Y,0,0,0,6,,10,0,1,0,0,95,82,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,2,2,,0,8,0,7,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,73.2,0.0,0.0,Anson,N,N,,Week 28 - Nov 29
08/09/2020,345199,CAROL WOODS,750 WEAVER DAIRY ROAD,CHAPEL HILL,NC,27514,Y,Y,0,0,0,0,0,0,1,35,0,0,30,13,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Orange,N,N,POINT (-79.037558 35.96236),Week 12 - Aug  9
06/28/2020,345280,AUTUMN CARE OF RAEFORD,1206 N FULTON STREET,RAEFORD,NC,28376,Y,Y,0,0,0,0,0,0,0,2,0,0,132,114,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Hoke,N,N,POINT (-79.228483 34.993005),Week 06 - Jun 28
11/29/2020,345426,VALLEY VIEW CARE & REHAB CENTER,551 KENT STREET,ANDREWS,NC,28901,Y,Y,0,2,0,31,,0,2,13,0,6,76,32,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,0,26,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,968.8,187.5,19.4,Cherokee,N,N,POINT (-83.841981 35.194591),Week 28 - Nov 29
06/21/2020,345417,HILLSIDE NURSING CENTER OF WAKE FOREST,968 EAST WAIT AVENUE,WAKE FOREST,NC,27588,Y,Y,0,0,1,1,0,0,0,1,0,0,130,107,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,0,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,,,,,9.3,0,9.3,0.0,0.0,Wake,N,Y,,Week 05 - Jun 21
08/09/2020,345539,THE ARBOR,300 CLYNELISH CLOSE,PITTSBORO,NC,27312,Y,Y,0,0,0,0,0,0,0,0,0,0,16,5,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Chatham,N,N,POINT (-79.096653 35.79385),Week 12 - Aug  9
