Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
ORCHARD RIDGE,105438,4927 VOORHEES RD,NEW PORT RICHEY,Pasco,36,45,35,6,46,24,33,0
HEALTH AND REHABILITATION CENTRE AT DOLPHINS VIEW,105012,1820 SHORE DR S,SOUTH PASADENA,Pinellas,12,3,11,7,45,21,4,0
"OCEAN VIEW NURSING & REHABILITATION CENTER, LLC",105038,2810 SOUTH ATLANTIC AVENUE,NEW SMYRNA BEACH,Volusia,31,42,20,1,106,28,14,0
EAGLE LAKE NURSING AND REHAB CARE CENTER,105292,1100 66TH ST N,SAINT PETERSBURG,Pinellas,27,7,31,30,38,15,7,2
TERRACES OF LAKE WORTH CARE CENTER,105125,1711 6TH AVENUE SOUTH,LAKE WORTH,Palm Beach,10,0,11,4,71,28,5,0
GOLFCREST HEALTHCARE CENTER,105009,600 NORTH 17TH AVE,HOLLYWOOD,Broward,32,0,12,6,54,19,0,0
LIFE CARE CENTER OF PUNTA GORDA,105289,450 SHREVE STREET,PUNTA GORDA,Charlotte,35,21,59,3,123,24,10,0
KRYSTAL BAY NURSING AND REHABILITATION,105120,16650 W DIXIE HWY,NORTH MIAMI BEACH,Miami-Dade,4,0,10,6,87,13,0,0
WEST BROWARD REHABILITATION AND HEALTHCARE,105237,7751 W BROWARD BLVD,PLANTATION,Broward,35,6,12,5,96,62,6,0
"AVANTE AT LEESBURG, INC",105304,2000 EDGEWOOD AVE,LEESBURG,Lake,51,8,5,5,96,43,0,2
LAKESIDE OAKS CARE CENTER,105132,1061 VIRGINIA ST,DUNEDIN,Pinellas,21,22,12,2,87,23,0,0
THE LODGE HEALTH AND REHABILITATION CENTER,105196,635 SE 17TH STREET,OCALA,Marion,2,0,5,0,94,18,0,0
SIGNATURE HEALTHCARE OF PORT CHARLOTTE,105363,4033 BEAVER LANE,PORT CHARLOTTE,Charlotte,61,3,25,17,124,27,0,0
LONGWOOD HEALTH AND REHABILITATION CENTER,105377,1520 S GRANT ST,LONGWOOD,Seminole,12,59,29,3,96,22,1,0
VENTURA HEALTH AND REHABILITATION CENTER,105146,7900 VENTURE CENTER WAY,BOYNTON BEACH,Palm Beach,28,8,20,7,64,44,2,1
VALENCIA HILLS HEALTH AND REHABILITATION CENTER,105301,1350 SLEEPY HILL RD,LAKELAND,Polk,78,2,54,28,177,33,94,0
PINES OF SARASOTA,105147,1501 N ORANGE AVE,SARASOTA,Sarasota,38,34,5,0,135,49,16,0
COMMUNITY CONVALESCENT CENTER,105029,2202 W OAK AVE,PLANT CITY,Hillsborough,35,9,64,20,83,20,7,0
FT LAUDERDALE HEALTH & REHABILITATION CENTER,105298,2000 EAST COMMERCIAL BLVD,FORT LAUDERDALE,Broward,40,39,28,5,131,52,4,0
CRYSTAL RIVER HEALTH AND REHABILITATION CENTER,105317,136 NORTHEAST 12TH AVENUE,CRYSTAL RIVER,Citrus,78,4,44,5,109,79,31,0
LAURELLWOOD CARE CENTER,105228,3127 57TH AVE N,SAINT PETERSBURG,Pinellas,10,1,1,0,50,9,27,0
TARPON BAYOU CENTER,105280,515 CHESAPEAKE DR,TARPON SPRINGS,Pinellas,2,34,3,0,98,46,41,0
JUPITER MEDICAL CENTER PAVILION INC,105047,1230 SOUTH OLD DIXIE HWY,JUPITER,Palm Beach,0,0,0,0,8,3,1,0
UNIVERSITY WEST REHABILITATION CENTER,105261,545 WEST EUCLID AVENUE,DELAND,Volusia,56,2,6,4,42,22,0,0
BRADEN RIVER REHABILITATION CENTER LLC,105045,2010 MANATEE AVE E,BRADENTON,Manatee,8,0,24,0,110,16,0,0
SUN TERRACE HEALTH CARE CENTER,105319,105 TRINITY LAKES DR,SUN CITY CENTER,Hillsborough,20,3,12,3,97,25,23,0
OCALA HEALTH AND REHABILITATION CENTER,105321,1201 SE 24TH RD,OCALA,Marion,44,9,61,3,154,29,2,0
PINES NURSING HOME,105057,301 NE 141 STREET,MIAMI,Miami-Dade,10,1,7,0,42,8,1,0
PARKSIDE HEALTH AND REHABILITATION CENTER,105145,451 S AMELIA AVE,DELAND,Volusia,5,24,4,0,96,17,7,0
AVENTURA REHAB AND NURSING CENTER,105331,1800 N E 168TH STREET,NORTH MIAMI BEACH,Miami-Dade,22,9,12,9,70,18,1,2
WINTER PARK CARE & REHABILITATION CENTER,105332,2970 SCARLETT RD,WINTER PARK,Orange,44,2,61,27,82,38,14,0
"REHABILITATION CENTER OF THE PALM BEACHES,THE",105039,301 NORTHPOINTE PARKWAY,WEST PALM BEACH,Palm Beach,6,2,27,1,94,21,2,0
"TERRACE AT HOBE SOUND, THE",105300,9555 SE FEDERAL HWY,HOBE SOUND,Martin,25,13,19,12,109,97,6,0
TALLAHASSEE MEMORIAL HOSPITAL EXTENDED CARE,105158,1609 MEDICAL DR,TALLAHASSEE,Leon,7,3,3,3,45,26,7,0
SIGNATURE HEALTHCARE OF JACKSONVILLE,105287,2061 HYDE PARK RD,JACKSONVILLE,Duval,98,0,24,24,113,52,28,0
