Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
FOREST RIDGE,065418,16006 W US HIGHWAY 24,WOODLAND PARK,Teller,0,0,0,0,66,6,13,0
CONTINUING CARE AT WIND CREST,065409,3420 MILL VISTA RD,HIGHLANDS RANCH,Douglas,0,0,14,0,39,0,23,0
APPLEWOOD LIVING CENTER,065226,1800 STROH PL,LONGMONT,Boulder,22,0,23,0,94,10,0,0
PARKMOOR VILLAGE HEALTHCARE CENTER,065252,3625 PARKMOOR VILLAGE DR,COLORADO SPRINGS,El Paso,0,7,22,0,107,8,7,0
MESA MANOR CENTER,065110,2901 N 12TH ST,GRAND JUNCTION,Mesa,8,0,33,0,65,9,3,0
DENVER NORTH CARE CENTER,065323,2201 N DOWNING ST,DENVER,Denver,8,2,7,2,68,1,2,0
MINNEQUA MEDICENTER,065229,2701 CALIFORNIA ST,PUEBLO,Pueblo,22,3,13,0,87,20,0,0
AVAMERE TRANSITIONAL CARE AND REHAB-MALLEY,065196,401 MALLEY DR,NORTHGLENN,Adams,59,3,19,7,126,52,18,0
CRIPPLE CREEK CARE CENTER,065333,700 N A ST,CRIPPLE CREEK,Teller,0,0,0,0,43,1,0,0
BERKLEY MANOR CARE CENTER,065223,735 S LOCUST ST,DENVER,Arapahoe,10,1,18,6,62,12,16,0
CASTLE PEAK SENIOR LIFE AND REHABILITATION,065420,195 FREESTONE RD,EAGLE,Eagle,3,4,0,0,34,4,10,0
PAONIA CARE AND REHABILITATION CENTER,065251,1625 MEADOWBROOK BLVD,PAONIA,Delta,0,0,3,0,53,2,6,0
FOWLER HEALTH CARE,065360,221 2ND ST,FOWLER,Otero,0,0,1,0,37,1,2,0
MONTAGE RIDGE,065374,12791 W ALAMEDA PKWY,LAKEWOOD,Jefferson,0,0,0,0,15,4,1,0
"REHABILITATION CENTER AT SANDALWOOD,THE",065292,3835 HARLAN ST,WHEAT RIDGE,Jefferson,62,14,32,6,56,54,13,0
LIFE CARE CENTER OF GREELEY,065368,4800 W 25TH ST,GREELEY,Weld,27,52,16,6,47,21,49,0
SHARMAR VILLAGE CARE CENTER,065355,1209 W ABRIENDO AVE,PUEBLO,Pueblo,0,2,13,0,44,1,0,0
BEAR CREEK SENIOR LIVING,065373,1685 S 21ST ST,COLORADO SPRINGS,El Paso,3,19,10,1,18,8,23,0
CHRISTOPHER HOUSE REHABILITATION AND CARE COMMUNIT,065273,6270 W 38TH AVE,WHEAT RIDGE,Jefferson,1,6,1,0,59,7,14,0
MONTAGE HILLS,065362,2500 S ROSLYN ST,DENVER,Arapahoe,0,2,4,0,19,3,0,0
LEMAY AVENUE HEALTH AND REHABILITATION FACILITY,065142,4824 S LEMAY AVE,FORT COLLINS,Larimer,12,0,0,1,110,17,0,0
AMBERWOOD COURT REHABILITATION AND CARE COMMUNITY,065034,4686 E ASBURY CIR,DENVER,Denver,2,1,2,2,67,4,0,0
GARDENS ON QUAIL,065406,6447 QUAIL ST,ARVADA,Jefferson,22,3,25,10,44,27,23,0
VISTA VIEW CARE CENTER,065383,8451 PEARL ST,THORNTON,Adams,1,1,0,0,17,6,1,0
JULIA TEMPLE HEALTHCARE CENTER,065322,3401 S LAFAYETTE ST,ENGLEWOOD,Arapahoe,15,36,37,20,104,55,4,2
HEALTH CENTER AT FRANKLIN PARK,065213,1535 PARK AVE,DENVER,Denver,26,11,17,10,55,16,16,0
BROOKDALE SKYLINE,065382,2365 PATRIOT HTS,COLORADO SPRINGS,El Paso,3,0,7,0,29,9,5,0
BOULDER MANOR,065222,4685 BASELINE RD,BOULDER,Boulder,19,2,19,7,91,19,0,0
PUEBLO CENTER,065232,2611 JONES AVE,PUEBLO,Pueblo,8,2,37,0,93,12,3,0
FRASIER MEADOWS HEALTH CARE CENTER,065324,4950 THUNDERBIRD DR,BOULDER,Boulder,1,3,19,0,48,14,5,0
LIFE CARE CENTER OF AURORA,065332,14101 EAST EVANS AVE,AURORA,Arapahoe,68,10,33,14,85,26,15,0
BENT COUNTY HEALTHCARE CENTER,065359,810 3RD ST,LAS ANIMAS,Bent,3,0,0,0,47,11,0,0
FORT COLLINS HEALTH CARE CENTER,065166,1000 S LEMAY AVE,FORT COLLINS,Larimer,1,0,19,0,58,8,0,0
LA VILLA GRANDE CARE CENTER,065253,2501 LITTLE BOOKCLIFF DR,GRAND JUNCTION,Mesa,33,4,17,14,55,28,9,0
"VILLAS AT SUNNY ACRES, THE",065108,2501 E 104TH AVE,THORNTON,Adams,69,5,43,6,103,55,1,0
HORIZONS CARE CENTER,065258,11411 HWY 65,ECKERT,Delta,16,37,47,6,44,22,44,0
RIO GRANDE INN,065399,39 CALLE MILLER,LA JARA,Conejos,0,0,16,0,40,7,0,0
BERTHOUD LIVING CENTER,065265,855 FRANKLIN AVE,BERTHOUD,Larimer,0,1,17,0,60,5,0,0
AVIVA AT FITZSIMONS,065430,13525 E 23RD AVE,AURORA,Adams,4,0,10,5,51,12,6,0
VISTA GRANDE INN,065153,680 E HOSPITAL DR,CORTEZ,Montezuma,0,0,23,0,59,8,0,0
WALSH HEALTHCARE CENTER,06A175,150 N NEVADA ST,WALSH,Baca,2,0,11,0,22,7,2,0
WESTERN HILLS HEALTH CARE CENTER,065209,1625 CARR ST,LAKEWOOD,Jefferson,98,72,28,11,61,39,27,0
GLENWOOD SPRINGS HEALTHCARE,065244,2305 BLAKE AVE,GLENWOOD SPRINGS,Garfield,0,0,0,0,49,0,0,0
"CENTER AT CENTERPLACE, LLC, THE",065431,4356 24TH ST RD,GREELEY,Weld,0,0,2,0,31,1,0,0
"LAMAR ESTATES, LLC",065294,205 SOUTH 10TH STREET,LAMAR,Prowers,,,,,,,,
NAMASTE ALZHEIMER CENTER,06A196,2 PENROSE BLVD,COLORADO SPRINGS,El Paso,0,1,1,0,0,1,1,0
MOUNTAIN VISTA HEALTH CENTER,065015,4800 TABOR ST,WHEAT RIDGE,Jefferson,65,3,35,28,94,29,17,0
ARVADA CARE AND REHABILITATION CENTER,065321,6121 W 60TH AVE,ARVADA,Jefferson,37,2,13,4,36,23,7,0
BROOKSHIRE HOUSE REHABILITATION AND CARE COMMUNITY,065242,4660 E ASBURY CIR,DENVER,Denver,0,0,3,3,59,10,4,0
SPANISH PEAKS VETERANS COMMUNITY LIVING CENTER,06A190,23500 US HWY 160,WALSENBURG,Huerfano,18,13,23,2,71,8,10,0
REHABILITATION AND NURSING CENTER OF THE ROCKIES,065192,1020 PATTON ST,FORT COLLINS,Larimer,29,9,14,8,51,23,18,0
HERITAGE PARK CARE CENTER,065237,1200 VILLAGE RD,CARBONDALE,Garfield,2,1,11,0,54,8,0,0
ACCEL AT LONGMONT,065429,1960 S FORDHAM ST,LONGMONT,Boulder,3,8,9,0,21,8,14,0
ALPINE LIVING CENTER,065193,501 THORNTON PKWY,THORNTON,Adams,46,2,41,12,58,28,0,0
