Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
COKATO MANOR,245412,182 SUNSET AVENUE,COKATO,Wright,0,3,8,0,50,0,3,0
RICHFIELD A VILLA CENTER,245492,7727 PORTLAND AVENUE SOUTH,RICHFIELD,Hennepin,1,0,8,0,97,6,6,0
ST CRISPIN LIVING COMMUNITY,245449,213 PIONEER ROAD,RED WING,Goodhue,0,3,10,0,61,5,11,0
STERLING PARK HEALTH CARE CENTER,245375,142 NORTH FIRST STREET,WAITE PARK,Stearns,18,2,12,4,36,17,4,0
LANGTON SHORES,245389,1900 WEST COUNTY ROAD D,ROSEVILLE,Ramsey,5,0,6,0,36,10,1,0
LITTLE FALLS CARE CENTER,245399,1200 FIRST AVENUE NORTHEAST,LITTLE FALLS,Morrison,2,5,16,0,52,8,10,0
BOUNDARY WATERS CARE CENTER,245138,200 WEST CONAN STREET,ELY,St. Louis,0,4,7,0,30,4,6,0
MADISON HEALTHCARE SERVICES,245382,900 SECOND AVENUE,MADISON,Lac qui Parle,0,2,12,0,49,2,15,0
VIEWCREST HEALTH CENTER,245414,3111 CHURCH STREET,DULUTH,St. Louis,1,3,14,1,81,10,13,0
ST CLARE LIVING COMMUNITY OF MORA,245291,110 NORTH 7TH STREET,MORA,Kanabec,18,4,14,5,44,10,2,0
OLIVIA RESTORATIVE CARE CENTER,245290,1003 WEST MAPLE,OLIVIA,Renville,0,0,0,0,34,6,0,0
BIRCHWOOD HEALTH CARE CENTER,245200,604 - 1ST STREET NE,FOREST LAKE,Washington,7,1,26,0,80,21,4,0
ST FRANCIS HOME,245265,2400 ST FRANCIS DRIVE,BRECKENRIDGE,Wilkin,1,2,5,0,48,0,0,0
GOOD SAMARITAN SOCIETY - BATTLE LAKE,245403,105 GLENHAVEN DRIVE,BATTLE LAKE,Otter Tail,0,2,6,0,53,3,11,0
MCINTOSH SENIOR LIVING,245356,600 NORTHEAST RIVERSIDE AVENUE,MCINTOSH,Polk,,,,,,,,
