Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
SUNSET DRIVE - A PROSPERA COMMUNITY,355065,1011 BOUNDARY ST NW,MANDAN,Morton,72,1,46,13,115,98,8,0
GOOD SAMARITAN SOCIETY - MOHALL,355094,602 E MAIN ST,MOHALL,Renville,24,8,13,1,40,27,19,0
TIOGA MEDICAL CENTER LTC,355034,810 N WELO ST,TIOGA,Williams,,,,,,,,
"AUGUSTA PLACE, A PROSPERA COMMUNITY",355125,301 LORRAIN DRIVE,BISMARCK,Burleigh,16,0,9,1,48,34,3,0
GOOD SAMARITAN SOCIETY - LARIMORE,355097,501 E FRONT ST,LARIMORE,Grand Forks,7,0,6,1,38,9,4,0
ST BENEDICTS HEALTH CENTER,355090,851 4TH AVE E,DICKINSON,Stark,57,21,41,14,80,67,77,1
ST CATHERINES LIVING CENTER,355033,1307 N 7TH ST,WAHPETON,Richland,34,7,19,8,38,27,17,0
"MINOT HEALTH AND REHAB, LLC",355031,600 S MAIN ST,MINOT,Ward,38,0,16,15,38,25,9,0
ASHLEY MEDICAL CENTER NURSING HOME,355091,612 CENTER AVE N,ASHLEY,McIntosh,6,3,9,2,20,32,71,0
NORTH DAKOTA VETERANS HOME,355114,1600 VETERANS DRIVE,LISBON,Ransom,2,0,7,0,47,31,6,0
WISHEK LIVING CENTER,355066,400 S 4TH ST,WISHEK,McIntosh,3,1,14,0,49,24,5,0
ST ALEXIUS TRANSITIONAL CARE UNIT,355117,900 E BROADWAY,BISMARCK,Burleigh,2,1,26,0,9,0,0,0
BETHANY ON 42ND,355123,4255 30TH AVE S,FARGO,Cass,13,7,34,0,112,50,89,0
ST GABRIEL'S COMMUNITY,355126,"4580 COLEMAN STREET, SUITE 1",BISMARCK,Burleigh,26,0,31,6,63,49,2,0
ANETA PARKVIEW HEALTH CTR,355096,113 5TH ST S,ANETA,Nelson,20,1,4,4,28,8,1,0
MOUNTRAIL BETHEL HOME,355044,615 6TH ST SE,STANLEY,Mountrail,2,5,6,0,34,18,7,0
SOURIS VALLEY CARE CENTER,355109,300 MAIN ST S,VELVA,McHenry,35,1,33,11,29,24,0,0
ELM CREST MANOR,355110,100 ELM AVE,NEW SALEM,Morton,10,1,13,1,62,36,7,0
GOOD SAMARITAN SOCIETY - OAKES,355095,213 N 9TH ST,OAKES,Dickey,45,2,21,13,36,38,6,0
RICHARDTON HEALTH CENTER INC,355122,8885 HIGHWAY 10,RICHARDTON,Stark,0,10,5,0,27,18,11,1
AVE MARIA VILLAGE,355082,501 19TH ST NE,JAMESTOWN,Stutsman,63,11,44,20,73,80,14,0
KNIFE RIVER CARE CENTER,355053,118 22ND ST NE,BEULAH,Mercer,11,0,2,1,79,51,5,0
GARRISON MEM HOSP NSG FAC,355115,407 3RD AVE SE,GARRISON,McLean,7,11,12,1,21,7,0,0
NORTHWOOD DEACONESS HEALTH CNT,355076,4 N PARK ST,NORTHWOOD,Grand Forks,3,1,11,0,37,16,2,0
WEDGEWOOD MANOR,355087,804 MAIN ST W,CAVALIER,Pembina,26,15,7,0,36,10,23,0
THE MEADOWS ON UNIVERSITY,355024,1315 S UNIVERSITY DR,FARGO,Cass,34,2,1,0,66,32,0,0
MISSOURI SLOPE,355059,2425 HILLVIEW AVE,BISMARCK,Burleigh,78,16,59,21,169,175,24,0
GOOD SAMARITAN SOCIETY - PARK RIVER,355089,301 SOUTH COUNTY ROAD 12B,PARK RIVER,Walsh,22,0,9,5,44,18,0,0
BETHANY ON UNIVERSITY,355086,201 S UNIVERSITY DR,FARGO,Cass,42,8,80,11,165,90,161,0
LUTHERAN SUNSET HOME,355084,333 EASTERN AVE,GRAFTON,Walsh,67,1,21,7,68,78,13,0
ELIM CARE CENTER,355085,3534 UNIVERSITY DR S,FARGO,Cass,0,0,0,0,0,0,0,0
NELSON COUNTY HEALTH SYSTEM CARE CENTER,355052,108 E NYHUS AVE,MCVILLE,Nelson,36,0,8,2,36,18,0,0
HEART OF AMERICA CARE CENTER,355032,800 MAIN AVENUE SOUTH,RUGBY,Pierce,27,1,16,8,34,29,5,0
MARYHILL MANOR,355108,110 HILLCREST DR,ENDERLIN,Ransom,21,3,12,4,36,34,2,0
ST LUKES SUNRISE CARE CENTER,355111,705 SE 4TH ST,CROSBY,Divide,1,0,2,0,24,8,0,0
HILL TOP HOME OF COMFORT INC,355092,95 HILL TOP DR,KILLDEER,Dunn,22,3,11,2,52,23,10,0
EVENTIDE FARGO,355127,3225 51ST ST  S,FARGO,Cass,19,16,47,7,90,64,84,0
STRASBURG NURSING HOME,355049,409 S 3RD ST,STRASBURG,Emmons,27,6,11,6,36,39,14,0
VALLEY SENIOR LIVING ON COLUMBIA,355067,2900 14TH AVE S,GRAND FORKS,Grand Forks,54,100,110,11,158,164,491,0
ST ROSE CARE CENTER,355107,315 1ST ST SE,LAMOURE,LaMoure,39,4,18,14,25,33,0,0
ST GERARD'S COMMUNITY OF CARE,355038,613 1ST AVE SW,HANKINSON,Richland,0,7,9,0,31,12,15,0
GOOD SAMARITAN SOCIETY - MOTT,355099,401 MILLIONAIRE AVE,MOTT,Hettinger,8,1,24,15,31,14,4,0
ST LUKES HOME,355063,242 10TH ST W,DICKINSON,Stark,8,0,13,0,80,47,12,0
LUTHERAN HOME OF THE GOOD SHEPHERD,355041,1226 1ST AVE N,NEW ROCKFORD,Eddy,23,14,14,3,51,59,15,0
FOUR SEASONS HEALTH CARE INC,355103,483 4TH ST SW,FORMAN,Sargent,0,0,0,0,35,4,2,0
LUTHER MEMORIAL HOME,355040,750 MAIN ST E,MAYVILLE,Traill,24,1,15,6,77,44,22,0
WOODSIDE VILLAGE,355112,4000 24TH AVE S,GRAND FORKS,Grand Forks,12,18,62,0,127,87,306,0
BAPTIST HEALTH CARE CENTER,355058,3400 NEBRASKA DRIVE,BISMARCK,Burleigh,30,31,26,6,133,99,101,0
TRINITY HOMES,355074,305 8TH AVE NE,MINOT,Ward,129,0,73,21,124,145,1,0
SOUTHWEST HEALTHCARE SERVS,355054,802 2ND ST NW,BOWMAN,Bowman,1,3,14,1,31,15,22,1
SHEYENNE CARE CENTER,355077,979 CENTRAL AVE N,VALLEY CITY,Barnes,53,8,38,12,149,73,17,2
PRINCE OF PEACE CARE CENTER,355048,201 8TH ST N,ELLENDALE,Dickey,40,21,17,11,35,38,8,0
GRIGGS COUNTY CARE CENTER,355039,1200 ROBERTS AVE NE,COOPERSTOWN,Griggs,10,3,11,1,31,26,10,0
