Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
JOHN KNOX VILLAGE CARE CENTER,265095,600 NW PRYOR ROAD,LEES SUMMIT,Jackson,55,8,147,6,165,83,3,0
MEDICALODGES NEOSHO,265266,400 LYON DRIVE,NEOSHO,Newton,0,1,19,0,68,3,3,0
OSAGE BEACH REHABILITATION AND HEALTH CARE CENTER,265171,844 PASSOVER ROAD,OSAGE BEACH,Camden,60,5,27,11,52,33,0,0
DELMAR GARDENS WEST,265105,13550 SOUTH OUTER 40 ROAD,TOWN AND COUNTRY,St. Louis,,,,,,,,
WEBB CITY HEALTH AND REHABILITATION CENTER,265307,2077 STADIUM DRIVE,WEBB CITY,Jasper,75,6,28,5,87,23,3,0
FRIENDSHIP VILLAGE SUNSET HILLS,265136,12509 VILLAGE CIRCLE DRIVE,SAINT LOUIS,St. Louis,7,1,20,0,105,15,12,0
CEDARGATE HEALTHCARE,265205,2350 KANELL BLVD,POPLAR BLUFF,Butler,3,3,20,0,53,3,6,0
HEART OF THE OZARKS HEALTHCARE CENTER,265254,"2004 CRESTVIEW STREET, PO BOX 727",AVA,Douglas,55,0,24,14,61,33,0,0
BELLEVIEW VALLEY NURSING HOME,265258,23144 HIGHWAY 32,BELLEVIEW,Iron,0,1,6,0,97,0,11,0
PARKSIDE MANOR,265302,1201 HUNT AVENUE,COLUMBIA,Boone,0,12,0,0,74,3,13,0
CAMDENTON WINDSOR ESTATES,265091,2042 N BUSINESS ROUTE 5,CAMDENTON,Camden,5,0,6,1,58,7,7,0
MAPLE LAWN NURSING HOME,265237,"1410 WEST LINE STREET, PO BOX 232",PALMYRA,Marion,1,0,10,0,61,7,1,0
BETH HAVEN NURSING HOME,265108,2500 PLEASANT STREET,HANNIBAL,Marion,7,6,1,1,88,8,2,0
BIG BEND WOODS HEALTHCARE CENTER,265130,110 HIGHLAND AVENUE,VALLEY PARK,St. Louis,4,3,9,0,90,6,10,0
MARK TWAIN MANOR,265236,11988 MARK TWAIN LANE,BRIDGETON,St. Louis,51,40,23,16,47,25,8,0
DELMAR GARDENS SOUTH,265310,5300 BUTLER HILL ROAD,SAINT LOUIS,St. Louis,55,16,51,18,177,37,23,0
TWIN PINES ADULT CARE CENTER,265198,1900 S JAMISON,KIRKSVILLE,Adair,0,1,14,0,57,1,3,0
NEW MARK CARE CENTER,265308,11221 NORTH NASHUA DRIVE,KANSAS CITY,Clay,123,0,31,12,116,64,8,0
CEDARCREST MANOR,265202,324 WEST 5TH STREET,WASHINGTON,Franklin,30,8,22,3,73,16,6,0
JEFFERSON CITY MANOR CARE CENTER,265285,1720 VIETH DR,JEFFERSON CITY,Cole,55,16,20,11,53,45,15,0
WESTWOOD HILLS HEALTH & REHABILITATION CENTER,265193,3100 WARRIOR LANE,POPLAR BLUFF,Butler,1,5,18,0,55,5,21,0
LEBANON NORTH NURSING & REHAB,265123,596 MORTON ROAD,LEBANON,Laclede,75,1,49,12,69,30,4,0
MILAN HEALTH CARE CENTER,265238,52435 INFIRMARY ROAD,MILAN,Sullivan,33,0,4,4,85,13,2,0
CARONDELET MANOR,265303,621 CARONDELET DRIVE,KANSAS CITY,Jackson,12,2,0,0,103,13,3,0
LIFE CARE CENTER OF CAPE GIRARDEAU,265185,365 SOUTH BROADVIEW STREET,CAPE GIRARDEAU,Cape Girardeau,9,0,17,0,93,15,0,0
MASON POINTE CARE CENTER,265071,13190 SOUTH OUTER 40 ROAD,CHESTERFIELD,St. Louis,25,26,21,3,145,33,5,0
TRUMAN HEALTHCARE & REHABILITATION CENTER,265253,206 WEST FIRST STREET,LAMAR,Barton,6,0,14,0,100,14,0,0
VILLA MARIE-A STONEBRIDGE COMMUNITY,265208,1030 EDMONDS STREET,JEFFERSON CITY,Cole,21,4,11,1,68,7,2,0
COLONIAL SPRINGS HEALTHCARE CENTER,265245,"750 WEST COOPER, PO BOX 978",BUFFALO,Dallas,22,8,36,0,105,35,60,0
BUTLER CENTER FOR REHABILITATION AND HEALTHCARE,265275,416 S HIGH STREET,BUTLER,Bates,0,0,10,0,56,0,1,0
ST JAMES LIVING CENTER,265225,"415 SIDNEY STREET, PO BOX 69",SAINT JAMES,Phelps,14,16,11,0,64,18,28,0
AURORA NURSING CENTER,265182,1700 SOUTH HUDSON AVENUE,AURORA,Lawrence,0,3,4,0,46,19,4,0
COX MEDICAL CENTERS MEYER ORTHOPEDIC AND REHAB,265289,3535 S NATIONAL AVE,SPRINGFIELD,Greene,0,1,0,0,11,13,1,0
"VILLA AT BLUE RIDGE, THE",265251,701 BLUE RIDGE ROAD,COLUMBIA,Boone,5,2,1,0,63,7,6,0
SPRINGFIELD REHABILITATION & HEALTH CARE CENTER,265157,"2800 SOUTH FORT AVENUE, PO BOX 3438GS",SPRINGFIELD,Greene,3,0,28,1,100,6,3,0
"NHC HEALTHCARE, DESLOGE",265158,"801 BRIM STREET, PO BOX AA",DESLOGE,St. Francois,58,11,12,6,63,23,4,0
