Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CARSON TAHOE TRANSITIONAL REHABILITATION CENTER,295104,1001 MOUNTAIN STREET,CARSON CITY,Carson City,0,0,4,0,57,1,0,0
SAGE CREEK POST-ACUTE,295098,2350 IONE ROAD,LAS VEGAS,Clark,2,3,1,0,41,4,5,0
"PREMIER HEALTH & REHABILITATION CENTER OF LV, LP",295021,2945 CASA VEGAS STREET,LAS VEGAS,Clark,48,35,0,3,66,32,0,0
CARSON NURSING AND REHABILITATION CENTER,295023,2898 HIGHWAY 50 EAST,CARSON CITY,Carson City,0,0,11,0,48,3,0,0
ROSEWOOD REHABILITATION CENTER,295020,2045 SILVERADA BLVD,RENO,Washoe,0,0,0,0,77,1,0,0
SPANISH HILLS WELLNESS SUITES,295094,5351 MONTESSOURI STREET,LAS VEGAS,Clark,0,0,0,0,134,3,5,0
HEARTHSTONE OF NORTHERN NEVADA,295044,1950 BARING BLVD,SPARKS,Washoe,8,12,10,2,100,5,24,0
NEURORESTORATIVE NEVADA,295103,3980 LAKE PLACID DRIVE,RENO,Washoe,0,0,0,0,16,2,0,0
PERSHING GENERAL HOSPITAL SNF,295000,855 6TH STREET,LOVELOCK,Pershing,0,1,1,0,24,2,14,0
MOUNTAIN VIEW CARE CENTER,295080,601 ADAMS BOULEVARD,BOULDER CITY,Clark,0,0,0,0,79,0,1,0
ADVANCED HEALTH CARE OF HENDERSON,295102,1285 E CACTUS AVENUE,LAS VEGAS,Clark,12,7,2,1,31,10,16,0
LAKESIDE HEALTH & WELLNESS SUITES,295043,3101 PLUMAS,RENO,Washoe,46,62,42,25,76,20,39,1
TLC CARE CENTER,295071,1500 W WARM SPRINGS RD,HENDERSON,Clark,19,26,15,1,188,16,74,0
LAS VENTANAS RETIREMENT COMM SNF,295086,10401 WEST CHARLESTON BLVD,LAS VEGAS,Clark,3,5,0,0,50,1,3,0
CANYON VISTA POST ACUTE,295093,6352 MEDICAL CENTER STREET,LAS VEGAS,Clark,41,3,10,2,69,46,37,0
ADVANCED HEALTH CARE OF PARADISE,295107,3455 PECOS-MCLEOD INTERCONNECT,LAS VEGAS,Clark,5,13,0,0,23,7,20,0
SILVER HILLS HEALTH CARE CENTER,295066,3450 N BUFFALO DR,LAS VEGAS,Clark,64,0,12,7,125,32,0,0
DELMAR GARDENS OF GREEN VALLEY,295041,100 DELMAR GARDENS DRIVE,HENDERSON,Clark,93,0,29,14,126,26,3,0
SAINT JOSEPH TRANSITIONAL REHABILITATION CENTER,295040,2035 W. CHARLESTON BLVD.,LAS VEGAS,Clark,44,6,21,7,61,60,27,1
"TRANSITIONAL CARE OF LAS VEGAS, LLC",295095,5650 SOUTH RAINBOW BLVD,LAS VEGAS,Clark,,,,,,,,
MISSION PINES NURSING & REHABILITATION CENTER,29E037,2860 E. CHEYENNE AVENUE,NORTH LAS VEGAS,Clark,55,76,6,6,126,16,58,0
LEFA SERAN SNF,295001,1ST AND A ST/ PO BOX 1510,HAWTHORNE,Mineral,0,4,2,0,23,0,1,0
HIGHLAND MANOR OF FALLON,295085,550 NORTH SHERMAN STREET,FALLON,Churchill,0,1,0,0,59,0,0,0
HORIZON HEALTH AND REHABILITATION CENTER,295017,660 DESERT LN,LAS VEGAS,Clark,41,22,7,7,96,39,1,0
TRELLIS CENTENNIAL,295106,8565 W ROME BLVD,LAS VEGAS,Clark,0,0,0,0,32,1,0,0
WINGFIELD HILLS HEALTH & WELLNESS,295088,2350 WINGFIELD HILLS DR,SPARKS,Washoe,0,1,46,0,88,5,2,0
TORREY PINES POST ACUTE AND REHABILITATION,295045,1701 S. TORREY PINES DRIVE,LAS VEGAS,Clark,,,,,,,,
LIFE CARE CENTER OF RENO,295050,445 W. HOLCOMB LANE,RENO,Washoe,4,0,0,0,96,8,1,0
ROYAL SPRINGS HEALTHCARE AND REHAB,295073,8501 DEL WEBB BLVD,LAS VEGAS,Clark,,,,,,,,
NORTHERN NEVADA STATE VETERANS HOME,295105,36 BATTLEBORN WAY,SPARKS,Washoe,13,57,6,4,66,23,32,0
HIGHLAND MANOR OF MESQUITE,295068,272 PIONEER BLVD,MESQUITE,Clark,1,3,5,1,52,12,15,0
NEURORESTORATIVE 4 KIDS,295084,7690 CARMEN BLVD,LAS VEGAS,Clark,1,1,0,0,34,7,20,0
SOUTH LYON MEDICAL CENTER,295011,P.O. BOX 940,YERINGTON,Lyon,0,0,0,0,32,2,9,0
WHITE PINE CARE CENTER,295029,1500 AVENUE G,ELY,White Pine,0,0,1,0,30,0,2,0
MARQUIS PLAZA REGENCY POST ACUTE REHAB,295070,6021 W. CHEYENNE AVE.,LAS VEGAS,Clark,1,7,2,0,144,7,15,0
MOUNTAIN VIEW HEALTH & REHAB,295079,201 KOONTZ LANE,CARSON CITY,Carson City,0,3,4,0,131,2,6,0
NEVADA STATE VETERANS HOME - BOULDER CITY,295081,100 VETERANS MEMORIAL DR,BOULDER CITY,Clark,5,88,7,1,153,13,55,1
NEURORESTORATIVE 4KIDS -BUFFALO,295091,3391 N BUFFALO DRIVE,LAS VEGAS,Clark,0,0,0,0,22,3,5,0
GAYE HAVEN INTERMEDIATE CARE FACILITY,29E021,1813 BETTY LANE,LAS VEGAS,Clark,0,0,6,6,10,0,0,0
ORMSBY POST ACUTE REHAB,295067,3050 N ORMSBY,CARSON CITY,Carson City,0,0,0,0,94,0,0,0
BATTLE MOUNTAIN GENERAL HOSPITAL,295063,535 S. HUMBOLDT STREET,BATTLE MOUNTAIN,Lander,1,6,2,0,24,2,4,0
ADVANCED HEALTH CARE OF SUMMERLIN,295092,2860 N TENAYA WAY,LAS VEGAS,Clark,8,77,5,1,36,4,28,0
GARDNERVILLE  HEALTH & REHAB  CENTER,295082,1573  MULLER PKWY,GARDNERVILLE,Douglas,0,0,0,0,47,0,0,0
BOULDER CITY HOSPITAL SNF,295046,901 ADAMS BLVD.,BOULDER CITY,Clark,0,0,0,0,37,2,0,0
SILVER RIDGE HEALTHCARE CENTER,295072,1151 TORREY PINES DR.,LAS VEGAS,Clark,59,8,25,4,103,46,21,0
LIFE CARE CENTER OF SOUTH LAS VEGAS,295076,2325 E. HARMON AVE.,LAS VEGAS,Clark,36,17,5,5,78,39,17,0
PAHRUMP HEALTH AND REHABILITATION CENTER,295075,4501 NE BLAGG RD,PAHRUMP,Nye,0,0,2,0,75,0,2,0
GROVER C DILS MEDICAL CENTER SNF,295026,"700 N SPRING ST, BOX 1010-C-ADM BLDG",CALIENTE,Lincoln,,,,,,,,
HIGHLAND MANOR OF ELKO,295078,2850 RUBY VISTA DRIVE,ELKO,Elko,0,14,17,0,82,2,30,0
ADVANCED HEALTH CARE OF LAS VEGAS,295090,5840 W SUNSET RD,LAS VEGAS,Clark,11,52,0,0,28,12,17,0
ADVANCED HEALTH CARE OF RENO,295096,961 KUENZLI STREET,RENO,Washoe,0,0,6,0,42,3,2,0
HARMON HOSPITAL - SNF,295048,2170 EAST HARMON AVE,LAS VEGAS,Clark,1,0,0,0,1,25,0,0
HARMONY MANOR SKILLED NURSING FACILITY,295024,118 EAST HASKELL ST,WINNEMUCCA,Humboldt,0,1,3,0,38,4,1,0
KINDRED HOSPITAL - LAS VEGAS (FLAMINGO) - SNF/DP,295087,2250 E FLAMINGO RD,LAS VEGAS,Clark,6,0,6,1,62,7,10,0
"WELBROOK CENTENNIAL HILLS, LLC",295097,6650 GRAND MONTECITO PARKWAY,LAS VEGAS,Clark,0,0,0,0,18,1,0,0
ALTA SKILLED NURSING AND REHABILITATION CENTER,295077,555 HAMMILL LANE,RENO,Washoe,2,0,10,0,154,2,2,0
SIERRA RIDGE HEALTH AND WELLNESS SUITES,295100,6225 SHARLANDS AVENUE,RENO,Washoe,0,36,0,0,29,1,5,0
"THE HEIGHTS OF SUMMERLIN, LLC",295083,10550 PARK RUN DRIVE,LAS VEGAS,Clark,,,,,,,,
EL JEN CONVALESCENT HOSPITAL AND RETIREMENT CENTER,295008,5538 W DUNCAN DR,LAS VEGAS,Clark,44,22,20,7,127,29,12,0
LAKE MEAD HEALTH AND REHABILITATION CENTER,295037,1180 E. LAKE MEAD DRIVE,HENDERSON,Clark,86,0,36,4,202,33,0,0
LAS VEGAS POST ACUTE & REHABILITATION,295006,2832 S. MARYLAND PARKWAY,LAS VEGAS,Clark,29,29,0,6,69,27,35,0
MARQUIS CARE AT CENTENNIAL HILLS,295089,6351 N FORT APACHE RD,LAS VEGAS,Clark,1,4,2,0,91,3,8,0
LIFE CARE CENTER OF LAS VEGAS,295052,6151 VEGAS DRIVE,LAS VEGAS,Clark,38,37,15,5,150,15,18,0
HORIZON RIDGE SKILLED NURSING & REHABILITATION CTR,295099,2855 W. HORIZON RIDGE PARKWAY,HENDERSON,Clark,28,8,15,5,92,17,12,0
NORTH LAS VEGAS CARE CENTER,295036,3215 E. CHEYENNE AVE.,NORTH LAS VEGAS,Clark,40,4,0,0,127,21,8,0
COLLEGE PARK REHABILITATION CENTER,295055,2856 E. CHEYENNE AVE.,COLLEGE PARK,Clark,35,43,8,8,82,26,41,0
