Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
HIGHMORE HEALTH,435092,410 8TH STREET SE,HIGHMORE,Hyde,0,0,5,0,39,0,0,0
WAKONDA HERITAGE MANOR,435094,515 OHIO STREET,WAKONDA,Clay,0,1,0,0,27,0,2,0
TEKAKWITHA LIVING CENTER,435038,6 E CHESTNUT,SISSETON,Roberts,0,2,6,0,47,0,1,0
GOOD SAMARITAN SOCIETY CANISTOTA,435087,700 WEST MAIN ST,CANISTOTA,McCook,0,0,4,0,41,0,4,0
FOUNTAIN SPRINGS HEALTHCARE CENTER,435110,2000 WESLEYAN BLVD,RAPID CITY,Pennington,13,2,0,0,81,2,4,0
AVANTARA NORTON,435039,3600 SOUTH NORTON AVENUE,SIOUX FALLS,Minnehaha,0,1,2,0,64,0,0,0
BETHEL LUTHERAN HOME,435076,1001 S EGAN AVE,MADISON,Lake,16,27,15,5,52,10,58,0
BETHESDA HOME,435071,129 W HWY 12,WEBSTER,Day,0,3,9,0,48,0,5,0
DELLS NURSING AND REHAB CENTER INC,435129,1400 THRESHER DR,DELL RAPIDS,Minnehaha,0,0,0,0,45,0,1,0
GOOD SAMARITAN SOCIETY SIOUX FALLS CENTER,435046,401 WEST SECOND STREET,SIOUX FALLS,Minnehaha,3,9,8,1,83,8,4,0
ST WILLIAM'S CARE CENTER,435122,103 N VIOLA ST,MILBANK,Grant,0,0,4,0,55,1,6,0
AVERA SISTER JAMES CARE CENTER,435070,2111 WEST 11TH STREET,YANKTON,Yankton,2,26,28,0,166,3,60,0
AVANTARA REDFIELD,435054,1015 THIRD STREET EAST,REDFIELD,Spink,0,1,0,0,47,0,3,0
GOOD SAMARITAN SOCIETY SCOTLAND,435095,130 6TH STREET,SCOTLAND,Bon Homme,0,0,0,0,37,0,1,0
CENTERVILLE CARE AND REHAB CENTER INC,435088,500 VERMILLION ST,CENTERVILLE,Turner,0,0,0,0,35,6,0,0
GOOD SAMARITAN SOCIETY - ST MARTIN VILLAGE,435134,4825 JERICHO WAY,RAPID CITY,Pennington,1,1,6,0,53,0,1,0
GOOD SAMARITAN SOCIETY CANTON,435101,1022 NORTH DAKOTA AVENUE,CANTON,Lincoln,0,0,0,0,52,1,0,0
BETHANY HOME - BRANDON,435130,3012 E ASPEN BLVD,BRANDON,Minnehaha,0,6,1,0,55,2,15,0
BOWDLE NURSING HOME,435107,8001 W 5TH STREET  POST OFFICE BOX 556,BOWDLE,Edmunds,0,0,0,0,30,1,0,0
SPEARFISH CANYON HEALTHCARE,435043,1020 N 10TH STREET,SPEARFISH,Lawrence,0,1,0,0,77,2,3,0
CLARKSON HEALTH CARE,435037,1015 MT VIEW RD,RAPID CITY,Pennington,0,0,5,0,43,2,0,0
SANFORD CHAMBERLAIN CARE CENTER,43A073,300 S BYRON BLVD,CHAMBERLAIN,Brule,0,0,4,0,42,1,0,0
