Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
BROOKESTONE GARDENS,285305,2615 WEST 11TH STREET,KEARNEY,Buffalo,10,1,1,1,25,28,12,0
"SUTTON COMMUNITY HOME, INC.",285277,1106 NORTH SAUNDERS,SUTTON,Clay,5,2,1,0,26,13,0,0
GOOD SAMARITAN SOCIETY - GRAND ISLAND VILLAGE,285285,4061 TIMBERLINE STREET & 4055 TIMBERLINE STREET,GRAND ISLAND,Hall,0,0,25,0,45,12,3,0
HILLCREST COUNTRY ESTATES-COTTAGES,285293,6082 GRAND LODGE AVENUE,PAPILLION,Sarpy,11,3,22,1,90,46,2,0
GOLD CREST RETIREMENT CENTER,285065,200 LEVI LANE,ADAMS,Gage,0,0,10,0,41,14,0,0
JEFFERSON COMMUNITY HEALTH & LIFE GARDENSIDE,285282,"P O BOX 277, 2200 NORTH H STREET",FAIRBURY,Jefferson,0,0,6,0,31,19,10,0
"QUALITY LIVING, INC",28A060,6404 NORTH 70TH PLAZA,OMAHA,Douglas,3,5,3,0,112,45,115,0
ELMS HEALTH CARE CENTER,285191,"P O BOX 628, 410 BALL PARK ROAD",PONCA,Dixon,28,2,10,6,27,14,8,0
ALPINE VILLAGE RETIREMENT CENTER,285190,706 JAMES STREET,VERDIGRE,Knox,1,1,1,0,32,17,2,0
LINDEN COURT,285083,4000 WEST PHILIP AVENUE,NORTH PLATTE,Lincoln,15,7,17,3,74,53,72,0
GOOD SAMARITAN SOCIETY - BLOOMFIELD,285156,"P O BOX 307, 300 NORTH SECOND ST",BLOOMFIELD,Knox,0,0,8,0,34,8,9,0
SANDHILLS CARE CENTER,285298,143 N FULLERTON STREET,AINSWORTH,Brown,0,3,7,0,18,2,13,0
KIMBALL COUNTY MANOR,285256,810 EAST 7TH STREET,KIMBALL,Kimball,0,1,8,0,41,4,7,0
THE AMBASSADOR LINCOLN,285066,4405 NORMAL BLVD,LINCOLN,Lancaster,3,1,7,0,74,14,14,0
HOOPER CARE CENTER,285229,400 EAST BIRCHWOOD DRIVE,HOOPER,Dodge,16,4,20,7,30,13,7,0
ARBOR CARE CENTERS-O'NEILL LLC,285108,"PO BOX 756, 1102 NORTH HARRISON",O' NEILL,Holt,4,13,29,1,39,12,14,0
WAUNETA CARE AND THERAPY CENTER,285220,"PO BOX 520, 427 LEGION STREET",WAUNETA,Chase,3,0,7,2,30,11,3,0
VALLEY VIEW SENIOR VILLAGE,285294,220 SOUTH 26TH STREET,ORD,Valley,0,0,4,0,25,7,1,0
MONUMENT REHABILITATION AND CARE CENTER,285095,111 WEST 36TH STREET,SCOTTSBLUFF,Scotts Bluff,62,1,15,7,73,67,31,0
GOOD SAMARITAN SOCIETY - HASTINGS VILLAGE,285072,926 EAST E STREET,HASTINGS,Adams,22,11,36,5,57,29,37,0
REGENCY SQUARE CARE CENTER,285076,3501 DAKOTA AVENUE,SOUTH SIOUX CITY,Dakota,11,12,15,9,43,10,28,0
CHI HEALTH ST FRANCIS,285081,2116 WEST FAIDLEY AVENUE,GRAND ISLAND,Hall,6,73,3,0,19,0,0,0
"PREMIER ESTATES OF PIERCE, LLC",285139,"P O BOX 189, 515 EAST MAIN STREET",PIERCE,Pierce,44,7,22,9,42,23,9,0
YORK GENERAL HEARTHSTONE,285131,"P O BOX 159, 2600 NORTH LINCOLN AVENUE",YORK,York,7,24,29,1,85,19,37,0
AZRIA HEALTH MONTCLAIR,285054,2525 SOUTH 135TH AVENUE,OMAHA,Douglas,12,19,22,2,125,20,26,0
AVERA CREIGHTON CARE CENTRE,285284,"P O BOX 289, 1603 MAIN STREET",CREIGHTON,Knox,0,3,10,0,42,5,7,0
HILLCREST SHADOW LAKE,28E299,1507 E GOLD COAST ROAD,PAPILLION,Sarpy,2,0,18,0,84,10,6,0
COLONIAL MANOR OF RANDOLPH,285183,"P O BOX 67, 811 SOUTH MAIN STREET",RANDOLPH,Cedar,27,0,5,0,33,11,6,0
NYE LEGACY HEALTH & REHABILITATION CENTER,285278,3210 N CLARKSON,FREMONT,Dodge,29,19,34,13,70,59,31,0
CLOVERLODGE CARE CENTER,285201,301 NORTH 13TH STREET,ST EDWARD,Boone,19,8,12,5,27,16,31,0
GOOD SHEPHERD LUTHERAN HOME,285148,2242 WRIGHT STREET,BLAIR,Washington,0,19,19,0,46,9,28,0
COMMUNITY MEMORIAL HEALTH CENTER,285257,"P O BOX 340, 1015 F STREET",BURWELL,Garfield,22,0,18,4,53,16,0,0
ARBOR CARE CENTERS-NELIGH LLC,285124,"PO BOX 66, 1100 NORTH T STREET",NELIGH,Antelope,23,7,18,1,35,9,19,0
EMERALD NURSING & REHAB COLUMBUS,285092,"P O BOX 625, 2855 40TH AVENUE",COLUMBUS,Platte,30,0,14,4,99,34,19,0
COMMUNITY PRIDE CARE CENTER,285208,901 SOUTH 4TH STREET,BATTLE CREEK,Madison,10,2,6,0,40,19,21,0
PIONEER MANOR NURSING HOME,285212,"P O BOX 310, 318 N 3RD STREET",HAY SPRINGS,Sheridan,1,6,5,0,45,5,1,0
FLORENCE HOME,285173,7915 NORTH 30TH STREET,OMAHA,Douglas,38,8,36,12,70,24,10,0
BROOKESTONE MEADOWS REHABILITATION AND CARE CENTER,285276,600 BROOKESTONE MEADOWS PLAZA,ELKHORN,Douglas,7,8,15,1,105,45,122,0
DAVID PLACE,285074,260 SOUTH 10TH STREET,DAVID CITY,Butler,1,0,7,0,51,14,16,0
ROCK COUNTY HOSPITAL LONG TERM CARE,285304,100 EAST SOUTH STREET,BASSETT,Rock,16,16,4,0,17,12,0,0
IMMANUEL FONTENELLE,285085,6809 N 68TH PLAZA,OMAHA,Douglas,5,0,30,1,89,16,0,0
LITZENBERG MEMORIAL COUNTY HOSPITAL,285292,1715 26TH STREET,CENTRAL CITY,Merrick,1,0,10,0,29,7,0,0
"NORTH PLATTE CARE CENTER, LLC",285165,2900 WEST E STREET,NORTH PLATTE,Lincoln,3,5,13,1,57,6,3,0
CARL T CURTIS HEALTH EDUCATION CENTER NURSING HOME,28A065,"PO BOX 250, 100 INDIAN HILLS DRIVE",MACY,Thurston,11,86,2,2,11,15,135,0
GOOD SAMARITAN SOCIETY - OSCEOLA,285193,600 CENTER DRIVE,OSCEOLA,Polk,14,0,17,4,28,8,3,0
CENTENNIAL PARK RETIREMENT VILLAGE,285094,510 CENTENNIAL CIRCLE,NORTH PLATTE,Lincoln,41,0,30,20,37,38,16,0
GENOA COMMUNITY HOSPITAL/LTC,28E271,"P O BOX 310, 606/706 EWING AVENUE",GENOA,Nance,7,2,13,1,34,13,13,0
SAUNDERS MEDICAL CENTER,285296,1760 COUNTY RD J,WAHOO,Saunders,0,4,2,0,53,8,3,0
"PREMIER ESTATES OF KENESAW, LLC",285166,"P O BOX 10, 100 WEST ELM AVENUE",KENESAW,Adams,23,4,13,4,45,12,18,0
ARBOR CARE CENTERS-TEKAMAH LLC,285118,823 M STREET,TEKAMAH,Burt,0,0,9,0,29,17,58,0
MAPLE CREST HEALTH CENTER,285149,2824 NORTH 66TH AVENUE,OMAHA,Douglas,78,7,23,16,122,57,24,0
BUTTE SENIOR LIVING,285180,210 BROADWAY,BUTTE,Boyd,1,0,9,1,21,12,3,0
BROOKSIDE REHABILITATION CENTER,285049,4735 SOUTH 54TH STREET,LINCOLN,Lancaster,35,85,41,0,103,21,41,0
