Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
GOLDEN LIVING CENTER-BLOOMINGTON,155278,155 E BURKS DR,BLOOMINGTON,Monroe,97,36,21,0,107,35,7,0
WILLOW MANOR,155042,"3801 OLD BRUCEVILLE ROAD, BOX 136",VINCENNES,Knox,0,0,4,0,132,4,9,0
GARDEN VILLA - BLOOMINGTON,155019,1100 S CURRY PK,BLOOMINGTON,Monroe,0,0,7,0,113,2,0,0
HEALTHWIN,155153,20531 DARDEN RD,SOUTH BEND,St. Joseph,41,18,18,8,116,35,6,0
MAJESTIC CARE OF NEW HAVEN,155207,1201 DALY DRIVE,NEW HAVEN,Allen,19,3,17,0,93,11,0,0
GOLDEN LIVING CENTER-GOLDEN RULE,155264,2330 STRAIGHT LINE PIKE,RICHMOND,Wayne,4,0,10,0,88,24,0,0
GREENWOOD VILLAGE SOUTH,155026,295 VILLAGE LANE,GREENWOOD,Johnson,16,0,12,0,117,17,1,0
WASHINGTON NURSING CENTER,155145,603 E NATIONAL HWY,WASHINGTON,Daviess,0,6,53,0,37,2,11,0
"WATERS OF PRINCETON, THE",155275,1020 W VINE ST,PRINCETON,Gibson,0,0,0,0,63,6,3,0
ST ELIZABETH HEALTHCARE CENTER,155290,701 ARMORY RD,DELPHI,Carroll,42,1,14,10,44,38,0,0
MILLER'S MERRY MANOR,155059,1500 GRANT ST,HUNTINGTON,Huntington,1,10,9,0,69,8,30,0
CLINTON GARDENS,155319,375 S 11TH ST,CLINTON,Vermillion,0,0,2,0,78,2,2,0
AMERICAN VILLAGE,155292,2026 EAST 54TH ST,INDIANAPOLIS,Marion,3,0,16,16,105,28,2,0
MILLER'S MERRY MANOR,155262,505 W WOLFE ST,SULLIVAN,Sullivan,25,34,14,5,56,10,43,0
