Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Reporting Interval
07/26/2020,405023,DAMAS HOSPITAL SNF,2213 PONCE BY PASS,PONCE,PR,00717,Y,Y,0,0,0,0,0,0,0,0,0,0,25,13,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Ponce,N,N,,Week 10 - Jul 26
07/19/2020,405018,RYDER MEMORIAL HOSPITAL INC,355 AVE  FONT MARTELO,HUMACAO,PR,00792,Y,Y,0,0,0,0,0,0,0,0,0,0,62,21,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Humacao,N,N,,Week 09 - Jul 19
10/25/2020,405029,SERVICIOS INTEGRADOS DE REHABILITACION (SIRO) INC,CALLE 4-L-10 URB COLINAS DEL OESTE,HORMIGUEROS,PR,00660,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hormigueros,,,,Week 23 - Oct 25
08/23/2020,405018,RYDER MEMORIAL HOSPITAL INC,355 AVE  FONT MARTELO,HUMACAO,PR,00792,Y,Y,0,0,0,0,0,0,0,0,0,0,62,26,,,,,Y,N,N,N,N,N,N,N/A,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,N,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Humacao,N,N,,Week 14 - Aug 23
11/22/2020,405030,MILLENNIUM INSTITUTE FOR ADVANCE NURSING CARE INC,CALLE COSME REPARTO SAN LUCAS ENTRADA SECTOR CANEJ,RIO PIEDRAS,PR,00926,N,,0,3,0,3,0,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,San Juan,,,,Week 27 - Nov 22
08/16/2020,405031,HIMA SAN PABLO CUPEY SNF,CARR 844 KM 0 5 CUPEY BAJO,RIO PIEDRAS,PR,00928,Y,Y,0,0,0,1,0,1,0,0,0,0,25,9,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,N,Y,,,,,0,1,0,4,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,111.1,0.0,0.0,San Juan,N,N,,Week 13 - Aug 16
08/09/2020,405023,DAMAS HOSPITAL SNF,2213 PONCE BY PASS,PONCE,PR,00717,Y,Y,0,0,0,0,0,0,1,1,0,0,25,13,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Ponce,N,N,,Week 12 - Aug  9
07/19/2020,405030,MILLENNIUM INSTITUTE FOR ADVANCE NURSING CARE INC,CALLE COSME REPARTO SAN LUCAS ENTRADA SECTOR CANEJ,RIO PIEDRAS,PR,00926,Y,Y,0,0,0,0,0,0,0,0,0,0,41,14,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,San Juan,N,N,,Week 09 - Jul 19
05/24/2020,405025,CENTRO MEDICO WILMA N VAZQUEZ SNF,ROAD 2 KM 39 5 BO ALGARROBO,VEGA BAJA,PR,00693,Y,Y,0,0,0,0,0,0,0,0,0,0,29,6,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,12,0,Y,Y,0,0,0.0,0.0,,Vega Baja,,,,Week 01 - May 24
11/01/2020,405031,HIMA SAN PABLO CUPEY SNF,CARR 844 KM 0 5 CUPEY BAJO,RIO PIEDRAS,PR,00928,Y,Y,0,0,0,1,0,1,0,0,0,0,25,9,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,9,16,Y,0,3,0,4,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,111.1,0.0,0.0,San Juan,N,N,,Week 24 - Nov  1
11/01/2020,405030,MILLENNIUM INSTITUTE FOR ADVANCE NURSING CARE INC,CALLE COSME REPARTO SAN LUCAS ENTRADA SECTOR CANEJ,RIO PIEDRAS,PR,00926,Y,Y,0,3,0,3,0,1,0,1,0,0,41,22,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,2,0,Y,0,14,1,8,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,136.4,0.0,0.0,San Juan,N,N,,Week 24 - Nov  1
10/04/2020,405029,SERVICIOS INTEGRADOS DE REHABILITACION (SIRO) INC,CALLE 4-L-10 URB COLINAS DEL OESTE,HORMIGUEROS,PR,00660,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hormigueros,,,,Week 20 - Oct  4
09/06/2020,405025,CENTRO MEDICO WILMA N VAZQUEZ SNF,ROAD 2 KM 39 5 BO ALGARROBO,VEGA BAJA,PR,00693,Y,Y,0,0,0,0,0,0,0,0,0,0,29,19,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,0,0,Y,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,12,0,Y,Y,0,0,0.0,0.0,,Vega Baja,N,N,,Week 16 - Sep  6
08/02/2020,405025,CENTRO MEDICO WILMA N VAZQUEZ SNF,ROAD 2 KM 39 5 BO ALGARROBO,VEGA BAJA,PR,00693,Y,Y,0,0,0,0,0,0,0,0,0,0,29,16,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,12,0,Y,Y,0,0,0.0,0.0,,Vega Baja,N,N,,Week 11 - Aug  2
10/18/2020,405023,DAMAS HOSPITAL SNF,2213 PONCE BY PASS,PONCE,PR,00717,Y,Y,0,0,0,0,0,0,0,2,0,0,25,12,,,,,Y,N,N,N,N,N,N,N/A,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,N,N,N,,,,0,0,1,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Ponce,N,N,,Week 22 - Oct 18
07/05/2020,405023,DAMAS HOSPITAL SNF,2213 PONCE BY PASS,PONCE,PR,00717,Y,Y,0,0,0,0,0,0,0,0,0,0,25,9,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Ponce,N,N,,Week 07 - Jul  5
06/21/2020,405029,SERVICIOS INTEGRADOS DE REHABILITACION (SIRO) INC,CALLE 4-L-10 URB COLINAS DEL OESTE,HORMIGUEROS,PR,00660,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hormigueros,,,,Week 05 - Jun 21
09/27/2020,405030,MILLENNIUM INSTITUTE FOR ADVANCE NURSING CARE INC,CALLE COSME REPARTO SAN LUCAS ENTRADA SECTOR CANEJ,RIO PIEDRAS,PR,00926,Y,Y,1,1,0,3,0,1,0,1,0,0,41,5,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,4,36,Y,3,9,1,6,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,600.0,0.0,0.0,San Juan,N,N,,Week 19 - Sep 27
08/09/2020,405018,RYDER MEMORIAL HOSPITAL INC,355 AVE  FONT MARTELO,HUMACAO,PR,00792,Y,Y,0,0,0,0,0,0,0,0,0,0,62,21,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Humacao,N,N,,Week 12 - Aug  9
05/31/2020,405030,MILLENNIUM INSTITUTE FOR ADVANCE NURSING CARE INC,CALLE COSME REPARTO SAN LUCAS ENTRADA SECTOR CANEJ,RIO PIEDRAS,PR,00926,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Juan,,,,Week 02 - May 31
07/26/2020,405018,RYDER MEMORIAL HOSPITAL INC,355 AVE  FONT MARTELO,HUMACAO,PR,00792,Y,Y,0,0,0,0,0,0,0,0,0,0,62,19,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Humacao,N,N,,Week 10 - Jul 26
