Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
PEARL PAVILION,145234,900 SOUTH KIWANIS DRIVE,FREEPORT,Stephenson,4,0,1,0,61,18,1,0
ALTON MEMORIAL REHAB & THERAPY,145121,1251 COLLEGE AVENUE,ALTON,Madison,38,8,30,9,44,28,22,0
HERITAGE HEALTH-STAUNTON,145286,215 WEST PENNSYLVANIA AVENUE,STAUNTON,Macoupin,3,9,3,0,27,5,25,0
PINE ACRES REHAB & LIVING CTR,145261,1212 SOUTH SECOND STREET,DEKALB,DeKalb,53,7,18,12,73,29,9,0
LAKEFRONT NURSING & REHAB CTR,145235,7618 NORTH SHERIDAN ROAD,CHICAGO,Cook,25,0,0,0,86,22,0,0
CRYSTAL PINES REHAB & HCC,145257,335 NORTH ILLINOIS AVENUE,CRYSTAL LAKE,McHenry,65,16,36,14,60,40,3,0
DOCTORS NURSING & REHAB CENTER,145247,1201 HAWTHORN ROAD,SALEM,Marion,3,0,1,0,73,13,2,0
APERION CARE MORTON VILLA,145248,190 EAST QUEENWOOD ROAD,MORTON,Tazewell,38,0,18,9,74,23,1,0
APERION CARE CHICAGO HEIGHTS,145180,490 WEST 16TH PLACE,CHICAGO HEIGHTS,Cook,17,36,1,1,192,32,28,0
MANORCARE OF OAK LAWN WEST,145087,6300 WEST 95TH STREET,OAK LAWN,Cook,25,0,22,6,109,14,10,0
GENERATIONS AT PEORIA,145039,5600 GLEN ELM DRIVE,PEORIA,Peoria,33,0,33,11,116,35,12,0
PINE CREST HEALTH CARE,145220,3300 WEST 175TH STREET,HAZEL CREST,Cook,9,4,16,2,172,10,5,0
LIBERTYVILLE MANOR EXT CARE,145344,610 PETERSON ROAD,LIBERTYVILLE,Lake,29,22,35,15,32,16,21,0
LUTHERAN CARE CENTER,145380,702 WEST CUMBERLAND,ALTAMONT,Effingham,44,0,15,5,39,32,2,1
RED BUD REGIONAL CARE,145309,350 WEST SOUTH 1ST STREET,RED BUD,Randolph,60,0,9,8,58,42,1,0
HERITAGE HEALTH-LITCHFIELD,145271,628 SOUTH ILLINOIS STREET,LITCHFIELD,Montgomery,4,7,13,0,55,7,3,0
