Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
SHARON LANE HEALTH SERVICES,175257,10315 JOHNSON DRIVE,SHAWNEE,Johnson,0,1,0,0,63,0,0,0
"VIA CHRISTI VILLAGE MANHATTAN, INC",175100,2800 WILLOW GROVE ROAD,MANHATTAN,Riley,0,2,6,0,83,0,1,0
MEDICALODGES LEAVENWORTH,175162,1503 OHIO STREET,LEAVENWORTH,Leavenworth,0,6,3,0,44,0,0,0
LOGAN COUNTY SENIOR LIVING INC,17E613,615 PRICE AVE,OAKLEY,Logan,0,0,1,0,23,0,0,0
SANDSTONE HEIGHTS,175509,"440 STATE STREET,  PO BOX 50A",LITTLE RIVER,Rice,0,0,0,0,27,0,0,0
ROCK CREEK OF OTTAWA,175332,1100 W 15TH STREET,OTTAWA,Franklin,0,17,0,0,66,0,1,0
GOOD SAMARITAN SOCIETY - VALLEY VISTA,175359,2011 GRANDVIEW DRIVE,WAMEGO,Pottawatomie,0,0,1,0,40,0,0,0
VILLA ST FRANCIS CATHOLIC CARE CENTER INC,175115,16600 W. 126TH ST,OLATHE,Johnson,32,10,19,6,140,36,6,0
SMITH CENTER HEALTH AND REHAB,175295,117 W 1ST STREET  #369,SMITH CENTER,Smith,0,4,1,0,43,0,0,0
ROSSVILLE HEALTHCARE & REHAB CENTER,175397,600 PERRY,ROSSVILLE,Shawnee,0,3,0,0,69,0,2,0
RUSSELL REGIONAL HOSPITAL LTCU,17E619,200 S MAIN STREET,RUSSELL,Russell,0,4,9,0,18,0,1,0
MERRIAM GARDENS HEALTHCARE & REHABILITATION,175123,9700 W 62ND STREET,MERRIAM,Johnson,0,0,0,0,81,0,0,0
"CARITAS CENTER, INC",175534,1400 S SHERIDEN ST,WICHITA,Sedgwick,0,0,1,0,20,0,0,0
"LAKEPOINT EL DORADO, LLC",175124,1313 S HIGH STREET,EL DORADO,Butler,0,0,13,0,52,2,0,0
VICTORIA FALLS,175520,224 E CENTRAL,ANDOVER,Butler,0,0,0,0,73,0,0,0
NESS COUNTY HOSPITAL LTCU DBA CEDAR VILLAGE,17E625,312 CUSTER STREET,NESS CITY,Ness,,,,,,,,
FRANKFORT COMMUNITY CARE HOME,175417,510 N WALNUT STREET,FRANKFORT,Marshall,0,0,0,0,33,0,0,0
"LAKEPOINT AUGUSTA, LLC",175424,901 LAKEPOINT DRIVE,AUGUSTA,Butler,0,0,0,0,64,0,0,0
FOWLER RESIDENTIAL CARE,175526,"401 E 6TH,  PO BOX 20",FOWLER,Meade,0,0,0,0,12,0,0,0
MEDICALODGES GIRARD,175440,511 N WESTERN AVENUE,GIRARD,Crawford,0,0,0,0,21,0,3,0
MEDICALODGES ATCHISON,175141,1637 RILEY STREET,ATCHISON,Atchison,0,0,1,0,32,0,0,0
DELMAR GARDENS OF OVERLAND PARK,175182,12100 W 109TH STREET,OVERLAND PARK,Johnson,0,29,3,0,100,0,24,0
WICHITA OPERATOR LLC,175273,4007 E LINCOLN STREET,WICHITA,Sedgwick,0,0,1,0,39,0,1,0
CENTER AT WATERFRONT LLC,175564,1541 NORTH LINDBERG CIRCLE,WICHITA,Sedgwick,0,0,6,0,33,0,0,0
WESLEY TOWERS INC,175383,700 MONTEREY PL,HUTCHINSON,Reno,0,0,0,0,34,0,0,0
MEDICALODGES FORT SCOTT,175258,"915 S HORTON,  PO BOX 510",FORT SCOTT,Bourbon,0,0,1,0,44,0,2,0
MEDICALODGES GREAT BEND,175522,1401 CHERRY LANE,GREAT BEND,Barton,3,2,2,0,50,9,14,0
AVITA HEALTH AND REHAB AT REEDS COVE,175532,2114 N 127TH COURT EAST,WICHITA,Sedgwick,0,0,1,0,52,0,0,0
THE WHEATLANDS HEALTH CARE CENTER,175521,750 W WASHINGTON ST,KINGMAN,Kingman,0,0,0,0,43,0,0,0
SALINA PRESBYTERIAN MANOR,175300,2601 E CRAWFORD STREET,SALINA,Saline,0,0,5,0,44,0,8,0
ORCHARD GARDENS,175452,1600 S. WOODLAWN BLVD,WICHITA,Sedgwick,0,0,0,0,76,0,0,0
PINNACLE PARK NURSING & REHAB CENTER,175184,2936 GEORGIA AVENUE,SALINA,Saline,0,0,0,0,56,0,0,0
ATTICA LONG TERM CARE FACILITY,17E534,302 N BOTKIN,ATTICA,Harper,1,0,0,0,46,0,0,0
WHEATRIDGE PARK CARE CENTER,175459,1501 S HOLLY DR,LIBERAL,Seward,0,0,8,0,51,2,25,0
PARSONS PRESBYTERIAN MANOR,175303,3501 DIRR AVENUE,PARSONS,Labette,0,0,4,0,26,1,1,0
THE HEALTHCARE RESORT OF WICHITA,175563,7057 WEST VILLAGE CIRCLE,WICHITA,Sedgwick,0,0,4,0,15,0,3,0
KEARNY COUNTY HOSPITAL LTCU,17E531,607 COURT PL,LAKIN,Kearny,0,5,0,0,35,11,12,0
BELLEVILLE HEALTH CARE CENTER,175246,2626 WESLEYAN DR,BELLEVILLE,Republic,0,0,4,0,34,0,0,0
ROOKS CO SENIOR SERVICES INC DBA REDBUD VILLAGE,17E197,1000 S WASHINGTON STREET,PLAINVILLE,Rooks,0,0,1,0,27,0,0,0
PARKWAY OPERATOR LLC,175229,749 BLAKE STREET,EDWARDSVILLE,Wyandotte,0,0,6,0,39,0,0,0
HOLIDAY RESORT OF SALINA,175423,2825 RESORT DRIVE,SALINA,Saline,0,0,0,0,51,0,0,0
PARKVIEW CARE CENTER,175409,811 N 1ST STREET,OSBORNE,Osborne,0,0,2,0,46,0,0,0
THE PLAZA HEALTH SERVICES AT SANTA MARTA,175503,13875 W 115TH TERRACE,OLATHE,Johnson,0,18,14,0,32,6,47,0
WILSON OPERATOR LLC,175205,"611 31ST STREET,  PO BOX 160",WILSON,Ellsworth,0,4,0,0,34,0,0,0
NOTTINGHAM HEALTH AND REHABILITATION,175540,14200 W 134TH PLACE,OLATHE,Johnson,0,1,1,0,37,0,0,0
GARDEN TERRACE AT OVERLAND PARK,175158,7541 SWITZER ROAD,OVERLAND PARK,Johnson,35,15,10,8,129,25,7,0
NEWTON PRESBYTERIAN MANOR,175302,1200 E 7TH STREET,NEWTON,Harvey,0,1,3,0,50,1,4,0
LIFE CARE CENTER OF SENECA,175439,512 COMMUNITY DRIVE,SENECA,Nemaha,0,1,0,0,44,0,3,0
BETHEL HEALTH CARE CENTER,175402,3000 IVY DRIVE,NORTH NEWTON,Harvey,0,1,1,0,60,0,2,0
DELMAR GARDENS OF LENEXA,175122,9701 MONROVIA STREET,LENEXA,Johnson,2,7,12,0,160,0,1,0
"MISSION VILLAGE LIVING CENTER, INC",175546,1890 EUCLID AVENUE,HORTON,Brown,0,0,0,0,25,0,0,0
LAKEVIEW VILLAGE,175242,13840 W 91ST TERRACE,LENEXA,Johnson,7,1,7,0,117,3,5,0
LIFE CARE CENTER OF KANSAS CITY,175281,3231 N 61ST STREET,KANSAS CITY,Wyandotte,35,20,7,0,55,9,7,0
ANDERSON COUNTY HOSPITAL LTCU,17E577,421 S MAPLE STREET PO BOX 309,GARNETT,Anderson,0,1,0,0,25,0,1,0
AZRIA HEALTH WOODHAVEN,175354,510 W 7TH ST,ELLINWOOD,Barton,0,3,1,0,40,0,0,0
GOOD SAMARITAN SOCIETY - ELLIS,175328,1101 SPRUCE STREET,ELLIS,Ellis,0,1,0,0,39,0,0,0
CHERRYVALE NURSING AND REHABILITATION CENTER,175335,"1001 W MAIN STREET, PO BOX 366",CHERRYVALE,Montgomery,0,2,7,0,37,0,1,0
"ONAGA OPERATOR, LLC",175220,500 WESTERN STREET,ONAGA,Pottawatomie,0,0,1,0,37,0,1,0
ELMHAVEN EAST,175415,1400 S 15TH STREET,PARSONS,Labette,0,0,4,0,33,0,0,0
HILLTOP MANOR NURSING CENTER,175545,"403 S VALLEY,  PO BOX 8",CUNNINGHAM,Kingman,0,0,3,0,45,0,1,0
NEODESHA  OPERATOR LLC,175317,1626 N 8TH STREET,NEODESHA,Wilson,0,9,0,0,36,0,1,0
LEONARDVILLE NURSING HOME,175477,409 W BARTON STREET,LEONARDVILLE,Riley,3,0,2,1,48,3,0,0
"HAVILAND OPERATOR, LLC",17E038,200 MAIN STREET,HAVILAND,Kiowa,0,3,0,0,44,0,2,0
GREAT BEND HEALTH & REHAB CENTER,175291,1560 K 96 HWY,GREAT BEND,Barton,0,0,1,0,39,0,0,0
"PRATT OPERATOR, LLC",175315,1221 LARIMER STREET,PRATT,Pratt,0,0,0,0,43,0,0,0
MEDICALODGES PAOLA,175413,501 ASSEMBLY LANE,PAOLA,Miami,0,0,2,0,68,0,1,0
FLINT HILLS CARE AND REHABILITATION CENTER,175280,1620 WHEELER STREET,EMPORIA,Lyon,0,0,1,0,42,0,3,0
LARKSFIELD PLACE,175181,2828 N. GOVERNEOUR,WICHITA,Sedgwick,0,6,5,0,63,0,7,0
ABERDEEN VILLAGE,175448,17500 W 119TH STREET,OLATHE,Johnson,0,0,5,0,49,0,0,0
"CATHOLIC CARE CENTER, INC",175410,6700 E 45TH STREET NORTH,BEL AIRE,Sedgwick,0,0,10,0,150,1,0,0
ENTERPRISE ESTATES NURSING CENTER,175475,602 CRESTVIEW DRIVE,ENTERPRISE,Dickinson,0,0,0,0,37,0,6,0
MONTGOMERY PLACE NURSING CENTER,175511,614 S 8TH STREET,INDEPENDENCE,Montgomery,0,2,3,0,29,1,11,0
BROOKDALE OVERLAND PARK,175517,12000 LAMAR,OVERLAND PARK,Johnson,0,0,0,0,59,0,0,0
LIFE CARE CENTER OF WICHITA,175407,622 N EDGEMOOR STREET,WICHITA,Sedgwick,0,0,1,0,93,0,0,0
WAKEFIELD OPERATOR  LLC,175272,509 GROVE STREET,WAKEFIELD,Clay,0,0,0,0,43,0,0,0
ST LUKE LIVING CENTER,17A029,535 SOUTH FREEBORN,MARION,Marion,0,1,2,0,30,0,1,0
STEVENS COUNTY HOSPITAL LTCU DBA PIONEER MANOR,17E546,1711 S MAIN STREET,HUGOTON,Stevens,1,0,2,0,68,0,0,0
"VIA CHRISTI VILLAGE MCLEAN, INC",175543,777 N MCLEAN BLVD,WICHITA,Sedgwick,0,2,5,0,34,0,3,0
COUNTRYSIDE HEALTH CENTER,17E528,440 SE WOODLAND AVENUE,TOPEKA,Shawnee,0,0,0,0,99,6,1,0
WELLINGTON HEALTH AND REHAB,175357,1600 W 8TH STREET,WELLINGTON,Sumner,0,4,0,0,31,0,0,0
BROOKSIDE RETIREMENT COMMUNITY,175145,700 W 7TH STREET,OVERBROOK,Osage,0,0,3,0,58,0,0,0
PLAZA WEST HEALTHCARE AND REHAB,175255,1570 SW WESTPORT DRIVE,TOPEKA,Shawnee,0,0,3,0,133,0,0,0
WESTCHESTER VILLAGE OF LENEXA,175536,8505 PFLUMM ROAD,LENEXA,Johnson,0,2,7,0,32,0,7,0
SPRING VIEW MANOR,175504,412 S 8TH STREET,CONWAY SPRINGS,Sumner,,,,,,,,
"MCPHERSON OPERATOR, LLC",175437,1601 N MAIN STREET,MCPHERSON,McPherson,0,0,0,0,44,0,0,0
NORTH POINT SKILLED NURSING CENTER,175276,908 N PEARL STREET,PAOLA,Miami,1,1,13,0,44,0,16,0
IGNITE MEDICAL RESORT A PTR OF THE UNIV OF KANSAS,175544,"3910 RAINBOW BLVD, SUITE 400",KANSAS CITY,Wyandotte,,,,,,,,
"ARMA OPERATOR, LLC",175353,605 E MELVIN STREET PO BOX 789,ARMA,Crawford,0,2,1,0,43,0,2,0
THE SHEPHERD'S CENTER,17E488,101 CEDAR RIDGE DRIVE,CIMARRON,Gray,0,0,2,0,25,0,1,0
"WALLACE COUNTY COMMUNITY CARE CENTER, INC",175524,608 N KENNEDY,SHARON SPRINGS,Wallace,0,0,0,0,24,0,8,0
THE HEALTHCARE RESORT OF OLATHE,175551,21250 WEST 151ST STREET,OLATHE,Johnson,1,0,1,0,52,0,0,0
CITIZENS MEDICAL CENTER LTCU,175554,1625 S FRANKLIN AVENUE,COLBY,Thomas,0,0,0,0,54,0,0,0
FRANKLIN HEALTHCARE OF PEABODY LLC,17E210,500 PEABODY,PEABODY,Marion,0,0,0,0,33,0,0,0
APOSTOLIC CHRISTIAN HOME,175376,511 PARAMOUNT STREET,SABETHA,Nemaha,1,0,7,0,81,0,0,0
LOUISBURG HEALTHCARE & REHAB CENTER,175238,1200 S BROADWAY,LOUISBURG,Miami,0,0,0,0,46,0,0,0
WESTY COMMUNITY CARE HOME,175471,105 N HIGHWAY 99,WESTMORELAND,Pottawatomie,0,0,0,0,33,0,2,0
BROOKDALE ROSEHILL,175478,12802 JOHNSON DRIVE,SHAWNEE,Johnson,1,0,0,0,62,1,0,0
DIVERSICARE OF SEDGWICK,175254,"712 N MONROE AVENUE, BOX 49",SEDGWICK,Harvey,0,0,0,0,45,1,0,0
MEDICALODGES FRONTENAC,175363,206 S DITTMAN STREET,FRONTENAC,Crawford,0,1,0,0,44,0,0,0
ALMA MANOR,175346,234 MANOR CIRCLE,ALMA,Wabaunsee,0,0,0,0,37,0,0,0
ARKANSAS CITY PRESBYTERIAN MANOR,175309,1711 N 4TH STREET,ARKANSAS CITY,Cowley,0,0,0,0,45,1,0,0
TWIN OAKS HEALTH AND REHAB,175533,757 W EISENHOWER RD,LANSING,Leavenworth,0,0,3,0,45,0,0,0
GOOD SAMARITAN SOCIETY - ELLSWORTH VILLAGE,175231,1156 HIGHWAY 14,ELLSWORTH,Ellsworth,0,0,1,0,39,0,0,0
