Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
PLYMOUTH HARBORSIDE HEALTHCARE,225284,19 OBERY STREET,PLYMOUTH,Plymouth,63,0,18,11,63,8,0,0
ROYAL MEADOW VIEW CENTER,225478,134 NORTH STREET,NORTH READING,Middlesex,63,1,13,13,67,29,0,0
WEDGEMERE HEALTHCARE,225067,146 DEAN STREET,TAUNTON,Bristol,60,2,4,2,68,1,0,0
TIMBERLYN HEIGHTS NURSING AND REHABILITATION,225495,320 MAPLE AVENUE,GREAT BARRINGTON,Berkshire,0,1,0,0,63,4,1,0
HANNAH DUSTON HEALTHCARE CENTER,225290,126 MONUMENT STREET,HAVERHILL,Essex,54,44,29,15,95,10,9,0
AGAWAM HEALTHCARE,225642,1200 SUFFIELD STREET,AGAWAM,Hampden,13,7,24,3,68,20,0,0
FAIRVIEW COMMONS NURSING & REHABILITATION CENTER,225250,CHRISTIAN HILL ROAD,GREAT BARRINGTON,Berkshire,4,10,3,0,114,7,0,0
JEFFREY & SUSAN BRUDNICK CENTER FOR LIVING,225472,240 LYNNFIELD STREET,PEABODY,Essex,13,0,52,18,127,19,0,0
WINDSOR NURSING & RETIREMENT HOME,225349,265 N MAIN ST,SOUTH YARMOUTH,Barnstable,6,5,2,2,88,8,0,0
RIVERCREST LONG TERM CARE,225080,DEACONESS ROAD,W CONCORD,Middlesex,17,4,16,12,24,10,14,0
NEVILLE CENTER AT FRESH POND FOR NURSING & REHAB,225378,640 CONCORD AVENUE,CAMBRIDGE,Middlesex,10,4,20,9,88,6,4,0
HEATHWOOD HEALTHCARE,225576,188 FLORENCE STREET,CHESTNUT HILL,Middlesex,5,0,4,4,31,2,0,0
LAFAYETTE REHABILITATION & SKILLED NURSING FACILIT,225411,25 LAFAYETTE STREET,MARBLEHEAD,Essex,46,5,18,10,42,18,4,0
D'YOUVILLE SENIOR CARE,225515,981 VARNUM AVENUE,LOWELL,Middlesex,52,20,46,4,167,49,1,0
BEAUMONT REHAB & SKILLED NURSING CTR - WESTBORO,225275,3 LYMAN STREET,WESTBOROUGH,Worcester,51,1,56,30,170,28,1,0
NOTRE DAME LONG TERM CARE CENTER,225577,559 PLANTATION STREET,WORCESTER,Worcester,63,16,40,37,102,66,3,0
"NEW BEDFORD JEWISH CONVALESCENT HOME, INC",225481,200 HAWTHORN STREET,NEW BEDFORD,Bristol,5,3,18,0,68,8,3,0
HATHAWAY MANOR EXTENDED CARE,225366,863 HATHAWAY ROAD,NEW BEDFORD,Bristol,105,161,67,27,125,25,39,0
COUNTRYSIDE HEALTH CARE OF MILFORD,225463,COUNTRYSIDE DRIVE,MILFORD,Worcester,33,0,7,9,80,22,0,0
SAUGUS REHAB AND NURSING,225147,266 LINCOLN AVENUE,SAUGUS,Essex,47,18,25,23,57,19,7,0
ARMENIAN NURSING & REHABILITATION CENTER,225417,431 POND STREET,BOSTON,Suffolk,61,0,34,29,48,30,1,0
BRANDON WOODS OF DARTMOUTH,225233,567 DARTMOUTH STREET,SOUTH DARTMOUTH,Bristol,28,3,26,22,95,17,2,0
CHRISTOPHER HOUSE OF WORCESTER,225385,10 MARY SCANO DRIVE,WORCESTER,Worcester,89,5,64,22,120,60,0,0
LAKEVIEW HOUSE SKLD NRSG  AND RESIDENTIAL CARE FAC,225401,87 SHATTUCK STREET,HAVERHILL,Essex,13,0,5,3,21,13,0,1
BROOKHAVEN AT LEXINGTON,225367,1010 WALTHAM STREET,LEXINGTON,Middlesex,3,0,18,2,9,7,5,0
ST CAMILLUS HEALTH CENTER,225312,447 HILL STREET,WHITINSVILLE,Worcester,73,0,33,19,107,32,3,0
LIFE CARE CENTER OF THE NORTH SHORE,225529,111 BIRCH STREET,LYNN,Essex,94,0,36,27,77,54,0,0
ST JOSEPH REHAB & NURSING CARE CENTER,225493,321 CENTRE STREET,DORCHESTER,Suffolk,0,0,14,6,107,25,12,0
MARISTHILL NURSING & REHABILITATION CENTER,225408,66 NEWTON STREET,WALTHAM,Middlesex,39,4,47,17,89,14,5,0
SUNNY ACRES NURSING HOME,225494,254 BILLERICA ROAD,CHELMSFORD,Middlesex,72,1,45,20,56,47,9,0
DAY BROOK VILLAGE SENIOR LIVING,225269,298 JARVIS AVENUE,HOLYOKE,Hampden,8,3,51,23,76,10,1,0
FITCHBURG REHABILITATION AND NURSING CENTER,225227,94 SUMMER STREET,FITCHBURG,Worcester,4,1,3,0,53,14,4,0
"RESERVOIR CENTER FOR HEALTH & REHABILITATION, THE",225326,400 BOLTON STREET,MARLBOROUGH,Middlesex,66,27,34,16,112,38,12,0
COUNTRY GARDENS HEALTH AND REHABILITATION CENTER,225185,2045 GRAND ARMY HIGHWAY,SWANSEA,Bristol,26,31,17,10,63,21,8,0
"PENACOOK PLACE, INC",225376,150 WATER STREET,HAVERHILL,Essex,48,6,63,15,66,45,3,0
CARE ONE AT WEYMOUTH,225634,64 PERFORMANCE DRIVE,WEYMOUTH,Norfolk,2,0,14,0,95,4,1,1
ALLIANCE HEALTH AT DEVEREUX,225398,39 LAFAYETTE STREET,MARBLEHEAD,Essex,55,0,24,18,36,31,0,0
CENTER FOR EXTENDED CARE AT AMHERST,225420,150 UNIVERSITY DRIVE,AMHERST,Hampshire,68,113,176,24,95,27,56,0
BEAR HILL HEALTHCARE AND REHABILITATION CENTER,225272,11 NORTH STREET,STONEHAM,Middlesex,87,1,28,27,135,41,0,0
MEDFORD REHABILITATION AND NURSING CENTER,225339,300 WINTHROP STREET,MEDFORD,Middlesex,2,3,17,9,106,11,0,0
LIGHTHOUSE NURSING CARE CENTER,225297,204 PROCTOR AVENUE,REVERE,Suffolk,89,1,41,24,94,54,0,0
BRUSH HILL CARE CENTER,225274,1200 BRUSH HILL ROAD,MILTON,Norfolk,1,0,25,1,125,9,0,0
CARE ONE AT NEWTON,225268,2101 WASHINGTON STREET,NEWTON,Middlesex,,,,,,,,
LUTHERAN REHABILITATION & SKILLED CARE CENTER,225379,26 HARVARD STREET,WORCESTER,Worcester,62,77,46,20,94,44,21,0
BLUE HILLS HEALTH AND REHABILITATION CENTER,225444,1044 PARK STREET,STOUGHTON,Norfolk,0,0,3,0,72,5,0,0
