Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
WILLIAMSPORT NURSING HOME,215198,154 N. ARTIZAN STREET,WILLIAMSPORT,Washington,0,13,8,0,108,1,10,0
CHARLOTTE HALL VETERANS HOME,215161,29449 CHARLOTTE HALL ROAD,CHARLOTTE HALL,St. Mary's,202,67,77,60,202,94,30,1
LOCH RAVEN CENTER,215090,8720 EMGE ROAD,BALTIMORE,Baltimore,84,3,27,18,85,39,1,0
MANOR CARE HEALTH SERVICES - WHEATON,215048,11901 GEORGIA AVENUE,WHEATON,Montgomery,4,0,24,15,66,18,0,0
VINDOBONA NURSING AND REHABILITATION CENTER,215199,6012 JEFFERSON BLVD,FREDERICK,Frederick,0,3,0,0,47,1,0,0
ST. ELIZABETH REHAB. & NSG. CE,215044,3320 BENSON AVENUE,BALTIMORE,Baltimore City,37,2,24,7,126,30,7,0
BRADFORD OAKS CENTER,215165,7520 SURRATTS ROAD,CLINTON,Prince George's,89,34,30,12,117,60,17,0
DOCTORS COMMUNITY REHABILITATION AND PATIENT CARE,215108,6710 MALLERY DRIVE,LANHAM,Prince George's,29,16,19,7,112,30,3,0
BROOKE GROVE REHAB. & NSG CTR,215200,18131 SLADE SCHOOL ROAD,SANDY SPRING,Montgomery,3,1,4,3,173,5,1,0
NORTHAMPTON MANOR NURSING AND REHABILITATION CENTE,215217,200 EAST 16TH STREET,FREDERICK,Frederick,77,115,66,26,99,31,81,0
FORESTVILLE HEALTHCARE CENTER,215020,7420 MARLBORO PIKE,FORESTVILLE,Prince George's,3,1,9,0,142,5,0,0
ARCOLA HEALTH AND REHABILITATION CENTER,215014,901 ARCOLA AVENUE,SILVER SPRING,Montgomery,22,0,28,7,125,9,0,0
WESTMINSTER HEALTHCARE CENTER,215094,1234 WASHINGTON BOULEVARD,WESTMINSTER,Carroll,0,0,9,5,110,6,2,0
CADIA HEALTHCARE - HYATTSVILLE,215145,4922 LASALLE ROAD,HYATTSVILLE,Prince George's,75,136,48,12,225,66,114,0
CALVERT COUNTY NURSING CTR.,215188,85 HOSPITAL ROAD,PRINCE FREDERICK,Calvert,0,2,4,0,113,1,2,0
"REGENCY CARE OF SILVER SPRING, LLC",215060,9101 SECOND AVENUE,SILVER SPRING,Montgomery,2,0,3,4,46,2,0,0
MANOR CARE HEALTH SERVICES - CHEVY CHASE,215029,8700 JONES MILL ROAD,CHEVY CHASE,Montgomery,65,3,12,11,119,16,8,0
CARROLL LUTHERAN VILLAGE,215133,200 ST. LUKE'S CIRCLE,WESTMINSTER,Carroll,7,7,40,11,68,2,7,0
BETHESDA HEALTH AND REHABILITATION,215187,5721 GROSVENOR LANE,BETHESDA,Montgomery,86,4,31,19,144,15,0,0
CITIZENS CARE AND REHABILITATION CENTER OF FREDERI,215105,1920 ROSEMONT AVENUE,FREDERICK,Frederick,3,0,19,3,141,10,9,0
GINGER COVE,215174,4000 RIVER CRESCENT DRIVE,ANNAPOLIS,Anne Arundel,0,0,11,4,37,9,2,0
AUTUMN LAKE HEALTHCARE AT CHERRY LANE,215177,9001 CHERRY LANE,LAUREL,Prince George's,41,27,27,20,142,42,1,1
PEAK HEALTHCARE AT HARTLEY,215134,1006 MARKET STREET,POCOMOKE CITY,Worcester,0,8,4,0,57,4,17,0
MANOR CARE HEALTH SERVICES -TOWSON,215054,509 EAST JOPPA ROAD,TOWSON,Baltimore,25,14,8,3,90,17,9,0
SIGNATURE HEALTHCARE AT MALLARD BAY,215191,520 GLENBURN AVENUE,CAMBRIDGE,Dorchester,0,1,3,0,86,1,5,0
DEVLIN MANOR NURSING AND REHABILITATION CENTER,215244,10301 NORTH EAST CHRISTIE ROAD,CUMBERLAND,Allegany,0,7,2,0,100,0,4,0
HOMEWOOD CENTER,215074,6000 BELLONA AVENUE,BALTIMORE,Baltimore City,42,13,16,4,72,47,14,0
CROFTON CONVALESCENT CENTER,215120,2131 DAVIDSONVILLE ROAD,CROFTON,Anne Arundel,32,5,29,6,121,22,28,0
CLINTON HEALTHCARE  CENTER,215231,9211 STUART LANE,CLINTON,Prince George's,6,3,21,2,221,13,12,1
MANOR CARE HEALTH SERVICES - RUXTON,215077,7001 CHARLES STREET,TOWSON,Baltimore,77,33,24,17,125,24,37,1
ADELPHI NURSING AND REHABILITATION CENTER,215064,1801 METZEROTT ROAD,ADELPHI,Prince George's,1,0,8,0,115,4,0,0
PERRING PARKWAY CENTER,215081,1801 WENTWORTH ROAD,BALTIMORE,Baltimore,42,3,13,4,73,24,0,0
FAIRHAVEN,215130,7200 THIRD AVENUE,SYKESVILLE,Carroll,21,0,8,4,32,44,1,0
MANOR CARE HEALTH SERVICES - POTOMAC,215171,10714 POTOMAC TENNIS LANE,POTOMAC,Montgomery,43,8,24,20,130,12,3,0
HERON POINT OF CHESTERTOWN,215235,501 CAMPUS AVENUE,CHESTERTOWN,Kent,0,0,6,0,27,6,0,0
DENNETT ROAD MANOR,215216,1113 MARY DRIVE,OAKLAND,Garrett,7,0,26,0,82,18,1,0
CALVERT MANOR CENTER FOR REHABILITATION AND HEALTH,215189,1881 TELEGRAPH ROAD,RISING SUN,Cecil,5,1,13,5,107,10,3,0
LONG GREEN CENTER,215031,115 EAST MELROSE AVENUE,BALTIMORE,Baltimore City,1,7,17,0,112,15,1,0
FUTURE CARE CHESAPEAKE,215186,305 COLLEGE PARKWAY,ARNOLD,Anne Arundel,10,0,20,3,104,5,0,0
LAPLATA CENTER,215151,1 MAGNOLIA DRIVE,LAPLATA,Charles,36,7,22,4,110,28,3,0
COLLINGSWOOD REHABILITATION AND HEALTHCARE CENTER,215092,299 HURLEY AVENUE,ROCKVILLE,Montgomery,90,2,64,39,121,38,1,1
HEARTHSTONE NURSING AND REHABILITATION CENTER,215073,901 SETON DRIVE,CUMBERLAND,Allegany,0,0,19,0,81,2,0,0
PATUXENT RIVER HEALTH AND REHABILITATION CENTER,215141,14200 LAUREL PARK DRIVE,LAUREL,Prince George's,49,0,27,8,103,16,0,0
FREDERICK HEALTH & REHABILITATION CENTER,215184,30 NORTH PLACE,FREDERICK,Frederick,27,1,35,13,95,25,0,0
SHADY GROVE NURSING AND REHABILITATION CENTER,215164,9701 MEDICAL CENTER DRIVE,ROCKVILLE,Montgomery,53,12,25,3,120,35,6,0
CHESAPEAKE SHORES,215142,21412 GREAT MILLS ROAD,LEXINGTON PARK,St. Mary's,2,12,11,0,106,5,2,0
ST. MARY'S NURSING CENTER INC,215013,21585 PEABODY STREET,LEONARDTOWN,St. Mary's,25,0,14,5,106,27,0,0
WHITE OAK REHABILITATION AND NURSING CENTER,215024,6500 RIGGS ROAD,HYATTSVILLE,Prince George's,13,4,14,5,124,9,2,1
STERLING CARE AT SOUTH MOUNTAIN,215144,141 SOUTH MAIN STREET,BOONSBORO,Washington,67,2,28,15,88,20,6,0
ELLICOTT CITY HEALTHCARE CENTER,215160,3000 NORTH RIDGE RD.,ELLICOTT CITY,Howard,4,0,14,1,138,4,0,0
ROLAND PARK PLACE,215154,830 W 40 STREET,BALTIMORE,Baltimore City,18,4,4,1,26,11,5,0
PATAPSCO HEALTH AND REHABILITATION,215084,9109 LIBERTY ROAD,RANDALLSTOWN,Baltimore,60,3,23,8,91,24,0,2
CADIA HEALTHCARE - WHEATON,215025,4011 RANDOLPH ROAD,WHEATON,Montgomery,17,7,14,9,88,9,5,0
FAIRLAND CENTER,215015,2101 FAIRLAND ROAD,SILVER SPRING,Montgomery,5,26,5,1,68,17,1,0
STERLING CARE AT FROSTBURG VILLAGE,215115,1 KAYLOR CIRCLE,FROSTBURG,Allegany,9,2,8,0,98,4,0,0
"POWERBACK REHABILITATION, BRIGHTWOOD CAMPUS",215226,515 BRIGHTFIELD ROAD,LUTHERVILLE,Baltimore,14,44,7,0,73,9,7,0
PEAK HEALTHCARE AT THE PINES,215010,610 DUTCHMAN'S LANE,EASTON,Talbot,17,5,32,9,69,17,46,0
HILLHAVEN NURSING AND REHABILITATION CENTER,215212,3210 POWDER MILL ROAD,ADELPHI,Prince George's,3,0,4,0,40,1,0,0
PEAK HEALTHCARE AT  DENTON,215149,420 COLONIAL DR,DENTON,Caroline,0,0,2,0,86,0,1,0
FUTURE CARE CHERRYWOOD,215192,12020 REISTERSTOWN ROAD,REISTERSTOWN,Baltimore,48,0,24,14,115,28,27,0
PEAK HEALHTCARE AT CATON MANOR,215085,3330 WILKENS AVENUE,BALTIMORE,Baltimore City,,,,,,,,
FREDERICK VILLA NURSING & REHAB CENTER,215178,711 ACADEMY ROAD,CATONSVILLE,Baltimore,59,0,22,17,71,42,2,0
POTOMAC VALLEY REHABILITATION AND HEALTHCARE,215026,1235 POTOMAC VALLEY ROAD,ROCKVILLE,Montgomery,42,1,27,13,147,17,0,1
FOX CHASE REHABILITATION AND NURSING CENTER,215197,2015 EAST-WEST HIGHWAY,SILVER SPRING,Montgomery,2,0,2,0,56,3,0,0
FUTURE CARE CANTON HARBOR,215176,1300 S. ELLWOOD AVENUE,BALTIMORE,Baltimore City,2,0,10,1,127,13,2,0
RIDGEWAY MANOR NURSING & REHABILITATION CENTER,215227,5743 EDMONDSON AVENUE,CATONSVILLE,Baltimore,14,2,11,7,40,11,14,0
AUTUMN LAKE HEALTHCARE AT ALICE MANOR,215215,2095 ROCKROSE AVENUE,BALTIMORE,Baltimore City,0,12,2,0,105,3,6,0
KESWICK MULTI-CARE CENTER,215037,700 WEST 40TH STREET,BALTIMORE,Baltimore City,16,58,26,4,206,20,15,0
CHESTNUT GRN HLTH CTR BLAKEHUR,215255,1055 WEST JOPPA ROAD,TOWSON,Baltimore,0,0,3,0,36,3,0,0
RAVENWOOD NURSING CARE CENTER,215113,1183 LUTHER DRIVE,HAGERSTOWN,Washington,0,0,1,0,72,2,0,0
