Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
JOHNSON CNTR/FALCONS LANDING,495312,20535 EARHART PLACE,POTOMAC FALLS,Loudoun,19,2,3,3,38,14,5,0
RIVER VIEW ON THE APPOMATTOX HEALTH & REHAB CENTER,495085,201 EPPS STREET,HOPEWELL,Hopewell City,2,70,19,0,104,4,18,0
COLONIAL HEIGHTS REHABILITATION AND NURSING CENTER,495115,831 ELLERSLIE AVE,COLONIAL HEIGHTS,Colonial Heights City,4,3,52,7,177,6,5,0
ENVOY AT THE VILLAGE,495230,4238 JAMES MADSON HIGHWAY,FORK UNION,Fluvanna,41,2,11,11,57,20,31,0
"REGENCY CARE OF ARLINGTON, LLC",495114,1785 SOUTH HAYES STREET,ARLINGTON,Arlington,23,0,27,24,129,25,1,0
AUTUMN CARE OF PORTSMOUTH,495194,3610 WINCHESTER DR,PORTSMOUTH,Portsmouth City,80,0,12,3,96,18,0,0
GRETNA HEALTH AND REHABILITATION CENTER,495202,595 VADEN DRIVE,GRETNA,Pittsylvania,3,1,6,0,85,6,7,0
BRANDON OAKS NURSING AND REHABILITATION CENTER,495373,3837 BRANDON AVENUE,ROANOKE,Roanoke,35,5,17,8,25,31,10,0
HERITAGE HALL KING GEORGE,495300,10051 FOXES WAY,KING GEORGE,King George,5,0,6,0,93,10,0,0
PORTSMOUTH HEALTH AND REHAB,495149,900 LONDON BOULEVARD,PORTSMOUTH,Portsmouth City,12,0,19,17,85,4,0,0
THE LAURELS OF WILLOW CREEK,495257,11611 ROBIOUS ROAD,MIDLOTHIAN,Chesterfield,51,22,39,8,102,34,19,0
OAKWOOD MANOR BEDFORD MEM,495046,1613 OAKWOOD STREET,BEDFORD,Bedford City,18,2,13,1,74,11,3,0
GRAYSON REHABILITATION  AND HEALTH CARE CENTER,495331,400 SOUTH INDEPENDENCE AVENUE,INDEPENDENCE,Grayson,75,53,15,12,82,41,12,1
THE SPRINGS NURSING CENTER,495220,167 SPRING STREET,HOT SPRINGS,Bath,0,0,11,0,54,2,0,0
HERITAGE HALL DILLWYN,495317,119 BRICKYARD DRIVE,DILLWYN,Buckingham,0,0,10,0,58,20,42,0
ILIFF NURSING AND REHABILITATION CENTER,495205,8000 ILIFF DRIVE,DUNN LORING,Fairfax,0,0,4,3,78,53,3,0
CARRINGTON PLACE OF TAPPAHANNOCK,495328,1150 MARSH STREET,TAPPAHANNOCK,Essex,1,2,0,0,50,4,6,0
HERITAGE HALL - BROOKNEAL,495242,633 COOK AVENUE,BROOKNEAL,Campbell,2,0,17,1,57,3,0,0
GOODWIN HOUSE ALEXANDRIA,495057,4800 FILLMORE AVE,ALEXANDRIA,Alexandria City,0,0,0,0,69,12,0,0
GREENBRIER REGIONAL MEDICAL CENTER,495330,1017 GEORGE WASHINGTON HIGHWAY NORTH,CHESAPEAKE,Chesapeake City,27,17,11,6,81,29,12,0
WESTMINSTER CANTERBURY BLUE RI,495225,250 PANTOPS MOUNTAIN RD,CHARLOTTESVILLE,Albermarle,3,24,12,1,16,2,44,0
BATTLEFIELD PARK HEALTHCARE CENTER,495252,250 FLANK ROAD,PETERSBURG,Petersburg City,69,4,15,7,108,26,12,0
SHORE HEALTH & REHAB CENTER,495334,26181 PARKSLEY ROAD,PARKSLEY,Accomack,8,4,25,0,118,13,10,0
THE HAVEN AT BRANDERMILL WOODS,495183,2100 BRANDERMILL PKWY,MIDLOTHIAN,Chesterfield,1,2,3,0,39,8,0,0
HERITAGE HALL GRUNDY,495259,2966 SLATE CREEK ROAD,GRUNDY,Buchanan,95,0,7,7,88,29,0,0
CONSULATE HEALTH CARE OF WOODSTOCK,495315,803 SOUTH MAIN ST,WOODSTOCK,Shenandoah,70,105,24,15,71,34,14,0
YORK CONVALESCENT AND REHABILITATION  CENTER,495342,113 BATTLE ROAD,YORKTOWN,York,0,35,40,0,70,0,36,0
BERRY HILL NURSING HOME,495318,621 BERRY HILL ROAD,SOUTH BOSTON,Halifax,5,0,3,0,58,8,10,0
JAMES RIVER CONVALESCENT CENTER,495286,540 ABERTHAW AVENUE,NEWPORT NEWS,Newport News City,60,124,69,13,142,24,85,0
PINEY FOREST HEALTH AND REHABILITATION CENTER,495107,450 PINEY FOREST RD,DANVILLE,Danville City,0,1,18,0,110,6,19,0
CANTERBURY REHABILITATION & HEALTH CARE CENTER,495272,1776 CAMBRIDGE DRIVE,RICHMOND,Goochland,,,,,,,,
HERITAGE HALL BLACKSTONE,495353,900 S MAIN ST,BLACKSTONE,Nottoway,65,10,31,9,119,10,9,0
ACCORDIUS HEALTH AT RIVER POINTE LLC,495241,4142 BONNEY ROAD,VIRGINIA BEACH,Virginia Beach City,39,11,16,7,76,24,0,0
WADDELL NURSING AND REHAB CENTER,495126,202 PAINTER ST,GALAX,Galax City,57,35,23,10,101,20,15,0
GREENSPRING VILLAGE,495354,7470 SPRING VILLAGE DR,SPRINGFIELD,Fairfax,4,2,26,8,66,14,10,0
CLINCH VALLEY MEDICAL CENTER,495181,2949 W FRONT ST,RICHLANDS,Tazewell,0,0,3,0,5,1,0,0
WONDER CITY REHABILITATION AND NURSING CENTER,495123,905 COUSINS AVENUE,HOPEWELL,Hopewell City,30,5,19,11,110,17,0,0
ROSE HILL HEALTH AND REHAB,495140,110 CHALMERS COURT,BERRYVILLE,Clarke,0,1,0,0,107,0,14,0
MOUNT VERNON HEALTHCARE CENTER,495211,8111 TISWELL DRIVE,ALEXANDRIA,Fairfax,,,,,,,,
CONSULATE HEALTH CARE OF NORFOLK,495273,3900 LLEWELLYN AVE,NORFOLK,Norfolk City,62,17,17,8,153,53,11,0
ACCORDIUS HEALTH AT BAY POINTE LLC,495086,1148 FIRST COLONIAL RD,VIRGINIA BEACH,Virginia Beach City,8,9,3,1,73,7,11,0
HERITAGE HALL CLINTWOOD,495320,"1225 CLINTWOOD MAIN STREET, ROUTE 607 PO BOX 909",CLINTWOOD,Dickenson,9,0,14,0,89,7,3,0
"LAKE PRINCE WOODS, INC",495366,100 ANNA GOODE WAY,SUFFOLK,Suffolk City,0,0,0,0,20,4,0,0
KEMPSVILLE HEALTH & REHAB CENTER,495232,5520 INDIAN RIVER ROAD                    *REVISED,VIRGINIA BEACH,Virginia Beach City,10,0,19,0,78,12,3,0
BRIAN CENTER HEALTH AND REHABILITATION,495218,188 OLD FINCASTLE ROAD,FINCASTLE,Botetourt,0,0,0,0,49,11,0,0
SALEM HEALTH & REHABILITATION,495087,1945 ROANOKE BLVD,SALEM,Salem City,38,9,56,8,185,29,36,0
BAYSIDE HEALTH & REHABILITATION CENTER,495213,1004 INDEPENDENCE BLVD,VIRGINIA BEACH,Virginia Beach City,0,12,4,0,52,1,3,0
VIRGINIA BAPTIST HOSPITAL DIVISION / GUGGENHEIMER,495112,3300 RIVERMONT AVE,LYNCHBURG,Lynchburg City,10,0,6,1,87,23,0,0
NEWPORT NEWS NURSING & REHAB,495340,12997 NETTLES DRIVE,NEWPORT NEWS,Newport News City,49,23,6,5,76,15,27,0
"ROSEMONT HEALTH & REHAB CENTER, LLC",495270,3750 SENTARA WAY,VIRGINIA BEACH,Virginia Beach City,108,7,10,9,66,35,73,0
SIGNATURE HEALTHCARE OF NORFOLK,495068,1005 HAMPTON BLVD,NORFOLK,Norfolk City,92,10,33,10,149,42,11,0
"HAMPTON HEALTH & REHAB CENTER, LLC",495287,2230 EXECUTIVE DRIVE,HAMPTON,Hampton City,0,0,0,0,47,0,1,0
"ENVOY OF ALEXANDRIA, LLC",495203,900 VIRGINIA AVENUE,ALEXANDRIA,Alexandria City,44,3,11,10,94,35,4,0
ACCORDIUS HEALTH AT WAYNESBORO LLC,495147,1221 ROSSER AVE,WAYNESBORO,Waynesboro City,8,0,1,1,80,8,4,0
KINGS DAUGHTERS COMMUNITY HEALTH & REHAB,495344,1410 NORTH AUGUSTA STREET,STAUNTON,Staunton City,76,2,11,7,70,33,2,0
MANORCARE HEALTH SERVICES-ARLINGTON,495102,550 SOUTH CARLIN SPRINGS ROAD,ARLINGTON,Arlington,20,35,9,2,108,4,6,0
BLUE RIDGE THERAPY CONNECTION,495306,105 LANDMARK DRIVE,STUART,Patrick,120,49,42,24,133,32,18,0
PORTSIDE HEALTH & REHAB CENTER,495201,4201 GREENWOOD DRIVE,PORTSMOUTH,Portsmouth City,45,36,6,0,83,18,2,0
COMMUNITY MEMORIAL HOSPITAL HUNDLEY CENTER,495177,125 BUENA VISTA CIRCLE,SOUTH HILL,Mecklenburg,2,0,28,1,89,7,204,0
THE JEFFERSON,495269,900 NORTH TAYLOR STREET,ARLINGTON,Arlington,11,8,9,6,17,15,7,0
MANORCARE HEALTH SERVICES-IMPERIAL,495283,1719 BELLEVUE AVENUE,RICHMOND,Henrico,28,46,23,11,81,15,39,0
LYNCHBURG HLTH & REHAB CNTR,495105,5615 SEMINOLE AVENUE,LYNCHBURG,Lynchburg City,50,26,23,9,118,40,15,0
WOODHAVEN HALL AT WILLIAMSBURG LANDING,495184,5500 WILLIAMSBURG LANDING DR,WILLIAMSBURG,James City,1,1,0,0,47,10,0,0
ELIZABETH ADAM CRUMP HEALTH AND REHAB,495299,3600 MOUNTAIN ROAD,GLEN ALLEN,Henrico,5,0,0,0,,6,3,0
STRATFORD HEALTHCARE CENTER,495166,508 RISON STREET,DANVILLE,Danville City,20,0,13,3,40,8,0,1
FARMVILLE HEALTH & REHAB CENTER,495249,1575 SCOTT DRIVE  ROUTE 5,FARMVILLE,Prince Edward,76,10,13,4,96,12,3,0
MOUNTAIN VIEW REGIONAL MEDICAL CENTER,495374,"310 THIRD STREET,  NE",NORTON,Wise,0,2,0,0,26,3,11,0
RIDGECREST MANOR NURSING & REHABILITATION,495134,157  ROSS CARTER BOULEVARD,DUFFIELD,Scott,60,14,10,3,84,23,2,0
PARHAM HEALTH CARE & REHAB CEN,495097,2400 E PARHAM ROAD,RICHMOND,Henrico,0,0,17,0,150,6,1,0
WESTPORT REHABILITATION AND NURSING CENTER,495227,7300 FOREST AVE,RICHMOND,Henrico,78,24,55,15,161,29,15,0
FRANKLIN HEALTH AND REHABILITATION CENTER,495207,720 ORCHARD AVENUE,ROCKY MOUNT,Franklin,13,20,22,1,97,14,20,0
RIVERSIDE HEALTH & REHAB CNTR,495295,2344 RIVERSIDE DRIVE,DANVILLE,Danville City,100,6,26,16,119,54,17,0
CONSULATE HEALTHCARE OF WILLIAMSBURG,495190,1811 JAMESTOWN ROAD,WILLIAMSBURG,James City,8,24,21,3,78,7,5,0
HIGHLAND RIDGE REHAB CENTER,495333,5872 HANKS STREET  PO BOX 1087,DUBLIN,Pulaski,1,11,1,0,113,6,12,0
ACCORDIUS HEALTH AT COURTLAND,495296,23020 MAIN STREET,COURTLAND,Southampton,6,6,10,5,65,9,1,2
ACCORDIUS HEALTH AT WAVERLY,495185,456 E MAIN ST,WAVERLY,Sussex,54,0,8,8,69,60,24,0
DULLES HEALTH & REHAB CENTER,495174,2978 CENTREVILLE ROAD,HERNDON,Fairfax,42,12,41,11,136,11,2,0
WOODMONT CENTER,495246,11 DAIRY LANE,FREDERICKSBURG,Stafford,20,7,20,5,88,14,24,0
WESTMINSTER-CANTERBURY OF RICHMOND,495096,1600 WESTBROOK AVE,RICHMOND,Henrico,32,59,73,3,130,45,136,0
SUMMIT HEALTH & REHABILITATION CENTER,495381,1300 ENTERPRISE DRIVE,LYNCHBURG,Lynchburg City,1,0,14,0,65,12,0,0
WESTWOOD CENTER,495200,WESTWOOD MEDICAL PARK,BLUEFIELD,Tazewell,9,4,21,0,52,12,4,0
