Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
RIDGEWAY MANOR NURSING & REHABILITATION CENTER,215227,5743 EDMONDSON AVENUE,CATONSVILLE,Baltimore,12,2,6,5,37,9,13,0
AUTUMN LAKE HEALTHCARE AT ALICE MANOR,215215,2095 ROCKROSE AVENUE,BALTIMORE,Baltimore City,0,12,0,0,94,2,6,0
HERITAGE CENTER,215135,7232 GERMAN HILL ROAD,DUNDALK,Baltimore,37,3,16,7,107,7,3,0
MORAN  NURSING AND REHABILITATION CENTER,215240,25701 SHADY LANE S. W.,WESTERNPORT,Allegany,1,12,0,0,73,0,6,0
LONG GREEN CENTER,215031,115 EAST MELROSE AVENUE,BALTIMORE,Baltimore City,1,3,13,0,114,4,1,0
FAIRHAVEN,215130,7200 THIRD AVENUE,SYKESVILLE,Carroll,20,0,5,4,39,41,0,0
SEVERNA PARK CENTER,215143,310 GENESIS WAY,SEVERNA PARK,Anne Arundel,10,2,18,2,82,5,0,0
CHAPEL HILL NURSING CENTER,215220,4511 ROBOSSON ROAD,RANDALLSTOWN,Baltimore,0,0,0,0,40,0,3,0
ALICE BYRD TAWES NURSING HOME,215058,201 HALL HIGHWAY,CRISFIELD,Somerset,0,0,4,0,60,0,0,0
"STELLA MARIS, INC.",215117,2300 DULANEY VALLEY RD,TIMONIUM,Baltimore,24,25,27,2,313,23,52,0
DEER'S HEAD CENTER,215132,351 DEER'S HEAD HOSPITAL ROAD,SALISBURY,Wicomico,0,0,2,0,40,5,4,0
"POWERBACK REHABILITATION, BRIGHTWOOD CAMPUS",215226,515 BRIGHTFIELD ROAD,LUTHERVILLE,Baltimore,2,18,5,0,66,2,0,0
FUTURE CARE CHERRYWOOD,215192,12020 REISTERSTOWN ROAD,REISTERSTOWN,Baltimore,48,0,18,14,102,28,16,0
HOMEWOOD CENTER,215074,6000 BELLONA AVENUE,BALTIMORE,Baltimore City,0,0,2,0,87,1,1,0
CHESTNUT GRN HLTH CTR BLAKEHUR,215255,1055 WEST JOPPA ROAD,TOWSON,Baltimore,,,,,,,,
"LOCHEARN NURSING HOME, LLC",215207,4800 SETON DRIVE,BALTIMORE,Baltimore City,0,0,12,6,145,20,0,0
HOLLY HILL HEALTHCARE CENTER,215204,531 STEVENSON LANE,TOWSON,Baltimore,35,0,3,0,59,13,14,0
"GSNH OPERATOR, LLC",215241,1601 E. BELVEDERE AVENUE,BALTIMORE,Baltimore City,3,0,0,0,109,7,0,0
STERLING CARE AT FROSTBURG VILLAGE,215115,1 KAYLOR CIRCLE,FROSTBURG,Allegany,9,2,0,0,94,4,0,0
FUTURE CARE COLD SPRING,215253,4700 HARFORD ROAD,BALTIMORE,Baltimore City,0,0,2,0,100,0,0,0
HOMEWOOD AT CRUMLAND FARMS,215245,7407  WILLOW ROAD,FREDERICK,Frederick,26,17,14,10,70,28,12,0
FUTURE CARE OLD COURT,215118,5412 OLD COURT ROAD,RANDALLSTOWN,Baltimore,9,1,4,0,99,6,1,0
CARRIAGE HILL BETHESDA,215234,5215 CEDAR LANE,BETHESDA,Montgomery,13,0,13,3,45,17,0,0
CALVERT COUNTY NURSING CTR.,215188,85 HOSPITAL ROAD,PRINCE FREDERICK,Calvert,0,2,0,0,112,0,2,0
CHESAPEAKE SHORES,215142,21412 GREAT MILLS ROAD,LEXINGTON PARK,St. Mary's,2,2,0,0,106,4,1,0
CROMWELL CENTER,215129,8710 EMGE ROAD,BALTIMORE,Baltimore,44,0,17,10,91,10,2,1
HOMEWOOD AT WILLIAMSPORT MD,215225,16505 VIRGINIA AVENUE,WILLIAMSPORT,Washington,0,0,1,0,60,0,2,0
CADIA HEALTHCARE - HYATTSVILLE,215145,4922 LASALLE ROAD,HYATTSVILLE,Prince George's,57,54,10,4,228,39,71,0
"REGENCY CARE OF SILVER SPRING, LLC",215060,9101 SECOND AVENUE,SILVER SPRING,Montgomery,1,0,3,4,44,1,0,0
FAYETTE HEALTH AND REHABILITATION CENTER,215183,1217 WEST FAYETTE STREET,BALTIMORE,Baltimore City,,,,,,,,
CATONSVILLE COMMONS,215097,16 FUSTING AVENUE,CATONSVILLE,Baltimore,52,3,20,15,72,18,0,0
ELLICOTT CITY HEALTHCARE CENTER,215160,3000 NORTH RIDGE RD.,ELLICOTT CITY,Howard,,,,,,,,
