Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CREST VIEW CARE CENTER,285150,420 GORDON AVENUE,CHADRON,Dawes,0,2,9,0,27,1,2,0
GOOD SAMARITAN SOCIETY - OSCEOLA,285193,600 CENTER DRIVE,OSCEOLA,Polk,0,0,7,0,34,2,0,0
"HOLDREGE MEMORIAL HOMES, INC",285067,1320 11TH AVENUE,HOLDREGE,Phelps,0,0,9,0,76,1,4,0
COMMUNITY MEMORIAL HEALTH CENTER,285257,"P O BOX 340, 1015 F STREET",BURWELL,Garfield,3,0,8,0,58,0,0,0
"PREMIER ESTATES OF PAWNEE, LLC",285157,"P O BOX 513, 438 12TH STREET",PAWNEE CITY,Pawnee,0,4,3,0,28,0,5,0
THE AMBASSADOR OMAHA,285127,1540 NORTH 72ND STREET,OMAHA,Douglas,0,8,2,0,84,4,2,0
GATEWAY SENIOR LIVING,285266,225 NORTH 56TH STREET,LINCOLN,Lancaster,0,7,10,0,65,4,66,0
GOOD SHEPHERD LUTHERAN HOME,285148,2242 WRIGHT STREET,BLAIR,Washington,0,19,12,0,49,3,24,0
GOOD SAMARITAN SOCIETY - ST LUKE'S VILLAGE,285192,2201 EAST 32ND STREET,KEARNEY,Buffalo,0,0,0,0,42,2,0,0
NYE LEGACY HEALTH & REHABILITATION CENTER,285278,3210 N CLARKSON,FREMONT,Dodge,4,1,17,3,73,11,26,0
GREELEY CARE HOME,285286,201 E O'CONNOR AVENUE,GREELEY,Greeley,0,0,4,0,19,0,5,0
ST JANE DE CHANTAL,285004,2200 SOUTH 52ND STREET,LINCOLN,Lancaster,6,16,10,2,115,11,67,0
HERITAGE CROSSINGS,285230,501 NORTH 13TH STREET,GENEVA,Fillmore,0,0,4,0,57,1,4,0
TABITHA NURSING CENTER AT CRETE,285283,1800 EAST 13TH STREET,CRETE,Saline,0,0,6,0,34,1,10,0
BRIGHTON GARDENS OF OMAHA,285274,9220 WESTERN AVENUE,OMAHA,Douglas,0,0,9,0,29,3,0,0
GOOD SAMARITAN SOCIETY - GRAND ISLAND VILLAGE,285285,4061 TIMBERLINE STREET & 4055 TIMBERLINE STREET,GRAND ISLAND,Hall,0,0,16,0,46,2,1,0
MT CARMEL HOME- KEENS MEMORIAL,285216,412 WEST 18TH STREET,KEARNEY,Buffalo,7,1,12,0,63,16,6,0
THE LIGHTHOUSE AT LAKESIDE VILLAGE,285280,17600 ARBOR STREET,OMAHA,Douglas,0,0,6,0,35,3,0,0
CHI HEALTH ST FRANCIS,285081,2116 WEST FAIDLEY AVENUE,GRAND ISLAND,Hall,1,3,2,0,17,0,0,0
FALLS CITY NURSING AND REHABILITATION CENTER,285055,1720 BURTON DRIVE,FALLS CITY,Richardson,0,0,0,0,42,0,4,0
OGLALA SIOUX LAKOTA NURSING HOME,28E300,"7835 ELDERS DRIVE, STATE HIGHWAY 87",RUSHVILLE,Sheridan,2,0,0,0,36,1,4,0
VALLEY VIEW SENIOR VILLAGE,285294,220 SOUTH 26TH STREET,ORD,Valley,0,0,2,0,24,2,0,0
KIMBALL COUNTY MANOR,285256,810 EAST 7TH STREET,KIMBALL,Kimball,0,1,3,0,43,0,7,0
AZRIA HEALTH ASHLAND,285140,1700 FURNAS STREET,ASHLAND,Saunders,0,4,1,0,75,2,8,0
