Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
HONORAGE NURSING CENTER,425115,1207 NORTH CASHUA ROAD,FLORENCE,Florence,20,1,12,2,65,19,14,0
"BLUE RIDGE IN BROOKVIEW HOUSE, LLC",425062,510 THOMPSON STREET,GAFFNEY,Cherokee,41,21,151,12,92,32,45,0
MOUNTAINVIEW NURSING HOME,425027,340 CEDAR SPRINGS ROAD,SPARTANBURG,Spartanburg,50,64,12,4,98,29,38,0
"ABBEVILLE NURSING HOME, INC.",425057,83 THOMSON CIRCLE,ABBEVILLE,Abbeville,0,0,21,0,70,10,6,0
MUSC HEALTH CHESTER NURSING CENTER,425061,1 MEDICAL PARK DRIVE,CHESTER,Chester,19,6,8,2,54,22,17,0
BAYVIEW MANOR,425067,11 TODD DRIVE,BEAUFORT,Beaufort,68,48,16,10,137,34,54,0
FLEETWOOD REHABILITATION AND HEALTHCARE CENTER,425018,200 ANNE DRIVE,EASLEY,Pickens,44,14,15,3,84,22,15,0
WHITE OAK MANOR - NEWBERRY,425077,2555 KINARD STREET,NEWBERRY,Newberry,52,59,34,7,81,53,51,0
MAGNOLIA MANOR - INMAN,425032,63 BLACKSTOCK ROAD,INMAN,Spartanburg,45,12,17,12,145,20,19,0
WHITE OAK MANOR - YORK,425089,111 SOUTH CONGRESS STREET,YORK,York,0,1,20,0,74,17,7,0
MAGNOLIA MANOR - GREENVILLE,425090,411 ANSEL ST,GREENVILLE,Greenville,132,39,13,6,90,45,21,0
GREENVILLE POST ACUTE,425042,661 RUTHERFORD RD,GREENVILLE,Greenville,62,16,40,21,109,34,3,0
SUMTER EAST HEALTH & REHABILITATION CENTER,425107,880 CAROLINA AVENUE,SUMTER,Sumter,36,1,52,10,144,18,0,0
PRISMA HEALTH-LILA DOYLE,425075,101 LILA DOYLE DRIVE,SENECA,Oconee,0,1,3,0,87,7,13,0
KERSHAWHEALTH KARESH LONG TERM CARE,425080,1311 ROBERTS STREET,CAMDEN,Kershaw,9,18,3,2,75,16,8,0
ELLEN SAGAR NURSING CENTER,425012,1817 JONESVILLE HIGHWAY,UNION,Union,39,9,7,3,88,25,20,0
WHITE OAK MANOR - LANCASTER,425017,253 CRAIG MANOR ROAD,LANCASTER,Lancaster,62,9,50,12,93,47,6,1
EDISTO POST ACUTE,425116,575 STONEWALL JACKSON BOULEVARD,ORANGEBURG,Orangeburg,39,41,26,6,104,15,9,0
OAKHAVEN NURSING CENTER,425064,123 OAK STREET,DARLINGTON,Darlington,11,1,26,0,67,10,1,0
PRUITTHEALTH- ROCK HILL,425127,261 S HERLONG AVE,ROCK HILL,York,13,0,12,1,108,18,3,0
NHC HEALTHCARE - CLINTON,425071,304 JACOBS HIGHWAY,CLINTON,Laurens,37,0,26,10,109,53,9,0
POINSETT REHABILITATION AND HEALTHCARE CENTER,425102,8 NORTH TEXAS AVENUE,GREENVILLE,Greenville,57,31,20,10,115,23,11,0
"LORIS REHAB AND NURSING CENTER, LLC",425086,3620 STEVENS STREET,LORIS,Horry,54,22,25,13,64,34,17,0
NHC HEALTHCARE -  ANDERSON,425052,1501 EAST GREENVILLE STREET,ANDERSON,Anderson,199,54,89,30,226,116,27,0
INMAN HEALTHCARE,425122,51 N MAIN ST,INMAN,Spartanburg,24,0,16,7,32,8,2,0
PRUITTHEALTH- COLUMBIA,425013,2451 FOREST DRIVE,COLUMBIA,Richland,49,5,8,2,85,28,69,0
BLUE RIDGE IN GEORGETOWN,425048,2715 SOUTH ISLAND ROAD,GEORGETOWN,Georgetown,24,6,0,0,63,10,7,0
PRUITTHEALTH-WALTERBORO,425053,401 WITSELL STREET,WALTERBORO,Colleton,48,26,36,12,94,11,0,0
WHITE OAK MANOR - ROCK HILL,425088,1915 EBENEZER RD,ROCK HILL,York,68,1,23,1,120,44,3,0
FAITH HEALTHCARE CENTER,425009,617 WEST MARION STREET,FLORENCE,Florence,74,2,22,4,95,32,5,0
CARLYLE SENIOR CARE OF AIKEN,425014,123 DUPONT DR NORTHEAST,AIKEN,Aiken,56,23,17,5,70,13,12,0
JOLLEY ACRES HEALTHCARE CENTER,425055,1180 WOLFE TRAIL,ORANGEBURG,Orangeburg,12,13,7,4,45,5,4,0
JOHN EDWARD HARTER NURSING CENTER,425103,185 REVOLUTIONARY TRAIL,FAIRFAX,Allendale,1,0,0,0,23,5,0,0
J F HAWKINS NURSING HOME,425035,1330 KINARD STREET,NEWBERRY,Newberry,71,57,48,21,78,45,25,1
"LINLEY PARK REHABILITATION AND HEALTHCARE CENTER,",425016,208 JAMES STREET,ANDERSON,Anderson,49,3,15,0,71,35,16,0
NHC HEALTHCARE - GREENWOOD,425063,437 EAST CAMBRIDGE STREET,GREENWOOD,Greenwood,72,3,41,29,116,61,13,1
C M TUCKER JR NURSING CARE,425074,2200 HARDEN STREET,COLUMBIA,Richland,24,28,31,3,59,20,19,0
VALLEY FALLS TERRACE,425096,400 LOCUST GROVE ROAD,SPARTANBURG,Spartanburg,66,2,33,10,73,25,8,0
RIVERSIDE HEALTH AND REHAB,425082,2375 BAKER HOSP BLVD,CHARLESTON,Charleston,37,0,8,5,142,26,0,0
SUNNY ACRES NURSING HOME,425093,1727 BUCK SWAMP ROAD,FORK,Dillon,72,42,18,14,86,38,8,0
NHC HEALTHCARE - LAURENS,425054,379 PINEHAVEN STREET EXTENSION,LAURENS,Laurens,0,1,29,0,145,8,1,0
HEARTLAND OF COLUMBIA REHAB AND NURSING CENTER,425008,2601 FOREST DRIVE,COLUMBIA,Richland,49,19,24,14,83,26,12,0
HEARTLAND HEALTH CARE CENTER - GREENVILLE EAST,425106,601 SULPHUR SPRINGS ROAD,GREENVILLE,Greenville,46,12,26,10,90,25,30,0
MOUNT PLEASANT MANOR,425110,921 BOWMAN ROAD,MT PLEASANT,Charleston,50,23,32,4,123,38,14,0
CONWAY MANOR,425121,3300 4TH AVENUE,CONWAY,Horry,113,0,19,15,139,57,0,0
PRUITTHEALTH- BAMBERG,425104,439 NORTH STREET,BAMBERG,Bamberg,70,2,28,2,65,47,3,0
