Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
HI-LINE RETIREMENT CENTER,275131,801 S 3RD ST E,MALTA,Phillips,25,5,4,4,33,26,5,0
BRIDGER REHAB AND CARE CENTER,275115,321 N FIFTH AVE,BOZEMAN,Gallatin,0,1,6,0,34,4,12,0
COMMUNITY NURSING HOME OF ANACONDA,275065,615 MAIN ST,ANACONDA,Deer Lodge,0,0,11,0,13,3,0,0
ELKHORN HEALTHCARE & REHABILITATION,275056,474 HWY 282,CLANCY,Jefferson,0,0,7,0,60,0,0,0
ST JOHN'S LUTHERAN HOME,275024,3940 RIMROCK RD,BILLINGS,Yellowstone,18,0,35,2,107,37,40,0
TOBACCO ROOT MOUNTAINS CARE CENTER,275147,326 MADISON ST,SHERIDAN,Madison,0,1,7,0,23,4,5,0
CEDAR WOOD VILLA,275053,1 S OAKS,RED LODGE,Carbon,47,18,5,3,34,19,2,0
COPPER RIDGE HEALTH AND REHABILITATION CENTER,275060,3251 NETTIE ST,BUTTE,Silver Bow,34,1,12,3,46,19,0,0
MONTANA MENTAL HEALTH NURSING HOME,27A052,800 CASINO CREEK DR,LEWISTOWN,Fergus,16,1,7,2,75,14,13,0
HOLY ROSARY EXTENDED CARE UNIT,275106,2600 WILSON ST,MILES CITY,Custer,1,3,15,0,38,9,7,0
RIVERSIDE HEALTH & REHABILITATION,275126,1301 E BROADWAY,MISSOULA,Missoula,12,1,14,0,56,7,0,0
CLARK FORK VALLEY NURSING HOME,275107,10 KRUGER RD,PLAINS,Sanders,0,1,0,0,27,0,4,0
MOUNTAIN VIEW CARE CENTER,275148,829 MAIN ST SW,RONAN,Lake,0,0,3,0,19,2,0,0
HOT SPRINGS HEALTH & REHABILITATION CENTER,275069,600 1ST AVE N,HOT SPRINGS,Sanders,0,0,5,0,33,5,3,0
ROCKY MOUNTAIN CARE CENTER,275114,30 S RODNEY ST,HELENA,Lewis and Clark,14,0,5,0,24,17,3,0
AWE KUALAWAACHE CARE CENTER,275153,10131 S HERITAGE RD,CROW AGENCY,Big Horn,15,5,7,5,13,24,14,0
GALLATIN REST HOME,275066,1221 W DURSTON RD,BOZEMAN,Gallatin,8,2,8,0,38,13,15,0
WHITEFISH CARE AND REHABILITATION,275132,1305 E 7TH ST,WHITEFISH,Flathead,,,,,,,,
AVANTARA OF BILLINGS,275029,2115 CENTRAL AVE,BILLINGS,Yellowstone,51,12,19,10,62,27,10,0
GLENDIVE MEDICAL CENTER N H,275067,202 PROSPECT DR,GLENDIVE,Dawson,0,24,4,0,34,9,19,0
PIONEER CARE AND REHABILITATION,275124,200 N OREGON ST,DILLON,Beaverhead,0,0,1,0,49,3,0,0
BENEFIS SENIOR SERVICES,275012,2621 15TH AVE S,GREAT FALLS,Cascade,19,0,18,16,99,41,5,0
IMMANUEL SKILLED CARE CENTER,275129,185 CRESTLINE AVE,KALISPELL,Flathead,13,23,26,1,77,31,91,0
THE LIVING CENTRE,275125,57 MAIN ST,STEVENSVILLE,Ravalli,0,13,3,0,33,6,35,2
ASPEN MEADOWS HEALTH AND REHABILITATION CENTER,275140,3155 AVE C,BILLINGS,Yellowstone,4,1,8,0,66,10,7,0
VILLAGE HEALTH & REHABILITATION,275043,2651 SOUTH AVE W,MISSOULA,Missoula,116,1,73,26,100,63,0,0
MARIAS CARE CENTER,275061,630 PARK DRIVE,SHELBY,Toole,5,0,5,2,18,6,2,0
IVY AT DEER LODGE,275134,1100 TEXAS AVE,DEER LODGE,Powell,0,1,3,0,45,6,14,0
CONTINENTAL CARE AND REHABILITATION,275103,2400 CONTINENTAL DR,BUTTE,Silver Bow,42,0,14,13,37,28,2,0
EASTERN MONTANA VETERANS HOME,275144,2000 MONTANA AVE,GLENDIVE,Dawson,27,45,17,5,55,17,65,0
NORTHERN MONTANA CARE CENTER,275112,24 13TH ST,HAVRE,Hill,35,0,34,17,57,39,9,0
SWEET MEMORIAL NURSING HOME,275127,125 AIRPORT RD,CHINOOK,Blaine,16,15,19,10,26,13,8,0
LIBBY CARE CENTER,275040,308 E THIRD ST,LIBBY,Lincoln,10,0,36,4,58,9,2,0
POWDER RIVER MANOR,275087,104 N TRAUTMAN,BROADUS,Powder River,16,5,9,6,19,9,2,0
BIG HORN SENIOR LIVING,275130,200 N MITCHELL AVE,HARDIN,Big Horn,7,11,11,2,24,14,21,0
VALLEY VIEW ESTATES HEALTH & REHABILITATION,275101,225 N 8TH ST,HAMILTON,Ravalli,26,0,11,4,36,28,2,0
LAKE VIEW CARE CENTER,275094,1050 GRAND AVE,BIGFORK,Flathead,1,3,9,0,40,8,9,0
MISSOULA HEALTH & REHABILITATION CENTER,275035,3018 RATTLESNAKE DR,MISSOULA,Missoula,0,7,0,0,28,3,14,0
LAUREL HEALTH & REHABILITATION CENTER,275111,820 3RD AVE,LAUREL,Yellowstone,2,4,6,0,,6,16,0
FRIENDSHIP VILLA,275081,2300 WILSON,MILES CITY,Custer,18,2,0,0,35,19,4,0
SIDNEY HEALTH CENTER EXTENDED CARE,275121,104 14TH AVE NW,SIDNEY,Richland,7,3,14,3,46,16,0,0
DISCOVERY CARE CENTRE LTD,275135,601 N 10TH ST,HAMILTON,Ravalli,9,3,20,1,27,15,22,0
MADISON VALLEY MANOR,275136,211 N MAIN ST,ENNIS,Madison,0,2,15,0,15,5,8,0
MONTANA VETERANS HOME N H,275100,400 VETERANS DR,COLUMBIA FALLS,Flathead,5,46,19,1,80,30,146,0
BRENDAN HOUSE,275109,350 CONWAY DR,KALISPELL,Flathead,60,30,48,6,65,62,124,0
HERITAGE PLACE,275025,171 HERITAGE WAY,KALISPELL,Flathead,0,9,8,0,64,8,20,0
POLSON HEALTH & REHABILITATION CENTER,275049,9 14TH AVE W,POLSON,Lake,29,9,16,1,36,16,19,0
EAGLE CLIFF MANOR,275123,1415 YELLOWSTONE RIVER RD,BILLINGS,Yellowstone,10,0,7,0,34,13,5,0
BELLA TERRA OF BILLINGS,275020,1807 24TH ST W,BILLINGS,Yellowstone,1,14,4,0,72,15,51,0
PARK PLACE TRANSITIONAL CARE AND REHABILITATION,275030,1500 32ND ST S,GREAT FALLS,Cascade,14,2,18,5,65,16,1,0
APPLE REHAB COONEY,275080,2555 E BROADWAY,HELENA,Lewis and Clark,0,1,15,0,54,0,1,0
PARKVIEW CARE CENTER,275120,600 S 27TH ST,BILLINGS,Yellowstone,67,0,9,5,62,36,1,0
ROSEBUD HEALTH CARE CENTER,275072,383 N 17TH AVE,FORSYTH,Rosebud,4,0,8,0,29,8,6,0
BLACKFEET CARE CENTER,275133,728 S GOVERNMENT SQ,BROWNING,Glacier,8,0,0,0,14,19,1,0
PONDERA MEDICAL CENTER LTC,275119,805 SUNSET BLVD,CONRAD,Pondera,0,1,4,0,45,8,12,0
ST LUKE COMMUNITY NURSING HOME,275093,107 6TH AVE S W,RONAN,Lake,7,0,5,1,38,5,2,0
LIVINGSTON HEALTH & REHABILITATION CENTER,275047,510 S 14TH ST,LIVINGSTON,Park,0,0,5,0,44,2,3,0
HILLSIDE HEALTH & REHABILITATION,275027,4720 23RD AVENUE,MISSOULA,Missoula,9,0,26,1,56,17,0,0
