Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
ODD FELLOWS & REBEKAHS' HOME OF MAINE,205170,85 CARON LANE,AUBURN,Androscoggin,0,0,3,0,25,2,0,0
OAK GROVE CENTER,205091,27 COOL ST,WATERVILLE,Kennebec,0,8,27,0,84,4,9,0
CLOVER MANOR,205063,440 MINOT AVE,AUBURN,Androscoggin,12,10,35,0,90,35,76,0
MAINE VETERANS HOME - BANGOR,205185,44 HOGAN RD,BANGOR,Penobscot,0,0,20,0,85,0,0,0
"BREWER CENTER FOR HEALTH & REHABILITATION, LLC",205062,74 PARKWAY SOUTH,BREWER,Penobscot,1,7,30,0,96,1,25,0
SANDY RIVER CENTER,205069,119 LIVERMORE FALLS RD,FARMINGTON,Franklin,42,11,35,3,56,15,7,0
"AUGUSTA CENTER FOR HEALTH & REHABILITATION, LLC",205077,188 EASTERN AVE,AUGUSTA,Kennebec,47,2,19,8,70,28,0,0
THE COMMONS AT TALL PINES,205140,34 MARTIN LANE,BELFAST,Waldo,0,0,9,0,25,0,1,0
WESTGATE CENTER FOR REHAB & ALZHEIMERS CARE,205105,750 UNION ST,BANGOR,Penobscot,0,1,27,0,55,0,0,0
CEDARS NURSING CARE CENTER,205003,630 OCEAN AVENUE,PORTLAND,Cumberland,1,5,8,0,76,3,8,0
SEASIDE REHAB & HEALTH CARE,205074,850 BAXTER BOULEVARD,PORTLAND,Cumberland,1,0,5,0,130,3,1,0
"WINSHIP GREEN CENTER FOR HEALTH & REHAB, LLC",205078,51 WINSHIP ST,BATH,Sagadahoc,0,1,14,0,63,1,5,0
LEDGEWOOD MANOR,205137,"200 ROUTE 115, PO BOX 760",WINDHAM,Cumberland,0,0,10,0,41,1,0,0
PINE POINT CENTER,205070,67 PINE POINT RD,SCARBOROUGH,Cumberland,12,5,9,1,56,6,2,0
PIPER SHORES,205187,15 PIPER ROAD,SCARBOROUGH,Cumberland,0,2,7,0,31,2,8,0
SEDGEWOOD COMMONS,205159,22 NORTHBROOK DR,FALMOUTH,Cumberland,44,5,31,10,84,19,4,0
HORIZONS LIVING AND REHAB CENTER,205085,29 MAURICE DRIVE,BRUNSWICK,Cumberland,0,20,4,0,56,0,17,0
BORDERVIEW REHAB & LIVING CTR,205090,208 STATE STREET,VAN BUREN,Aroostook,0,3,4,0,30,0,16,0
BANGOR NURSING & REHABILITATION,205020,103 TEXAS AVE,BANGOR,Penobscot,0,14,0,0,47,0,49,0
STILLWATER HEALTH CARE,205116,335 STILLWATER AVE,BANGOR,Penobscot,0,6,9,0,54,1,47,0
AROOSTOOK HEALTH CENTER,205018,PO BOX 410,MARS HILL,Aroostook,0,24,0,0,48,0,62,0
ORCHARD PARK REHAB & LIVING,205168,107 ORCHARD ST,FARMINGTON,Franklin,0,0,9,0,24,0,0,0
WOODLAWN REHABILITATION & NURSING CENTER,205154,59 WEST FRONT ST,SKOWHEGAN,Somerset,0,0,4,0,41,0,0,0
RUSSELL PARK REHABILITATION & LIVING CENTER,205052,158-178 RUSSELL ST,LEWISTON,Androscoggin,30,3,12,1,36,41,13,0
KATAHDIN NURSING HOME,205149,22 WALNUT STREET,MILLINOCKET,Penobscot,0,1,4,0,32,0,5,0
COLONIAL HEALTH CARE,205113,36 WORKMAN TERRACE STREET,LINCOLN,Penobscot,0,0,18,0,39,0,3,0
PINNACLE HEALTH & REHAB AT SOUTH PORTLAND,205121,42 ANTHOINE ST,SO PORTLAND,Cumberland,0,1,10,0,64,1,0,0
BARRON CENTER,205011,1145 BRIGHTON AVE,PORTLAND,Cumberland,4,49,21,0,152,6,48,0
NEWTON CENTER,205012,35 JULY STREET,SANFORD,York,0,0,17,0,56,3,1,0
LAKEWOOD A CONTINUING CARE CENTER,205138,220 KENNEDY MEMORIAL DR,WATERVILLE,Kennebec,0,3,16,0,75,0,49,0
MAPLECREST REHAB & LIVING CENTER,205128,174 MAIN ST,MADISON,Somerset,22,11,11,7,30,9,18,0
HARBOR HILL CENTER,205122,2 FOOTBRIDGE RD,BELFAST,Waldo,0,2,18,0,33,0,3,0
EVERGREEN MANOR,205162,328 NORTH ST,SACO,York,0,3,6,0,32,1,5,0
MAINE VETERANS HOME - CARIBOU,205151,163 VAN BUREN RD SUITE 2,CARIBOU,Aroostook,0,0,9,0,30,0,0,0
ST MARY'S D'YOUVILLE PAVILION,205053,102 CAMPUS AVE,LEWISTON,Androscoggin,0,41,14,1,166,3,29,0
GORHAM HOUSE,205166,50 NEW PORTLAND RD,GORHAM,Cumberland,0,62,25,0,138,2,99,0
HAWTHORNE HOUSE,205098,6 OLD COUNTY RD,FREEPORT,Cumberland,0,38,14,0,85,1,68,0
FALMOUTH BY THE SEA,205112,191 FORESIDE RD,FALMOUTH,Cumberland,45,56,10,4,48,30,6,0
SOMERSET REHABILITATION & LIVING CENTER,205165,43 OWENS ST,BINGHAM,Somerset,0,0,2,0,19,3,0,0
MERCY HOME,205129,PO BOX 228,EAGLE LAKE,Aroostook,0,12,6,0,35,1,6,0
SOUTHRIDGE REHAB & LIVING CTR,205136,10 MAY ST,BIDDEFORD,York,0,16,8,0,55,0,25,0
MARSHWOOD CENTER,205072,33 ROGER STREET,LEWISTON,Androscoggin,29,11,27,2,97,20,2,0
EDGEWOOD REHAB & LIVING CTR,205131,221 Fairbanks Rd,FARMINGTON,Franklin,3,3,1,1,27,2,0,0
KNOX CENTER FOR LONG TERM CARE,205124,6 WHITE STREET,ROCKLAND,Knox,0,13,25,0,54,0,105,0
MID COAST SENIOR HEALTH CENTER,205163,58 BARIBEAU DRIVE,BRUNSWICK,Cumberland,0,22,16,0,33,0,39,0
SEAL ROCK HEALTH CARE,205103,88 HARBOR DRIVE,SACO,York,12,104,28,4,81,8,49,0
CEDAR RIDGE CENTER,205060,23 CEDAR RIDGE DRIVE,SKOWHEGAN,Somerset,3,1,31,0,65,1,4,0
PINNACLE HEALTH & REHAB  CANTON,205101,26 PLEASANT ST,CANTON,Oxford,3,1,4,0,41,2,14,0
MAINE VETERANS HOME - SCARBOROUGH,205127,290 US RT 1,SCARBOROUGH,Cumberland,0,5,24,1,76,1,4,0
EASTPORT MEMORIAL NURSING HOME,205146,23 BOYNTON STREET,EASTPORT,Washington,0,0,12,0,25,0,0,0
