Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
THE WILLOWS AT TIFFIN,366473,410 FAIR LANE,TIFFIN,Seneca,,,,,,,,
RESPIRATORY AND NURSING CENTER OF DAYTON,365515,3421 PINNACLE ROAD,MORAINE,Montgomery,,,,,,,,
SAINT JOSEPH CARE CENTER,365904,2308 RENO DRIVE NE,LOUISVILLE,Stark,0,0,5,0,77,0,0,0
OHIO LIVING BRECKENRIDGE VILLAGE,365581,36855 RIDGE RD,WILLOUGHBY,Lake,,,,,,,,
AUTUMNWOOD CARE CENTER,365380,670 E SR 18,TIFFIN,Seneca,0,0,0,0,77,0,0,0
RESIDENCE AT SALEM WOODS,365480,6164 SALEM ROAD,CINCINNATI,Hamilton,0,0,1,0,92,0,0,0
WICKLIFFE COUNTRY PLACE,365381,1919 BISHOP RD,WICKLIFFE,Lake,0,0,4,0,130,1,1,0
SHADY LAWN NURSING HOME,365591,15028 OLD LINCOLNWAY EAST,DALTON,Wayne,0,0,0,0,78,0,0,0
VILLA CAMILLUS  THE,365583,10515 E RIVER RD,COLUMBIA STATION,Lorain,,,,,,,,
SHEPHERD OF THE VALLEY LIBERTY,365298,1501 TIBBETTS WICK ROAD,GIRARD,Trumbull,0,0,3,3,49,0,0,0
"GARDEN MANOR EXTENDED CARE CENTER, INC",365209,6898 HAMILTON MIDDLETOWN ROAD,MIDDLETOWN,Butler,1,1,3,1,162,2,2,0
BROOKHAVEN NURSING & REHABILITATION CENTER,365422,ONE COUNTRY LANE,BROOKVILLE,Montgomery,1,6,0,0,92,0,0,0
PIQUA MANOR,365265,1840 WEST HIGH STREET,PIQUA,Miami,0,0,0,0,87,0,0,0
HERITAGE THE,365541,2820 GREENACRE DR,FINDLAY,Hancock,,,,,,,,
HAMDEN HEALTH CARE VENTURES,365390,38500 STATE ROUTE 160,HAMDEN,Vinton,0,0,0,0,35,0,0,0
O'NEILL HEALTHCARE BAY VILLAGE,365264,605 BRADLEY RD,BAY VILLAGE,Cuyahoga,0,0,0,0,105,0,0,0
ALTERCARE OF NAVARRE CTR FOR REHAB & NRSG CARE,365482,517 PARK STREET NW,NAVARRE,Stark,0,0,0,0,110,0,5,0
WHETSTONE GARDENS AND CARE CENTER,365272,3710 OLENTANGY RIVER ROAD,COLUMBUS,Franklin,15,9,2,1,85,7,2,0
ANNA MARIA OF AURORA,365072,889 NORTH AURORA ROAD,AURORA,Portage,0,0,7,3,67,0,3,0
OHIO LIVING WESTMINSTER-THURBER,365416,717 NEIL AVENUE,COLUMBUS,Franklin,0,0,4,0,101,0,0,0
GARDEN PARK HEALTH CARE CENTER,365529,3536 WASHINGTON AVE,CINCINNATI,Hamilton,0,0,1,0,55,0,0,0
CARINGTON PARK,365286,2217 WEST AVE,ASHTABULA,Ashtabula,0,0,0,0,164,0,0,0
LIFE CARE CENTER OF MEDINA,365085,2400 COLUMBIA RD,MEDINA,Medina,0,0,4,0,111,0,0,0
CARROLL HEALTHCARE CENTER INC,365579,648 LONGHORN STREET,CARROLLTON,Carroll,1,0,1,0,50,1,1,0
OHIO LIVING ROCKYNOL,365051,1150 W MARKET ST,AKRON,Summit,0,1,1,0,44,1,1,0
SLOVENE HOME FOR THE AGED,365567,18621 NEFF RD,CLEVELAND,Cuyahoga,0,0,3,0,108,1,0,0
JACKSON HEALTHCARE,365393,8668 STATE ROUTE 93,JACKSON,Jackson,1,0,0,0,69,0,0,0
ARISTOCRAT BEREA HEALTHCARE AND REHABILITATION,365608,255 FRONT STREET,BEREA,Cuyahoga,1,2,0,0,152,0,12,0
GREENEWOOD MANOR,365454,711 DAYTON-XENIA ROAD,XENIA,Greene,0,0,0,0,44,0,0,0
MAYFIELD HEIGHTS HEALTHCARE.,365355,6757 MAYFIELD RD,MAYFIELD HEIGHTS,Cuyahoga,,,,,,,,
BRIDGEPORT HEALTH CARE CENTER,365313,2125 ROYCE STREET,PORTSMOUTH,Scioto,0,0,0,0,92,0,0,0
BETHANY VILLAGE,365493,6451 FAR HILLS AVENUE,DAYTON,Montgomery,0,2,6,0,238,1,2,0
MAYFAIR VILLAGE NURSING CARE C,365410,3000 BETHEL RD,COLUMBUS,Franklin,0,0,4,0,76,0,0,0
BRIARFIELD AT ASHLEY CIRCLE,365545,5291 ASHLEY CIRCLE,YOUNGSTOWN,Mahoning,2,7,5,0,89,1,0,0
EDGEWOOD MANOR OF GREENFIELD,365221,850 NELLIE STREET,GREENFIELD,Highland,0,0,0,0,55,0,0,0
SUBURBAN HEALTHCARE AND REHABILITATION,365215,20265 EMERY RD,NORTH RANDALL,Cuyahoga,3,0,0,0,119,0,2,0
SHEPHERD OF THE VALLEY-BOARDMAN,365580,7148 WEST BLVD,YOUNGSTOWN,Mahoning,0,0,1,1,29,0,0,0
RIVERSIDE MANOR NRSG & REHAB CTR,365429,1100 EAST STATE ROAD,NEWCOMERSTOWN,Tuscarawas,0,0,18,0,72,0,0,0
