Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
RAPPAHANNOCK WESTMINSTER CANTE,495160,132  LANCASTER DRIVE,IRVINGTON,Lancaster,3,2,7,0,30,23,4,0
HOLLY MANOR NURSING HOME,495339,2003 COBB STREET,FARMVILLE,Prince Edward,0,0,0,0,99,0,1,0
PELICAN HEALTH NORFOLK,495309,827 NORVIEW AVENUE,NORFOLK,Norfolk City,3,0,0,0,45,7,1,0
BURKE HEALTH AND REHABILITATION CENTER,495248,9640 BURKE LAKE ROAD,BURKE,Fairfax,38,19,15,2,80,7,0,0
BRIAN CENTER HEALTH AND REHABILITATION,495218,188 OLD FINCASTLE ROAD,FINCASTLE,Botetourt,0,0,0,0,48,5,0,0
HENRICO HEALTH & REHABILITATION CENTER,495193,561 NORTH AIRPORT DRIVE,HIGHLAND SPRINGS,Henrico,46,1,7,5,71,25,0,0
NEWPORT NEWS NURSING & REHAB,495340,12997 NETTLES DRIVE,NEWPORT NEWS,Newport News City,49,23,6,5,69,15,27,0
MANORCARE HEALTH SERVICES-FAIR OAKS,495217,12475 LEE JACKSON MEMORIAL HIGHWAY,FAIRFAX,Fairfax,5,3,19,7,117,34,11,0
VIRGINIA BAPTIST HOSPITAL DIVISION / GUGGENHEIMER,495112,3300 RIVERMONT AVE,LYNCHBURG,Lynchburg City,10,0,5,1,80,19,0,0
JOHNSON CNTR/FALCONS LANDING,495312,20535 EARHART PLACE,POTOMAC FALLS,Loudoun,19,2,3,3,39,14,4,0
HERITAGE HALL GRUNDY,495259,2966 SLATE CREEK ROAD,GRUNDY,Buchanan,0,0,0,0,112,1,0,0
ROCKY MOUNT HEALTH & REHAB CENTER,495118,300 HATCHER STREET,ROCKY MOUNT,Franklin,71,3,20,3,107,22,16,0
ACCORDIUS HEALTH AT WAYNESBORO LLC,495147,1221 ROSSER AVE,WAYNESBORO,Waynesboro City,4,0,0,0,90,4,2,0
THE LAURELS OF UNIVERSITY PARK,495109,2420 PEMBERTON RD,RICHMOND,Henrico,4,0,39,0,139,6,0,0
YORK CONVALESCENT AND REHABILITATION  CENTER,495342,113 BATTLE ROAD,YORKTOWN,York,0,30,34,0,69,0,33,0
CHERRYDALE HEALTH AND REHABILITATION CENTER,495121,3710 LEE HIGHWAY,ARLINGTON,Arlington,82,14,20,8,135,28,0,0
HERITAGE HALL BLACKSTONE,495353,900 S MAIN ST,BLACKSTONE,Nottoway,20,8,19,0,134,8,6,0
ST FRANCIS NURSING CTR,495204,4 RIDGEWOOD PARKWAY,NEWPORT NEWS,Newport News City,0,0,8,0,69,2,4,0
MANASSAS HEALTH AND REHAB CENTER,495038,8575 RIXLEW LANE,MANASSAS,Manassas City,32,112,17,8,96,16,38,0
PORTSIDE HEALTH & REHAB CENTER,495201,4201 GREENWOOD DRIVE,PORTSMOUTH,Portsmouth City,45,36,4,0,75,18,2,0
GALAX HEALTH AND REHAB,495250,836 GLENDALE RD    PO BOX 229,GALAX,Galax City,11,4,32,19,60,50,6,0
ELIZABETH ADAM CRUMP HEALTH AND REHAB,495299,3600 MOUNTAIN ROAD,GLEN ALLEN,Henrico,0,0,0,0,135,0,0,0
GREENBRIER REGIONAL MEDICAL CENTER,495330,1017 GEORGE WASHINGTON HIGHWAY NORTH,CHESAPEAKE,Chesapeake City,27,17,11,6,84,29,12,0
WONDER CITY REHABILITATION AND NURSING CENTER,495123,905 COUSINS AVENUE,HOPEWELL,Hopewell City,29,5,16,11,108,17,0,0
OAKWOOD MANOR BEDFORD MEM,495046,1613 OAKWOOD STREET,BEDFORD,Bedford City,16,2,13,1,72,9,3,0
ROSE HILL HEALTH AND REHAB,495140,110 CHALMERS COURT,BERRYVILLE,Clarke,0,1,0,0,104,0,14,0
WESTPORT REHABILITATION AND NURSING CENTER,495227,7300 FOREST AVE,RICHMOND,Henrico,33,18,48,10,185,19,11,0
NORFOLK HEALTH AND REHABILITATION CENTER,495210,901 EAST PRINCESS ANNE ROAD,NORFOLK,Norfolk City,1,35,12,0,148,6,9,0
HIRAM W DAVIS MEDICAL CTR,495113,26317 WEST WASHINGTON STREET,PETERSBURG,Petersburg City,13,10,8,0,49,35,9,0
MANORCARE HEALTH SERVICES-IMPERIAL,495283,1719 BELLEVUE AVENUE,RICHMOND,Henrico,28,46,20,9,77,15,39,0
LYNCHBURG HLTH & REHAB CNTR,495105,5615 SEMINOLE AVENUE,LYNCHBURG,Lynchburg City,15,26,15,1,144,24,14,0
CARRINGTON PLACE OF TAPPAHANNOCK,495328,1150 MARSH STREET,TAPPAHANNOCK,Essex,0,2,0,0,50,3,6,0
AUTUMN CARE OF CHESAPEAKE,495256,715 ARGYLL ST,CHESAPEAKE,Chesapeake City,5,2,16,1,103,22,4,0
HERITAGE HALL DILLWYN,495317,119 BRICKYARD DRIVE,DILLWYN,Buckingham,0,0,9,0,57,20,42,0
GOODWIN HOUSE ALEXANDRIA,495057,4800 FILLMORE AVE,ALEXANDRIA,Alexandria City,0,0,0,0,75,10,0,0
THE VIRGINIAN,495319,9229 ARLINGTON BLVD,FAIRFAX,Fairfax City,29,16,23,13,51,26,4,0
JAMES RIVER CONVALESCENT CENTER,495286,540 ABERTHAW AVENUE,NEWPORT NEWS,Newport News City,60,124,65,11,115,23,85,0
ACCORDIUS HEALTH AT BAY POINTE LLC,495086,1148 FIRST COLONIAL RD,VIRGINIA BEACH,Virginia Beach City,8,9,3,1,74,5,11,0
THE BRIAN CENTER,495221,100 ALLEGHANY REGIONAL HOSPITAL LANE,LOW MOOR,Alleghany,0,0,0,0,82,6,0,0
SOUTHAMPTON MEMORIAL HOSP,495157,100 FAIRVIEW DR,FRANKLIN,Franklin City,33,0,13,2,80,17,3,0
RIVERSIDE HEALTHY LIVING COMMUNITY-SMITHFIELD,495332,101 JOHN ROLFE DRIVE,SMITHFIELD,Isle of Wight,0,3,7,0,30,4,13,0
BRANDON OAKS NURSING AND REHABILITATION CENTER,495373,3837 BRANDON AVENUE,ROANOKE,Roanoke,18,2,8,0,42,21,8,0
RIVER VIEW ON THE APPOMATTOX HEALTH & REHAB CENTER,495085,201 EPPS STREET,HOPEWELL,Hopewell City,2,70,16,0,104,4,18,0
VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,495237,1801 CAMELOT DRIVE,VIRGINIA BEACH,Virginia Beach City,37,42,25,6,143,37,29,0
CANTERBURY REHABILITATION & HEALTH CARE CENTER,495272,1776 CAMBRIDGE DRIVE,RICHMOND,Goochland,,,,,,,,
MAPLE GROVE HEALTH CARE CENTER,495365,POST OFFICE BOX 2409,LEBANON,Russell,0,0,8,0,46,5,0,0
FREDERICKSBURG HEALTH AND REHAB,495240,3900 PLANK ROAD,FREDERICKSBURG,Spotsylvania,42,0,0,0,77,27,1,0
ENVOY AT THE VILLAGE,495230,4238 JAMES MADSON HIGHWAY,FORK UNION,Fluvanna,41,2,11,11,59,19,31,0
ACCORDIUS HEALTH AT RIVER POINTE LLC,495241,4142 BONNEY ROAD,VIRGINIA BEACH,Virginia Beach City,39,11,15,7,79,24,0,0
"REGENCY CARE OF ARLINGTON, LLC",495114,1785 SOUTH HAYES STREET,ARLINGTON,Arlington,23,0,26,24,130,23,0,0
WESTMINSTER AT LAKE RIDGE,495280,12185 CLIPPER DRIVE,LAKE RIDGE,Prince William,12,3,7,0,28,15,0,0
WARREN MEMORIAL HOSP LYNN CARE,495316,1000 SHENANDOAH AVENUE,FRONT ROYAL,Warren,8,1,7,1,95,10,3,0
POTOMAC FALLS HEALTH & REHAB CENTER,495179,46531 HARRY BYRD HIGHWAY,STERLING,Loudoun,19,25,24,10,124,17,15,0
CLINCH VALLEY MEDICAL CENTER,495181,2949 W FRONT ST,RICHLANDS,Tazewell,0,0,3,0,10,1,0,0
THE CONVALESCENT CENTER AT PATRIOTS COLONY,495369,6000 PATRIOTS COLONY DRIVE,WILLIAMSBURG,James City,0,2,5,0,46,4,19,0
LIFE CARE CENTER OF NEW MARKET,495139,315 EAST LEE HIGHWAY,NEW MARKET,Shenandoah,83,18,39,19,85,25,5,0
LEE HEALTH AND REHAB CENTER,495352,208 HEALTH CARE DRIVE,PENNINGTON GAP,Lee,84,153,32,4,92,39,78,0
GRAYSON REHABILITATION  AND HEALTH CARE CENTER,495331,400 SOUTH INDEPENDENCE AVENUE,INDEPENDENCE,Grayson,75,53,15,12,76,39,12,1
MOUNT VERNON HEALTHCARE CENTER,495211,8111 TISWELL DRIVE,ALEXANDRIA,Fairfax,,,,,,,,
ENVOY OF WESTOVER HILLS,495327,4403 FOREST HILL AVENUE,RICHMOND,Richmond City,0,2,15,0,117,4,25,0
COLISEUM CONVALESCENT AND REHABILITATION CENTER,495305,305 MARCELLA ROAD,HAMPTON,Hampton City,35,31,36,8,104,11,24,0
FARMVILLE HEALTH & REHAB CENTER,495249,1575 SCOTT DRIVE  ROUTE 5,FARMVILLE,Prince Edward,76,10,12,4,94,10,3,0
ENVOY AT THE MEADOWS,495236,2715 DOGTOWN ROAD,GOOCHLAND,Goochland,0,0,5,0,68,4,2,0
PULASKI HLTH & REHAB CNTR,495294,2401 LEE HIGHWAY,PULASKI,Pulaski,7,0,15,0,89,4,3,0
MONROE HEALTH & REHAB CENTER,495326,1150 NORTHWEST DRIVE,CHARLOTTESVILLE,Albermarle,20,4,7,1,138,8,8,0
MANORCARE HEALTH SERVICES-ARLINGTON,495102,550 SOUTH CARLIN SPRINGS ROAD,ARLINGTON,Arlington,18,35,9,2,120,4,6,0
