Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
DELLRIDGE HEALTH & REHABILITATION CENTER,315129,532 FARVIEW AVE,PARAMUS,Bergen,,,,,,,,
ATRIUM POST ACUTE CARE OF PARK RIDGE,315438,120 NOYES DRIVE,PARK RIDGE,Bergen,94,9,56,31,77,52,3,1
HAMILTON CONTINUING CARE,315223,1059 EDINBURG ROAD,HAMILTON,Mercer,104,0,51,39,103,45,1,0
LINCOLN SPECIALTY CARE CENTER,315233,1640 SOUTH LINCOLN AVENUE,VINELAND,Cumberland,1,1,3,0,147,6,0,2
TEANECK NURSING CENTER,315037,1104 TEANECK ROAD,TEANECK,Bergen,10,0,1,1,75,0,0,0
ABIGAIL HOUSE FOR NURSING & REHABILITATION,315267,1105 -1115 LINDEN STREET,CAMDEN,Camden,61,0,8,4,140,17,0,0
ASPEN HILLS HEALTHCARE CENTER,315260,600 PEMBERTON BROWN MILLS RD,PEMBERTON,Burlington,47,0,12,8,163,14,1,1
INGLEMOOR REHABILITATION AND CARE CENTER OF LIVING,315322,311 S LIVINGSTON AVE,LIVINGSTON,Essex,6,1,4,3,67,11,2,0
MEADOWVIEW NURSING AND REHABILITATION CENTER,315358,235 DOLPHIN AVE,NORTHFIELD,Atlantic,99,0,40,35,103,30,0,0
"HAMILTON GROVE HEALTHCARE AND REHABILITATION, LLC",315423,2300 HAMILTON AVE,HAMILTON,Mercer,54,7,35,25,144,17,10,0
EAGLEVIEW HEALTH AND REHABILITATION,315014,849 BIG OAK ROAD,PITTSGROVE,Salem,4,0,1,0,74,4,0,0
HARROGATE,315262,400 LOCUST STREET,LAKEWOOD,Ocean,0,0,4,2,56,0,0,0
ARISTACARE AT CEDAR OAKS,315214,1311 DURHAM AVENUE,SOUTH PLAINFIELD,Middlesex,11,1,10,3,157,2,0,0
ARISTACARE AT NORWOOD TERRACE,315217,40 NORWOOD AVENUE,PLAINFIELD,Union,4,5,6,3,73,1,2,0
BRAKELEY PARK CENTER,315316,290 RED SCHOOL LANE,PHILLIPSBURG,Warren,92,0,35,26,86,32,0,0
