Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CARE ONE AT HOLMDEL,315092,188 HIGHWAY 34,HOLMDEL,Monmouth,31,6,28,10,98,11,1,0
PEACE CARE ST ANN'S,315413,198 OLD BERGEN ROAD,JERSEY CITY,Hudson,44,0,28,11,89,34,0,0
CONTINUING CARE AT SEABROOK,315469,3002 ESSEX ROAD,TINTON FALLS,Monmouth,2,5,14,2,55,3,13,0
EASTERN PINES CONV CTR,315317,29 NORTH VERMONT AVE,ATLANTIC CITY,Atlantic,5,0,4,0,84,8,0,0
MORRISTOWN POST ACUTE REHAB AND NURSING CENTER,315157,77 MADISON AVENUE,MORRISTOWN,Morris,127,43,52,32,148,25,28,0
ST JOSEPH'S HEALTHCARE AND REHAB CENTER,315194,315 EAST LINDSLEY ROAD,CEDAR GROVE,Essex,85,0,46,26,87,51,0,1
ST LAWRENCE REHAB CENTER,315127,2381 LAWRENCEVILLE ROAD,LAWRENCEVILLE,Mercer,5,0,0,0,39,18,0,0
CARE ONE AT RIDGEWOOD AVENUE,315426,W-90 RIDGEWOOD AVE,PARAMUS,Bergen,14,9,17,9,90,6,1,0
WATERVIEW CENTER,315216,536 RIDGE ROAD,CEDAR GROVE,Essex,67,3,49,24,123,28,2,0
UNITED METHODIST COMMUNITIES AT BRISTOL GLEN,315439,200 BRISTOL GLEN DRIVE,NEWTON,Sussex,0,0,0,0,44,12,0,0
MERIDIAN NURSING AND REHABILITATION AT BRICK,315342,415 JACK MARTIN BLVD,BRICK,Ocean,56,86,11,19,92,33,43,0
ROSE GARDEN NURSING AND REHABILITATION CENTER,315421,1579 OLD FREEHOLD ROAD,TOMS RIVER,Ocean,51,1,3,9,102,31,6,0
MAPLE GLEN CENTER,315328,12-15 SADDLE RIVER ROAD,FAIRLAWN,Bergen,77,5,40,29,93,41,0,0
CAREPOINT HEALTH - BAYONNE HOSPITAL CENTER TCU,315431,29 EAST 29TH STREET,BAYONNE,Hudson,0,0,0,0,9,2,0,0
RIVERSIDE NURSING AND REHABILITATION CENTER,315235,325 JERSEY STREET,TRENTON,Mercer,56,120,42,13,105,64,53,1
ARISTACARE AT CHERRY HILL,315245,1399 CHAPEL AVE WEST,CHERRY HILL,Camden,14,1,19,15,89,19,0,0
COMPLETE CARE AT ARBORS,315333,1750 ROUTE 37 WEST,TOMS RIVER,Ocean,37,0,12,8,63,18,24,0
ALARIS HEALTH AT BOULEVARD EAST,315254,6819 BOULEVARD EAST,GUTTENBERG,Hudson,3,0,1,0,71,2,0,0
ELIZABETH NURSING AND REHAB,315106,1048 GROVE STREET,ELIZABETH,Union,6,0,33,20,48,18,0,0
ATRIUM POST ACUTE CARE OF PRINCETON,315370,5000 WINDROW DRIVE,PRINCETON,Mercer,71,94,38,19,102,23,2,0
KRESSON VIEW CENTER,315207,2601 EVESHAM ROAD,VOORHEES,Camden,17,1,27,3,181,21,1,0
MERCERVILLE CENTER,315094,2240 WHITEHORSE-MERCERVILLE ROAD,MERCERVILLE,Mercer,61,0,28,18,68,43,1,0
MARCELLA CENTER,315330,2305 RANCOCAS ROAD,BURLINGTON,Burlington,75,2,59,19,75,38,4,1
"ARBOR AT LAUREL CIRCLE, THE",315445,100 MONROE STREET,BRIDGEWATER,Somerset,21,0,10,6,29,8,2,0
"OAKS AT DENVILLE, THE",315329,21 POCONO ROAD,DENVILLE,Morris,15,5,20,4,56,7,0,0
SEASHORE GARDENS LIVING CENTER,315340,22 WEST JIMMIE LEEDS ROAD,GALLOWAY TOWNSHIP,Atlantic,2,0,3,0,114,10,0,0
CARE ONE AT THE HIGHLANDS,315132,1350 INMAN AVENUE,EDISON,Middlesex,7,2,2,1,94,5,1,0
"COMPLETE CARE AT BEY LEA, LLC",315264,1351 OLD FREEHOLD ROAD,TOMS RIVER,Ocean,73,49,38,23,67,32,26,0
WARDELL GARDENS AT TINTON FALLS,315414,524 WARDELL ROAD,TINTON FALLS,Monmouth,5,8,4,0,50,6,1,0
VILLAGE POINT,315269,THREE DAVID BRAINERD DRIVE,MONROE TOWNSHIP,Middlesex,24,3,13,18,77,19,0,0
CREST POINTE REHABILITATION AND HEALTHCARE CENTER,315135,1515 HULSE ROAD,PT PLEASANT,Ocean,85,16,18,14,94,21,2,0
CARE ONE AT VALLEY,315369,300 OLD HOOK ROAD,WESTWOOD,Bergen,5,0,6,1,83,7,0,0
TOWER LODGE CARE CENTER,315069,1506 GULLY ROAD,WALL,Monmouth,1,1,0,0,53,2,3,0
FOOTHILL ACRES REHABILITATION & NURSING CENTER,315425,39 EAST MOUNTAIN ROAD,HILLSBOROUGH,Somerset,86,4,51,36,106,20,0,0
MAYWOOD CENTER FOR HEALTH AND REHABILITATION,315386,100 WEST MAGNOLIA AVENUE,MAYWOOD,Bergen,92,5,23,19,88,34,2,0
ROOSEVELT CARE CENTER,315039,118 PARSONAGE ROAD,EDISON,Middlesex,31,3,18,7,144,13,0,2
PREFERRED CARE AT ABSECON,315244,1020 PITNEY ROAD,ABSECON,Atlantic,90,0,25,15,125,37,5,0
RIVERFRONT REHABILITATION AND HEALTHCARE CENTER,315225,5101 NORTH PARK DRIVE,PENNSAUKEN,Camden,66,13,24,11,155,32,3,0
ALARIS HEALTH AT HARBOR VIEW,315310,178-198 OGDEN AVE,JERSEY CITY,Hudson,3,14,3,0,109,4,0,0
SPRING GROVE REHABILITATION AND HEALTHCARE CENTER,315005,144 GALES DRIVE,NEW PROVIDENCE,Union,41,7,22,7,74,3,0,0
N J VETERANS MEM HOME PARAMUS,315346,1 VETERANS DRIVE,PARAMUS,Bergen,126,5,129,79,185,91,0,1
LAUREL BAY HEALTH & REHABILITATION CENTER,315437,32 LAUREL AVENUE,KEANSBURG,Monmouth,14,2,6,2,89,3,1,0
COMPLETE CARE AT GREEN KNOLL,315134,875 ROUTE 202-206 NORTH,BRIDGEWATER,Somerset,48,11,9,3,106,5,23,1
"PARKER AT SOMERSET, INC",315253,15 DELLWOOD LANE,SOMERSET,Somerset,9,0,19,3,90,6,0,0
VOORHEES CENTER,315219,3001 EVESHAM ROAD,VOORHEES,Camden,123,0,54,42,139,41,2,0
ATRIUM POST ACUTE CARE OF MATAWAN,315463,38 FRENEAU AVENUE,MATAWAN,Monmouth,59,1,24,13,87,39,5,0
ALARIS HEALTH AT ST MARY'S,315352,135 SOUTH CENTER STREET,ORANGE,Essex,9,11,13,13,136,40,16,0
"HAMILTON GROVE HEALTHCARE AND REHABILITATION, LLC",315423,2300 HAMILTON AVE,HAMILTON,Mercer,55,7,40,25,146,19,10,0
SOUTH JERSEY EXTENDED CARE,315061,99 MANHEIM AVENUE,BRIDGETON,Cumberland,59,3,2,2,110,37,4,0
ATLANTIC COAST REHAB & HEALTH,315115,485 RIVER AVE,LAKEWOOD,Ocean,97,15,24,19,122,24,0,0
"VOORHEES CARE & REHABILITATION CENTER, THE",315187,1302 LAUREL OAK ROAD,VOORHEES,Camden,119,64,34,25,152,37,28,0
"MANOR, THE",315153,689 WEST MAIN ST,FREEHOLD,Monmouth,12,0,34,29,80,12,0,2
CARE ONE AT EAST BRUNSWICK,315472,599 CRANBURY ROAD,EAST BRUNSWICK,Middlesex,9,0,7,3,83,12,0,0
FRIENDS VILLAGE AT WOODSTOWN,315161,ONE FRIENDS DRIVE,WOODSTOWN,Salem,16,0,15,9,39,22,1,0
CARE ONE AT EVESHAM,315464,870 EAST ROUTE 70,MARLTON,Burlington,,,,,,,,
DAUGHTERS OF MIRIAM CENTER,315021,155 HAZEL STREET,CLIFTON,Passaic,23,6,10,11,127,35,0,0
ARBOR RIDGE REHABILITATION AND HEALTHCARE CENTER,315234,261 TERHUNE DRIVE,WAYNE,Passaic,,,,,,,,
BRIGHTON GARDENS OF EDISON,315351,1801 OAKTREE ROAD,EDISON,Middlesex,15,2,9,8,18,13,1,0
COMPLETE CARE AT SHORROCK,315453,75 OLD TOMS RIVER ROAD,BRICK,Ocean,11,2,8,4,91,4,0,0
MEDFORD LEAS,315144,ONE MEDFORD LEAS WAY,MEDFORD,Burlington,2,0,3,2,8,3,0,0
VOORHEES PEDIATRIC FACILITY,315289,1304 LAUREL OAK ROAD,VOORHEES,Camden,0,4,4,0,108,5,1,0
SUMMER HILL NURSING HOME,315381,111 ROUTE 516,OLD BRIDGE,Middlesex,28,0,8,4,95,28,1,1
CRYSTAL LAKE HLTHCARE & REHAB,315125,395 LAKESIDE BLVD,BAYVILLE,Ocean,75,0,42,126,159,49,2,0
HOLLY MANOR CENTER,315143,84 COLD HILL ROAD,MENDHAM,Morris,56,0,35,23,71,16,1,1
JEFFERSON HEALTH CARE CENTER,315231,535 EGG HARBOR ROAD,SEWELL,Gloucester,30,5,7,4,137,12,13,0
CLOVER MEADOWS HEALTHCARE AND REHABILITATION CENTE,315113,112 FRANKLIN CORNER ROAD,LAWRENCEVILLE,Mercer,53,0,27,21,68,18,9,0
LAKELAND HEALTH CARE CENTER,315261,25 FIFTH AVENUE,HASKELL,Passaic,0,1,2,0,92,0,1,0
HUNTERDON CARE CENTER,315226,1 LEISURE COURT,FLEMINGTON,Hunterdon,3,2,13,2,140,0,0,2
BARTLEY HEALTHCARE NURSING & REHABILITATION,315288,175 BARTLEY ROAD,JACKSON,Ocean,14,2,22,13,121,14,3,0
"ST JOSEPH'S HOME AL & NC, INC",315318,1-3 ST JOSEPH'S TERRACE,WOODBRIDGE,Middlesex,2,0,2,0,28,3,2,0
FOUNTAIN VIEW CARE CENTER,315327,527 RIVER AVE,LAKEWOOD,Ocean,72,10,22,9,93,24,7,0
FOREST MANOR HCC,315224,145 STATE PARK ROAD,HOPE,Warren,82,84,38,25,74,29,33,0
