Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
GRESHAM POST ACUTE CARE AND REHABILITATION,385190,405 NE 5TH STREET,GRESHAM,Multnomah,2,0,0,0,53,6,0,0
AVAMERE CRESTVIEW OF PORTLAND,385031,6530 SW 30TH AVENUE,PORTLAND,Multnomah,20,18,14,2,78,8,15,0
PORTLAND HEALTH & REHABILITATION  CENTER,385228,12441 SE STARK STREET,PORTLAND,Multnomah,0,0,0,0,44,4,9,0
AVAMERE HEALTH SERVICES OF ROGUE VALLEY,385024,625 STEVENS STREET,MEDFORD,Jackson,46,10,10,1,45,34,6,0
CRESWELL HEALTH AND REHABILITATION CENTER,385182,735 SOUTH 2ND STREET,CRESWELL,Lane,15,10,0,0,44,7,1,0
AVAMERE AT THREE FOUNTAINS,385126,835 CRATER LAKE AVENUE,MEDFORD,Jackson,68,10,22,10,65,45,9,1
SECORA REHABILITATION OF CASCADIA,385264,10435 SE CORA STREET,PORTLAND,Multnomah,1,0,0,0,50,7,0,0
REGENCY ALBANY,385220,805 19TH AVENUE SE,ALBANY,Linn,2,15,7,0,32,12,5,0
CHEHALEM HEALTH & REHAB,385199,1900 E. FULTON STREET,NEWBERG,Yamhill,2,0,11,0,41,3,1,0
THE OAKS AT SHERWOOD PARK,385241,4062 ARLETA AVENUE NE,KEIZER,Marion,14,6,6,1,41,4,6,0
MEADOW PARK HEALTH & SPECIALTY CARE CENTER,385222,75 SHORE DRIVE,SAINT HELENS,Columbia,0,5,1,0,37,1,2,0
PARK FOREST CARE CENTER,385258,8643 NE BEECH STREET,PORTLAND,Multnomah,12,4,1,1,34,6,3,0
MILTON FREEWATER HEALTH AND REHABILITATION CENTER,385161,120 ELZORA STREET,MILTON FREEWATER,Umatilla,,,,,,,,
GATEWAY CARE AND RETIREMENT,385268,39 NE 102ND AVENUE,PORTLAND,Multnomah,,,,,,,,
ROSE LINN CARE CENTER,385278,2330 DEBOK ROAD,WEST LINN,Clackamas,1,0,9,0,61,4,3,0
MARQUIS MARIAN ESTATES,385240,390 SE CHURCH STREET,SUBLIMITY,Marion,3,1,0,0,59,2,10,0
PRESTIGE CARE AND REHABILITATION OF REEDWOOD,385055,3540 SE FRANCIS STREET,PORTLAND,Multnomah,20,10,1,0,42,15,1,0
LIFE CARE CTR OF COOS BAY,385157,2890 OCEAN BLVD,COOS BAY,Coos,0,0,8,0,49,0,0,0
AVAMERE REHABILITATION OF EUGENE,385053,2360 CHAMBERS STREET,EUGENE,Lane,0,3,0,0,75,0,1,0
TIMBERVIEW CARE CENTER,385107,1023 6TH AVE SW,ALBANY,Linn,1,1,1,0,56,0,2,0
MENNONITE HOME,385206,5353 COLUMBUS STREET SE,ALBANY,Linn,5,2,10,1,60,7,23,0
MARQUIS TUALATIN POST ACUTE REHAB,385279,19945 SW BOONES FERRY ROAD,TUALATIN,Clackamas,8,0,3,1,43,11,5,0
AVAMERE REHABILITATION OF JUNCTION CITY,385229,530 BIRCH STREET,JUNCTION CITY,Lane,0,1,28,0,37,1,0,0
MARQUIS VERMONT HILLS,385218,6010 SW SHATTUCK ROAD,PORTLAND,Multnomah,7,1,18,2,54,4,0,0
DALLAS RETIREMENT VILLAGE HEALTH CENTER,385207,377 NW JASPER STREET,DALLAS,Polk,0,1,18,0,95,4,37,0
REGENCY GRESHAM NURSING & REHAB CENTER,385015,5905 SE POWELL VALLEY RD,GRESHAM,Multnomah,2,2,0,0,79,6,0,0
CREEKSIDE REHABILITATION AND NURSING,385277,812 SE 48TH AVENUE,PORTLAND,Multnomah,24,2,2,1,36,0,1,0
AVAMERE REHABILITATION OF BEAVERTON,385195,11850 SW ALLEN BLVD.,BEAVERTON,Washington,3,4,3,0,73,5,5,0
AVAMERE REHABILITATION OF OREGON CITY,385125,1400 DIVISION STREET,OREGON CITY,Clackamas,5,2,0,0,60,4,1,0
ROSE VILLA SENIOR LIVING COMMUNITY,38A031,13505 SE RIVER ROAD,PORTLAND,Clackamas,0,0,3,0,33,4,4,0
PROVIDENCE CHILD CENTER,38A001,830 NE 47TH AVENUE,PORTLAND,Multnomah,0,3,0,0,30,3,5,0
AVAMERE TRANSITIONAL CARE AT SUNNYSIDE,385189,4515 SUNNYSIDE ROAD SE,SALEM,Marion,0,2,2,0,67,1,5,0
COAST FORK NURSING CENTER,385152,515 GRANT STREET,COTTAGE GROVE,Lane,0,4,12,0,41,0,8,0
CASCADE MANOR,385276,65 WEST 30TH AVENUE,EUGENE,Lane,0,14,1,0,12,5,26,0
AVAMERE REHABILITATION OF NEWPORT,385162,835 SW 11TH STREET,NEWPORT,Lincoln,24,10,7,6,40,23,8,0
ROBISON JEWISH HEALTH CENTER,385145,6125 SW BOUNDARY STREET,PORTLAND,Multnomah,4,27,4,6,61,10,59,0
MARQUIS SPRINGFIELD,385077,1333 N. 1ST STREET,SPRINGFIELD,Lane,0,11,1,0,80,3,15,0
MYRTLE POINT CARE CENTER,385254,637 ASH STREET,MYRTLE POINT,Coos,0,2,4,0,19,1,6,0
PRESTIGE POST-ACUTE & REHAB CENTER - MCMINNVILLE,385225,421 SE EVANS STREET,MCMINNVILLE,Yamhill,0,0,10,0,45,2,3,0
WILLOWBROOK TERRACE,385201,707 SW 37TH STREET,PENDLETON,Umatilla,0,0,1,0,30,2,8,0
LIFE CARE CENTER OF MCMINNVILLE,385171,1309  NE 27TH STREET,MCMINNVILLE,Yamhill,9,8,4,0,42,12,9,0
AIDAN SENIOR LIVING AT REEDSPORT,385164,600 RANCH ROAD,REEDSPORT,Douglas,0,0,5,0,16,3,4,0
ROSE HAVEN NURSING CENTER,385151,740 NW HILL,ROSEBURG,Douglas,0,0,16,0,64,2,0,0
ROGUE VALLEY MANOR,385250,1200 MIRA MAR AVENUE,MEDFORD,Jackson,0,11,14,0,29,9,49,0
INDEPENDENCE HEALTH AND REHABILITATION CENTER,385188,1525 MONMOUTH STREET,INDEPENDENCE,Polk,0,1,4,0,35,1,0,0
AVAMERE REHABILITATION OF COOS BAY,385239,2625 KOOS BAY BLVD,COOS BAY,Coos,3,6,3,0,42,5,14,0
FRIENDSHIP HEALTH CENTER,385121,3320 SE HOLGATE BLVD,PORTLAND,Multnomah,11,79,1,0,62,19,48,0
UMPQUA VALLEY NURSING & REHABILITATION CENTER,385143,525 W. UMPQUA STREET,ROSEBURG,Douglas,4,0,17,0,82,5,3,0
MARQUIS FOREST GROVE POST ACUTE REHAB,385204,3300 19TH AVENUE,FOREST GROVE,Washington,0,16,5,0,38,5,18,0
FOREST GROVE REHABILITATION AND CARE CENTER,385155,3900 PACIFIC AVENUE,FOREST GROVE,Washington,4,17,13,0,47,7,13,0
LAGRANDE POST ACUTE REHAB,385211,91 ARIES LANE,LA GRANDE,Union,0,7,4,0,26,1,1,0
MARQUIS AUTUMN HILLS MEMORY CARE,38A026,6630 SW BVTRN-HILLS HWY,PORTLAND,Washington,0,0,15,0,37,2,2,0
VILLAGE AT HILLSIDE,385269,400 NW HILLSIDE PARK WAY,MCMINNVILLE,Yamhill,1,23,6,0,12,4,1,0
