Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
LINN HAVEN REHAB & HEALTHCARE,165302,530 SOUTH LINN AVENUE,NEW HAMPTON,Chickasaw,0,6,3,0,50,3,17,0
IOWA JEWISH SENIOR LIFE CENTER,165006,900 POLK BOULEVARD,DES MOINES,Polk,38,12,25,15,35,41,11,0
FRIENDSHIP VILLAGE RETIREMENT,165081,600 PARK LANE,WATERLOO,Black Hawk,26,5,20,9,53,38,2,0
MANORCARE HEALTH SERVICES,165104,901 WEST THIRD STREET,DUBUQUE,Dubuque,22,4,11,6,52,26,28,0
STRAWBERRY POINT LUTHERAN HOME,165135,313 ELKADER STREET,STRAWBERRY POINT,Clayton,0,3,0,0,15,3,5,0
MADRID HOME FOR THE AGED,165118,613 WEST NORTH STREET,MADRID,Boone,4,9,18,1,61,18,12,0
GREAT RIVER KLEIN CENTER,165110,1221 S GEAR STREET,WEST BURLINGTON,Des Moines,5,34,21,0,102,32,84,0
GOOD SHEPHERD HEALTH CENTER,165072,302 SECOND STREET NE,MASON CITY,Cerro Gordo,143,10,56,21,165,106,41,0
KAHL HOME FOR THE AGED & INFIRMED,165146,6701 JERSEY RIDGE ROAD,DAVENPORT,Scott,15,1,6,1,81,20,9,0
HENRY COUNTY HEALTH CENTER,165147,401 SOUTH VAN BUREN,MOUNT PLEASANT,Henry,0,0,1,0,34,5,4,0
RIDGECREST VILLAGE,165049,4130 NORTHWEST BOULEVARD,DAVENPORT,Scott,15,25,23,3,56,23,159,0
CHAUTAUQUA GUEST HOME #2,165019,602 ELEVENTH STREET,CHARLES CITY,Floyd,25,6,21,1,43,16,4,0
MANORCARE HEALTH SERVICES,165034,201 WEST RIDGEWAY AVENUE,WATERLOO,Black Hawk,60,0,18,2,62,25,1,0
EMBASSY REHAB AND CARE CENTER,165145,206 PORT NEAL ROAD,SERGEANT BLUFF,Woodbury,32,4,3,3,34,21,6,0
MANORCARE HEALTH SERVICES,165033,815 EAST LOCUST STREET,DAVENPORT,Scott,1,0,12,0,64,8,5,0
OAKNOLL RETIREMENT RESIDENCE,165030,1 OAKNOLL CT,IOWA CITY,Johnson,0,0,6,0,49,7,2,0
MANORCARE HEALTH SERVICES,165017,1940 FIRST AVENUE NE,CEDAR RAPIDS,Linn,15,4,29,12,68,16,15,0
MISSISSIPPI VALLEY,165151,PO BOX 1270,KEOKUK,Lee,3,15,6,0,72,20,32,0
SHADY OAKS,165082,1409 WEST MAIN STREET,LAKE CITY,Calhoun,0,25,7,0,50,7,22,0
ROWLEY MEMORIAL MASONIC HOME,165149,3000 EAST WILLIS AVENUE,PERRY,Dallas,20,1,18,9,34,15,1,0
"QHC WINTERSET NORTH, LLC",165497,411 EAST LANE STREET,WINTERSET,Madison,6,0,13,0,52,8,15,0
MAPLE HEIGHTS,165267,2 SUNRISE AVENUE,MAPLETON,Monona,7,6,9,3,35,25,0,0
LINN MANOR CARE CENTER,165511,1140 ELIM DRIVE,MARION,Linn,8,1,2,0,21,5,2,0
AZRIA HEALTH CLARINDA,165158,600 MANOR DRIVE,CLARINDA,Page,2,6,6,0,41,10,6,0
GRANDVIEW HEALTHCARE CENTER,165340,800 FIFTH STREET SE,OELWEIN,Fayette,25,37,12,4,39,31,57,0
EAGLE POINT HEALTH CARE CENTER,165218,801 28TH AVENUE NORTH,CLINTON,Clinton,31,18,18,5,54,25,60,0
KEYSTONE NURSING CARE CENTER INC,165604,250 FIFTH STREET,KEYSTONE,Benton,49,5,20,7,37,26,3,0
PILLAR OF CEDAR VALLEY,165307,1410 WEST DUNKERTON ROAD,WATERLOO,Black Hawk,52,7,18,8,161,28,74,0
ACCURA HEALTHCARE OF CRESCO,165490,701 VERNON ROAD SW,CRESCO,Howard,0,3,0,0,31,9,0,0
LONE TREE HEALTH CARE CENTER,165388,501 EAST PIONEER ROAD,LONE TREE,Johnson,0,0,0,0,36,2,1,0
SOUTHFIELD WELLNESS COMMUNITY,165411,2416 SOUTH DES MOINES STREET,WEBSTER CITY,Hamilton,51,36,10,3,66,51,55,0
PREMIER ESTATES OF MUSCATINE,165578,3440 MULBERRY AVENUE,MUSCATINE,Muscatine,15,37,7,2,63,15,40,0
WINSLOW HOUSE CARE CENTER,165440,3456 INDIAN CREEK ROAD,MARION,Linn,30,0,9,2,42,19,9,1
REGENCY PARK NURSING & REHAB CENTER OF JEFFERSON,165233,100 RAM ROAD,JEFFERSON,Greene,17,0,4,1,40,4,0,0
"QHC HUMBOLDT NORTH, LLC",165533,1111 11TH AVE NORTH,HUMBOLDT,Humboldt,44,0,15,1,47,18,2,0
WESTWING PLACE,165619,1118 11TH STREET,DE WITT,Clinton,18,1,14,2,61,21,1,0
RAVENWOOD SPECIALTY CARE,165251,2651 ST FRANCIS DRIVE,WATERLOO,Black Hawk,110,8,56,25,93,56,19,0
ACCURA HEALTHCARE OF STANTON,165332,"213 HALLAND AVENUE, PO BOX 430",STANTON,Montgomery,15,19,15,1,32,5,9,0
MAQUOKETA CARE CENTER,165579,1202 GERMAN STREET,MAQUOKETA,Jackson,6,0,6,1,28,15,35,0
BLACKHAWK LIFE CARE CENTER,165499,73 WEST 5TH STREET,LAKE VIEW,Sac,15,4,9,0,24,10,12,0
REGENCY CARE CENTER,165399,815 HIGH ROAD,NORWALK,Warren,0,7,23,0,69,8,45,0
HALCYON HOUSE,165483,1015 SOUTH IOWA AVENUE,WASHINGTON,Washington,3,0,0,0,46,5,2,0
GOOD SAMARITAN SOCIETY - WAUKON,165240,21 EAST MAIN STREET,WAUKON,Allamakee,2,0,8,0,50,11,2,0
PEARL VALLEY REHABILITATION AND NURSING AT LAKE PA,165445,1304 SOUTH MARKET,LAKE PARK,Dickinson,1,0,5,0,28,5,0,0
GREAT RIVER CARE CENTER,165301,1400 WEST MAIN,MC GREGOR,Clayton,21,38,13,12,21,19,35,1
CREST HAVEN CARE CENTRE,165275,1000 EAST HOWARD,CRESTON,Union,1,2,0,0,28,4,2,0
ODEBOLT SPECIALTY CARE,165180,801 SOUTH DES MOINES STREET,ODEBOLT,Sac,0,0,10,0,22,9,4,0
"ACCURA HEALTHCARE OF NEWTON WEST, LLC",165420,2130 WEST 18TH STREET SOUTH,NEWTON,Jasper,,,,,,,,
"ACCURA HEALTHCARE OF OGDEN, LLC",165434,625 EAST OAK STREET,OGDEN,Boone,2,0,1,0,40,6,0,0
CARING ACRES NURSING & REHAB CENTER,165217,1000 HILLCREST DRIVE,ANITA,Cass,0,0,4,0,31,2,1,0
CLEARVIEW HOME,165269,406 WEST WASHINGTON,MOUNT AYR,Ringgold,25,0,22,1,58,21,1,0
SIBLEY SPECIALTY CARE,165401,700 NINTH AVENUE NORTH,SIBLEY,Osceola,0,0,5,0,42,11,0,0
VALLEY VIEW COMMUNITY,165356,108 SOUTH HIGH STREET,GREENE,Butler,1,0,6,0,19,3,0,0
RICEVILLE FAMILY CARE AND THERAPY CENTER,165541,915 WOODLAND AVENUE,RICEVILLE,Mitchell,19,2,5,3,22,26,14,0
BETHANY LUTHERAN HOME,165524,SEVEN ELLIOTT STREET,COUNCIL BLUFFS,Pottawattamie,21,34,57,0,79,32,83,0
DONNELLSON HEALTH CENTER,165260,901 STATE STREET,DONNELLSON,Lee,3,0,6,0,47,9,0,0
THE ALVERNO SENIOR CARE COMMUNITY,165509,849 13TH AVENUE NORTH,CLINTON,Clinton,55,18,20,5,68,48,44,0
STACYVILLE COMMUNITY NURSING HOME,165438,413 SOUTH BROAD STREET,STACYVILLE,Mitchell,0,1,1,0,26,7,0,0
DAVENPORT LUTHERAN HOME,165510,1130 W 53RD STREET,DAVENPORT,Scott,53,10,27,10,61,36,21,0
BISHOP DRUMM RETIREMENT CENTER,165448,5837 WINWOOD DRIVE,JOHNSTON,Polk,19,1,30,13,0,12,5,0
RED OAK REHAB AND CARE CENTER,165185,1600 SUMMIT STREET,RED OAK,Montgomery,2,0,3,0,29,9,4,0
MANOR HOUSE CARE CENTER,165325,1212 SOUTH STUART STREET,SIGOURNEY,Keokuk,37,45,7,4,38,33,60,1
PINNACLE SPECIALTY CARE,165298,1223 PRAIRIEVIEW  ROAD,CEDAR FALLS,Black Hawk,42,37,17,4,89,18,22,0
GOOD SAMARITAN SOCIETY - FOREST CITY,165213,606 SOUTH SEVENTH STREET,FOREST CITY,Winnebago,10,5,18,7,27,26,3,0
WESTVIEW OF INDIANOLA CARE CENTER,165369,1900 WEST THIRD PLACE,INDIANOLA,Warren,0,6,7,0,62,12,56,0
THE NEW HOMESTEAD,165525,2306 STATE STREET,GUTHRIE CENTER,Guthrie,0,32,4,0,47,9,19,0
GRUNDY CARE CENTER,165241,102 EAST J AVENUE,GRUNDY CENTER,Grundy,0,2,5,0,32,6,9,0
MERCYONE NORTH IOWA MEDICAL SERVICES,165183,910 NORTH EISENHOWER AVENUE,MASON CITY,Cerro Gordo,7,0,0,0,17,4,2,0
ACCURA HEALTHCARE OF BANCROFT,165408,546 EAST RAMSEY STREET,BANCROFT,Kossuth,17,0,7,7,20,13,0,0
MANORCARE HEALTH SERVICES -WEST DES MOINES,165601,5010 GRAND RIDGE DRIVE,WEST DES MOINES,Polk,18,6,7,2,83,9,1,0
LUTHERAN LIVING SENIOR CAMPUS,165432,2421 LUTHERAN DRIVE,MUSCATINE,Muscatine,42,4,44,12,126,36,2,0
KINGSLEY SPECIALTY CARE,165329,305 WEST THIRD BOX 10,KINGSLEY,Plymouth,11,10,2,2,32,8,9,0
"ACCURA HEALTHCARE OF KNOXVILLE, LLC",165382,606 NORTH SEVENTH STREET,KNOXVILLE,Marion,31,7,6,2,45,19,1,0
AZRIA HEALTH WINTERSET,165188,1015 WEST SUMMIT,WINTERSET,Madison,1,0,8,0,59,1,0,7
MAPLE MANOR VILLAGE,165346,345 PARROTT ST,APLINGTON,Butler,7,5,3,2,25,7,19,0
MANLY SPECIALTY CARE,165226,601 E SOUTH STREET,MANLY,Worth,0,0,8,0,33,7,1,0
MORNING SUN CARE CENTER,165331,200 WASHINGTON,MORNING SUN,Louisa,16,16,8,2,29,17,30,0
"ACCURA HEALTHCARE OF PLEASANTVILLE, LLC",165324,909 NORTH STATE STREET,PLEASANTVILLE,Marion,0,1,2,0,45,2,0,0
PATTY ELWOOD CENTER,165527,21668 80TH STREET,CRESCO,Howard,24,12,17,7,17,18,15,0
EXIRA CARE CENTER,165412,411 SOUTH CARTHAGE,EXIRA,Audubon,11,1,20,4,40,16,2,0
LAURENS CARE CENTER,165219,304 EAST VETERANS ROAD,LAURENS,Pocahontas,1,0,1,0,32,6,0,0
PLEASANTVIEW HOME,165470,811 THIRD STREET,KALONA,Washington,7,0,13,3,46,20,5,0
CRESTVIEW ACRES,165299,1485 GRAND,MARION,Linn,2,2,1,1,,2,0,0
"ACCURA HEALTHCARE OF NEWTON EAST, LLC",165421,1743 SOUTH EIGHTH AVENUE EAST,NEWTON,Jasper,1,0,0,0,46,3,1,0
DUMONT WELLNESS CENTER,165339,921 THIRD STREET,DUMONT,Butler,0,3,1,0,29,0,13,0
LUTHER MANOR COMMUNITIES,165513,3131 HILLCREST ROAD,DUBUQUE,Dubuque,65,28,45,25,59,51,124,0
MARIAN HOME,165539,2400 SIXTH AVENUE NORTH,FORT DODGE,Webster,29,2,17,5,63,42,6,0
STONEHILL CARE CENTER,165471,3485 WINDSOR AVENUE,DUBUQUE,Dubuque,10,44,55,0,186,58,196,0
IOWA MASONIC HEALTH FACILITIES,165553,2500 GRANT STREET,BETTENDORF,Scott,20,3,21,0,59,23,0,0
SIOUX CENTER HEALTH  ROYALE MEADOWS,165157,1400 7TH AVENUE SE,SIOUX CENTER,Sioux,2,2,15,2,66,15,9,0
GOOD SAMARITAN SOCIETY - ALGONA,165190,412 WEST KENNEDY STREET,ALGONA,Kossuth,8,0,12,0,71,12,1,0
COUNTRY VIEW MANOR INC,165554,100 CEDAR LANE,SIBLEY,Osceola,25,0,10,4,39,10,0,0
HERITAGE CARE AND REHABILITATION CENTER,165367,501 SOUTH KENTUCKY AVE,MASON CITY,Cerro Gordo,3,27,6,0,66,16,44,0
ROTARY SENIOR LIVING,165500,500 SOUTH BLAINE AVENUE,EAGLE GROVE,Wright,,,,,,,,
OAKVIEW NURSING AND REHABILITATION,165439,1212 INDIAN HILLS DRIVE,BURLINGTON,Des Moines,1,102,19,1,47,4,30,0
WEST POINT CARE CENTER INC,165569,607 6TH STREET  PO BOX 398,WEST POINT,Lee,24,9,14,0,28,21,11,0
GOOD SAMARITAN SOCIETY - GEORGE,165247,324 FIRST AVENUE NORTH,GEORGE,Lyon,26,6,6,5,28,29,6,0
PLEASANT VIEW HOME,165413,410 SPRUCE STREET,ALBERT CITY,Buena Vista,11,0,2,0,31,9,7,0
ST LUKE LUTHERAN NURSING HOME,165484,1301 SAINT LUKE DRIVE,SPENCER,Clay,1,2,36,0,69,10,8,0
WEST RIDGE CARE CENTER,165567,3131 F AVENUE NW,CEDAR RAPIDS,Linn,1,2,10,0,41,5,0,0
PARKVIEW CARE CENTER,165306,2237 HIGHWAY 34,FAIRFIELD,Jefferson,8,0,18,1,46,13,13,0
ST LUKE'S HELEN G NASSIF TRANSITIONAL CARE CENTER,165389,1420 UNITYPOINT WAY,CEDAR RAPIDS,Linn,0,0,0,0,20,5,1,0
LYON SPECIALTY CARE,165215,1010 SOUTH UNION,ROCK RAPIDS,Lyon,31,15,11,5,31,26,21,0
LAPORTE CITY SPECIALTY CARE,165300,1100 HWY 218 N,LA PORTE CITY,Black Hawk,23,14,28,8,35,17,35,0
NEWTON HEALTH CARE CENTER,165427,200 SOUTH EIGHTH AVENUE EAST,NEWTON,Jasper,35,25,26,18,55,32,65,0
THE VINTON LUTHERAN HOME,165552,1301 SECOND AVENUE SOUTH,VINTON,Benton,44,39,19,4,45,16,50,0
GOLDENROD MANOR,165489,225 WEST LAPERLA DRIVE,CLARINDA,Page,0,0,10,0,33,8,0,0
CAREAGE HILLS REHABILITATION AND HEALTHCARE,165428,725 NORTH SECOND STREET,CHEROKEE,Cherokee,0,0,3,0,36,7,6,0
GRAND MEADOWS,165618,5300 GRAND MEADOW DRIVE,ASBURY,Dubuque,3,0,7,1,27,10,15,0
ADEL ACRES,165555,1919 GREENE STREET,ADEL,Dallas,1,0,14,0,34,5,0,0
TITONKA CARE CENTER,165431,312 FIRST AVENUE NW,TITONKA,Kossuth,26,2,12,5,20,14,6,0
ELKADER CARE CENTER,165391,116 REIMER STREET SW,ELKADER,Clayton,8,1,4,1,23,15,8,0
KEOTA HEALTH CARE CENTER,165355,204 NORTH KEOKUK WASHINGTON ROAD,KEOTA,Keokuk,0,0,4,0,34,3,3,0
RAMSEY VILLAGE,165514,1611 27TH STREET,DES MOINES,Polk,13,0,8,8,45,22,13,0
GOOD SAMARITAN SOCIETY - RED OAK,165191,201 ALIX AVENUE,RED OAK,Montgomery,0,0,11,0,45,0,1,0
CENTERVILLE SPECIALTY CARE,165225,1208 EAST CROSS STREET,CENTERVILLE,Appanoose,43,2,23,8,42,13,32,0
POCAHONTAS MANOR,165461,700 NW SEVENTH STREET,POCAHONTAS,Pocahontas,33,2,6,1,30,31,4,0
WESLEY PARK CENTRE,165543,500 FIRST STREET NORTH,NEWTON,Jasper,46,5,22,8,55,38,25,0
PLEASANT ACRES CARE CENTER,165248,309 RAILROAD STREET,HULL,Sioux,10,3,0,0,22,11,17,0
"AKRON  CARE CENTER, INC",165595,991 HIGHWAY 3,AKRON,Plymouth,8,0,2,2,41,19,0,0
COUNTRYSIDE HEALTH CARE CENTER,165540,6120 MORNINGSIDE AVENUE,SIOUX CITY,Woodbury,24,12,22,7,32,21,36,0
"HIGHLAND RIDGE CARE CENTER, LLC",165566,102 HIGHLAND CIRCLE,WILLIAMSBURG,Iowa,0,0,20,0,48,9,22,0
