Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
HONORAGE NURSING CENTER,425115,1207 NORTH CASHUA ROAD,FLORENCE,Florence,14,1,9,2,62,14,14,0
HEARTLAND HEALTH AND REHABILITATION CARE CENTER-HA,425289,1800 EAGLE LANDING BLVD,HANAHAN,Charleston,1,7,8,5,71,3,11,1
MUSC HEALTH MULLINS NURSING HOME,425312,518 S MAIN STREET,MULLINS,Marion,5,4,11,2,74,5,5,0
"SAINT MATTHEWS HEALTH CARE, LLC",425170,601 DANTZLER STREET,SAINT MATTHEWS,Calhoun,52,4,28,17,100,25,41,0
RICE NURSING HOME,425387,100 FINLEY ROAD,COLUMBIA,Richland,24,24,4,4,73,14,6,0
MAGNOLIA PLACE - GREENVILLE,425361,35 SOUTHPOINT DRIVE,GREENVILLE,Greenville,69,37,18,7,105,19,26,1
PATEWOOD REHABILITATION & HEALTHCARE CENTER,425305,2 GRIFFITH ROAD,GREENVILLE,Greenville,3,1,2,0,95,8,2,1
THE PRESTON HEALTH CENTER,425325,87 BIRD SONG WAY,HILTON HEAD ISLAND,Beaufort,0,0,5,0,43,5,0,0
RIDGEWAY MANOR HEALTHCARE CENTER,425158,117 BELLFIELD ROAD,RIDGEWAY,Fairfield,10,4,1,1,69,7,6,0
WHITE OAK MANOR - ROCK HILL,425088,1915 EBENEZER RD,ROCK HILL,York,2,1,12,0,123,19,3,0
LIFE CARE CENTER OF HILTON HEAD,425147,120 LAMOTTE DRIVE,HILTON HEAD ISLAND,Beaufort,6,8,3,1,48,8,0,0
GREENVILLE POST ACUTE,425042,661 RUTHERFORD RD,GREENVILLE,Greenville,22,16,35,18,120,7,3,0
MILLENNIUM POST ACUTE REHABILITATION,425105,2416 SUNSET BOULEVARD,WEST COLUMBIA,Lexington,57,1,15,10,92,31,2,0
HEALTHCARE CENTER OF WESLEY COMMONS,425078,1110 MARSHALL ROAD,GREENWOOD,Greenwood,6,1,4,4,77,13,18,0
WHITE OAK AT NORTH GROVE INC,425408,290 N GROVE MEDICAL PARK DRIVE,SPARTANBURG,Spartanburg,40,15,41,11,97,32,3,0
ROSECREST REHABILITATION AND HEALTHCARE CENTER,425376,200 FORTRESS DRIVE,INMAN,Spartanburg,0,0,0,0,34,1,0,0
SENECA HEALTH & REHABILITATION CENTER,425139,140 TOKEENA RD,SENECA,Oconee,55,3,16,7,95,19,0,0
WHITE OAK ESTATES,425290,400 WEBBER ROAD,SPARTANBURG,Spartanburg,0,4,22,0,84,13,8,0
HALLMARK HEALTHCARE CENTER,425326,255 MIDLAND PARKWAY,SUMMERVILLE,Dorchester,55,8,17,13,61,27,7,0
PRUITTHEALTH-WALTERBORO,425053,401 WITSELL STREET,WALTERBORO,Colleton,48,20,36,12,94,11,0,0
"ABBEVILLE NURSING HOME, INC.",425057,83 THOMSON CIRCLE,ABBEVILLE,Abbeville,0,0,17,0,74,6,6,0
MAGNOLIA MANOR - GREENWOOD,425172,1415 PARKWAY DRIVE,GREENWOOD,Greenwood,39,15,5,4,74,31,100,0
IVA REHABILITATION AND HEALTHCARE CENTER,425317,406 WEST BROAD STREET,IVA,Anderson,1,1,2,0,51,0,4,0
CHERAW HEALTHCARE,425005,400 MOFFAT ROAD,CHERAW,Chesterfield,15,35,18,1,106,9,30,0
MANNA REHABILITATION AND HEALTHCARE CENTER,425084,716 E CEDAR ROCK ST,PICKENS,Pickens,,,,,,,,
NHC HEALTHCARE - LAURENS,425054,379 PINEHAVEN STREET EXTENSION,LAURENS,Laurens,0,0,14,0,147,2,1,0
EASLEY PLACE-A CONTINUUM OF CARE COMMUNITY,425409,706 PELZER HIGHWAY,EASLEY,Pickens,8,10,1,0,40,9,29,0
HEARTLAND OF COLUMBIA REHAB AND NURSING CENTER,425008,2601 FOREST DRIVE,COLUMBIA,Richland,0,14,6,4,101,3,11,0
