Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
ST ELIZABETH CARE CENTER,265676,649 SOUTH WALNUT,SAINT ELIZABETH,Miller,0,0,0,0,60,0,2,0
ST JAMES LIVING CENTER,265225,"415 SIDNEY STREET, PO BOX 69",SAINT JAMES,Phelps,0,10,6,0,69,0,14,0
ROARING RIVER HEALTH AND REHABILITATION,265538,812 OLD EXETER ROAD,CASSVILLE,Barry,0,24,0,0,70,0,18,0
LUTHERAN CONVALESCENT HOME,265600,723 SOUTH LACLEDE STATION RD,WEBSTER GROVES,St. Louis,51,30,38,8,191,44,76,0
DIXON NURSING & REHAB,265418,403 EAST 10TH STREET,DIXON,Pulaski,0,0,2,0,31,3,0,0
ST LUKE'S NURSING CENTER INC,265661,1220 EAST FAIRVIEW,CARTHAGE,Jasper,0,0,16,0,70,2,2,0
LEBANON NORTH NURSING & REHAB,265123,596 MORTON ROAD,LEBANON,Laclede,33,1,39,4,82,14,3,0
GAMMA ROAD LODGE,265398,250 E LOCUST,WELLSVILLE,Montgomery,0,0,0,0,45,1,0,0
NORTH VILLAGE PARK,265330,2041 SILVA LANE,MOBERLY,Randolph,0,1,1,0,179,0,12,0
OSAGE BEACH REHABILITATION AND HEALTH CARE CENTER,265171,844 PASSOVER ROAD,OSAGE BEACH,Camden,0,0,15,0,65,3,0,0
TWIN PINES ADULT CARE CENTER,265198,1900 S JAMISON,KIRKSVILLE,Adair,0,1,11,0,59,1,3,0
GAINESVILLE HEALTH CARE CENTER,265312,"77 MEDICAL DRIVE, PO BOX 628",GAINESVILLE,Ozark,0,0,3,0,45,0,0,0
CRYSTAL OAKS,265369,"1500 CALVARY CHURCH ROAD, PO BOX 680",FESTUS,Jefferson,30,0,18,1,87,19,3,0
MONITEAU CARE CENTER,265648,200 SOUTH GERHART,CALIFORNIA,Moniteau,0,0,0,0,23,0,0,0
CLARU DEVILLE NURSING CENTER,265514,105 SPRUCE STREET,FREDERICKTOWN,Madison,5,1,1,0,70,8,1,0
COUNTRY CLUB CARE CENTER OF WARRENSBURG,265645,503 REGENT DRIVE,WARRENSBURG,Johnson,0,0,0,0,54,3,7,0
LINCOLN COUNTY NURSING & REHAB,265433,"1145 EAST CHERRY STREET, PO BOX 130",TROY,Lincoln,0,0,19,0,74,0,0,0
SOUTH HAMPTON PLACE,265618,4700 BRANDON WOODS,COLUMBIA,Boone,18,2,9,2,56,8,4,0
REDWOOD OF CAMERON,265633,801 EUCLID,CAMERON,Clinton,0,0,9,0,60,3,1,0
"OZARKS METHODIST MANOR, THE",265594,"205 SOUTH COLLEGE,  PO BOX 403",MARIONVILLE,Lawrence,24,0,7,0,49,13,11,0
MINER NURSING CENTER,265548,410 H ROAD,SIKESTON,Scott,0,0,1,0,36,2,1,0
"MARANATHA VILLAGE, INC",265475,233 EAST  NORTON ROAD,SPRINGFIELD,Greene,7,1,8,0,92,4,3,0
FRENE VALLEY OF OWENSVILLE-A STONEBRIDGE COMMUNITY,265670,1016 W HIGHWAY 28,OWENSVILLE,Gasconade,13,6,8,2,68,8,11,0
BENTWOOD NURSING & REHAB,265757,1501 CHARBONIER ROAD,FLORISSANT,St. Louis,3,3,4,0,76,4,2,0
SMITHVILLE LIVING CENTER,265454,106 HOSPITAL DRIVE,SMITHVILLE,Clay,0,0,3,0,17,0,0,0
WILSON'S CREEK NURSING & REHAB,265161,3403 WEST MT VERNON,SPRINGFIELD,Greene,6,6,0,0,129,11,4,0
NAZARETH LIVING CENTER,265636,#2 NAZARETH LANE,SAINT LOUIS,St. Louis,68,22,41,30,78,39,2,0
BETH HAVEN NURSING HOME,265108,2500 PLEASANT STREET,HANNIBAL,Marion,5,6,1,1,90,5,1,0
WESTVIEW NURSING HOME,265423,301 WEST DUNLOP STREET,CENTER,Ralls,3,0,0,0,56,8,2,0
STONEBRIDGE FLORISSANT,265365,6768 NORTH HIGHWAY 67,FLORISSANT,St. Louis,20,3,10,3,77,8,3,0
"PILLARS OF NORTH COUNTY HEALTH & REHAB CENTER, THE",265341,13700 OLD HALLS FERRY ROAD,FLORISSANT,St. Louis,2,1,1,2,57,3,0,0
BRUNSWICK NURSING & REHAB,265598,721 WEST HARRISON ST,BRUNSWICK,Chariton,0,0,11,0,44,1,1,0
"VILLA AT BLUE RIDGE, THE",265251,701 BLUE RIDGE ROAD,COLUMBIA,Boone,5,2,0,0,61,4,6,0
FRIENDSHIP VILLAGE CHESTERFIELD,265121,15201 OLIVE BOULEVARD,CHESTERFIELD,St. Louis,27,27,27,10,63,17,40,0
TABLEROCK HEALTHCARE,265288,276 FOUNTAIN LANE,KIMBERLING CITY,Stone,0,1,0,0,68,1,0,0
