Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
BALLENGER CREEK CENTER,215001,347 BALLENGER DRIVE,FREDERICK,Frederick,102,24,32,16,93,51,10,0
WICOMICO NURSING HOME,215007,P.O. BOX 2378 900 BOOTH ST,SALISBURY,Wicomico,13,0,15,3,67,5,0,0
PEAK HEALTHCARE AT THE PINES,215010,610 DUTCHMAN'S LANE,EASTON,Talbot,17,5,37,9,87,17,46,0
CADIA HEALTHCARE - ANNAPOLIS,215005,900 VAN BUREN STREET,ANNAPOLIS,Anne Arundel,0,0,7,0,73,12,5,1
LITTLE SISTERS OF THE POOR,215354,601 MAIDEN CHOICE LANE,BALTIMORE,Baltimore,0,0,6,0,31,9,1,0
ENCORE AT TURF VALLEY,215355,11150 RESORT ROAD,ELLICOTT CITY,Howard,14,0,0,0,75,20,0,0
FUTURE CARE OLD COURT,215118,5412 OLD COURT ROAD,RANDALLSTOWN,Baltimore,9,1,15,0,121,11,1,0
ST JOSEPH'S MINISTRIES,215267,331 SOUTH SETON AVENUE,EMMITSBURG,Frederick,0,14,22,0,75,1,2,0
BAYLEIGH CHASE,215137,501 DUTCHMAN'S LANE,EASTON,Talbot,1,0,18,0,42,7,0,0
FAIRFIELD NURSING & REHABILITATION CENTER,215236,1454 FAIRFIELD LOOP ROAD,CROWNSVILLE,Anne Arundel,35,0,29,8,76,31,2,0
GARRETT COUNTY SUBACUTE UNIT,215310,251 NORTH FOURTH STREET,OAKLAND,Garrett,1,0,7,0,3,0,0,0
COLLINGTON EPISCOPAL LIFE CARE,215180,10450 LOTTSFORD ROAD,MITCHELLVILLE,Prince George's,2,0,4,3,22,13,2,0
