Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
THE HSC PEDIATRIC SKILLED NURSING FACILITY,095040,1731 BUNKER HILL ROAD  NE,WASHINGTON,District Of Columbia,0,4,0,0,4,1,1,0
INGLESIDE AT ROCK CREEK,095028,3050 MILITARY ROAD NW,WASHINGTON,District Of Columbia,1,4,6,2,24,3,5,0
LISNER LOUISE DICKSON HURTHOME,095025,5425 WESTERN AVE NW,WASHINGTON,District Of Columbia,36,33,9,8,41,20,10,0
BRIDGEPOINT SUB-ACUTE AND REHAB CAPITOL HILL,095027,223 7TH STREET NE,WASHINGTON,District Of Columbia,0,0,1,0,110,0,0,0
DEANWOOD REHABILITATION AND WELLNESS CENTER,095019,5000 BURROUGHS AVE. NE,WASHINGTON,District Of Columbia,94,0,6,4,238,52,0,0
SERENITY REHABILITATION AND HEALTH CENTER LLC,095015,1380 SOUTHERN AVE SE,WASHINGTON,District Of Columbia,58,14,24,12,146,16,0,0
INSPIRE REHABILITATION AND HEALTH CENTER LLC,095031,2131 O STREET NW,WASHINGTON,District Of Columbia,66,53,10,9,155,31,0,1
WASHINGTON CTR FOR AGING SVCS,095014,2601 18TH STREET NE,WASHINGTON,District Of Columbia,46,61,38,19,174,25,30,1
STODDARD BAPTIST NURSING HOME,095020,1818 NEWTON ST. NW,WASHINGTON,District Of Columbia,,,,,,,,
HEALTH & REHABILITATION  CENTER AT THOMAS CIRCLE,095021,1330 MASSACHUSETTS AVENUE NW,WASHINGTON,District Of Columbia,4,2,2,1,13,3,0,0
"CAPITOL CITY, SNF, LLC",095022,2425 25TH STREET SE,WASHINGTON,District Of Columbia,68,46,17,11,292,11,13,2
BRIDGEPOINT SUBACUTE AND REHAB NATIONAL HARBOR,095024,4601 MARTIN LUTHER KING JR AVENUE SW,WASHINGTON,District Of Columbia,,,,,,,,
UNITED MEDICAL NURSING HOME,095039,"1310 SOUTHERN AVENUE, SE, SUITE 200",WASHINGTON,District Of Columbia,0,0,0,0,0,0,0,0
KNOLLWOOD HSC,095026,6200 OREGON AVE NW,WASHINGTON,District Of Columbia,0,2,4,3,45,1,0,1
CARROLL MANOR NURSING & REHAB,095034,"725 BUCHANAN ST., NE",WASHINGTON,District Of Columbia,24,7,18,4,181,18,17,1
UNIQUE REHABILITATION AND HEALTH CENTER LLC,095036,901 FIRST STREET NW,WASHINGTON,District Of Columbia,7,6,16,4,205,17,0,0
SIBLEY MEM HOSP RENAISSANCE,095030,5255 LOUGHBORO ROAD NW,WASHINGTON,District Of Columbia,0,9,0,0,24,2,0,0
JEANNE JUGAN RESIDENCE,09E020,4200 HAREWOOD ROAD NE,WASHINGTON,District Of Columbia,20,9,15,4,25,10,2,0
FOREST HILLS OF DC,095038,"4901 CONNECTICUT AVENUE, NW",WASHINGTON,District Of Columbia,6,1,2,0,45,8,0,0
