Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
GOOD SAMARITAN SOCIETY CANISTOTA,435087,700 WEST MAIN ST,CANISTOTA,McCook,45,4,18,11,40,37,11,0
GOOD SAMARITAN SOCIETY HOWARD,435075,300 WEST HAZEL AVENUE,HOWARD,Miner,17,9,8,2,29,21,0,0
AVANTARA ARROWHEAD,435051,2500 ARROWHEAD DR,RAPID CITY,Pennington,44,3,14,8,48,30,7,0
AVERA ROSEBUD COUNTRY CARE CENTER,435029,300 PARK STREET   POST OFFICE BOX 408,GREGORY,Gregory,25,3,16,8,23,14,6,1
FIRESTEEL HEALTHCARE CENTER,435109,1120 EAST 7TH AVENUE,MITCHELL,Davison,71,24,27,5,99,46,59,0
MONUMENT HEALTH CUSTER CARE CENTER,435032,1065 MONTGOMERY ST,CUSTER,Custer,36,0,17,4,35,36,4,1
GOOD SAMARITAN SOCIETY MILLER,435124,421 EAST 4TH ST,MILLER,Hand,0,0,9,0,38,15,0,0
AVANTARA REDFIELD,435054,1015 THIRD STREET EAST,REDFIELD,Spink,12,1,3,1,41,10,3,0
AVERA MOTHER JOSEPH MANOR RETIREMENT COMMUNITY,435042,1002 NORTH JAY STREET,ABERDEEN,Brown,5,9,26,0,74,14,40,0
WESTHILLS VILLAGE HEALTH CARE FACILITY,435033,255 TEXAS ST,RAPID CITY,Pennington,0,0,17,0,30,10,1,0
SUNSET MANOR AVERA HEALTH,435100,129 E CLAY ST,IRENE,Clay,24,21,8,6,49,13,12,0
AVERA EUREKA HEALTH CARE CENTER,435078,202 J AVENUE POST OFFICE BOX 40,EUREKA,McPherson,0,4,13,0,53,5,22,0
AVANTARA NORTH,435064,1620 NORTH 7TH STREET,RAPID CITY,Pennington,33,27,3,3,49,26,39,0
SD HUMAN SERVICES CENTER - GERIATRIC PROGRAM,43A067,3515 BROADWAY AVE  POST OFFICE BOX 7600,YANKTON,Yankton,3,11,3,0,51,25,19,0
WINNER REGIONAL HEALTHCARE CENTER,435056,805 E 8TH ST,WINNER,Tripp,0,0,20,0,39,7,2,0
THE NEIGHBORHOODS AT BROOKVIEW,435083,2421 YORKSHIRE DR,BROOKINGS,Brookings,4,21,14,1,74,42,47,0
ROLLING HILLS HEALTHCARE,435035,2200 13TH AVE,BELLE FOURCHE,Butte,61,35,20,10,53,32,32,0
BETHANY HOME - BRANDON,435130,3012 E ASPEN BLVD,BRANDON,Minnehaha,6,17,8,0,49,23,32,0
AVANTARA SAINT CLOUD,435060,302 ST CLOUD STREET,RAPID CITY,Pennington,42,9,18,10,71,27,10,0
SEVEN SISTERS LIVING CENTER,435072,1201 HWY 71 SOUTH,HOT SPRINGS,Fall River,14,0,11,4,44,19,0,0
GOOD SAMARITAN SOCIETY CORSICA,435089,455 NORTH DAKOTA,CORSICA,Douglas,17,0,11,3,38,21,3,0
OAKVIEW TERRACE,435112,510 E 8TH ST POST OFFICE BOX 370,FREEMAN,Hutchinson,1,2,16,0,46,9,21,0
AVANTARA SALEM,435049,500 COLONIAL DRIVE,SALEM,McCook,21,2,0,0,45,9,10,0
WHEATCREST HILLS HEALTHCARE CENTER,435105,1311 VANDER HORCK ST,BRITTON,Marshall,0,1,6,0,46,2,11,0
GOOD SAMARITAN SOCIETY - ST MARTIN VILLAGE,435134,4825 JERICHO WAY,RAPID CITY,Pennington,2,6,8,0,54,7,1,0
AVANTARA HURON,435020,1345 MICHIGAN AVENUE SW,HURON,Beadle,56,22,25,8,59,38,39,0
GOOD SAMARITAN SOCIETY SCOTLAND,435095,130 6TH STREET,SCOTLAND,Bon Homme,10,1,2,0,36,11,17,0
GOOD SAMARITAN SOCIETY LUTHER MANOR,435044,1500 W 38TH ST,SIOUX FALLS,Minnehaha,12,0,19,3,81,12,0,0
CENTERVILLE CARE AND REHAB CENTER INC,435088,500 VERMILLION ST,CENTERVILLE,Turner,32,0,9,4,32,18,2,0
PRAIRIE ESTATES CARE CENTER,435065,600 SOUTH FRANKLIN ST  POST OFFICE BOX 486,ELK POINT,Union,14,0,5,4,13,9,1,0
ESTELLINE NURSING AND CARE CENTER,435099,205 FJERESTAD AVENUE EAST   POST OFFICE BOX 130,ESTELLINE,Hamlin,6,8,17,0,51,7,0,0
AVERA PRINCE OF PEACE,435066,4513 SOUTH PRINCE OF PEACE PLACE,SIOUX FALLS,Minnehaha,9,60,37,6,103,38,194,0
HIGHMORE HEALTH,435092,410 8TH STREET SE,HIGHMORE,Hyde,0,0,9,0,38,12,2,0
DIAMOND CARE CENTER,435114,901 N MAIN AVE,BRIDGEWATER,McCook,0,1,5,0,44,4,3,0
PHILIP NURSING HOME,43A038,503 WEST PINE   POST OFFICE BOX 790,PHILIP,Haakon,6,0,5,0,28,12,1,0
FOUNTAIN SPRINGS HEALTHCARE CENTER,435110,2000 WESLEYAN BLVD,RAPID CITY,Pennington,35,7,8,3,76,20,7,0
GOOD SAMARITAN SOCIETY SIOUX FALLS CENTER,435046,401 WEST SECOND STREET,SIOUX FALLS,Minnehaha,11,9,17,1,70,22,7,0
AVANTARA IPSWICH,435055,617 BLOEMENDAAL DRIVE  POST OFFICE BOX 728,IPSWICH,Edmunds,1,0,4,0,36,3,13,0
BETHEL LUTHERAN HOME,435076,1001 S EGAN AVE,MADISON,Lake,16,30,19,5,58,18,69,0
WAKONDA HERITAGE MANOR,435094,515 OHIO STREET,WAKONDA,Clay,0,20,0,0,31,5,14,0
KADOKA NURSING HOME,43A103,605 MAPLE ST W  POST OFFICE BOX 310,KADOKA,Jackson,15,1,7,3,22,13,2,0
GOOD SAMARITAN SOCIETY CANTON,435101,1022 NORTH DAKOTA AVENUE,CANTON,Lincoln,44,0,18,17,32,27,0,0
TIESZEN MEMORIAL HOME,435069,312 EAST STATE ST,MARION,Turner,41,3,29,18,41,32,4,0
AVERA MARYHOUSE LONG TERM CARE,435034,717 EAST DAKOTA,PIERRE,Hughes,6,26,37,2,60,17,42,0
AVANTARA GROTON,435048,1106 NORTH SECOND STREET,GROTON,Brown,12,1,2,1,29,15,15,0
BETHESDA HOME OF ABERDEEN,435073,1224 S HIGH ST,ABERDEEN,Brown,2,1,4,0,79,22,6,0
UNITED LIVING COMMUNITY,435079,405 FIRST AVE,BROOKINGS,Brookings,2,5,7,0,60,11,29,0
BETHESDA HOME,435071,129 W HWY 12,WEBSTER,Day,0,8,15,0,48,5,10,0
WILMOT CARE CENTER INC,435119,501 4TH ST,WILMOT,Roberts,3,2,1,0,22,4,6,1
BETHANY HOME SIOUX FALLS,435096,1901 SOUTH HOLLY AVENUE,SIOUX FALLS,Minnehaha,2,8,10,0,40,13,23,0
MEDICINE WHEEL VILLAGE,43A138,24266 AIRPORT ROAD  PO BOX 880,EAGLE BUTTE,Dewey,0,0,2,0,24,2,3,0
AVERA BORMANN MANOR,43A137,501 NORTH 4TH STREET,PARKSTON,Hutchinson,1,20,13,0,46,5,12,0
"WALWORTH COUNTY CARE CENTER, INC",435123,4861 LINCOLN AVENUE,SELBY,Walworth,39,1,62,37,34,38,3,0
SPEARFISH CANYON HEALTHCARE,435043,1020 N 10TH STREET,SPEARFISH,Lawrence,68,1,8,8,68,26,3,0
STRAND-KJORSVIG COMMUNITY REST HOME,435125,801 S MAIN POST OFFICE BOX 195,ROSLYN,Day,0,8,0,0,34,1,1,0
AVANTARA MILBANK,435009,1103 SOUTH SECOND STREET,MILBANK,Grant,14,0,0,0,53,6,0,0
MICHAEL J FITZMAURICE SOUTH DAKOTA VETERANS HOME,43A136,2500 MINNEKAHTA AVENUE,HOT SPRINGS,Fall River,2,4,22,0,95,5,26,0
AVANTARA ARLINGTON,435050,120 CARE CENTER ROAD  POST OFFICE BOX 280,ARLINGTON,Kingsbury,30,7,16,5,28,16,41,0
GOOD SAMARITAN SOCIETY SIOUX FALLS VILLAGE,435045,3901 S MARION RD,SIOUX FALLS,Minnehaha,23,2,50,24,144,75,0,0
BOWDLE NURSING HOME,435107,8001 W 5TH STREET  POST OFFICE BOX 556,BOWDLE,Edmunds,17,1,3,0,34,26,1,0
AVANTARA WATERTOWN,435068,415 FOURTH AVE NE,WATERTOWN,Codington,1,10,23,0,47,12,31,0
AURORA BRULE NURSING HOME INC,435132,408 SOUTH JOHNSTON STREET,WHITE LAKE,Aurora,2,1,4,0,33,11,6,0
AVANTARA ARMOUR,435057,106 BRADDOCK  POST OFFICE BOX 489,ARMOUR,Douglas,2,1,7,0,32,8,7,0
FIVE COUNTIES NURSING HOME,435090,405 6TH AVENUE WEST,LEMMON,Perkins,0,1,4,0,38,0,0,0
PRAIRIE HEIGHTS HEALTHCARE,435004,400 8TH AVENUE NW,ABERDEEN,Brown,4,4,0,0,61,14,1,0
AVANTARA PIERRE,435047,950 EAST PARK STREET,PIERRE,Hughes,96,0,17,9,46,31,3,0
WESKOTA MANOR INC,435133,608 1ST STREET NE,WESSINGTON SPRINGS,Jerauld,30,3,13,12,23,36,13,0
DELLS NURSING AND REHAB CENTER INC,435129,1400 THRESHER DR,DELL RAPIDS,Minnehaha,29,0,1,0,42,11,1,0
GOOD SAMARITAN SOCIETY DEUEL COUNTY,435117,913 COLONEL PETE STREET,CLEAR LAKE,Deuel,0,0,8,0,30,5,3,0
JENKIN'S LIVING CENTER,435036,215 SOUTH MAPLE STREET,WATERTOWN,Codington,70,15,50,18,96,69,31,0
MENNO-OLIVET CARE CENTER,435113,402 S PINE STREET,MENNO,Hutchinson,18,0,7,0,28,13,1,0
PLATTE CARE CENTER,43A072,609 EAST 7TH  POST OFFICE BOX 200,PLATTE,Charles Mix,22,5,5,2,33,17,31,0
AVANTARA MOUNTAIN VIEW,435040,916 MOUNTAIN VIEW ROAD,RAPID CITY,Pennington,2,0,0,0,75,12,0,0
SANFORD CHAMBERLAIN CARE CENTER,43A073,300 S BYRON BLVD,CHAMBERLAIN,Brule,1,1,11,1,41,17,0,0
WHITE RIVER HEALTH CARE CENTER,43A089,515 E 8TH STREET  POST OFFICE BOX 310,WHITE RIVER,Mellette,0,1,1,0,31,13,11,0
PRAIRIE VIEW HEALTHCARE CENTER,435118,401 SOUTH FIRST AVENUE  POST OFFICE BOX 68,WOONSOCKET,Sanborn,1,1,6,0,38,8,8,0
GOOD SAMARITAN SOCIETY DE SMET,435074,411 CALUMET AVENUE NW,DE SMET,Kingsbury,0,0,4,0,39,8,3,0
CLARKSON HEALTH CARE,435037,1015 MT VIEW RD,RAPID CITY,Pennington,21,0,8,0,47,32,0,0
SANFORD CARE CENTER VERMILLION,43A098,125 S WALKER STREET,VERMILLION,Clay,0,3,15,0,63,14,14,0
ST WILLIAM'S CARE CENTER,435122,103 N VIOLA ST,MILBANK,Grant,5,0,11,0,50,9,6,0
LAKE ANDES SENIOR LIVING,435097,740 EAST LAKE ST  POST OFFICE BOX 130,LAKE ANDES,Charles Mix,0,0,8,0,31,4,0,0
AVERA BRADY HEALTH AND REHAB,435061,500 S OHLMAN,MITCHELL,Davison,26,12,27,8,62,34,70,1
BETHESDA OF BERESFORD,435080,606 W CEDAR,BERESFORD,Union,24,7,15,7,40,18,5,0
"EASTERN STAR HOME OF SOUTH DAKOTA, INC",43A135,126 W 12TH AVENUE  POST OFFICE BOX 150,REDFIELD,Spink,29,0,10,9,20,29,10,0
