Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CLIFTON REHABILITATION NURSING CENTER,225402,500 WILBUR AVENUE,SOMERSET,Bristol,0,0,16,0,104,4,0,0
WAKEFIELD CENTER,225400,ONE BATHOL STREET,WAKEFIELD,Middlesex,55,1,21,13,109,20,0,0
PARK PLACE REHABILITATION & SKILLED CARE CENTER,225375,113 CENTRAL AVEUNE,HYDE PARK,Suffolk,4,0,7,5,47,5,0,0
ST PATRICK'S MANOR,225430,863 CENTRAL STREET,FRAMINGHAM,Middlesex,163,50,82,34,211,82,10,0
VERO HEALTH &  REHAB OF AMESBURY,225318,22 MAPLE STREET,AMESBURY,Essex,71,6,16,14,74,21,2,0
MEDFORD REHABILITATION AND NURSING CENTER,225339,300 WINTHROP STREET,MEDFORD,Middlesex,0,3,8,8,104,2,0,0
COLEMAN HOUSE,225403,112 WEST MAIN STREET,NORTHBOROUGH,Worcester,25,20,15,16,33,8,11,0
WILLIAMSTOWN COMMONS NURSING & REHAB,225341,25 ADAMS ROAD,WILLIAMSTOWN,Berkshire,58,1,49,25,99,21,0,0
WESTBOROUGH HEALTHCARE,225242,8 COLONIAL DRIVE,WESTBOROUGH,Worcester,8,0,5,3,95,1,11,0
EAST LONGMEADOW SKILLED NURSING CENTER,225331,305 MAPLE STREET,EAST LONGMEADOW,Hampden,82,5,50,20,102,30,2,1
QUABOAG REHABILITATION & SKILLED CARE FACILITY,225361,47 EAST MAIN STREET,WEST BROOKFIELD,Worcester,0,0,6,0,128,11,0,0
STONEHEDGE HEALTH CARE CENTER,225429,5 REDLANDS ROAD,W ROXBURY,Suffolk,20,2,1,1,63,27,3,0
CHARLENE MANOR EXTENDED CARE FACILITY,225304,130 COLRAIN ROAD,GREENFIELD,Franklin,32,3,27,19,117,10,4,0
BRANDON WOODS OF NEW BEDFORD,225264,397 COUNTY STREET,NEW BEDFORD,Bristol,49,0,3,3,91,7,0,0
PARSONS HILL REHABILITATION & HEALTH CARE CENTER,225390,1350 MAIN STREET,WORCESTER,Worcester,27,29,4,4,150,10,2,0
RIVERCREST LONG TERM CARE,225080,DEACONESS ROAD,W CONCORD,Middlesex,16,4,13,12,20,7,0,0
PORT HEALTHCARE CENTER,225271,6 HALE STREET,NEWBURYPORT,Essex,1,2,7,0,107,2,0,0
PLYMOUTH REHABILITATION & HEALTH CARE CENTER,225207,123 SOUTH STREET,PLYMOUTH,Plymouth,0,0,9,0,154,0,2,0
ST CAMILLUS HEALTH CENTER,225312,447 HILL STREET,WHITINSVILLE,Worcester,64,0,24,19,95,29,0,0
BLUEBERRY HILL REHABILITATION AND HEALTHCARE CTR,225133,75 BRIMBAL AVENUE,BEVERLY,Essex,15,16,26,15,106,12,0,0
BEAR HILL HEALTHCARE AND REHABILITATION CENTER,225272,11 NORTH STREET,STONEHAM,Middlesex,85,1,27,27,112,40,0,0
WEDGEMERE HEALTHCARE,225067,146 DEAN STREET,TAUNTON,Bristol,60,2,2,2,71,1,0,0
SOUTHSHORE HEALTH CARE CENTER,225215,115 NORTH AVENUE,ROCKLAND,Plymouth,1,1,5,5,82,5,0,0
HANNAH DUSTON HEALTHCARE CENTER,225290,126 MONUMENT STREET,HAVERHILL,Essex,53,39,15,12,87,6,7,0
ROYAL OF FAIRHAVEN NURSING CENTER,225117,184 MAIN STREET,FAIRHAVEN,Bristol,1,2,0,0,65,1,2,0
GOVERNORS CENTER,225313,66 BROAD STREET,WESTFIELD,Hampden,68,29,16,12,78,38,20,0
PLYMOUTH HARBORSIDE HEALTHCARE,225284,19 OBERY STREET,PLYMOUTH,Plymouth,61,0,12,11,75,6,0,0
"BELMONT MANOR NURSING HOME, IN",225419,34 AGASSIZ AVENUE,BELMONT,Middlesex,73,73,56,49,84,77,2,0
KEYSTONE CENTER,225355,44 KEYSTONE DRIVE,LEOMINSTER,Worcester,26,6,21,7,38,6,2,0
"PENACOOK PLACE, INC",225376,150 WATER STREET,HAVERHILL,Essex,48,0,50,15,75,39,0,0
SPRINGSIDE REHABILITATION AND SKILLED CARE CENTER,225386,255 LEBANON AVENUE,PITTSFIELD,Berkshire,0,1,5,0,93,0,1,0
CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR,225370,73 CHESTNUT STREET,SAUGUS,Essex,85,13,43,18,74,5,0,0
CAPE HERITAGE REHABILITATION & HEALTH CARE CENTER,225337,37 ROUTE 6A,SANDWICH,Barnstable,0,0,19,0,101,2,0,0
ALDEN COURT NURSING CARE & REHABILITATION CENTER,225387,389 ALDEN ROAD,FAIRHAVEN,Bristol,8,2,4,3,116,13,5,0
SHERRILL HOUSE,225201,135 SOUTH HUNTINGTON AVENUE,BOSTON,Suffolk,89,0,29,28,118,61,0,0
BRUSH HILL CARE CENTER,225274,1200 BRUSH HILL ROAD,MILTON,Norfolk,0,0,14,1,124,4,0,0
VERO HEALTH & REHAB OF WATERTOWN,225425,59 COOLIDGE HILL ROAD,WATERTOWN,Middlesex,3,3,6,0,90,11,0,0
ATTLEBORO HEALTHCARE,225239,27 GEORGE STREET,ATTLEBORO,Bristol,0,0,1,0,63,11,0,0
BEAUMONT REHAB & SKILLED NURSING CTR - WESTBORO,225275,3 LYMAN STREET,WESTBOROUGH,Worcester,51,0,43,30,170,21,0,0
BEAUMONT REHAB & SKILLED NURSING CTR - NORTHBRIDGE,225248,85 BEAUMONT DRIVE,NORTHBRIDGE,Worcester,65,0,51,38,133,31,0,0
CARE ONE AT ESSEX PARK,225270,265 ESSEX STREET,BEVERLY,Essex,0,1,4,2,131,6,2,0
WEBSTER PARK REHABILITATION AND HEALTHCARE CENTER,225184,56 WEBSTER STREET,ROCKLAND,Plymouth,74,11,44,15,95,22,1,0
"QUEEN ANNE NURSING HOME, INC",225254,50 RECREATION PARK DRIVE,HINGHAM,Plymouth,0,1,6,0,67,4,0,0
PILGRIM REHABILITATION & SKILLED NURSING CENTER,225048,96 FOREST STREET,PEABODY,Essex,80,0,24,14,123,33,0,0
DEXTER HOUSE HEALTHCARE,225137,120 MAIN STREET,MALDEN,Middlesex,4,3,3,1,63,10,0,0
GUARDIAN CENTER (THE),225382,888 NORTH MAIN STREET,BROCKTON,Plymouth,38,0,17,16,69,23,0,0
HERITAGE HALL WEST,225253,61 COOPER ST,AGAWAM,Hampden,95,0,35,24,80,51,3,0
BOURNE MANOR EXTENDED CARE FACILITY,225348,146 MAC ARTHUR BOULEVARD,BOURNE,Barnstable,0,0,20,0,129,1,3,0
REVOLUTION CHARLWELL,225208,305 WALPOLE STREET,NORWOOD,Norfolk,0,0,2,2,83,1,0,0
FAIRVIEW COMMONS NURSING & REHABILITATION CENTER,225250,CHRISTIAN HILL ROAD,GREAT BARRINGTON,Berkshire,4,6,3,0,116,3,0,0
CARE ONE AT LOWELL,225224,19 VARNUM STREET,LOWELL,Middlesex,0,0,0,0,147,2,0,1
"OXFORD REHABILITATION & HEALTH CARE CENTER, THE",225218,689 MAIN STREET,HAVERHILL,Essex,21,18,13,4,90,16,2,1
SWEET BROOK OF WILLIAMSTOWN REHABILITATION & N CTR,225189,1561 COLD SPRING ROAD,WILLIAMSTOWN,Berkshire,0,0,2,0,32,0,0,0
BAYPATH AT DUXBURY NURSING & REHABILITATION CTR,225279,308 KINGSTOWN WAY,DUXBURY,Plymouth,46,21,10,10,85,16,7,0
RIVER TERRACE REHABILITATION AND HEALTHCARE CTR,225210,1675 NORTH MAIN STREET,LANCASTER,Worcester,61,57,28,25,68,22,27,0
CARE ONE AT REDSTONE,225299,135 BENTON DRIVE,EAST LONGMEADOW,Hampden,25,46,10,6,164,6,7,0
