Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
HERITAGE PARK HEALTH AND REHABILITATION CENTER,105320,37135 COLEMAN AVE,DADE CITY,Pasco,4,8,1,1,103,13,3,0
SIGNATURE HEALTHCARE AT COLLEGE PARK,105387,13755 GOLF CLUB PKWY,FORT MYERS,Lee,49,7,14,3,95,40,0,0
MIAMI SHORES NURSING AND REHAB CENTER,105449,9380 NW 7TH AVENUE,MIAMI,Miami-Dade,47,0,6,3,74,42,22,0
TALLAHASSEE MEMORIAL HOSPITAL EXTENDED CARE,105158,1609 MEDICAL DR,TALLAHASSEE,Leon,0,0,0,0,48,5,4,0
RIVER GARDEN HEBREW HOME FOR THE AGED,105016,11401 OLD SAINT AUGUSTINE RD,JACKSONVILLE,Duval,13,5,13,6,118,22,27,0
VILLAGE ON THE ISLE,105472,910 TAMIAMI TRAIL SOUTH,VENICE,Sarasota,0,0,0,0,53,2,0,0
HERON POINTE HEALTH AND REHABILITATION,105413,1445 HOWELL AVE,BROOKSVILLE,Hernando,15,3,14,7,98,28,0,0
MAJESTIC OAKS,105374,901 VETERAN'S MEMORIAL PARKWAY,ORANGE CITY,Volusia,1,4,16,1,116,12,1,0
"WATERFORD, THE",105404,601 UNIVERSE BLVD,JUNO BEACH,Palm Beach,0,0,8,0,55,3,0,0
SIGNATURE HEALTHCARE OF PORT CHARLOTTE,105363,4033 BEAVER LANE,PORT CHARLOTTE,Charlotte,47,3,19,15,113,23,0,0
LIFE CARE CENTER OF PUNTA GORDA,105289,450 SHREVE STREET,PUNTA GORDA,Charlotte,27,21,51,3,122,15,8,0
REGENTS PARK NURSING & REHABILITATION CENTER,105476,6363 VERDE TRAIL,BOCA RATON,Palm Beach,45,29,22,12,134,43,26,0
KENILWORTH CARE & REHABILITATION CENTER,105352,3011 KENILWORTH BLVD,SEBRING,Highlands,20,42,4,3,71,17,43,0
FIRST COAST HEALTH & REHABILITATION CENTER,105429,7723 JASPER AVENUE,JACKSONVILLE,Duval,15,2,2,2,84,61,0,0
REHABILITATION AND HEALTHCARE CENTER OF TAMPA,105234,4411 N HABANA AVE,TAMPA,Hillsborough,43,17,15,6,154,27,8,0
TERRACES OF LAKE WORTH CARE CENTER,105125,1711 6TH AVENUE SOUTH,LAKE WORTH,Palm Beach,9,0,8,3,75,23,5,0
"AVANTE AT LEESBURG, INC",105304,2000 EDGEWOOD AVE,LEESBURG,Lake,41,5,4,4,84,36,0,1
SOUTHERN PINES HEALTHCARE CENTER,105275,6140 CONGRESS ST,NEW PORT RICHEY,Pasco,7,0,3,0,96,21,0,0
REHAB & HEALTHCARE CENTER OF CAPE CORAL,105342,2629 DEL PRADO BLVD,CAPE CORAL,Lee,50,125,12,7,90,39,23,1
HEARTLAND HEALTH CARE CENTER - NORTH SARASOTA,105389,3250 12TH ST,SARASOTA,Sarasota,2,12,9,0,72,7,5,0
"REHABILITATION CENTER OF WINTER PARK, THE",105430,1700 MONROE AVE,MAITLAND,Orange,4,37,15,0,136,12,1,0
HUNTINGTON PLACE,105250,1775 HUNTINGTON LANE,ROCKLEDGE,Brevard,7,8,13,3,81,12,8,0
JOHN KNOX VILLAGE OF POMPANO BEACH,105255,700 SW 4TH STREET,POMPANO BEACH,Broward,0,3,30,0,152,16,2,0
WEST MELBOURNE HEALTH & REHABILITATION CENTER,105376,2125 WEST NEW HAVEN AVE,WEST MELBOURNE,Brevard,43,15,29,0,134,40,3,0
LOURDES-NOREEN MCKEEN RESIDENCE FOR GERIATRIC CARE,105420,315 S FLAGLER DR,WEST PALM BEACH,Palm Beach,13,1,10,1,98,28,11,0
HERITAGE HEALTHCARE & REHABILITATION CENTER,105178,777 9TH ST N,NAPLES,Collier,1,0,2,0,68,3,0,0
LAKELAND HILLS CENTER,105283,610 E BELLA VISTA DR,LAKELAND,Polk,49,37,67,60,115,23,18,0
PLANTATION NURSING & REHABILITATION CENTER,105175,4250 NW 5TH ST,PLANTATION,Broward,2,0,0,0,83,21,0,0
FOUNTAIN MANOR HEALTH & REHABILITATION CENTER,105172,390 NE 135TH ST,NORTH MIAMI,Miami-Dade,71,1,25,13,131,84,0,0
ROCKLEDGE HEALTH AND REHABILITATION CENTER,105251,587 BARTON BLVD,ROCKLEDGE,Brevard,57,6,40,27,63,41,9,2
SOUTH HERITAGE HEALTH & REHABILITATION CENTER,105117,718 LAKEVIEW AVE S,SAINT PETERSBURG,Pinellas,12,4,4,3,60,22,7,0
"CRESTVIEW REHABILITATION CENTER, LLC",105190,1849 FIRST AVENUE EAST,CRESTVIEW,Okaloosa,0,0,8,0,136,8,0,0
EVERGREEN WOODS,105397,7045 EVERGREEN WOODS TRL,SPRING HILL,Hernando,28,7,0,0,101,45,10,0
HERITAGE HEALTHCARE CENTER AT TALLAHASSEE,105433,3101 GINGER DR,TALLAHASSEE,Leon,47,30,16,0,136,32,6,0
WOODBRIDGE CARE CENTER,105426,8720 JACKSON SPRINGS RD,TAMPA,Hillsborough,27,16,2,0,98,24,5,0
JACKSON MEMORIAL PERDUE MEDICAL CENTER,105252,19590 OLD CUTLER ROAD,CUTLER BAY,Miami-Dade,26,34,3,0,149,30,22,1
SUNSET POINT,105373,1980 SUNSET POINT RD,CLEARWATER,Pinellas,32,16,12,4,85,23,11,0
MANORCARE HEALTH SERVICES SARASOTA,105454,5511 SWIFT ROAD,SARASOTA,Sarasota,1,18,12,0,151,8,18,0
"AVANTE AT ORMOND BEACH, INC",105310,170 N KINGS ROAD,ORMOND BEACH,Volusia,47,4,15,7,89,51,6,0
BAY TREE CENTER,105394,2600 HIGHLANDS BLVD N,PALM HARBOR,Pinellas,8,7,14,1,98,9,3,0
BARTOW CENTER,105286,2055 E GEORGIA ST,BARTOW,Polk,69,68,18,11,99,38,20,0
TIERRA PINES CENTER,105398,7380 ULMERTON RD,LARGO,Pinellas,7,10,6,3,86,24,13,0
MORTON PLANT REHABILITATION CENTER,105128,400 CORBETT ST,BELLEAIR,Pinellas,7,4,2,0,56,8,11,0
GROVES CENTER,105269,512 S 11TH ST,LAKE WALES,Polk,21,12,5,2,96,15,0,0
ST AUGUSTINE HEALTH AND REHABILITATION CENTER,105315,51 SUNRISE BLVD,SAINT AUGUSTINE,St. Johns,31,3,14,4,101,24,14,0
SEA BREEZE REHAB AND NURSING CENTER,105399,3663 15TH AVE,VERO BEACH,Indian River,48,0,4,4,81,44,0,2
WILTON MANORS HEALTH & REHABILITATION CENTER,105119,2675 N ANDREWS AVE,WILTON MANORS,Broward,7,4,0,0,133,37,0,0
ST MARK VILLAGE,105378,2655 NEBRASKA AVE,PALM HARBOR,Pinellas,0,0,6,1,52,8,1,0
UNIVERSITY HILLS HEALTH AND REHABILITATION,105445,10040 HILLVIEW ROAD,PENSACOLA,Escambia,3,11,5,0,108,9,22,0
THE LODGE HEALTH AND REHABILITATION CENTER,105196,635 SE 17TH STREET,OCALA,Marion,2,0,1,0,89,10,0,0
JACARANDA MANOR,105390,4250 66TH ST N,SAINT PETERSBURG,Pinellas,244,44,105,84,187,86,49,0
BAY POINTE NURSING PAVILION,105477,4201 31ST ST S,SAINT PETERSBURG,Pinellas,20,14,7,3,105,35,4,0
