Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
HILLCREST CONVALESCENT CENTER,345001,1417 W PETTIGREW STREET,DURHAM,Durham,0,0,12,0,133,0,0,0
RALEIGH REHABILITATION CENTER,345049,616 WADE AVENUE,RALEIGH,Wake,5,0,10,0,102,6,0,0
SUMMERSTONE HEALTH AND REHABILITATION CENTER,345039,485 VETERANS WAY,KERNERSVILLE,Forsyth,0,0,10,1,92,8,9,0
ACCORDIUS HEALTH AT LEXINGTON,345011,279 BRIAN CENTER DRIVE,LEXINGTON,Davidson,0,0,6,0,88,0,0,0
DURHAM NURSING & REHABILITATION CENTER,345070,411 S LASALLE STREET,DURHAM,Durham,0,0,5,3,78,4,0,0
ST JOSEPH OF THE PINES HEALTH CENTER,345044,103 GOSSMAN DRIVE,PINEHURST,Moore,0,16,9,0,105,7,13,0
PRUITTHEALTH-DURHAM,345061,3100 ERWIN ROAD,DURHAM,Durham,1,1,0,0,108,1,0,0
"THE CITADEL AT MYERS PARK, LLC",345008,300 PROVIDENCE ROAD,CHARLOTTE,Mecklenburg,3,2,3,0,76,4,2,0
ACCORDIUS HEALTH AT ASHEVILLE,345010,500 BEAVERDAM ROAD,ASHEVILLE,Buncombe,0,1,0,0,63,0,8,0
ACCORDIUS HEALTH AT WILSON,345063,1804 FOREST HILLS ROAD W,WILSON,Wilson,7,0,0,0,59,0,0,0
THE FOLEY CENTER AT CHESTNUT RIDGE,345045,621 CHESTNUT RIDGE PARKWAY,BLOWING ROCK,Watauga,0,38,13,0,76,0,30,0
SUNNYBROOK REHABILITATION CENTER,345077,25 SUNNYBROOK ROAD,RALEIGH,Wake,4,1,12,3,74,2,4,0
WOODHAVEN NURS & ALZHEIMER'S C,345054,1150 PINE RUN DRIVE,LUMBERTON,Robeson,25,1,12,8,84,11,3,0
CLAPPS NURSING CENTER INC,345024,5229 APPOMATTOX ROAD,PLEASANT GARDEN,Guilford,75,6,35,22,71,44,1,0
"ACCORDIUS HEALTH AT GREENSBORO, LLC",345014,1201 CAROLINA STREET,GREENSBORO,Guilford,0,0,1,0,73,0,1,0
BRIAN CENTER HEALTH & REHAB HICKORY VIEWMONT,345080,220 13TH AVENUE PLACE NW,HICKORY,Catawba,44,4,22,9,71,11,0,0
BLUMENTHAL NURSING & REHABILITATION CENTER,345006,3724 WIRELESS DRIVE,GREENSBORO,Guilford,1,20,37,0,114,2,0,0
CLAPP'S CONVALESCENT NURSING HOME INC,345015,500 MOUNTAIN TOP DRIVE,ASHEBORO,Randolph,0,0,3,0,79,4,2,0
HIGHLAND FARMS,345078,200 TABERNACLE ROAD,BLACK MOUNTAIN,Buncombe,0,0,6,0,45,1,15,0
ANSON HEALTH AND REHABILITATION,345051,405 SOUTH GREENE STREET,WADESBORO,Anson,3,8,0,0,84,1,7,0
PERSON MEMORIAL HOSPITAL,345004,615 RIDGE ROAD,ROXBORO,Person,15,6,9,4,43,8,0,0
PETTIGREW REHABILITATION CENTER,345053,1515 W PETTIGREW STREET,DURHAM,Durham,1,0,0,0,63,3,0,0
ALSTON BROOK,345066,4748 OLD SALISBURY ROAD,LEXINGTON,Davidson,44,5,29,17,77,21,22,0
ROYAL PARK REHAB & HEALTH CTR OF MATTHEWS,345026,2700 ROYAL COMMONS LANE,MATTHEWS,Mecklenburg,74,50,18,17,104,25,10,0
ELIZABETH CITY HEALTH AND REHABILITATION,345036,1075 US HIGHWAY 17 SOUTH,ELIZABETH CITY,Pasquotank,42,0,19,14,126,20,0,0
THE OAKS AT WHITAKER GLEN-MAYVIEW,345009,513 EAST WHITAKER MILL ROAD,RALEIGH,Wake,1,0,4,0,107,7,1,0
PEAK RESOURCES - CHARLOTTE,345013,3223 CENTRAL AVENUE,CHARLOTTE,Mecklenburg,89,16,39,26,99,54,2,0
