Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
MADERA REHABILITATION & NURSING CENTER,055147,517 SOUTH A STREET,MADERA,Madera,102,115,66,19,147,56,59,0
WILLOW PASS HEALTHCARE CENTER,055241,3318 WILLOW PASS ROAD,CONCORD,Contra Costa,0,0,0,0,71,3,1,0
FREDERICKA MANOR CARE CENTER,055354,111 THIRD AVENUE,CHULA VISTA,San Diego,3,1,23,0,148,15,0,0
SAYLOR LANE HEALTHCARE CENTER,055417,3500 FOLSOM BOULEVARD,SACRAMENTO,Sacramento,27,28,14,6,37,12,5,0
AUTUMN HILLS HEALTH CARE CENTER,055288,430 N.GLENDALE AVE,GLENDALE,Los Angeles,8,0,25,17,82,3,1,0
THE TERRACES AT LOS ALTOS HEALTH FACILITY,055210,373 PINE LANE,LOS ALTOS,Santa Clara,1,4,1,0,19,3,0,0
LA SIERRA CARE CENTER,055271,2424 M STREET,MERCED,Merced,0,0,5,0,44,9,1,0
HORIZON HEALTH AND SUBACUTE CENTER,055199,3034 E HERNDON,FRESNO,Fresno,14,50,2,1,143,18,25,0
SOUTH MARIN HEALTH & WELLNESS CENTER,055093,1220 SOUTH ELISEO DRIVE,GREENBRAE,Marin,1,1,0,0,54,8,1,0
THE VILLAS AT SARATOGA SKILLED NSG & ASSISTED LVG,055435,20400 SARATOGA-LOS GATOS RD,SARATOGA,Santa Clara,11,26,7,2,79,10,3,0
GARDEN CITY HEALTHCARE CENTER,055185,1310 WEST GRANGER,MODESTO,Stanislaus,55,76,11,0,86,18,0,0
"DESERT CANYON POST ACUTE, LLC",055307,1642 WEST AVENUE J,LANCASTER,Los Angeles,2,20,5,1,82,6,15,0
MARY HEALTH OF THE SICK CONVALESCENT & NURSING HOS,055022,2929 THERESA DRIVE,NEWBURY PARK,Ventura,0,18,6,0,40,4,21,0
BEACHSIDE POST ACUTE,055123,3294 SANTA FE AVENUE,LONG BEACH,Los Angeles,1,13,17,1,76,10,0,0
SPRING VALLEY POST ACUTE LLC,055076,14973 HESPERIA ROAD,VICTORVILLE,San Bernardino,13,0,5,3,87,17,1,1
PICO RIVERA HEALTHCARE CENTER,055170,9140 VERNER STREET,PICO RIVERA,Los Angeles,57,23,19,8,62,34,7,0
FAIRMONT REHABILITATION HOSPITAL,055242,950 S. FAIRMONT AVENUE,LODI,San Joaquin,12,3,9,1,44,19,2,0
WINDSOR ELK GROVE CARE AND REHABILITATION CENTER,055308,9461 BATEY AVENUE,ELK GROVE,Sacramento,88,16,20,12,95,51,6,1
MAPLE HEALTHCARE CENTER,055036,2625 MAPLE AVE.,LOS ANGELES,Los Angeles,1,2,2,0,58,1,0,0
ALTA VISTA HEALTHCARE & WELLNESS CENTRE,055042,9020 GARFIELD STREET,RIVERSIDE,Riverside,1,4,2,2,86,5,13,0
THE VINEYARDS HEALTHCARE CENTER,055212,76 FENTON STREET,LIVERMORE,Alameda,4,0,0,0,62,5,7,0
APPLEWOOD POST ACUTE,055296,1090 RIO LANE,SACRAMENTO,Sacramento,0,0,1,0,46,1,0,0
CENTRAL VALLEY POST ACUTE,055084,2649 TOPEKA STREET,RIVERBANK,Stanislaus,46,7,11,2,93,35,19,0
GOOD SAMARITAN REHAB AND CARE CENTER,055039,1630 N. EDISON STREET,STOCKTON,San Joaquin,27,7,2,0,71,26,0,0
COMMUNITY SUBACUTE AND TRANSITIONAL CARE CENTER,055258,3003 N MARIPOSA,FRESNO,Fresno,4,4,3,0,91,14,23,0
GRANT CUESTA SUB-ACUTE AND REHABILITATION CENTER,055315,1949 GRANT ROAD,MOUNTAIN VIEW,Santa Clara,9,10,0,0,90,7,4,0
CANTERBURY WOODS,055303,651 SINEX  AVENUE,PACIFIC GROVE,Monterey,0,0,1,0,19,2,3,0
ROYAL CARE SKILLED NURSING CTR,055041,2725 PACIFIC AVENUE,LONG BEACH,Los Angeles,11,64,17,4,74,16,28,0
"SEAVIEW REHABILITATION & WELLNESS CENTER, LP",055208,6400 PURDUE DRIVE,EUREKA,Humboldt,0,1,12,0,61,2,5,0
LONG BEACH HEALTHCARE CENTER,055364,3401 CEDAR AVENUE,LONG BEACH,Los Angeles,10,0,3,0,106,18,0,0
BERKLEY WEST CONV HOSP,055136,1623 ARIZONA AVENUE,SANTA MONICA,Los Angeles,0,3,3,0,28,1,0,0
ST. JOHN OF GOD RETIREMENT,055253,2468 SOUTH ST ANDREWS PLACE,LOS ANGELES,Los Angeles,1,0,9,0,123,28,0,0
MORAGA POST ACUTE,055085,348 RHEEM BOULEVARD,MORAGA,Contra Costa,4,2,8,2,41,8,0,0
MONROVIA POST ACUTE,055259,1220 E. HUNTINGTON DRIVE,DUARTE,Los Angeles,46,8,1,0,55,37,34,0
SEACREST POST-ACUTE CARE  CENTER,055070,1416 WEST 6TH STREET,SAN PEDRO,Los Angeles,21,24,7,3,37,4,1,0
RAMONA NURSING & REHABILITATION CENTER,055141,11900 RAMONA BOULEVARD,EL MONTE,Los Angeles,63,40,40,17,100,43,12,0
PILGRIM PLACE HEALTH SERVICES CENTER,055261,721 HARRISON AVE,CLAREMONT,Los Angeles,0,609,23,0,38,9,9,0
OAKLAND HEALTHCARE & WELLNESS CENTER,055215,3030 WEBSTER STREET,OAKLAND,Alameda,4,0,0,0,89,3,0,0
COUNTRY VILLA CLAREMONT HEALTH CENTER,055344,590 S. INDIAN HILL BLVD.,CLAREMONT,Los Angeles,7,7,3,0,83,13,0,0
COUNTRY OAKS CARE CENTER,055247,215 W PEARL ST,POMONA,Los Angeles,10,44,12,0,75,15,6,0
ALDERSON CONVALESCENT HOSPITAL,055438,124 WALNUT STREET,WOODLAND,Yolo,74,38,29,20,89,28,2,0
YUBA CITY POST ACUTE,055092,1220 PLUMAS ST,YUBA CITY,Sutter,2,34,6,0,48,2,3,0
FAIRFIELD POST-ACUTE REHAB,055014,1255 TRAVIS BLVD,FAIRFIELD,Solano,0,5,24,0,72,2,22,0
IDYLWOOD CARE CENTER,055211,1002 W. FREMONT AVENUE,SUNNYVALE,Santa Clara,2,68,8,0,134,12,43,0
LODI CREEK POST ACUTE,055289,321 WEST TURNER ROAD,LODI,San Joaquin,31,24,33,9,59,26,7,0
GARDEN CREST REHABILITATION CENTER,055161,909 LUCILE AVE.,LOS ANGELES,Los Angeles,1,1,7,0,42,0,0,0
CULVER WEST HEALTH CENTER,055350,4035 GRANDVIEW BLVD.,LOS ANGELES,Los Angeles,41,9,14,4,59,21,1,0
GREENFIELD CARE CENTER OF FAIRFIELD,055189,1260 TRAVIS BLVD,FAIRFIELD,Solano,0,0,4,0,69,5,3,0
SUNNY VILLAGE CARE CENTER,055203,1428 S. MARENGO AVE.,ALHAMBRA,Los Angeles,2,0,4,0,74,1,0,1
SONOMA POST ACUTE,055268,678 2ND STREET WEST,SONOMA,Sonoma,29,29,23,2,75,18,14,0
COUNTRY VILLA PAVILION NURSING CENTER,055160,5916 W. PICO BOULEVARD,LOS ANGELES,Los Angeles,5,0,22,22,38,27,30,1
MOTION PICTURE AND T.V. HOSP D/P SNF,055034,23388 MULHOLLAND DR.,WOODLAND HILLS,Los Angeles,17,6,19,6,74,24,0,0
DYCORA TRANSITIONAL HEALTH - QUAIL LAKE,055304,1221 ROSEMARIE LANE,STOCKTON,San Joaquin,7,0,10,0,84,8,0,0
MARYCREST MANOR,055196,10664 ST. JAMES DRIVE,CULVER CITY,Los Angeles,1,0,0,0,51,3,0,0
VILLA SERENA HEALTHCARE CENTER,055329,723 E 9TH STREET,LONG BEACH,Los Angeles,11,68,3,0,47,16,12,0
SAN GABRIEL CONV CENTER,055181,8035 E HILL DRIVE,ROSEMEAD,Los Angeles,2,2,9,0,121,13,2,0
VERNON HEALTHCARE CENTER,055167,1037 W. VERNON AVENUE,LOS ANGELES,Los Angeles,3,8,2,0,90,13,4,0
RIALTO POST ACUTE CENTER,055213,1471 S RIVERSIDE AVE,RIALTO,San Bernardino,76,37,6,2,120,51,32,0
MISSION VIEW HEALTH CENTER,055079,1425 WOODSIDE DR,SAN LUIS OBISPO,San Luis Obispo,0,10,4,0,109,5,0,0
MONTROSE HEALTHCARE CENTER,055135,2123 VERDUGO BLVD.,MONTROSE,Los Angeles,2,12,30,30,51,24,6,0
LINDA MAR CARE CENTER,055116,751 SAN PEDRO TERRACE ROAD,PACIFICA,San Mateo,0,0,12,0,30,4,1,0
UNIVERSITY CARE CENTER,055328,5602 UNIVERSITY AVE,SAN DIEGO,San Diego,1,0,5,0,79,3,0,0
MAGNOLIA GARDENS CONVALESCENT HOSPITAL,055142,17922 SAN FERNANDO MISSION RD,GRANADA HILLS,Los Angeles,44,4,25,18,73,55,0,1
IVY CREEK HEALTHCARE & WELLNESS CENTRE,055441,115 BRIDGE ST.,SAN GABRIEL,Los Angeles,18,1,24,4,76,16,2,0
COUNTRY VILLA TERRACE NRSG CTR,055119,6070 W. PICO BOULEVARD,LOS ANGELES,Los Angeles,6,4,2,0,42,36,9,1
"HACIENDA POST ACUTE, INC",055410,361 E. GRANGEVILLE BLVD,HANFORD,Kings,101,12,34,19,74,66,1,0
"HEARTS & HANDS, POST ACUTE CARE & REHAB CENTER",055017,2990 SOQUEL AVENUE,SANTA CRUZ,Santa Cruz,0,0,0,0,101,7,0,0
LEMON GROVE CARE AND REHABILITATION CENTER,055182,8351 BROADWAY,LEMON GROVE,San Diego,14,46,8,1,132,18,0,0
"MANNING GARDENS CARE CENTER, INC",055423,2113 E. MANNING AVENUE,FRESNO,Fresno,0,35,3,0,47,4,6,0
ROSECRANS CARE CENTER,055072,1140 WEST ROSECRANS AVENUE,GARDENA,Los Angeles,9,3,8,1,89,18,1,0
HUNTINGTON DRIVE HEALTH AND REHABILITATION CENTER,055376,400 W. HUNTINTON DR.,ARCADIA,Los Angeles,4,3,16,0,80,11,3,0
COUNTRY VILLA BELMONT HEIGHTS,055077,1730 GRAND AVE,LONG BEACH,Los Angeles,5,116,7,1,101,21,63,0
MONTEREY PARK CONV HOSP,055162,416 N GARFIELD AVE,MONTEREY PARK,Los Angeles,29,20,26,7,75,32,15,0
ROCK CREEK CARE CENTER,055446,260 RACETRACK STREET,AUBURN,Placer,0,0,12,0,63,1,3,0
STOCKTON NURSING CENTER,055201,4545 SHELLEY COURT,STOCKTON,San Joaquin,47,32,27,19,104,32,13,0
LOS BANOS NURSING & REHABILITATION CENTER,055028,931 IDAHO AVE.,LOS BANOS,Merced,0,143,6,0,32,2,19,0
COMMUNITY CARE AND REHABILITATION CENTER,055409,4070 JURUPA AVENUE,RIVERSIDE,Riverside,101,28,36,12,131,58,1,0
MONROVIA GARDENS HEALTHCARE CENTER,055367,615 W. DUARTE RD.,MONROVIA,Los Angeles,,,,,,,,
SUNSET MANOR CONV HOSP,055104,2720 NEVADA AVENUE,EL MONTE,Los Angeles,30,12,7,5,65,47,14,0
MOUNTAIN VIEW HEALTHCARE CENTER,055316,2530 SOLACE PLACE,MOUNTAIN VIEW,Santa Clara,6,28,18,0,67,1,1,0
POMONA VISTA CARE CENTER,055282,651 N MAIN ST,POMONA,Los Angeles,1,12,22,0,56,10,1,0
PALMS CARE CENTER,055047,1010 VENTURA AVENUE,CHOWCHILLA,Madera,1,1,1,0,55,2,3,0
VICTORIA HEALTHCARE AND REHABILITATION CENTER,055237,340 VICTORIA STREET,COSTA MESA,Orange,29,60,2,2,72,37,35,0
JOHN C. FREMONT HEALTHCARE DISTRICT DP/SNF,055283,5189 HOSPITAL ROAD,MARIPOSA,Mariposa,0,0,1,0,18,0,7,0
WEST VALLEY POST ACUTE,055443,7057 SHOUP AVE,WEST HILLS,Los Angeles,65,49,45,28,61,38,2,0
UPLAND REHABILITATION AND CARE CENTER,055374,1221 EAST ARROW HWY,UPLAND,San Bernardino,37,0,50,0,174,44,0,0
PACIFIC GROVE HEALTHCARE CENTER,055356,200 LIGHTHOUSE AVENUE,PACIFIC GROVE,Monterey,0,0,0,0,47,0,0,0
EAST BAY POST-ACUTE,055239,20259 LAKE CHABOT ROAD,CASTRO VALLEY,Alameda,1,2,31,0,62,6,48,0
THE EARLWOOD,055032,20820 EARL STREET,TORRANCE,Los Angeles,11,2,14,8,58,3,4,0
VILLA CORONADO D/P SNF,055074,233 PROSPECT PLACE,CORONADO,San Diego,1,0,15,1,83,13,0,0
THE PAVILION AT OCEAN POINT,055322,3202 DUKE STREET,SAN DIEGO,San Diego,0,0,0,0,98,7,1,0
FOLSOM CARE CENTER,055173,510 MILL STREET,FOLSOM,Sacramento,1,17,15,0,68,2,2,0
VALLEY PALMS CARE CENTER,055287,13400 SHERMAN WAY,N HOLLYWOOD,Los Angeles,37,64,40,9,91,20,8,0
MOUNT SAN ANTONIO GARDENS,055016,900 E. HARRISON AVE,POMONA,Los Angeles,21,18,2,0,55,13,2,0
BANCROFT HEALTHCARE CENTER,055107,1475 BANCROFT AVENUE,SAN LEANDRO,Alameda,0,0,5,0,34,1,0,0
SANTA ANITA CONVALESCENT HOSPITAL,055293,5522 GRACEWOOD AVE.,TEMPLE CITY,Los Angeles,11,35,53,39,290,32,0,0
WINDSOR GARDENS CARE CENTER OF HAYWARD,055434,1628 B STREET,HAYWARD,Alameda,4,9,4,1,66,11,9,0
CENTRAL GARDENS POST ACUTE,055280,1355 ELLIS STREET,SAN FRANCISCO,San Francisco,41,4,61,17,76,40,1,0
CALIFORNIA POST-ACUTE CARE,055052,3615 E. IMPERIAL HIWY,LYNWOOD,Los Angeles,30,1,5,2,103,29,4,0
PARKWAY HILLS NURSING & REHABILITATION,055078,7760 PARKWAY DRIVE,LA MESA,San Diego,0,2,0,0,48,2,1,0
CLAREMONT CARE CENTER,055394,219 E. FOOTHILL BLVD,POMONA,Los Angeles,4,31,10,0,67,9,10,0
