Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
MCINTOSH SENIOR LIVING,245356,600 NORTHEAST RIVERSIDE AVENUE,MCINTOSH,Polk,,,,,,,,
ROSE OF SHARON A VILLA CENTER,245326,1000 LOVELL AVENUE,ROSEVILLE,Ramsey,29,2,9,2,46,6,12,0
THIEF RIVER CARE CENTER,245252,2001 EASTWOOD DRIVE,THIEF RIVER FALLS,Pennington,2,1,11,1,53,3,0,0
DIVINE PROVIDENCE HEALTH CENTER,245327,312 EAST GEORGE ST  PO BOX 136,IVANHOE,Lincoln,1,0,2,0,14,0,2,0
VALLEY VIEW MANOR HCC,245378,200 EAST NINTH AVENUE,LAMBERTON,Redwood,0,2,0,0,43,4,4,0
STEWARTVILLE CARE CENTER,245349,120 FOURTH STREET NORTHEAST,STEWARTVILLE,Olmsted,0,3,1,0,47,2,18,0
ECUMEN NORTH BRANCH,245370,5379 -383RD STREET,NORTH BRANCH,Chisago,0,3,0,0,55,0,1,0
PARK HEALTH A VILLA CENTER,245083,4415 WEST 36 1/2 STREET,SAINT LOUIS PARK,Hennepin,2,0,0,0,40,13,1,0
PRAIRIE VIEW SENIOR LIVING,245371,250 FIFTH STREET EAST,TRACY,Lyon,0,0,0,0,40,3,1,0
BIRCHWOOD HEALTH CARE CENTER,245200,604 - 1ST STREET NE,FOREST LAKE,Washington,3,1,26,0,77,16,4,0
HARMONY RIVER LIVING CENTER,245114,1555 SHERWOOD STREET SOUTHEAST,HUTCHINSON,McLeod,0,0,52,0,111,2,32,0
GOOD SAMARITAN SOCIETY - STILLWATER,245207,1119 OWENS STREET NORTH,STILLWATER,Washington,0,0,6,0,49,0,6,0
THE ESTATES AT RUSH CITY LLC,245348,650 BREMER AVENUE SOUTH,RUSH CITY,Chisago,0,0,3,0,40,0,0,0
STERLING PARK HEALTH CARE CENTER,245375,142 NORTH FIRST STREET,WAITE PARK,Stearns,18,2,10,3,30,15,4,0
CUYUNA REGIONAL MEDICAL CENTER,245232,320 EAST MAIN STREET,CROSBY,Crow Wing,0,2,5,0,40,1,22,0
ST ANTHONY PARK HOME,245063,2237 COMMONWEALTH AVENUE,SAINT PAUL,Ramsey,22,3,14,4,71,26,0,0
CERENITY CARE CENTER ON HUMBOLDT,245255,512 HUMBOLDT AVENUE,SAINT PAUL,Ramsey,7,62,12,2,83,5,40,0
INTERFAITH CARE CENTER,245024,811 THIRD STREET,CARLTON,Carlton,0,0,4,0,78,1,12,0
ST BENEDICTS SENIOR COMMUNITY,245350,1810 MINNESOTA BOULEVARD SOUTHEAST,SAINT CLOUD,Sherburne,7,30,30,0,128,22,38,0
THE ESTATES AT EXCELSIOR LLC,245332,515 DIVISION STREET,EXCELSIOR,Hennepin,28,25,17,13,39,2,0,0
CERENITY CARE CENTER - WHITE BEAR LAKE,245300,1900 WEBBER STREET,WHITE BEAR LAKE,Ramsey,0,3,12,0,122,4,10,0
ST LUKES LUTHERAN CARE CENTER,245372,1219 SOUTH RAMSEY,BLUE EARTH,Faribault,0,10,10,0,65,7,53,0
BROOKVIEW A VILLA CENTER,245186,7505 COUNTRY CLUB DRIVE,GOLDEN VALLEY,Hennepin,32,7,7,5,64,33,7,0
FRANKLIN REHABILITATION & HEALTHCARE CENTER,245273,900 3RD STREET SOUTH,FRANKLIN,Renville,0,0,0,0,30,0,0,0
AVERA MORNINGSIDE HEIGHTS CARE CENTER,245228,300 SOUTH BRUCE STREET,MARSHALL,Lyon,0,11,33,0,66,8,39,0
