Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
LAKE WAY NURSING AND REHABILITATION CENTER,185258,2607 MAIN STREET HWY 641 SOUTH,BENTON,Marshall,0,0,18,0,74,1,0,0
HILLSIDE CENTER,185012,1500 PRIDE AVENUE,MADISONVILLE,Hopkins,1,6,7,0,59,7,0,0
BRADFORD HEIGHTS NURSING & REHABILITATION,185076,950 HIGHPOINT DRIVE,HOPKINSVILLE,Christian,10,0,0,0,82,23,0,0
CRITTENDEN COUNTY HEALTH & REHABILITATION CENTER,185269,201 WATSON STREET,MARION,Crittenden,1,1,0,0,71,2,0,0
PROVIDENCE POINTE HEALTHCARE,185227,100 MARSHALL COURT,PADUCAH,McCracken,2,0,0,0,72,26,7,0
"PIONEER TRACE GROUP, LLC",185314,115 PIONEER TRACE,FLEMINGSBURG,Fleming,0,0,8,0,70,2,0,0
TUG VALLEY ARH SKILLED NURSING FACILITY,185172,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,Pike,11,0,0,0,8,2,0,0
HYDEN HEALTH AND REHABILITATION CENTER,185193,21040 US HWY 421 SOUTH,HYDEN,Leslie,0,1,0,0,86,3,1,0
CUMBERLAND VALLEY MANOR,185270,"301 SOUTH MAIN STREET, PO BOX 438",BURKESVILLE,Cumberland,1,3,9,0,70,12,0,0
SIGNATURE HEALTHCARE AT JACKSON MANOR REHAB & WELL,185249,96 HIGHWAY 3444,ANNVILLE,Jackson,,,,,,,,
CARTER NURSING AND REHABILITATION,185253,250 MCDAVID BLVD,GRAYSON,Carter,0,1,7,0,115,2,1,0
LANDMARK OF LAUREL CREEK REHABILITATION AND NURSIN,185293,1033 NORTH HIGHWAY 11,MANCHESTER,Clay,2,0,0,0,96,7,1,0
SIGNATURE HEALTHCARE OF CARROLLTON REHAB & WELLNES,185205,1206 ELEVENTH STREET,CARROLLTON,Carroll,41,4,4,3,59,11,2,0
OWENSBORO CENTER,185236,1205 LEITCHFIELD ROAD,OWENSBORO,Daviess,3,8,13,0,113,9,1,0
WOODCREST NURSING AND REHABILITATION CENTER,185445,3876 TURKEYFOOT ROAD,ELSMERE,Kenton,36,5,21,7,71,31,4,0
SIGNATURE HEALTHCARE OF MONROE COUNTY REHAB & WELL,185168,706 NORTH MAGNOLIA STREET,TOMPKINSVILLE,Monroe,42,12,1,1,90,37,17,0
HARDINSBURG NURSING AND REHABILITATION CENTER,185302,101 FAIRGROUNDS ROAD,HARDINSBURG,Breckinridge,0,3,2,0,50,2,5,0
LANDMARK OF ELKHORN CITY REHABILITATION AND NURSIN,185230,945 WEST RUSSELL STREET,ELKHORN CITY,Pike,1,0,0,0,91,3,0,0
TREYTON OAK TOWERS,185175,211 WEST OAK STREET,LOUISVILLE,Jefferson,31,0,30,16,40,23,1,0
MAYSVILLE NURSING AND REHABILITATION FACILITY,185207,620 PARKER ROAD,MAYSVILLE,Mason,2,4,14,0,94,6,6,0
PRINCETON NURSING & REHABILITATION,185316,1333 WEST MAIN STREET,PRINCETON,Caldwell,0,0,33,0,81,20,0,0
"CHRISTIAN CARE CENTER OF KUTTAWA, LLC",185318,1253 LAKE BARKLEY DRIVE,KUTTAWA,Lyon,0,0,13,0,48,2,1,0
CRESTVIEW CENTER,185409,1871 MIDLAND TRAIL,SHELBYVILLE,Shelby,0,0,8,0,57,1,0,0
PRESTONSBURG HEALTH CARE CENTER,185304,147 NORTH HIGHLAND AVENUE,PRESTONSBURG,Floyd,0,0,5,0,45,2,0,0
CHRISTIAN HEALTH CENTER,185232,116 SOUTH COMMONWEALTH AVENUE,CORBIN,Whitley,49,5,18,6,88,28,5,0
MIDDLESBORO NURSING AND REHABILITATION FACILITY,185240,235 NEW WILSON LANE,MIDDLESBORO,Bell,57,20,11,5,89,42,104,0
CORBIN HEALTH AND REHABILITATION CENTER,185366,270 BACON CREEK ROAD,CORBIN,Whitley,31,0,1,1,77,19,0,0
"FRIENDSHIP HEALTH AND REHAB, LLC",185281,7400 FRIENDSHIP DRIVE,PEWEE VALLEY,Oldham,27,13,12,4,115,7,6,0
NORTHPOINT/LEXINGTON HEALTHCARE CENTER,185197,1500 TRENT BOULEVARD,LEXINGTON,Fayette,49,13,23,8,111,35,30,0
BOWLING GREEN NURSING AND REHABILITATION CENTER,185224,1561 NEWTON AVE.,BOWLING GREEN,Warren,34,24,13,1,52,31,26,0
SPRINGHURST HEALTH AND REHAB,185305,3001 N. HURSTBOURNE PARKWAY,LOUISVILLE,Jefferson,4,1,16,1,39,9,0,0
WOLFE COUNTY HEALTH AND REHABILITATION CENTER,185213,850 HWY 191,CAMPTON,Wolfe,18,9,0,0,93,14,0,0
LITTLE SISTERS OF THE POOR,185260,15 AUDUBON PLAZA DRIVE,LOUISVILLE,Jefferson,3,2,9,2,40,4,12,0
KNOTT COUNTY HEALTH AND REHABILITATION CENTER,185150,388 PERKINS MADDEN ROAD,HINDMAN,Knott,45,0,17,8,77,16,1,0
CREEKWOOD NURSING & REHABILITATION,185313,107 BOYLES DRIVE,RUSSELLVILLE,Logan,,,,,,,,
THE JORDAN CENTER,185131,270 E CLAYTON LANE,LOUISA,Lawrence,0,10,11,0,67,4,12,0
SIGNATURE HEALTHCARE AT HILLCREST,185120,3740 OLD HARTFORD ROAD,OWENSBORO,Daviess,27,0,6,5,110,16,0,0
LANDMARK OF BARDSTOWN REHABILITATION AND NURSING,185149,120 LIFE CARE WAY,BARDSTOWN,Nelson,1,0,3,0,81,11,13,0
COLONIAL CENTER,185048,2365 NASHVILLE ROAD,BOWLING GREEN,Warren,4,2,12,2,39,3,9,0
PARKVIEW NURSING & REHABILITATION CENTER,185171,544 LONE OAK ROAD,PADUCAH,McCracken,91,15,7,1,178,59,44,0
SOMERWOODS NURSING AND REHABILITATION CENTER,185152,555 BOURNE AVENUE,SOMERSET,Pulaski,0,0,9,0,118,0,0,0
GRAYSON NURSING AND REHABILITATION,185177,505 WILLIAM THOMASON BYWAY,LEITCHFIELD,Grayson,43,34,15,9,66,18,53,0
LANDMARK OF LOUISVILLE REHABILITATION AND NURSING,185122,1155 EASTERN PARKWAY,LOUISVILLE,Jefferson,99,52,34,15,194,54,1,0
HEARTHSTONE PLACE,185400,506 ALLENSVILLE ROAD,ELKTON,Todd,16,9,9,6,48,17,3,0
THE GRANDVIEW NURSING AND REHABILITATION FACILITY,185042,640 WATER TOWER BYPASS,CAMPBELLSVILLE,Taylor,8,2,4,1,74,9,8,0
WELLINGTON PARC OF OWENSBORO,185436,2885 NEW HARTFORD ROAD,OWENSBORO,Daviess,4,3,2,0,42,6,4,0
FOUNTAIN CIRCLE CARE & REHABILITATION CENTER,185146,200 GLENWAY ROAD,WINCHESTER,Clark,74,0,13,6,122,41,0,0
MORGANTOWN CARE & REHABILITATION CENTER,185006,201 SOUTH WARREN STREET,MORGANTOWN,Butler,72,3,37,15,102,46,0,0
RICHWOOD NURSING & REHAB,185438,1012 RICHWOOD WAY,LA GRANGE,Oldham,37,21,12,6,,20,6,0
KENWOOD HEALTH AND REHABILITATION CENTER,185061,130 MEADOWLARK DRIVE,RICHMOND,Madison,1,0,20,0,76,9,2,0
AUBURN HEALTH CARE,185049,139 PEARL ST.,AUBURN,Logan,46,0,3,2,41,21,0,0
RIDGEWOOD TERRACE NURSING HOME,185306,150 CORNWALL DRIVE,MADISONVILLE,Hopkins,68,46,21,25,67,33,64,0
MAPLE HEALTH AND REHABILITATION,185294,515 GREENE DRIVE,GREENVILLE,Muhlenberg,0,4,6,0,90,6,11,0
FLORENCE PARK CARE CENTER,185174,6975 BURLINGTON PIKE,FLORENCE,Boone,81,24,44,28,88,39,21,0
HICKS GOLDEN YEARS NURSING HOME,185298,1901 WEST HIGHWAY 90 BYPASS,MONTICELLO,Wayne,3,5,14,0,49,9,10,0
CHEROKEE PARK REHABILITATION,185237,2100 MILLVALE ROAD,LOUISVILLE,Jefferson,20,0,0,0,73,17,0,0
SIGNATURE HEALTHCARE AT SUMMIT MANOR REHAB & WELLN,185052,400 BOMAR HEIGHTS,COLUMBIA,Adair,71,32,26,16,66,30,27,2
SPRING VIEW NURSING & REHABILITATION,185309,718 GOODWIN LANE,LEITCHFIELD,Grayson,24,3,7,3,60,14,0,0
GALLATIN NURSING & REHAB,185360,499 CENTER STREET,WARSAW,Gallatin,40,8,26,8,100,11,8,0
"GREEN HILL REHAB AND CARE, LLC",185257,213 INDUSTRIAL ROAD,GREENSBURG,Green,77,1,14,10,80,46,7,0
RIVERSIDE CARE & REHABILITATION CENTER,185209,190 EAST HWY 136,CALHOUN,McLean,51,5,22,4,60,22,15,0
REDBANKS,185124,851 KIMSEY LANE,HENDERSON,Henderson,56,12,76,68,120,68,10,0
"OWSLEY COUNTY HEALTH CARE CENTER, INC",185273,20 COUNTY BARN ROAD,BOONEVILLE,Owsley,0,30,15,0,74,3,21,0
KINGSBROOK LIFECARE CENTER,185449,2500 STATE ROUTE 5,ASHLAND,Boyd,4,10,34,1,121,7,17,0
ESSEX NURSING AND REHABILITATION CENTER,185288,9600 LAMBORNE BOULEVARD,LOUISVILLE,Jefferson,53,7,24,10,85,32,16,0
GREENVILLE NURSING AND REHABILITATION,185317,521 GREENE DRIVE,GREENVILLE,Muhlenberg,2,0,15,0,57,13,0,0
HILLCREST HEALTH AND REHABILITATION CENTER,185125,1245 AMERICAN GREETING ROAD,CORBIN,Whitley,59,9,26,14,81,95,28,0
CHRISTIAN HEALTH CENTER,185147,200 STERLING DRIVE,HOPKINSVILLE,Christian,59,3,19,9,76,48,0,0
SPRINGFIELD NURSING AND REHABILITATION CENTER,185336,420 EAST GRUNDY AVENUE,SPRINGFIELD,Washington,2,0,3,0,63,3,0,0
THE EPISCOPAL CHURCH HOME,185310,7504 WESTPORT ROAD,LOUISVILLE,Jefferson,0,0,21,0,83,7,0,0
CHRISTIAN HEALTH CENTER,185419,1800 WESTEN AVENUE,BOWLING GREEN,Warren,2,0,0,0,40,15,0,0
HENDERSON NURSING AND REHABILITATION CENTER,185402,2500 NORTH ELM STREET,HENDERSON,Henderson,54,1,6,4,69,39,2,0
THE WILLOWS AT HARRODSBURG,185210,180 LUCKY MAN WAY,HARRODSBURG,Mercer,0,1,14,0,33,1,0,0
NIM HENSON GERIATRIC CENTER,185112,420 JETT DRIVE,JACKSON,Breathitt,4,0,167,1,51,6,0,0
RIVERVIEW HEALTH CARE CENTER,185151,79 SPARROW LANE,PRESTONSBURG,Floyd,66,26,11,0,94,21,17,0
LORETTO MOTHERHOUSE INFIRMARY,185276,515 NERINX ROAD,NERINX,Marion,1,1,13,0,54,16,2,0
GLASGOW STATE NURSING FACILITY,185363,207 STATE AVENUE,GLASGOW,Barren,2,4,8,0,60,9,16,0
LEE COUNTY CARE AND REHABILITATION CENTER,185337,246 EAST MAIN STREET,BEATTYVILLE,Lee,,,,,,,,
RIVER'S BEND RETIREMENT COMMUNITY,185410,300 BEECH STREET,KUTTAWA,Lyon,0,0,4,0,35,1,0,0
FRANKLIN-SIMPSON NURSING AND REHABILITATION CENTER,185331,414 ROBEY STREET,FRANKLIN,Simpson,1,0,9,0,86,3,0,0
"MADISONVILLE HEALTH AND REHABILITATION, LLC",185015,419 NORTH SEMINARY ST,MADISONVILLE,Hopkins,1,6,17,0,82,14,24,1
OAKMONT MANOR,185250,1100 GRANDVIEW DRIVE,FLATWOODS,Greenup,40,2,17,7,69,29,10,0
NEW CASTLE NURSING & REHAB,185362,50 ADAMS STREET,NEW CASTLE,Henry,1,0,2,0,57,2,2,0
WURTLAND NURSING & REHABILITATION,185261,100 WURTLAND AVENUE,WURTLAND,Greenup,0,0,0,0,98,4,0,0
