Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
DEANWOOD REHABILITATION AND WELLNESS CENTER,095019,5000 BURROUGHS AVE. NE,WASHINGTON,District Of Columbia,112,0,18,7,244,57,0,0
BRIDGEPOINT SUB-ACUTE AND REHAB CAPITOL HILL,095027,223 7TH STREET NE,WASHINGTON,District Of Columbia,0,3,4,0,117,3,0,0
SIBLEY MEM HOSP RENAISSANCE,095030,5255 LOUGHBORO ROAD NW,WASHINGTON,District Of Columbia,0,13,0,0,26,3,0,0
UNITED MEDICAL NURSING HOME,095039,"1310 SOUTHERN AVENUE, SE, SUITE 200",WASHINGTON,District Of Columbia,0,0,0,0,0,0,0,0
INSPIRE REHABILITATION AND HEALTH CENTER LLC,095031,2131 O STREET NW,WASHINGTON,District Of Columbia,68,54,16,9,163,33,0,1
CARROLL MANOR NURSING & REHAB,095034,"725 BUCHANAN ST., NE",WASHINGTON,District Of Columbia,27,12,32,6,177,27,23,1
UNIQUE REHABILITATION AND HEALTH CENTER LLC,095036,901 FIRST STREET NW,WASHINGTON,District Of Columbia,8,6,26,4,201,19,0,0
HEALTH & REHABILITATION  CENTER AT THOMAS CIRCLE,095021,1330 MASSACHUSETTS AVENUE NW,WASHINGTON,District Of Columbia,4,4,5,2,14,4,0,0
JEANNE JUGAN RESIDENCE,09E020,4200 HAREWOOD ROAD NE,WASHINGTON,District Of Columbia,21,10,16,4,24,12,2,0
"CAPITOL CITY, SNF, LLC",095022,2425 25TH STREET SE,WASHINGTON,District Of Columbia,71,46,25,13,294,17,15,2
BRIDGEPOINT SUBACUTE AND REHAB NATIONAL HARBOR,095024,4601 MARTIN LUTHER KING JR AVENUE SW,WASHINGTON,District Of Columbia,2,0,0,0,110,8,3,0
FOREST HILLS OF DC,095038,"4901 CONNECTICUT AVENUE, NW",WASHINGTON,District Of Columbia,12,7,7,2,38,16,0,0
LISNER LOUISE DICKSON HURTHOME,095025,5425 WESTERN AVE NW,WASHINGTON,District Of Columbia,41,34,10,9,60,22,11,0
STODDARD BAPTIST NURSING HOME,095020,1818 NEWTON ST. NW,WASHINGTON,District Of Columbia,2,3,0,0,102,0,0,0
THE HSC PEDIATRIC SKILLED NURSING FACILITY,095040,1731 BUNKER HILL ROAD  NE,WASHINGTON,District Of Columbia,0,6,1,0,5,4,3,0
KNOLLWOOD HSC,095026,6200 OREGON AVE NW,WASHINGTON,District Of Columbia,0,5,7,3,47,6,0,1
SERENITY REHABILITATION AND HEALTH CENTER LLC,095015,1380 SOUTHERN AVE SE,WASHINGTON,District Of Columbia,62,14,28,13,156,22,0,0
INGLESIDE AT ROCK CREEK,095028,3050 MILITARY ROAD NW,WASHINGTON,District Of Columbia,2,4,7,2,30,3,5,0
WASHINGTON CTR FOR AGING SVCS,095014,2601 18TH STREET NE,WASHINGTON,District Of Columbia,53,74,45,19,184,31,30,1
